timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-rx8bl_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-rx8bl_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,details-v1-b788479c5-bbg6t_network,reviews-v2-7b4f9d8cb4-rx8bl_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 11:17:02,2.7465106000060286,49.64127639999182,1.0756949000021145,2.768824633332656,6.3180189666667275,0.3598940666658261,-1.0,25.001984,57.05728,12.701696,95.092736,133.009408,635.322368,-1.0,36.80444444444444,8268.871111111112,123.9511111111111,-1.0,51.361111111111114,404.01000000000005,131.48444444444445
2024-03-07 11:17:07,2.7465106000060286,49.64127639999182,1.0756949000021145,2.768824633332656,6.3180189666667275,0.3598940666658261,-1.0,25.001984,57.05728,12.701696,95.092736,133.009408,635.322368,-1.0,36.80444444444444,8268.871111111112,123.9511111111111,-1.0,51.361111111111114,404.01000000000005,131.48444444444445
2024-03-07 11:17:12,2.7465106000060286,49.64127639999182,1.0756949000021145,2.768824633332656,6.3180189666667275,0.3598940666658261,-1.0,25.001984,57.05728,12.701696,95.092736,133.009408,635.322368,-1.0,36.80444444444444,8268.871111111112,123.9511111111111,-1.0,51.361111111111114,404.01000000000005,131.48444444444445
2024-03-07 11:17:17,6.110931133328753,48.705610733334964,0.5080585333303135,2.768824633332656,6.3180189666667275,0.3598940666658261,-1.0,24.9856,57.26208,13.049856,95.092736,133.009408,635.322368,-1.0,36.80444444444444,8905.067777777782,115.2044444444445,-1.0,44.44444444444447,404.01000000000005,131.48444444444445
2024-03-07 11:17:22,6.110931133328753,48.705610733334964,0.5080585333303135,2.768824633332656,6.3180189666667275,0.3598940666658261,-1.0,24.9856,57.26208,13.049856,95.092736,133.009408,635.322368,-1.0,36.80444444444444,8905.067777777782,115.2044444444445,-1.0,44.44444444444447,404.01000000000005,131.48444444444445
2024-03-07 11:17:27,6.110931133328752,48.70561073333495,0.5080585333303134,1.498464866667367,5.230297366667477,0.3359346333430343,-1.0,24.9856,57.26208,13.049856,95.092736,133.668864,635.322368,-1.0,44.89,8905.067777777776,115.20444444444442,-1.0,44.44444444444445,355.9511111111111,109.55111111111111
2024-03-07 11:17:32,6.110931133328752,48.70561073333495,0.5080585333303134,1.498464866667367,5.230297366667477,0.3359346333430343,-1.0,24.9856,57.26208,13.049856,95.092736,133.668864,635.322368,-1.0,44.89,8905.067777777776,115.20444444444442,-1.0,44.44444444444445,355.9511111111111,109.55111111111111
2024-03-07 11:17:37,6.110931133328752,48.70561073333495,0.5080585333303134,1.498464866667367,5.230297366667477,0.3359346333430343,-1.0,24.9856,57.26208,13.049856,95.092736,133.668864,635.322368,-1.0,44.89,8905.067777777776,115.20444444444442,-1.0,44.44444444444445,355.9511111111111,109.55111111111111
2024-03-07 11:17:42,6.110931133328752,48.70561073333495,0.5080585333303134,1.498464866667367,5.230297366667477,0.3359346333430343,-1.0,24.9856,57.26208,13.049856,95.092736,133.668864,635.322368,-1.0,44.89,8905.067777777776,115.20444444444442,-1.0,44.44444444444445,355.9511111111111,109.55111111111111
2024-03-07 11:17:47,5.404864293804303,41.5354224821718,1.3004581083807172,1.498464866667367,5.230297366667477,0.3359346333430343,-1.0,24.9856,57.106432,12.30848,95.092736,133.668864,635.322368,-1.0,44.89,5632.751118686927,183.98084474731178,-1.0,15.993601919488132,355.9511111111111,109.55111111111111
2024-03-07 11:17:52,5.404864293804303,41.5354224821718,1.3004581083807172,1.498464866667367,5.230297366667477,0.3359346333430343,-1.0,24.9856,57.106432,12.30848,95.092736,133.668864,635.322368,-1.0,44.89,5632.751118686927,183.98084474731178,-1.0,15.993601919488132,355.9511111111111,109.55111111111111
2024-03-07 11:17:57,5.404864293804302,41.5354224821718,1.3004581083807172,2.277176466666712,5.703383866666438,0.20970289997421787,-1.0,24.9856,57.106432,12.30848,95.092736,133.300224,635.322368,-1.0,7.471111111111111,5632.751118686927,183.98084474731175,-1.0,15.993601919488128,302.75999999999993,126.9377777777778
2024-03-07 11:18:02,5.404864293804302,41.5354224821718,1.3004581083807172,2.277176466666712,5.703383866666438,0.20970289997421787,-1.0,24.9856,57.106432,12.30848,95.092736,133.300224,635.322368,-1.0,7.471111111111111,5632.751118686927,183.98084474731175,-1.0,15.993601919488128,302.75999999999993,126.9377777777778
2024-03-07 11:18:07,5.404864293804302,41.5354224821718,1.3004581083807172,2.277176466666712,5.703383866666438,0.20970289997421787,-1.0,24.9856,57.106432,12.30848,95.092736,133.300224,635.322368,-1.0,7.471111111111111,5632.751118686927,183.98084474731175,-1.0,15.993601919488128,302.75999999999993,126.9377777777778
2024-03-07 11:18:12,5.404864293804302,41.5354224821718,1.3004581083807172,2.277176466666712,5.703383866666438,0.20970289997421787,-1.0,24.9856,57.106432,12.30848,95.092736,133.300224,635.322368,-1.0,7.471111111111111,5632.751118686927,183.98084474731175,-1.0,15.993601919488128,302.75999999999993,126.9377777777778
2024-03-07 11:18:17,4.6730409081917905,29.42526478626852,0.7943674734942157,2.277176466666712,5.703383866666438,0.20970289997421787,-1.0,24.969216,57.073664,12.92288,95.092736,133.300224,635.322368,-1.0,7.471111111111111,6013.823066451438,92.8382426946593,-1.0,89.65363564589074,302.75999999999993,126.9377777777778
2024-03-07 11:18:22,4.6730409081917905,29.42526478626852,0.7943674734942157,2.277176466666712,5.703383866666438,0.20970289997421787,-1.0,24.969216,57.073664,12.92288,95.092736,133.300224,635.322368,-1.0,7.471111111111111,6013.823066451438,92.8382426946593,-1.0,89.65363564589074,302.75999999999993,126.9377777777778
2024-03-07 11:18:27,4.67304090819179,29.425264786268514,0.7943674734942154,2.3708842526241183,7.98760806532229,0.23974600900379714,-1.0,24.969216,57.073664,12.92288,95.092736,133.545984,635.322368,-1.0,45.77251899998558,6013.823066451435,92.83824269465927,-1.0,89.65363564589072,376.23457802303176,131.4406272508989
2024-03-07 11:18:32,4.67304090819179,29.425264786268514,0.7943674734942154,2.3708842526241183,7.98760806532229,0.23974600900379714,-1.0,24.969216,57.073664,12.92288,95.092736,133.545984,635.322368,-1.0,45.77251899998558,6013.823066451435,92.83824269465927,-1.0,89.65363564589072,376.23457802303176,131.4406272508989
2024-03-07 11:18:37,4.67304090819179,29.425264786268514,0.7943674734942154,2.3708842526241183,7.987608065322291,0.23974600900379717,-1.0,24.969216,57.073664,12.92288,95.092736,133.545984,635.322368,-1.0,45.772518999985586,6013.823066451435,92.83824269465927,-1.0,89.65363564589072,376.2345780230319,131.44062725089893
2024-03-07 11:18:42,4.67304090819179,29.425264786268514,0.7943674734942154,2.3708842526241183,7.987608065322291,0.23974600900379717,-1.0,24.969216,57.073664,12.92288,95.092736,133.545984,635.322368,-1.0,45.772518999985586,6013.823066451435,92.83824269465927,-1.0,89.65363564589072,376.2345780230319,131.44062725089893
2024-03-07 11:18:47,5.52811043332137,38.10370473335449,0.8552245333324514,2.3708842526241183,7.987608065322291,0.23974600900379717,-1.0,24.9856,57.032704,12.664832,95.092736,133.545984,635.322368,-1.0,45.772518999985586,5842.054444444447,153.76000000000005,-1.0,36.80444444444445,376.2345780230319,131.44062725089893
2024-03-07 11:18:52,5.52811043332137,38.10370473335449,0.8552245333324514,2.3708842526241183,7.987608065322291,0.23974600900379717,-1.0,24.9856,57.032704,12.664832,95.092736,133.545984,635.322368,-1.0,45.772518999985586,5842.054444444447,153.76000000000005,-1.0,36.80444444444445,376.2345780230319,131.44062725089893
2024-03-07 11:18:57,5.528110433321369,38.10370473335448,0.8552245333324512,2.671152858809907,5.968177496249042,0.2902774462544642,-1.0,24.9856,57.032704,12.664832,95.092736,133.558272,635.322368,-1.0,68.36056273311762,5842.054444444445,153.76000000000002,-1.0,36.80444444444444,427.25351708198514,207.42913728384076
2024-03-07 11:19:02,5.528110433321369,38.10370473335448,0.8552245333324512,2.671152858809907,5.968177496249042,0.2902774462544642,-1.0,24.9856,57.032704,12.664832,95.092736,133.558272,635.322368,-1.0,68.36056273311762,5842.054444444445,153.76000000000002,-1.0,36.80444444444444,427.25351708198514,207.42913728384076
2024-03-07 11:19:07,5.528110433321369,38.10370473335448,0.8552245333324512,2.671152858809907,5.968177496249042,0.2902774462544642,-1.0,24.9856,57.032704,12.664832,95.092736,133.558272,635.322368,-1.0,68.36056273311762,5842.054444444445,153.76000000000002,-1.0,36.80444444444444,427.25351708198514,207.42913728384076
2024-03-07 11:19:12,5.528110433321369,38.10370473335448,0.8552245333324512,2.671152858809907,5.968177496249042,0.2902774462544642,-1.0,24.9856,57.032704,12.664832,95.092736,133.558272,635.322368,-1.0,68.36056273311762,5842.054444444445,153.76000000000002,-1.0,36.80444444444444,427.25351708198514,207.42913728384076
2024-03-07 11:19:17,3.1511241542543913,47.653310868911916,0.8835572776054323,2.671152858809907,5.968177496249042,0.2902774462544642,-1.0,24.9856,57.081856,12.435456,95.092736,133.558272,635.322368,-1.0,68.36056273311762,7550.099904518097,135.30738161504766,-1.0,58.256125970022524,427.25351708198514,207.42913728384076
2024-03-07 11:19:22,3.1511241542543913,47.653310868911916,0.8835572776054323,2.671152858809907,5.968177496249042,0.2902774462544642,-1.0,24.9856,57.081856,12.435456,95.092736,133.558272,635.322368,-1.0,68.36056273311762,7550.099904518097,135.30738161504766,-1.0,58.256125970022524,427.25351708198514,207.42913728384076
2024-03-07 11:19:27,3.151124154254391,47.65331086891191,0.8835572776054322,1.5833362218367757,3.432438608185701,0.49566221170423064,-1.0,24.9856,57.081856,12.435456,95.092736,133.607424,635.322368,-1.0,33.24557836584771,7550.099904518095,135.3073816150476,-1.0,58.25612597002252,376.2596574022988,43.54838632278707
2024-03-07 11:19:32,3.151124154254391,47.65331086891191,0.8835572776054322,1.5833362218367757,3.432438608185701,0.49566221170423064,-1.0,24.9856,57.081856,12.435456,95.092736,133.607424,635.322368,-1.0,33.24557836584771,7550.099904518095,135.3073816150476,-1.0,58.25612597002252,376.2596574022988,43.54838632278707
2024-03-07 11:19:37,3.151124154254391,47.65331086891191,0.8835572776054322,1.5833362218367757,3.432438608185701,0.49566221170423064,-1.0,24.9856,57.081856,12.435456,95.092736,133.607424,635.322368,-1.0,33.24557836584771,7550.099904518095,135.3073816150476,-1.0,58.25612597002252,376.2596574022988,43.54838632278707
2024-03-07 11:19:42,3.151124154254391,47.65331086891191,0.8835572776054322,1.5833362218367757,3.432438608185701,0.49566221170423064,-1.0,24.9856,57.081856,12.435456,95.092736,133.607424,635.322368,-1.0,33.24557836584771,7550.099904518095,135.3073816150476,-1.0,58.25612597002252,376.2596574022988,43.54838632278707
2024-03-07 11:19:47,3.9469765309838336,53.35337150381895,0.8600843417663153,1.5833362218367757,3.432438608185701,0.49566221170423064,-1.0,24.9856,57.311232,12.20608,95.092736,133.607424,635.322368,-1.0,33.24557836584771,2591.3282397346647,121.75879498585367,-1.0,49.94776683166646,376.2596574022988,43.54838632278707
2024-03-07 11:19:52,3.9469765309838336,53.35337150381895,0.8600843417663153,1.5833362218367757,3.432438608185701,0.49566221170423064,-1.0,24.9856,57.311232,12.20608,95.092736,133.607424,635.322368,-1.0,33.24557836584771,2591.3282397346647,121.75879498585367,-1.0,49.94776683166646,376.2596574022988,43.54838632278707
2024-03-07 11:19:57,3.9469765309838327,53.353371503818934,0.8600843417663151,2.8363202093614714,8.065112181624789,34.16591792238606,-1.0,24.9856,57.311232,12.20608,95.092736,133.668864,635.322368,-1.0,15.214056811344237,2591.3282397346643,121.75879498585363,-1.0,49.947766831666435,278.9643855434447,181.3994810811864
2024-03-07 11:20:02,3.9469765309838327,53.353371503818934,0.8600843417663151,2.8363202093614714,8.065112181624789,34.16591792238606,-1.0,24.9856,57.311232,12.20608,95.092736,133.668864,635.322368,-1.0,15.214056811344237,2591.3282397346643,121.75879498585363,-1.0,49.947766831666435,278.9643855434447,181.3994810811864
2024-03-07 11:20:07,3.9469765309838327,53.353371503818934,0.8600843417663151,2.8363202093614714,8.065112181624789,34.16591792238606,-1.0,24.9856,57.311232,12.20608,95.092736,133.668864,635.322368,-1.0,15.214056811344237,2591.3282397346643,121.75879498585363,-1.0,49.947766831666435,278.9643855434447,181.3994810811864
2024-03-07 11:20:12,3.9469765309838327,53.353371503818934,0.8600843417663151,2.8363202093614714,8.065112181624789,34.16591792238606,-1.0,24.9856,57.311232,12.20608,95.092736,133.668864,635.322368,-1.0,15.214056811344237,2591.3282397346643,121.75879498585363,-1.0,49.947766831666435,278.9643855434447,181.3994810811864
2024-03-07 11:20:17,6.398443100003232,40.74464863333561,1.0150259666678116,2.8363202093614714,8.065112181624789,34.16591792238606,-1.0,24.969216,57.196544,13.254656,95.092736,133.668864,635.322368,-1.0,15.214056811344237,9267.271111111113,44.89000000000003,-1.0,39.69000000000001,278.9643855434447,181.3994810811864
2024-03-07 11:20:22,6.398443100003232,40.74464863333561,1.0150259666678116,2.8363202093614714,8.065112181624789,34.16591792238606,-1.0,24.969216,57.196544,13.254656,95.092736,133.668864,635.322368,-1.0,15.214056811344237,9267.271111111113,44.89000000000003,-1.0,39.69000000000001,278.9643855434447,181.3994810811864
2024-03-07 11:20:27,6.39844310000323,40.7446486333356,1.0150259666678114,2.5687410666667647,6.385158966666419,11.933271933321521,-1.0,24.969216,57.196544,13.254656,95.092736,133.718016,635.322368,-1.0,44.001111111111115,9267.271111111111,44.89,-1.0,39.69,465.1211111111111,186.77777777777777
2024-03-07 11:20:32,6.39844310000323,40.7446486333356,1.0150259666678114,2.5687410666667647,6.385158966666419,11.933271933321521,-1.0,24.969216,57.196544,13.254656,95.092736,133.718016,635.322368,-1.0,44.001111111111115,9267.271111111111,44.89,-1.0,39.69,465.1211111111111,186.77777777777777
2024-03-07 11:20:37,6.39844310000323,40.7446486333356,1.0150259666678114,2.5687410666667647,6.385158966666419,11.933271933321521,-1.0,24.969216,57.196544,13.254656,95.092736,133.718016,635.322368,-1.0,44.001111111111115,9267.271111111111,44.89,-1.0,39.69,465.1211111111111,186.77777777777777
2024-03-07 11:20:42,6.39844310000323,40.7446486333356,1.0150259666678114,2.5687410666667647,6.385158966666419,11.933271933321521,-1.0,24.969216,57.196544,13.254656,95.092736,133.718016,635.322368,-1.0,44.001111111111115,9267.271111111111,44.89,-1.0,39.69,465.1211111111111,186.77777777777777
2024-03-07 11:20:47,4.999051559790091,43.85652059723113,0.9989739701386786,2.5687410666667647,6.385158966666419,11.933271933321521,-1.0,25.001984,57.18016,13.12768,95.092736,133.718016,635.322368,-1.0,44.001111111111115,5881.3215430317,149.61454457274425,-1.0,63.98293674605995,465.1211111111111,186.77777777777777
2024-03-07 11:20:52,4.999051559790091,43.85652059723113,0.9989739701386786,2.5687410666667647,6.385158966666419,11.933271933321521,-1.0,25.001984,57.18016,13.12768,95.092736,133.718016,635.322368,-1.0,44.001111111111115,5881.3215430317,149.61454457274425,-1.0,63.98293674605995,465.1211111111111,186.77777777777777
