timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-gv7fv_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-gv7fv_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v2-7b4f9d8cb4-gv7fv_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 10:32:32,4.496157933332748,44.63233893332775,0.8660245000025195,2.7332693333325624,5.953006966666408,0.4178124666699053,-1.0,24.9856,57.01632,12.685312,94.363648,118.55872,637.730816,-1.0,35.60111111111111,9113.884444444444,104.03999999999999,108.16000000000001,404.01000000000005,-1.0,153.76000000000002
2024-03-07 10:32:37,4.496157933332748,44.63233893332775,0.8660245000025195,2.7332693333325624,5.953006966666408,0.4178124666699053,-1.0,24.9856,57.01632,12.685312,94.363648,118.55872,637.730816,-1.0,35.60111111111111,9113.884444444444,104.03999999999999,108.16000000000001,404.01000000000005,-1.0,153.76000000000002
2024-03-07 10:32:42,4.496157933332748,44.63233893332775,0.8660245000025195,2.7332693333325624,5.953006966666408,0.4178124666699053,-1.0,24.9856,57.01632,12.685312,94.363648,118.55872,637.730816,-1.0,35.60111111111111,9113.884444444444,104.03999999999999,108.16000000000001,404.01000000000005,-1.0,153.76000000000002
2024-03-07 10:32:47,5.068561043893123,42.186703762976485,0.8488367829882331,2.7332693333325624,5.953006966666408,0.4178124666699053,-1.0,24.9856,56.885248,12.55424,94.363648,118.55872,637.730816,-1.0,35.60111111111111,6093.185746363316,229.98177912213563,47.141682303233644,404.01000000000005,-1.0,153.76000000000002
2024-03-07 10:32:52,5.068561043893123,42.186703762976485,0.8488367829882331,2.7332693333325624,5.953006966666408,0.4178124666699053,-1.0,24.9856,56.885248,12.55424,94.363648,118.55872,637.730816,-1.0,35.60111111111111,6093.185746363316,229.98177912213563,47.141682303233644,404.01000000000005,-1.0,153.76000000000002
2024-03-07 10:32:57,5.068561043893122,42.18670376297648,0.8488367829882331,2.091681666667,3.4946309333340273,0.4269291333306076,-1.0,24.9856,56.885248,12.55424,94.363648,118.636544,637.730816,-1.0,44.44444444444445,6093.185746363316,229.98177912213555,47.14168230323363,402.6711111111111,-1.0,197.8711111111111
2024-03-07 10:33:02,5.068561043893122,42.18670376297648,0.8488367829882331,2.091681666667,3.4946309333340273,0.4269291333306076,-1.0,24.9856,56.885248,12.55424,94.363648,118.636544,637.730816,-1.0,44.44444444444445,6093.185746363316,229.98177912213555,47.14168230323363,402.6711111111111,-1.0,197.8711111111111
2024-03-07 10:33:07,5.068561043893122,42.18670376297648,0.8488367829882331,2.091681666667,3.4946309333340273,0.4269291333306076,-1.0,24.9856,56.885248,12.55424,94.363648,118.636544,637.730816,-1.0,44.44444444444445,6093.185746363316,229.98177912213555,47.14168230323363,402.6711111111111,-1.0,197.8711111111111
2024-03-07 10:33:12,5.068561043893122,42.18670376297648,0.8488367829882331,2.091681666667,3.4946309333340273,0.4269291333306076,-1.0,24.9856,56.885248,12.55424,94.363648,118.636544,637.730816,-1.0,44.44444444444445,6093.185746363316,229.98177912213555,47.14168230323363,402.6711111111111,-1.0,197.8711111111111
2024-03-07 10:33:17,3.9559883662668067,34.54264135470487,1.2368613287105859,2.091681666667,3.4946309333340273,0.4269291333306076,-1.0,24.969216,56.844288,12.525568,94.363648,118.636544,637.730816,-1.0,44.44444444444445,4431.416533956246,36.40353797319429,23.362668596392353,402.6711111111111,-1.0,197.8711111111111
2024-03-07 10:33:22,3.9559883662668067,34.54264135470487,1.2368613287105859,2.091681666667,3.4946309333340273,0.4269291333306076,-1.0,24.969216,56.844288,12.525568,94.363648,118.636544,637.730816,-1.0,44.44444444444445,4431.416533956246,36.40353797319429,23.362668596392353,402.6711111111111,-1.0,197.8711111111111
2024-03-07 10:33:27,3.9559883662668067,34.54264135470487,1.2368613287105859,1.2689879000002218,6.948301633333169,0.27678039999348886,-1.0,24.969216,56.844288,12.525568,94.363648,118.767616,637.730816,-1.0,45.33777777777778,4431.416533956246,36.40353797319429,23.362668596392353,312.11111111111114,-1.0,136.1111111111111
2024-03-07 10:33:32,3.9559883662668067,34.54264135470487,1.2368613287105859,1.2689879000002218,6.948301633333169,0.27678039999348886,-1.0,24.969216,56.844288,12.525568,94.363648,118.767616,637.730816,-1.0,45.33777777777778,4431.416533956246,36.40353797319429,23.362668596392353,312.11111111111114,-1.0,136.1111111111111
2024-03-07 10:33:37,3.9559883662668067,34.54264135470487,1.2368613287105859,1.2689879000002218,6.948301633333169,0.27678039999348886,-1.0,24.969216,56.844288,12.525568,94.363648,118.767616,637.730816,-1.0,45.33777777777778,4431.416533956246,36.40353797319429,23.362668596392353,312.11111111111114,-1.0,136.1111111111111
2024-03-07 10:33:42,3.9559883662668067,34.54264135470487,1.2368613287105859,1.2689879000002218,6.948301633333169,0.27678039999348886,-1.0,24.969216,56.844288,12.525568,94.363648,118.767616,637.730816,-1.0,45.33777777777778,4431.416533956246,36.40353797319429,23.362668596392353,312.11111111111114,-1.0,136.1111111111111
2024-03-07 10:33:47,5.172891540578464,40.56811349243302,0.5744212052502059,1.2689879000002218,6.948301633333169,0.27678039999348886,-1.0,24.9856,57.09824,13.041664,94.363648,118.767616,637.730816,-1.0,45.33777777777778,2218.1142415761706,152.9140552241298,52.31413566051577,312.11111111111114,-1.0,136.1111111111111
2024-03-07 10:33:52,5.172891540578464,40.56811349243302,0.5744212052502059,1.2689879000002218,6.948301633333169,0.27678039999348886,-1.0,24.9856,57.09824,13.041664,94.363648,118.767616,637.730816,-1.0,45.33777777777778,2218.1142415761706,152.9140552241298,52.31413566051577,312.11111111111114,-1.0,136.1111111111111
2024-03-07 10:33:57,5.172891540578464,40.56811349243302,0.5744212052502059,3.5419933999994173,6.3529570666664394,0.17433810001724243,-1.0,24.9856,57.09824,13.041664,94.363648,118.94784,637.730816,-1.0,42.25,2218.1142415761706,152.9140552241298,52.31413566051577,452.27111111111105,-1.0,149.65444444444444
2024-03-07 10:34:02,5.172891540578465,40.56811349243303,0.5744212052502059,3.5419933999994173,6.3529570666664394,0.17433810001724243,-1.0,24.9856,57.09824,13.041664,94.363648,118.94784,637.730816,-1.0,42.25,2218.114241576171,152.91405522412987,52.31413566051578,452.27111111111105,-1.0,149.65444444444444
2024-03-07 10:34:07,5.172891540578465,40.56811349243303,0.5744212052502059,3.5419933999994173,6.3529570666664394,0.17433810001724243,-1.0,24.9856,57.09824,13.041664,94.363648,118.94784,637.730816,-1.0,42.25,2218.114241576171,152.91405522412987,52.31413566051578,452.27111111111105,-1.0,149.65444444444444
2024-03-07 10:34:12,5.172891540578465,40.56811349243303,0.5744212052502059,3.5419933999994173,6.3529570666664394,0.17433810001724243,-1.0,24.9856,57.09824,13.041664,94.363648,118.94784,637.730816,-1.0,42.25,2218.114241576171,152.91405522412987,52.31413566051578,452.27111111111105,-1.0,149.65444444444444
2024-03-07 10:34:17,4.869384884650667,35.01786618214552,1.0429673289785693,3.5419933999994173,6.3529570666664394,0.17433810001724243,-1.0,24.9856,56.999936,13.090816,94.363648,118.94784,637.730816,-1.0,42.25,13197.87030856459,81.02160432076812,96.06561578971078,452.27111111111105,-1.0,149.65444444444444
2024-03-07 10:34:22,4.869384884650667,35.01786618214552,1.0429673289785693,3.5419933999994173,6.3529570666664394,0.17433810001724243,-1.0,24.9856,56.999936,13.090816,94.363648,118.94784,637.730816,-1.0,42.25,13197.87030856459,81.02160432076812,96.06561578971078,452.27111111111105,-1.0,149.65444444444444
2024-03-07 10:34:27,4.869384884650667,35.01786618214552,1.0429673289785693,1.0184133333334935,6.399099633333094,0.2842912333411126,-1.0,24.9856,56.999936,13.090816,94.363648,119.119872,637.730816,-1.0,19.654444444444447,13197.87030856459,81.02160432076812,96.06561578971078,373.7777777777777,-1.0,105.40444444444447
2024-03-07 10:34:32,4.869384884650667,35.01786618214552,1.0429673289785693,1.0184133333334935,6.399099633333094,0.2842912333411126,-1.0,24.9856,56.999936,13.090816,94.363648,119.119872,637.730816,-1.0,19.654444444444447,13197.87030856459,81.02160432076812,96.06561578971078,373.7777777777777,-1.0,105.40444444444447
2024-03-07 10:34:37,4.869384884650667,35.01786618214552,1.0429673289785693,1.0184133333334935,6.399099633333094,0.2842912333411126,-1.0,24.9856,56.999936,13.090816,94.363648,119.119872,637.730816,-1.0,19.654444444444447,13197.87030856459,81.02160432076812,96.06561578971078,373.7777777777777,-1.0,105.40444444444447
2024-03-07 10:34:42,4.869384884650667,35.01786618214552,1.0429673289785693,1.0184133333334935,6.399099633333094,0.2842912333411126,-1.0,24.9856,56.999936,13.090816,94.363648,119.119872,637.730816,-1.0,19.654444444444447,13197.87030856459,81.02160432076812,96.06561578971078,373.7777777777777,-1.0,105.40444444444447
2024-03-07 10:34:47,3.139482085114247,40.392077658902416,0.8786099390050173,1.0184133333334935,6.399099633333094,0.2842912333411126,-1.0,24.969216,56.786944,12.783616,94.363648,119.119872,637.730816,-1.0,19.654444444444447,2205.4266703894336,161.25774683805494,21.773422875468455,373.7777777777777,-1.0,105.40444444444447
2024-03-07 10:34:52,3.139482085114247,40.392077658902416,0.8786099390050173,1.0184133333334935,6.399099633333094,0.2842912333411126,-1.0,24.969216,56.786944,12.783616,94.363648,119.119872,637.730816,-1.0,19.654444444444447,2205.4266703894336,161.25774683805494,21.773422875468455,373.7777777777777,-1.0,105.40444444444447
2024-03-07 10:34:57,3.1394820851142464,40.392077658902416,0.8786099390050172,2.5851254333332463,5.288461166666518,0.3462487999968289,-1.0,24.969216,56.786944,12.783616,94.363648,121.614336,637.730816,-1.0,54.760000000000005,2205.4266703894327,161.25774683805494,21.773422875468455,389.4044444444445,-1.0,195.0677777777778
2024-03-07 10:35:02,3.1394820851142464,40.392077658902416,0.8786099390050172,2.5851254333332463,5.288461166666518,0.3462487999968289,-1.0,24.969216,56.786944,12.783616,94.363648,121.614336,637.730816,-1.0,54.760000000000005,2205.4266703894327,161.25774683805494,21.773422875468455,389.4044444444445,-1.0,195.0677777777778
2024-03-07 10:35:07,3.1394820851142464,40.392077658902416,0.8786099390050172,2.5851254333332463,5.288461166666518,0.3462487999968289,-1.0,24.969216,56.786944,12.783616,94.363648,121.614336,637.730816,-1.0,54.760000000000005,2205.4266703894327,161.25774683805494,21.773422875468455,389.4044444444445,-1.0,195.0677777777778
2024-03-07 10:35:12,3.1394820851142464,40.392077658902416,0.8786099390050172,2.5851254333332463,5.288461166666518,0.3462487999968289,-1.0,24.969216,56.786944,12.783616,94.363648,121.614336,637.730816,-1.0,54.760000000000005,2205.4266703894327,161.25774683805494,21.773422875468455,389.4044444444445,-1.0,195.0677777777778
2024-03-07 10:35:17,6.561536653666444,47.426194252758144,1.1253000300038725,2.5851254333332463,5.288461166666518,0.3462487999968289,-1.0,24.9856,56.885248,12.894208,94.363648,121.614336,637.730816,-1.0,54.760000000000005,7628.6367621771815,165.58422630052902,54.27863296158378,389.4044444444445,-1.0,195.0677777777778
2024-03-07 10:35:22,6.561536653666444,47.426194252758144,1.1253000300038725,2.5851254333332463,5.288461166666518,0.3462487999968289,-1.0,24.9856,56.885248,12.894208,94.363648,121.614336,637.730816,-1.0,54.760000000000005,7628.6367621771815,165.58422630052902,54.27863296158378,389.4044444444445,-1.0,195.0677777777778
2024-03-07 10:35:27,6.561536653666443,47.42619425275813,1.1253000300038722,2.466634166666874,6.011562233334189,0.30249510000430746,-1.0,24.9856,56.885248,12.894208,94.363648,121.856,637.730816,-1.0,31.73444444444445,7628.636762177176,165.58422630052894,54.27863296158376,216.08999999999997,-1.0,59.290000000000006
2024-03-07 10:35:32,6.561536653666443,47.42619425275813,1.1253000300038722,2.466634166666874,6.011562233334189,0.30249510000430746,-1.0,24.9856,56.885248,12.894208,94.363648,121.856,637.730816,-1.0,31.73444444444445,7628.636762177176,165.58422630052894,54.27863296158376,216.08999999999997,-1.0,59.290000000000006
2024-03-07 10:35:37,6.561536653666443,47.42619425275813,1.1253000300038722,2.466634166666874,6.011562233334189,0.30249510000430746,-1.0,24.9856,56.885248,12.894208,94.363648,121.856,637.730816,-1.0,31.73444444444445,7628.636762177176,165.58422630052894,54.27863296158376,216.08999999999997,-1.0,59.290000000000006
2024-03-07 10:35:42,6.561536653666443,47.42619425275813,1.1253000300038722,2.466634166666874,6.011562233334189,0.30249510000430746,-1.0,24.9856,56.885248,12.894208,94.363648,121.856,637.730816,-1.0,31.73444444444445,7628.636762177176,165.58422630052894,54.27863296158376,216.08999999999997,-1.0,59.290000000000006
2024-03-07 10:35:47,4.138880519916465,39.422557807043404,0.730046058992279,2.466634166666874,6.011562233334189,0.30249510000430746,-1.0,25.034752,57.237504,12.550144,94.363648,121.856,637.730816,-1.0,31.73444444444445,5444.624973769161,87.08208133172049,27.728534162819777,216.08999999999997,-1.0,59.290000000000006
2024-03-07 10:35:52,4.138880519916465,39.422557807043404,0.730046058992279,2.466634166666874,6.011562233334189,0.30249510000430746,-1.0,25.034752,57.237504,12.550144,94.363648,121.856,637.730816,-1.0,31.73444444444445,5444.624973769161,87.08208133172049,27.728534162819777,216.08999999999997,-1.0,59.290000000000006
