timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-sh2pp_cpu,productpage-v1-7fb564989f-tnwnz_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-sh2pp_memory,productpage-v1-7fb564989f-tnwnz_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-x9mxc_network,details-v1-b788479c5-bbg6t_network,reviews-v2-6ccf99c555-fqvhb_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network,productpage-v1-7fb564989f-sh2pp_network,productpage-v1-7fb564989f-tnwnz_network
2024-03-05 19:02:36,6.05204410000321,-1.0,36.94950199999999,1.0917645000001621,2.477029366666746,6.113513633334833,4.401414466666627,19.521536,-1.0,51.433472,13.565952,86.13888,252.100608,246.157312,16.0,115.20444444444442,104.7211111111111,85.87111111111112,56.25,-1.0,2052.0899999999997
2024-03-05 19:02:41,6.05204410000321,-1.0,36.94950199999999,1.0917645000001621,2.477029366666746,6.113513633334833,4.401414466666627,19.521536,-1.0,51.433472,13.565952,86.13888,252.100608,246.157312,16.0,115.20444444444442,104.7211111111111,85.87111111111112,56.25,-1.0,2052.0899999999997
2024-03-05 19:02:46,5.634164166652531,-1.0,46.915336500000045,1.0917645000001621,2.477029366666746,6.113513633334833,4.401414466666627,19.505152,-1.0,51.666944,13.565952,86.13888,252.100608,246.157312,16.0,158.76000000000005,104.7211111111111,85.87111111111112,56.25,-1.0,7304.551111111114
2024-03-05 19:02:51,5.634164166652531,-1.0,46.915336500000045,1.0917645000001621,2.477029366666746,6.113513633334833,4.180617933333035,19.505152,-1.0,51.666944,13.565952,86.13888,252.100608,246.222848,16.0,158.76000000000005,190.44000000000003,85.87111111111112,56.25,-1.0,7304.551111111114
2024-03-05 19:02:56,5.63416416665253,-1.0,46.91533650000004,2.300507699999817,2.2337232000002887,4.434428633332269,4.180617933333035,19.505152,-1.0,51.666944,13.389824,86.13888,252.157952,246.222848,44.44444444444445,158.76,190.44000000000003,45.78777777777778,202.58777777777775,-1.0,7304.551111111112
2024-03-05 19:03:01,5.63416416665253,-1.0,46.91533650000004,2.300507699999817,2.2337232000002887,4.434428633332269,4.180617933333035,19.505152,-1.0,51.666944,13.389824,86.13888,252.157952,246.222848,44.44444444444445,158.76,190.44000000000003,45.78777777777778,202.58777777777775,-1.0,7304.551111111112
2024-03-05 19:03:06,5.63416416665253,-1.0,46.91533650000004,2.300507699999817,2.2337232000002887,4.434428633332269,4.180617933333035,19.505152,-1.0,51.666944,13.389824,86.13888,252.157952,246.222848,44.44444444444445,158.76,190.44000000000003,45.78777777777778,202.58777777777775,-1.0,7304.551111111112
2024-03-05 19:03:11,5.63416416665253,-1.0,46.91533650000004,2.300507699999817,2.2337232000002887,4.434428633332269,4.180617933333035,19.505152,-1.0,51.666944,13.389824,86.13888,252.157952,246.222848,44.44444444444445,158.76,190.44000000000003,45.78777777777778,202.58777777777775,-1.0,7304.551111111112
2024-03-05 19:03:16,5.452804233345888,-1.0,48.270341499999965,2.300507699999817,2.2337232000002887,4.434428633332269,4.180617933333035,19.513344,-1.0,51.67104,13.389824,86.13888,252.157952,246.222848,44.44444444444445,123.21000000000004,190.44000000000003,45.78777777777778,202.58777777777775,-1.0,3488.8711111111134
2024-03-05 19:03:21,5.452804233345888,-1.0,48.270341499999965,2.300507699999817,2.2337232000002887,4.434428633332269,3.372687066666913,19.513344,-1.0,51.67104,13.389824,86.13888,252.157952,246.345728,44.44444444444445,123.21000000000004,203.5377777777778,45.78777777777778,202.58777777777775,-1.0,3488.8711111111134
2024-03-05 19:03:26,5.452804233345887,-1.0,48.27034149999996,2.4561099666665127,2.7337914000005035,5.688218000000234,3.372687066666913,19.513344,-1.0,51.67104,13.336576,86.13888,252.280832,246.345728,36.80444444444444,123.21,203.5377777777778,71.68444444444445,41.38777777777778,-1.0,3488.8711111111115
2024-03-05 19:03:31,5.452804233345887,-1.0,48.27034149999996,2.4561099666665127,2.7337914000005035,5.688218000000234,3.372687066666913,19.513344,-1.0,51.67104,13.336576,86.13888,252.280832,246.345728,36.80444444444444,123.21,203.5377777777778,71.68444444444445,41.38777777777778,-1.0,3488.8711111111115
2024-03-05 19:03:36,5.452804233345887,-1.0,48.27034149999996,2.4561099666665127,2.7337914000005035,5.688218000000234,3.372687066666913,19.513344,-1.0,51.67104,13.336576,86.13888,252.280832,246.345728,36.80444444444444,123.21,203.5377777777778,71.68444444444445,41.38777777777778,-1.0,3488.8711111111115
2024-03-05 19:03:41,5.452804233345887,-1.0,48.27034149999996,2.4561099666665127,2.7337914000005035,5.688218000000234,3.372687066666913,19.513344,-1.0,51.67104,13.336576,86.13888,252.280832,246.345728,36.80444444444444,123.21,203.5377777777778,71.68444444444445,41.38777777777778,-1.0,3488.8711111111115
2024-03-05 19:03:46,5.969638533330605,-1.0,41.975935833333374,2.4561099666665127,2.7337914000005035,5.688218000000234,3.372687066666913,19.513344,-1.0,51.621888,13.336576,86.13888,252.280832,246.345728,36.80444444444444,303.92111111111126,203.5377777777778,71.68444444444445,41.38777777777778,-1.0,3177.201111111113
2024-03-05 19:03:51,5.969638533330605,-1.0,41.975935833333374,2.4561099666665127,2.7337914000005035,5.688218000000234,5.404532800000084,19.513344,-1.0,51.621888,13.336576,86.13888,252.280832,246.587392,36.80444444444444,303.92111111111126,199.7511111111111,71.68444444444445,41.38777777777778,-1.0,3177.201111111113
2024-03-05 19:03:56,5.969638533330604,-1.0,41.97593583333337,0.786039700000174,1.6402121666658331,5.596407133333514,5.404532800000084,19.513344,-1.0,51.621888,14.106624,86.13888,252.432384,246.587392,54.760000000000005,303.92111111111114,199.7511111111111,162.13777777777776,334.89000000000004,-1.0,3177.201111111111
2024-03-05 19:04:01,5.969638533330604,-1.0,41.97593583333337,0.786039700000174,1.6402121666658331,5.596407133333514,5.404532800000084,19.513344,-1.0,51.621888,14.106624,86.13888,252.432384,246.587392,54.760000000000005,303.92111111111114,199.7511111111111,162.13777777777776,334.89000000000004,-1.0,3177.201111111111
2024-03-05 19:04:06,5.969638533330604,-1.0,41.97593583333337,0.786039700000174,1.6402121666658331,5.596407133333514,5.404532800000084,19.513344,-1.0,51.621888,14.106624,86.13888,252.432384,246.587392,54.760000000000005,303.92111111111114,199.7511111111111,162.13777777777776,334.89000000000004,-1.0,3177.201111111111
2024-03-05 19:04:11,5.969638533330604,-1.0,41.97593583333337,0.786039700000174,1.6402121666658331,5.596407133333514,5.404532800000084,19.513344,-1.0,51.621888,14.106624,86.13888,252.432384,246.587392,54.760000000000005,303.92111111111114,199.7511111111111,162.13777777777776,334.89000000000004,-1.0,3177.201111111111
2024-03-05 19:04:16,4.74374310000106,-1.0,49.53267856666664,0.786039700000174,1.6402121666658331,5.596407133333514,5.404532800000084,19.513344,-1.0,51.5072,14.106624,86.13888,252.432384,246.587392,54.760000000000005,182.25000000000009,199.7511111111111,162.13777777777776,334.89000000000004,-1.0,1229.671111111112
2024-03-05 19:04:21,4.74374310000106,-1.0,49.53267856666664,0.786039700000174,1.6402121666658331,5.596407133333514,3.0761773333334004,19.513344,-1.0,51.5072,14.106624,86.13888,252.432384,246.652928,54.760000000000005,182.25000000000009,183.1511111111111,162.13777777777776,334.89000000000004,-1.0,1229.671111111112
2024-03-05 19:04:26,4.743743100001059,-1.0,49.53267856666663,2.238287966666519,2.51393240000084,5.349940599999551,3.0761773333334004,19.513344,-1.0,51.5072,13.770752,86.13888,252.567552,246.652928,36.80444444444444,182.25,183.1511111111111,79.21000000000001,196.0,-1.0,1229.6711111111113
2024-03-05 19:04:31,4.743743100001059,-1.0,49.53267856666663,2.238287966666519,2.51393240000084,5.349940599999551,3.0761773333334004,19.513344,-1.0,51.5072,13.770752,86.13888,252.567552,246.652928,36.80444444444444,182.25,183.1511111111111,79.21000000000001,196.0,-1.0,1229.6711111111113
2024-03-05 19:04:36,4.743743100001059,-1.0,49.53267856666663,2.238287966666519,2.51393240000084,5.349940599999551,3.0761773333334004,19.513344,-1.0,51.5072,13.770752,86.13888,252.567552,246.652928,36.80444444444444,182.25,183.1511111111111,79.21000000000001,196.0,-1.0,1229.6711111111113
2024-03-05 19:04:41,4.743743100001059,-1.0,49.53267856666663,2.238287966666519,2.51393240000084,5.349940599999551,3.0761773333334004,19.513344,-1.0,51.5072,13.770752,86.13888,252.567552,246.652928,36.80444444444444,182.25,183.1511111111111,79.21000000000001,196.0,-1.0,1229.6711111111113
2024-03-05 19:04:46,6.0907548666667335,-1.0,50.610999066666686,2.238287966666519,2.51393240000084,5.349940599999551,3.0761773333334004,19.521536,-1.0,51.560448,13.770752,86.13888,252.567552,246.652928,36.80444444444444,75.11111111111113,183.1511111111111,79.21000000000001,196.0,-1.0,7702.98777777778
2024-03-05 19:04:51,6.0907548666667335,-1.0,50.610999066666686,2.238287966666519,2.51393240000084,5.349940599999551,3.823655599999635,19.521536,-1.0,51.560448,13.770752,86.13888,252.567552,246.738944,36.80444444444444,75.11111111111113,131.48444444444445,79.21000000000001,196.0,-1.0,7702.98777777778
2024-03-05 19:04:56,6.090754866666733,-1.0,50.61099906666667,1.9228684333332544,1.7000890666660475,4.701963900000313,3.823655599999635,19.521536,-1.0,51.560448,13.287424,86.13888,252.776448,246.738944,25.334444444444443,75.1111111111111,131.48444444444445,63.467777777777776,70.00111111111111,-1.0,7702.987777777777
2024-03-05 19:05:01,6.090754866666733,-1.0,50.61099906666667,1.9228684333332544,1.7000890666660475,4.701963900000313,3.823655599999635,19.521536,-1.0,51.560448,13.287424,86.13888,252.776448,246.738944,25.334444444444443,75.1111111111111,131.48444444444445,63.467777777777776,70.00111111111111,-1.0,7702.987777777777
2024-03-05 19:05:06,6.090754866666733,-1.0,50.61099906666667,1.9228684333332544,1.7000890666660475,4.701963900000313,3.823655599999635,19.521536,-1.0,51.560448,13.287424,86.13888,252.776448,246.738944,25.334444444444443,75.1111111111111,131.48444444444445,63.467777777777776,70.00111111111111,-1.0,7702.987777777777
2024-03-05 19:05:11,6.090754866666733,-1.0,50.61099906666667,1.9228684333332544,1.7000890666660475,4.701963900000313,3.823655599999635,19.521536,-1.0,51.560448,13.287424,86.13888,252.776448,246.738944,25.334444444444443,75.1111111111111,131.48444444444445,63.467777777777776,70.00111111111111,-1.0,7702.987777777777
2024-03-05 19:05:16,6.145365599998817,-1.0,41.430900766666674,1.9228684333332544,1.7000890666660475,4.701963900000313,3.823655599999635,19.521536,-1.0,51.666944,13.287424,86.13888,252.776448,246.738944,25.334444444444443,224.00111111111121,131.48444444444445,63.467777777777776,70.00111111111111,-1.0,3580.0277777777796
2024-03-05 19:05:21,6.145365599998817,-1.0,41.430900766666674,1.9228684333332544,1.7000890666660475,4.701963900000313,4.245872300000049,19.521536,-1.0,51.666944,13.287424,86.13888,252.776448,246.861824,25.334444444444443,224.00111111111121,24.010000000000005,63.467777777777776,70.00111111111111,-1.0,3580.0277777777796
2024-03-05 19:05:26,6.145365599998816,-1.0,41.43090076666667,2.0709664333333913,2.1763297666666404,4.962633200000255,4.245872300000049,19.521536,-1.0,51.666944,13.910016,86.13888,252.919808,246.861824,30.617777777777775,224.0011111111111,24.010000000000005,44.001111111111115,133.01777777777778,-1.0,3580.0277777777783
2024-03-05 19:05:31,6.145365599998816,-1.0,41.43090076666667,2.0709664333333913,2.1763297666666404,4.962633200000255,4.245872300000049,19.521536,-1.0,51.666944,13.910016,86.13888,252.919808,246.861824,30.617777777777775,224.0011111111111,24.010000000000005,44.001111111111115,133.01777777777778,-1.0,3580.0277777777783
2024-03-05 19:05:36,6.145365599998816,-1.0,41.43090076666667,2.0709664333333913,2.1763297666666404,4.962633200000255,4.245872300000049,19.521536,-1.0,51.666944,13.910016,86.13888,252.919808,246.861824,30.617777777777775,224.0011111111111,24.010000000000005,44.001111111111115,133.01777777777778,-1.0,3580.0277777777783
2024-03-05 19:05:41,6.145365599998816,-1.0,41.43090076666667,2.0709664333333913,2.1763297666666404,4.962633200000255,4.245872300000049,19.521536,-1.0,51.666944,13.910016,86.13888,252.919808,246.861824,30.617777777777775,224.0011111111111,24.010000000000005,44.001111111111115,133.01777777777778,-1.0,3580.0277777777783
2024-03-05 19:05:46,3.9601854666670997,-1.0,29.372548600000087,2.0709664333333913,2.1763297666666404,4.962633200000255,4.245872300000049,19.525632,-1.0,51.683328,13.910016,86.13888,252.919808,246.861824,30.617777777777775,193.21000000000012,24.010000000000005,44.001111111111115,133.01777777777778,-1.0,4435.560000000001
2024-03-05 19:05:51,3.9601854666670997,-1.0,29.372548600000087,2.0709664333333913,2.1763297666666404,4.962633200000255,4.946786666666489,19.525632,-1.0,51.683328,13.910016,86.13888,252.919808,246.94784,30.617777777777775,193.21000000000012,146.41,44.001111111111115,133.01777777777778,-1.0,4435.560000000001
2024-03-05 19:05:56,3.960185466667099,-1.0,29.37254860000008,1.6092511666670362,2.1205473333338887,3.967086766666247,4.946786666666489,19.525632,-1.0,51.683328,13.041664,86.13888,253.001728,246.94784,23.68444444444444,193.21,146.41,64.53444444444445,133.01777777777778,-1.0,4435.5599999999995
2024-03-05 19:06:01,3.960185466667099,-1.0,29.37254860000008,1.6092511666670362,2.1205473333338887,3.967086766666247,4.946786666666489,19.525632,-1.0,51.683328,13.041664,86.13888,253.001728,246.94784,23.68444444444444,193.21,146.41,64.53444444444445,133.01777777777778,-1.0,4435.5599999999995
2024-03-05 19:06:06,3.960185466667099,-1.0,29.37254860000008,1.6092511666670362,2.1205473333338887,3.967086766666247,4.946786666666489,19.525632,-1.0,51.683328,13.041664,86.13888,253.001728,246.94784,23.68444444444444,193.21,146.41,64.53444444444445,133.01777777777778,-1.0,4435.5599999999995
2024-03-05 19:06:11,3.960185466667099,-1.0,29.37254860000008,1.6092511666670362,2.1205473333338887,3.967086766666247,4.946786666666489,19.525632,-1.0,51.683328,13.041664,86.13888,253.001728,246.94784,23.68444444444444,193.21,146.41,64.53444444444445,133.01777777777778,-1.0,4435.5599999999995
2024-03-05 19:06:16,5.6367569000030935,-1.0,53.955526133333386,1.6092511666670362,2.1205473333338887,3.967086766666247,4.946786666666489,19.505152,-1.0,51.56864,13.041664,86.13888,253.001728,246.94784,23.68444444444444,143.20111111111115,146.41,64.53444444444445,133.01777777777778,-1.0,1378.8844444444449
2024-03-05 19:06:21,5.6367569000030935,-1.0,53.955526133333386,1.6092511666670362,2.1205473333338887,3.967086766666247,4.9381097333338175,19.505152,-1.0,51.56864,13.041664,86.13888,253.001728,247.062528,23.68444444444444,143.20111111111115,308.5877777777778,64.53444444444445,133.01777777777778,-1.0,1378.8844444444449
2024-03-05 19:06:26,5.636756900003093,-1.0,53.955526133333365,1.6722041999997828,2.7332967666666264,4.827510800000331,4.9381097333338175,19.505152,-1.0,51.56864,13.508608,86.13888,253.116416,247.062528,30.987777777777776,143.20111111111112,308.5877777777778,104.03999999999999,81.60111111111111,-1.0,1378.8844444444444
2024-03-05 19:06:31,5.636756900003093,-1.0,53.955526133333365,1.6722041999997828,2.7332967666666264,4.827510800000331,4.9381097333338175,19.505152,-1.0,51.56864,13.508608,86.13888,253.116416,247.062528,30.987777777777776,143.20111111111112,308.5877777777778,104.03999999999999,81.60111111111111,-1.0,1378.8844444444444
2024-03-05 19:06:36,5.636756900003093,-1.0,53.955526133333365,1.6722041999997828,2.7332967666666264,4.827510800000331,4.9381097333338175,19.505152,-1.0,51.56864,13.508608,86.13888,253.116416,247.062528,30.987777777777776,143.20111111111112,308.5877777777778,104.03999999999999,81.60111111111111,-1.0,1378.8844444444444
2024-03-05 19:06:41,5.636756900003093,-1.0,53.955526133333365,1.6722041999997828,2.7332967666666264,4.827510800000331,4.9381097333338175,19.505152,-1.0,51.56864,13.508608,86.13888,253.116416,247.062528,30.987777777777776,143.20111111111112,308.5877777777778,104.03999999999999,81.60111111111111,-1.0,1378.8844444444444
2024-03-05 19:06:46,9.370282866666459,-1.0,238.9432731333332,1.6722041999997828,2.7332967666666264,4.827510800000331,4.9381097333338175,19.521536,-1.0,52.744192,13.508608,86.13888,253.116416,247.062528,30.987777777777776,88.36000000000004,308.5877777777778,104.03999999999999,81.60111111111111,-1.0,3150.951111111113
2024-03-05 19:06:51,9.370282866666459,-1.0,238.9432731333332,1.6722041999997828,2.7332967666666264,4.827510800000331,4.992883166666692,19.521536,-1.0,52.744192,13.508608,86.13888,253.116416,247.205888,30.987777777777776,88.36000000000004,31.73444444444445,104.03999999999999,81.60111111111111,-1.0,3150.951111111113
2024-03-05 19:06:56,9.370282866666457,-1.0,238.94327313333315,1.8060808000001316,2.1172619333327702,4.035586399999147,4.992883166666692,19.521536,-1.0,52.744192,13.811712,86.13888,253.198336,247.205888,45.78777777777778,88.36000000000001,31.73444444444445,70.56,137.6711111111111,-1.0,3150.951111111111
2024-03-05 19:07:01,9.370282866666457,-1.0,238.94327313333315,1.8060808000001316,2.1172619333327702,4.035586399999147,4.992883166666692,19.521536,-1.0,52.744192,13.811712,86.13888,253.198336,247.205888,45.78777777777778,88.36000000000001,31.73444444444445,70.56,137.6711111111111,-1.0,3150.951111111111
