timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-llfmh_cpu,reviews-v3-5fd56449d8-xpzj4_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-llfmh_memory,reviews-v3-5fd56449d8-xpzj4_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-xpzj4_network,reviews-v2-7b4f9d8cb4-rgbs6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-llfmh_network
2024-03-07 18:02:49,5.77154896667101,47.608997033330525,1.9900389000023704,2.0972577666668712,3.9934046999993225,-1.0,11.533399766666719,25.042944,56.287232,12.673024,93.171712,214.618112,-1.0,105.701376,43.121111111111105,6442.737777777777,123.21,35.60111111111111,287.86777777777775,70.56,-1.0
2024-03-07 18:02:54,5.77154896667101,47.608997033330525,1.9900389000023704,2.0972577666668712,3.9934046999993225,-1.0,11.533399766666719,25.042944,56.287232,12.673024,93.171712,214.618112,-1.0,105.701376,43.121111111111105,6442.737777777777,123.21,35.60111111111111,287.86777777777775,70.56,-1.0
2024-03-07 18:02:59,5.77154896667101,47.608997033330525,1.9900389000023704,2.2601783000008404,4.518673500001569,-1.0,11.533399766666719,25.042944,56.287232,12.673024,93.134848,214.724608,-1.0,105.701376,19.95111111111111,6442.737777777777,123.21,254.93444444444444,287.86777777777775,70.56,-1.0
2024-03-07 18:03:04,5.77154896667101,47.608997033330525,1.9900389000023704,2.2601783000008404,4.518673500001569,-1.0,11.533399766666719,25.042944,56.287232,12.673024,93.134848,214.724608,-1.0,105.701376,19.95111111111111,6442.737777777777,123.21,254.93444444444444,287.86777777777775,70.56,-1.0
2024-03-07 18:03:09,5.6551813666677235,47.20960130001307,0.8446716666639986,2.2601783000008404,4.518673500001569,-1.0,11.89695879999988,25.075712,56.40192,12.45184,93.134848,214.724608,-1.0,105.84064,19.95111111111111,3774.054444444444,181.35111111111112,254.93444444444444,118.08444444444446,80.4011111111111,-1.0
2024-03-07 18:03:14,5.6551813666677235,47.20960130001307,0.8446716666639986,2.2601783000008404,4.518673500001569,-1.0,11.89695879999988,25.075712,56.40192,12.45184,93.134848,214.724608,-1.0,105.84064,19.95111111111111,3774.054444444444,181.35111111111112,254.93444444444444,118.08444444444446,80.4011111111111,-1.0
2024-03-07 18:03:19,5.6551813666677235,47.20960130001307,0.8446716666639986,2.2601783000008404,4.518673500001569,-1.0,11.89695879999988,25.075712,56.40192,12.45184,93.134848,214.724608,-1.0,105.84064,19.95111111111111,3774.054444444444,181.35111111111112,254.93444444444444,118.08444444444446,80.4011111111111,-1.0
2024-03-07 18:03:24,5.6551813666677235,47.20960130001307,0.8446716666639986,2.2601783000008404,4.518673500001569,-1.0,11.89695879999988,25.075712,56.40192,12.45184,93.134848,214.724608,-1.0,105.84064,19.95111111111111,3774.054444444444,181.35111111111112,254.93444444444444,118.08444444444446,80.4011111111111,-1.0
2024-03-07 18:03:29,5.6551813666677235,47.20960130001307,0.8446716666639986,2.2473205999991324,4.099606766665905,-1.0,11.89695879999988,25.075712,56.40192,12.45184,93.134848,214.81472,-1.0,105.84064,44.89,3774.054444444444,181.35111111111112,49.937777777777775,118.08444444444446,80.4011111111111,-1.0
2024-03-07 18:03:34,5.6551813666677235,47.20960130001307,0.8446716666639986,2.2473205999991324,4.099606766665905,-1.0,11.89695879999988,25.075712,56.40192,12.45184,93.134848,214.81472,-1.0,105.84064,44.89,3774.054444444444,181.35111111111112,49.937777777777775,118.08444444444446,80.4011111111111,-1.0
2024-03-07 18:03:39,5.222215033336397,39.2213383333304,1.6426550999995015,2.2473205999991324,4.099606766665905,-1.0,10.231220033333463,25.059328,56.287232,12.9024,93.134848,214.81472,-1.0,106.041344,44.89,3520.444444444445,136.1111111111111,49.937777777777775,67.24,66.1511111111111,-1.0
2024-03-07 18:03:44,5.222215033336397,39.2213383333304,1.6426550999995015,2.2473205999991324,4.099606766665905,-1.0,10.231220033333463,25.059328,56.287232,12.9024,93.134848,214.81472,-1.0,106.041344,44.89,3520.444444444445,136.1111111111111,49.937777777777775,67.24,66.1511111111111,-1.0
2024-03-07 18:03:49,5.222215033336397,39.2213383333304,1.6426550999995015,2.2473205999991324,4.099606766665905,-1.0,10.231220033333463,25.059328,56.287232,12.9024,93.134848,214.81472,-1.0,106.041344,44.89,3520.444444444445,136.1111111111111,49.937777777777775,67.24,66.1511111111111,-1.0
2024-03-07 18:03:54,5.222215033336397,39.2213383333304,1.6426550999995015,2.2473205999991324,4.099606766665905,-1.0,10.231220033333463,25.059328,56.287232,12.9024,93.134848,214.81472,-1.0,106.041344,44.89,3520.444444444445,136.1111111111111,49.937777777777775,67.24,66.1511111111111,-1.0
2024-03-07 18:03:59,5.222215033336397,39.2213383333304,1.6426550999995015,1.2760935333327932,6.430125633333243,-1.0,10.231220033333463,25.059328,56.287232,12.9024,93.134848,214.95808,-1.0,106.041344,18.777777777777775,3520.444444444445,136.1111111111111,131.48444444444445,67.24,66.1511111111111,-1.0
2024-03-07 18:04:04,5.222215033336397,39.2213383333304,1.6426550999995015,1.2760935333327932,6.430125633333243,-1.0,10.231220033333463,25.059328,56.287232,12.9024,93.134848,214.95808,-1.0,106.041344,18.777777777777775,3520.444444444445,136.1111111111111,131.48444444444445,67.24,66.1511111111111,-1.0
2024-03-07 18:04:09,7.762487200003913,41.55573023332788,1.9256079333369294,1.2760935333327932,6.430125633333243,-1.0,9.841599533333085,25.059328,56.287232,12.693504,93.134848,214.95808,-1.0,106.438656,18.777777777777775,4386.854444444444,40.53444444444444,131.48444444444445,140.8177777777778,59.290000000000006,-1.0
2024-03-07 18:04:14,7.762487200003913,41.55573023332788,1.9256079333369294,1.2760935333327932,6.430125633333243,-1.0,9.841599533333085,25.059328,56.287232,12.693504,93.134848,214.95808,-1.0,106.438656,18.777777777777775,4386.854444444444,40.53444444444444,131.48444444444445,140.8177777777778,59.290000000000006,-1.0
2024-03-07 18:04:19,7.762487200003913,41.55573023332788,1.9256079333369294,1.2760935333327932,6.430125633333243,-1.0,9.841599533333085,25.059328,56.287232,12.693504,93.134848,214.95808,-1.0,106.438656,18.777777777777775,4386.854444444444,40.53444444444444,131.48444444444445,140.8177777777778,59.290000000000006,-1.0
2024-03-07 18:04:24,7.762487200003913,41.55573023332788,1.9256079333369294,1.2760935333327932,6.430125633333243,-1.0,9.841599533333085,25.059328,56.287232,12.693504,93.134848,214.95808,-1.0,106.438656,18.777777777777775,4386.854444444444,40.53444444444444,131.48444444444445,140.8177777777778,59.290000000000006,-1.0
2024-03-07 18:04:29,7.762487200003913,41.55573023332788,1.9256079333369294,2.240226666666937,5.935455500000823,-1.0,9.841599533333085,25.059328,56.287232,12.693504,93.134848,215.064576,-1.0,106.438656,27.737777777777776,4386.854444444444,40.53444444444444,85.25444444444443,140.8177777777778,59.290000000000006,-1.0
2024-03-07 18:04:34,7.762487200003913,41.55573023332788,1.9256079333369294,2.240226666666937,5.935455500000823,-1.0,9.841599533333085,25.059328,56.287232,12.693504,93.134848,215.064576,-1.0,106.438656,27.737777777777776,4386.854444444444,40.53444444444444,85.25444444444443,140.8177777777778,59.290000000000006,-1.0
2024-03-07 18:04:39,5.902509466659467,52.69668463333801,1.0925872666651535,2.240226666666937,5.935455500000823,-1.0,14.728633499999924,25.042944,56.40192,12.812288,93.134848,215.064576,-1.0,106.487808,27.737777777777776,3364.0,336.1111111111111,85.25444444444443,212.18777777777777,90.25,-1.0
2024-03-07 18:04:44,5.902509466659467,52.69668463333801,1.0925872666651535,2.240226666666937,5.935455500000823,-1.0,14.728633499999924,25.042944,56.40192,12.812288,93.134848,215.064576,-1.0,106.487808,27.737777777777776,3364.0,336.1111111111111,85.25444444444443,212.18777777777777,90.25,-1.0
2024-03-07 18:04:49,5.902509466659467,52.69668463333801,1.0925872666651535,2.240226666666937,5.935455500000823,-1.0,14.728633499999924,25.042944,56.40192,12.812288,93.134848,215.064576,-1.0,106.487808,27.737777777777776,3364.0,336.1111111111111,85.25444444444443,212.18777777777777,90.25,-1.0
2024-03-07 18:04:54,5.902509466659467,52.69668463333801,1.0925872666651535,2.240226666666937,5.935455500000823,-1.0,14.728633499999924,25.042944,56.40192,12.812288,93.134848,215.064576,-1.0,106.487808,27.737777777777776,3364.0,336.1111111111111,85.25444444444443,212.18777777777777,90.25,-1.0
2024-03-07 18:04:59,5.902509466659467,52.69668463333801,1.0925872666651535,1.5981741333329562,2.629030466666412,-1.0,14.728633499999924,25.042944,56.40192,12.812288,93.134848,215.12192,-1.0,106.487808,32.87111111111111,3364.0,336.1111111111111,114.48999999999998,212.18777777777777,90.25,-1.0
2024-03-07 18:05:04,5.902509466659467,52.69668463333801,1.0925872666651535,1.5981741333329562,2.629030466666412,-1.0,14.728633499999924,25.042944,56.40192,12.812288,93.134848,215.12192,-1.0,106.487808,32.87111111111111,3364.0,336.1111111111111,114.48999999999998,212.18777777777777,90.25,-1.0
2024-03-07 18:05:09,5.227405699997689,46.20675386665122,1.363328966666207,1.5981741333329562,2.629030466666412,-1.0,10.549385733333358,25.042944,56.287232,12.959744,93.134848,215.12192,-1.0,106.520576,32.87111111111111,2300.8011111111114,38.440000000000005,114.48999999999998,299.29,72.81777777777778,-1.0
2024-03-07 18:05:14,5.227405699997689,46.20675386665122,1.363328966666207,1.5981741333329562,2.629030466666412,-1.0,10.549385733333358,25.042944,56.287232,12.959744,93.134848,215.12192,-1.0,106.520576,32.87111111111111,2300.8011111111114,38.440000000000005,114.48999999999998,299.29,72.81777777777778,-1.0
2024-03-07 18:05:19,5.227405699997689,46.20675386665122,1.363328966666207,1.5981741333329562,2.629030466666412,-1.0,10.549385733333358,25.042944,56.287232,12.959744,93.134848,215.12192,-1.0,106.520576,32.87111111111111,2300.8011111111114,38.440000000000005,114.48999999999998,299.29,72.81777777777778,-1.0
2024-03-07 18:05:24,5.227405699997689,46.20675386665122,1.363328966666207,1.5981741333329562,2.629030466666412,-1.0,10.549385733333358,25.042944,56.287232,12.959744,93.134848,215.12192,-1.0,106.520576,32.87111111111111,2300.8011111111114,38.440000000000005,114.48999999999998,299.29,72.81777777777778,-1.0
2024-03-07 18:05:29,5.227405699997689,46.20675386665122,1.363328966666207,2.398475366667678,6.0004175666657975,-1.0,10.549385733333358,25.042944,56.287232,12.959744,93.134848,215.289856,-1.0,106.520576,31.359999999999996,2300.8011111111114,38.440000000000005,159.6011111111111,299.29,72.81777777777778,-1.0
2024-03-07 18:05:34,5.227405699997689,46.20675386665122,1.363328966666207,2.398475366667678,6.0004175666657975,-1.0,10.549385733333358,25.042944,56.287232,12.959744,93.134848,215.289856,-1.0,106.520576,31.359999999999996,2300.8011111111114,38.440000000000005,159.6011111111111,299.29,72.81777777777778,-1.0
2024-03-07 18:05:39,4.731091399996028,42.436153500026805,1.5031135999985659,2.398475366667678,6.0004175666657975,-1.0,9.872749166666969,25.059328,56.40192,12.427264,93.134848,215.289856,-1.0,106.53696,31.359999999999996,2840.89,217.0711111111111,159.6011111111111,51.84,75.1111111111111,-1.0
2024-03-07 18:05:44,4.731091399996028,42.436153500026805,1.5031135999985659,2.398475366667678,6.0004175666657975,-1.0,9.872749166666969,25.059328,56.40192,12.427264,93.134848,215.289856,-1.0,106.53696,31.359999999999996,2840.89,217.0711111111111,159.6011111111111,51.84,75.1111111111111,-1.0
2024-03-07 18:05:49,4.731091399996028,42.436153500026805,1.5031135999985659,2.398475366667678,6.0004175666657975,-1.0,9.872749166666969,25.059328,56.40192,12.427264,93.134848,215.289856,-1.0,106.53696,31.359999999999996,2840.89,217.0711111111111,159.6011111111111,51.84,75.1111111111111,-1.0
2024-03-07 18:05:54,4.731091399996028,42.436153500026805,1.5031135999985659,2.398475366667678,6.0004175666657975,-1.0,9.872749166666969,25.059328,56.40192,12.427264,93.134848,215.289856,-1.0,106.53696,31.359999999999996,2840.89,217.0711111111111,159.6011111111111,51.84,75.1111111111111,-1.0
2024-03-07 18:05:59,4.731091399996028,42.436153500026805,1.5031135999985659,2.340566733333086,5.622532833333101,-1.0,9.872749166666969,25.059328,56.40192,12.427264,93.134848,215.343104,-1.0,106.53696,37.209999999999994,2840.89,217.0711111111111,81.60111111111111,51.84,75.1111111111111,-1.0
2024-03-07 18:06:04,4.731091399996028,42.436153500026805,1.5031135999985659,2.340566733333086,5.622532833333101,-1.0,9.872749166666969,25.059328,56.40192,12.427264,93.134848,215.343104,-1.0,106.53696,37.209999999999994,2840.89,217.0711111111111,81.60111111111111,51.84,75.1111111111111,-1.0
