timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-9rk64_cpu,productpage-v1-7fb564989f-tnwnz_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-9rk64_memory,productpage-v1-7fb564989f-tnwnz_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-x9mxc_network,details-v1-b788479c5-bbg6t_network,reviews-v2-6ccf99c555-fqvhb_network,ratings-v1-5b6b66f9b5-n4ddg_network,productpage-v1-7fb564989f-9rk64_network,reviews-v3-5fd56449d8-tv4wp_network,productpage-v1-7fb564989f-tnwnz_network
2024-03-05 18:47:56,7.025786600009573,-1.0,46.87531609999998,1.720982766666642,1.4973229000001234,6.185179933333984,4.2875167333335185,19.488768,-1.0,53.317632,18.059264,93.167616,252.317696,242.597888,52.80444444444444,184.05444444444444,172.48444444444442,76.2711111111111,-1.0,94.73777777777777,3113.64
2024-03-05 18:48:01,7.025786600009573,-1.0,46.87531609999998,1.720982766666642,1.4973229000001234,6.185179933333984,4.2875167333335185,19.488768,-1.0,53.317632,18.059264,93.167616,252.317696,242.597888,52.80444444444444,184.05444444444444,172.48444444444442,76.2711111111111,-1.0,94.73777777777777,3113.64
2024-03-05 18:48:06,7.025786600009573,-1.0,46.87531609999998,1.720982766666642,1.4973229000001234,6.185179933333984,4.2875167333335185,19.488768,-1.0,53.317632,18.059264,93.167616,252.317696,242.597888,52.80444444444444,184.05444444444444,172.48444444444442,76.2711111111111,-1.0,94.73777777777777,3113.64
2024-03-05 18:48:11,7.025786600009573,-1.0,46.87531609999998,1.720982766666642,1.4973229000001234,6.185179933333984,4.2875167333335185,19.488768,-1.0,53.317632,18.059264,93.167616,252.317696,242.597888,52.80444444444444,184.05444444444444,172.48444444444442,76.2711111111111,-1.0,94.73777777777777,3113.64
2024-03-05 18:48:16,6.815984099997272,-1.0,32.75080076666667,1.720982766666642,1.4973229000001234,6.185179933333984,4.2875167333335185,19.488768,-1.0,53.436416,18.059264,93.167616,252.317696,242.597888,52.80444444444444,115.92111111111117,172.48444444444442,76.2711111111111,-1.0,94.73777777777777,2323.240000000001
2024-03-05 18:48:21,6.815984099997272,-1.0,32.75080076666667,1.720982766666642,1.4973229000001234,6.185179933333984,4.059717866666309,19.488768,-1.0,53.436416,18.059264,93.167616,252.317696,242.688,52.80444444444444,115.92111111111117,115.20444444444442,76.2711111111111,-1.0,94.73777777777777,2323.240000000001
2024-03-05 18:48:26,6.81598409999727,-1.0,32.750800766666664,2.1314255000002427,2.2185850333329427,4.595640966666299,4.059717866666309,19.488768,-1.0,53.436416,18.96448,93.167616,253.038592,242.688,30.25,115.92111111111113,115.20444444444442,65.07111111111111,-1.0,138.45444444444448,2323.2400000000002
2024-03-05 18:48:31,6.81598409999727,-1.0,32.750800766666664,2.1314255000002427,2.2185850333329427,4.595640966666299,4.059717866666309,19.488768,-1.0,53.436416,18.96448,93.167616,253.038592,242.688,30.25,115.92111111111113,115.20444444444442,65.07111111111111,-1.0,138.45444444444448,2323.2400000000002
2024-03-05 18:48:36,6.81598409999727,-1.0,32.750800766666664,2.1314255000002427,2.2185850333329427,4.595640966666299,4.059717866666309,19.488768,-1.0,53.436416,18.96448,93.167616,253.038592,242.688,30.25,115.92111111111113,115.20444444444442,65.07111111111111,-1.0,138.45444444444448,2323.2400000000002
2024-03-05 18:48:41,6.81598409999727,-1.0,32.750800766666664,2.1314255000002427,2.2185850333329427,4.595640966666299,4.059717866666309,19.488768,-1.0,53.436416,18.96448,93.167616,253.038592,242.688,30.25,115.92111111111113,115.20444444444442,65.07111111111111,-1.0,138.45444444444448,2323.2400000000002
2024-03-05 18:48:46,5.988669433327233,-1.0,47.205411633333355,2.1314255000002427,2.2185850333329427,4.595640966666299,4.059717866666309,19.488768,-1.0,53.440512,18.96448,93.167616,253.038592,242.688,30.25,291.2711111111112,115.20444444444442,65.07111111111111,-1.0,138.45444444444448,5715.3600000000015
2024-03-05 18:48:51,5.988669433327233,-1.0,47.205411633333355,2.1314255000002427,2.2185850333329427,4.595640966666299,3.2552181333339076,19.488768,-1.0,53.440512,18.96448,93.167616,253.038592,242.761728,30.25,291.2711111111112,130.72111111111113,65.07111111111111,-1.0,138.45444444444448,5715.3600000000015
2024-03-05 18:48:56,5.988669433327232,-1.0,47.20541163333335,1.976567066666727,2.4929515666675193,6.0940174666673865,3.2552181333339076,19.488768,-1.0,53.440512,19.484672,92.942336,253.386752,242.761728,30.987777777777776,291.2711111111111,130.72111111111113,40.53444444444444,-1.0,16.267777777777777,5715.359999999999
2024-03-05 18:49:01,5.988669433327232,-1.0,47.20541163333335,1.976567066666727,2.4929515666675193,6.0940174666673865,3.2552181333339076,19.488768,-1.0,53.440512,19.484672,92.942336,253.386752,242.761728,30.987777777777776,291.2711111111111,130.72111111111113,40.53444444444444,-1.0,16.267777777777777,5715.359999999999
2024-03-05 18:49:06,5.988669433327232,-1.0,47.20541163333335,1.976567066666727,2.4929515666675193,6.0940174666673865,3.2552181333339076,19.488768,-1.0,53.440512,19.484672,92.942336,253.386752,242.761728,30.987777777777776,291.2711111111111,130.72111111111113,40.53444444444444,-1.0,16.267777777777777,5715.359999999999
2024-03-05 18:49:11,5.988669433327232,-1.0,47.20541163333335,1.976567066666727,2.4929515666675193,6.0940174666673865,3.2552181333339076,19.488768,-1.0,53.440512,19.484672,92.942336,253.386752,242.761728,30.987777777777776,291.2711111111111,130.72111111111113,40.53444444444444,-1.0,16.267777777777777,5715.359999999999
2024-03-05 18:49:16,2.6697657333443208,-1.0,45.138444633333336,1.976567066666727,2.4929515666675193,6.0940174666673865,3.2552181333339076,19.488768,-1.0,53.325824,19.484672,92.942336,253.386752,242.761728,30.987777777777776,49.00000000000003,130.72111111111113,40.53444444444444,-1.0,16.267777777777777,2221.551111111112
2024-03-05 18:49:21,2.6697657333443208,-1.0,45.138444633333336,1.976567066666727,2.4929515666675193,6.0940174666673865,4.062442000000033,19.488768,-1.0,53.325824,19.484672,92.942336,253.386752,242.855936,30.987777777777776,49.00000000000003,175.12111111111108,40.53444444444444,-1.0,16.267777777777777,2221.551111111112
2024-03-05 18:49:26,2.6697657333443203,-1.0,45.13844463333332,1.698529966666721,2.4228739333324256,4.254296633333373,4.062442000000033,19.488768,-1.0,53.325824,19.685376,95.506432,253.472768,242.855936,16.0,49.0,175.12111111111108,94.73777777777777,-1.0,143.20111111111112,2221.551111111111
2024-03-05 18:49:31,2.6697657333443203,-1.0,45.13844463333332,1.698529966666721,2.4228739333324256,4.254296633333373,4.062442000000033,19.488768,-1.0,53.325824,19.685376,95.506432,253.472768,242.855936,16.0,49.0,175.12111111111108,94.73777777777777,-1.0,143.20111111111112,2221.551111111111
2024-03-05 18:49:36,2.6697657333443203,-1.0,45.13844463333332,1.698529966666721,2.4228739333324256,4.254296633333373,4.062442000000033,19.488768,-1.0,53.325824,19.685376,95.506432,253.472768,242.855936,16.0,49.0,175.12111111111108,94.73777777777777,-1.0,143.20111111111112,2221.551111111111
2024-03-05 18:49:41,2.6697657333443203,-1.0,45.13844463333332,1.698529966666721,2.4228739333324256,4.254296633333373,4.062442000000033,19.488768,-1.0,53.325824,19.685376,95.506432,253.472768,242.855936,16.0,49.0,175.12111111111108,94.73777777777777,-1.0,143.20111111111112,2221.551111111111
2024-03-05 18:49:46,8.749110566668607,-1.0,38.637837266666615,1.698529966666721,2.4228739333324256,4.254296633333373,4.062442000000033,19.488768,-1.0,53.444608,19.685376,95.506432,253.472768,242.855936,16.0,172.48444444444453,175.12111111111108,94.73777777777777,-1.0,143.20111111111112,2546.8844444444453
2024-03-05 18:49:51,8.749110566668607,-1.0,38.637837266666615,1.698529966666721,2.4228739333324256,4.254296633333373,4.587421733332539,19.488768,-1.0,53.444608,19.685376,95.506432,253.472768,242.982912,16.0,172.48444444444453,121.73444444444443,94.73777777777777,-1.0,143.20111111111112,2546.8844444444453
2024-03-05 18:49:56,8.749110566668605,-1.0,38.63783726666661,1.5421324333331654,2.305167133333915,4.695886899999853,4.587421733332539,19.488768,-1.0,53.444608,18.8416,95.506432,253.652992,242.982912,41.81777777777778,172.48444444444442,121.73444444444443,75.68999999999998,-1.0,202.58777777777775,2546.884444444445
2024-03-05 18:50:01,8.749110566668605,-1.0,38.63783726666661,1.5421324333331654,2.305167133333915,4.695886899999853,4.587421733332539,19.488768,-1.0,53.444608,18.8416,95.506432,253.652992,242.982912,41.81777777777778,172.48444444444442,121.73444444444443,75.68999999999998,-1.0,202.58777777777775,2546.884444444445
2024-03-05 18:50:06,8.749110566668605,-1.0,38.63783726666661,1.5421324333331654,2.305167133333915,4.695886899999853,4.587421733332539,19.488768,-1.0,53.444608,18.8416,95.506432,253.652992,242.982912,41.81777777777778,172.48444444444442,121.73444444444443,75.68999999999998,-1.0,202.58777777777775,2546.884444444445
2024-03-05 18:50:11,8.749110566668605,-1.0,38.63783726666661,1.5421324333331654,2.305167133333915,4.695886899999853,4.587421733332539,19.488768,-1.0,53.444608,18.8416,95.506432,253.652992,242.982912,41.81777777777778,172.48444444444442,121.73444444444443,75.68999999999998,-1.0,202.58777777777775,2546.884444444445
2024-03-05 18:50:16,3.706755066665817,-1.0,44.919603966666706,1.5421324333331654,2.305167133333915,4.695886899999853,4.587421733332539,19.488768,-1.0,53.4528,18.8416,95.506432,253.652992,242.982912,41.81777777777778,232.05444444444458,121.73444444444443,75.68999999999998,-1.0,202.58777777777775,3136.000000000002
2024-03-05 18:50:21,3.706755066665817,-1.0,44.919603966666706,1.5421324333331654,2.305167133333915,4.695886899999853,4.3279612666670655,19.488768,-1.0,53.4528,18.8416,95.506432,253.652992,243.089408,41.81777777777778,232.05444444444458,196.0,75.68999999999998,-1.0,202.58777777777775,3136.000000000002
2024-03-05 18:50:26,3.7067550666658162,-1.0,44.9196039666667,2.2965100666667126,1.4486240333335823,4.998193999999027,4.3279612666670655,19.488768,-1.0,53.4528,19.591168,95.506432,253.763584,243.089408,40.96000000000001,232.0544444444444,196.0,30.987777777777776,-1.0,51.361111111111114,3136.0
2024-03-05 18:50:31,3.7067550666658162,-1.0,44.9196039666667,2.2965100666667126,1.4486240333335823,4.998193999999027,4.3279612666670655,19.488768,-1.0,53.4528,19.591168,95.506432,253.763584,243.089408,40.96000000000001,232.0544444444444,196.0,30.987777777777776,-1.0,51.361111111111114,3136.0
2024-03-05 18:50:36,3.7067550666658162,-1.0,44.9196039666667,2.2965100666667126,1.4486240333335823,4.998193999999027,4.3279612666670655,19.488768,-1.0,53.4528,19.591168,95.506432,253.763584,243.089408,40.96000000000001,232.0544444444444,196.0,30.987777777777776,-1.0,51.361111111111114,3136.0
2024-03-05 18:50:41,3.7067550666658162,-1.0,44.9196039666667,2.2965100666667126,1.4486240333335823,4.998193999999027,4.3279612666670655,19.488768,-1.0,53.4528,19.591168,95.506432,253.763584,243.089408,40.96000000000001,232.0544444444444,196.0,30.987777777777776,-1.0,51.361111111111114,3136.0
2024-03-05 18:50:46,6.721598699990259,-1.0,45.55340183333326,2.2965100666667126,1.4486240333335823,4.998193999999027,4.3279612666670655,19.488768,-1.0,53.567488,19.591168,95.506432,253.763584,243.089408,40.96000000000001,179.56000000000012,196.0,30.987777777777776,-1.0,51.361111111111114,4019.5600000000018
2024-03-05 18:50:51,6.721598699990259,-1.0,45.55340183333326,2.2965100666667126,1.4486240333335823,4.998193999999027,4.414244733333324,19.488768,-1.0,53.567488,19.591168,95.506432,253.763584,243.187712,40.96000000000001,179.56000000000012,45.33777777777778,30.987777777777776,-1.0,51.361111111111114,4019.5600000000018
2024-03-05 18:50:56,6.721598699990257,-1.0,45.553401833333254,1.0608130333333556,2.491781766666653,5.582318433332982,4.414244733333324,19.488768,-1.0,53.567488,19.402752,94.90432,254.578688,243.187712,35.20444444444445,179.56,45.33777777777778,161.29,-1.0,337.33444444444444,4019.56
2024-03-05 18:51:01,6.721598699990257,-1.0,45.553401833333254,1.0608130333333556,2.491781766666653,5.582318433332982,4.414244733333324,19.488768,-1.0,53.567488,19.402752,94.90432,254.578688,243.187712,35.20444444444445,179.56,45.33777777777778,161.29,-1.0,337.33444444444444,4019.56
2024-03-05 18:51:06,6.721598699990257,-1.0,45.553401833333254,1.0608130333333556,2.491781766666653,5.582318433332982,4.414244733333324,19.488768,-1.0,53.567488,19.402752,94.90432,254.578688,243.187712,35.20444444444445,179.56,45.33777777777778,161.29,-1.0,337.33444444444444,4019.56
2024-03-05 18:51:11,6.721598699990257,-1.0,45.553401833333254,1.0608130333333556,2.491781766666653,5.582318433332982,4.414244733333324,19.488768,-1.0,53.567488,19.402752,94.90432,254.578688,243.187712,35.20444444444445,179.56,45.33777777777778,161.29,-1.0,337.33444444444444,4019.56
2024-03-05 18:51:16,6.744971033337305,-1.0,42.92180493333339,1.0608130333333556,2.491781766666653,5.582318433332982,4.414244733333324,19.488768,-1.0,53.338112,19.402752,94.90432,254.578688,243.187712,35.20444444444445,137.67111111111117,45.33777777777778,161.29,-1.0,337.33444444444444,2180.890000000001
2024-03-05 18:51:21,6.744971033337305,-1.0,42.92180493333339,1.0608130333333556,2.491781766666653,5.582318433332982,3.349211633333008,19.488768,-1.0,53.338112,19.402752,94.90432,254.578688,243.32288,35.20444444444445,137.67111111111117,290.1344444444445,161.29,-1.0,337.33444444444444,2180.890000000001
2024-03-05 18:51:26,6.744971033337303,-1.0,42.921804933333384,1.7463508666665462,2.226196566666279,3.3790246333334535,3.349211633333008,19.488768,-1.0,53.338112,19.849216,94.90432,254.62784,243.32288,24.33777777777778,137.6711111111111,290.1344444444445,64.0,-1.0,56.75111111111111,2180.8900000000003
2024-03-05 18:51:31,6.744971033337303,-1.0,42.921804933333384,1.7463508666665462,2.226196566666279,3.3790246333334535,3.349211633333008,19.488768,-1.0,53.338112,19.849216,94.90432,254.62784,243.32288,24.33777777777778,137.6711111111111,290.1344444444445,64.0,-1.0,56.75111111111111,2180.8900000000003
2024-03-05 18:51:36,6.744971033337303,-1.0,42.921804933333384,1.7463508666665462,2.226196566666279,3.3790246333334535,3.349211633333008,19.488768,-1.0,53.338112,19.849216,94.90432,254.62784,243.32288,24.33777777777778,137.6711111111111,290.1344444444445,64.0,-1.0,56.75111111111111,2180.8900000000003
2024-03-05 18:51:41,6.744971033337303,-1.0,42.921804933333384,1.7463508666665462,2.226196566666279,3.3790246333334535,3.349211633333008,19.488768,-1.0,53.338112,19.849216,94.90432,254.62784,243.32288,24.33777777777778,137.6711111111111,290.1344444444445,64.0,-1.0,56.75111111111111,2180.8900000000003
2024-03-05 18:51:46,5.045295833330481,-1.0,0.0,1.7463508666665462,2.226196566666279,3.3790246333334535,3.349211633333008,19.488768,-1.0,51.24096,19.849216,94.90432,254.62784,243.32288,24.33777777777778,96.04000000000005,290.1344444444445,64.0,-1.0,56.75111111111111,6680.3377777777805
2024-03-05 18:51:51,5.045295833330481,-1.0,0.0,1.7463508666665462,2.226196566666279,3.3790246333334535,5.001235566666651,19.488768,-1.0,51.24096,19.849216,94.90432,254.62784,244.125696,24.33777777777778,96.04000000000005,91.52111111111111,64.0,-1.0,56.75111111111111,6680.3377777777805
2024-03-05 18:51:56,5.0452958333304805,-1.0,0.0,3.0627127333332282,1.8714324333330978,5.673906066668148,5.001235566666651,19.488768,-1.0,51.24096,19.808256,94.359552,254.713856,244.125696,81.0,96.04000000000002,91.52111111111111,57.76,-1.0,313.28999999999996,6680.337777777778
2024-03-05 18:52:01,5.0452958333304805,-1.0,0.0,3.0627127333332282,1.8714324333330978,5.673906066668148,5.001235566666651,19.488768,-1.0,51.24096,19.808256,94.359552,254.713856,244.125696,81.0,96.04000000000002,91.52111111111111,57.76,-1.0,313.28999999999996,6680.337777777778
