timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-mgp5t_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-mgp5t_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-x9mxc_network,reviews-v2-6ccf99c555-fqvhb_network,productpage-v1-7fb564989f-lvdk6_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-mgp5t_network
2024-03-06 06:20:39,5.182913766672451,43.24806670000119,-1.0,1.0945932666667584,2.674745033333655,4.692773066667163,2.552204466665368,24.317952,55.84896,-1.0,7.655424,86.429696,382.746624,389.332992,26.694444444444446,138.45444444444448,3656.217777777778,56.75111111111111,120.26777777777778,202.58777777777775,-1.0
2024-03-06 06:20:44,5.182913766672451,43.24806670000119,-1.0,1.0945932666667584,2.674745033333655,4.692773066667163,2.552204466665368,24.317952,55.84896,-1.0,7.655424,86.429696,382.746624,389.332992,26.694444444444446,138.45444444444448,3656.217777777778,56.75111111111111,120.26777777777778,202.58777777777775,-1.0
2024-03-06 06:20:49,6.098203999999897,56.9540744000051,-1.0,1.6171738999995953,2.674745033333655,4.692773066667163,5.690337100001368,24.301568,55.881728,-1.0,8.167424,86.429696,382.746624,389.378048,26.694444444444446,284.4844444444445,3241.4044444444467,72.8177777777778,120.26777777777778,126.18777777777784,-1.0
2024-03-06 06:20:54,6.098203999999896,56.954074400005084,-1.0,1.6171738999995948,1.7105731333335448,4.49969253333317,5.690337100001368,24.301568,55.881728,-1.0,8.167424,85.987328,381.816832,389.378048,28.09,284.4844444444445,3241.404444444444,72.81777777777778,234.09000000000003,126.18777777777775,-1.0
2024-03-06 06:20:59,6.098203999999896,56.954074400005084,-1.0,1.6171738999995948,1.7105731333335448,4.49969253333317,5.690337100001368,24.301568,55.881728,-1.0,8.167424,85.987328,381.816832,389.378048,28.09,284.4844444444445,3241.404444444444,72.81777777777778,234.09000000000003,126.18777777777775,-1.0
2024-03-06 06:21:04,6.098203999999896,56.954074400005084,-1.0,1.6171738999995948,1.7105731333335448,4.49969253333317,5.690337100001368,24.301568,55.881728,-1.0,8.167424,85.987328,381.816832,389.378048,28.09,284.4844444444445,3241.404444444444,72.81777777777778,234.09000000000003,126.18777777777775,-1.0
2024-03-06 06:21:09,6.098203999999896,56.954074400005084,-1.0,1.6171738999995948,1.7105731333335448,4.49969253333317,5.690337100001368,24.301568,55.881728,-1.0,8.167424,85.987328,381.816832,389.378048,28.09,284.4844444444445,3241.404444444444,72.81777777777778,234.09000000000003,126.18777777777775,-1.0
2024-03-06 06:21:14,6.098203999999896,56.954074400005084,-1.0,1.6171738999995948,1.7105731333335448,4.49969253333317,5.690337100001368,24.301568,55.881728,-1.0,8.167424,85.987328,381.816832,389.378048,28.09,284.4844444444445,3241.404444444444,72.81777777777778,234.09000000000003,126.18777777777775,-1.0
2024-03-06 06:21:19,5.488646833327949,26.47031766666715,-1.0,1.5877709000013362,1.7105731333335448,4.49969253333317,4.0123902666664435,24.301568,55.76704,-1.0,7.589888,85.987328,381.816832,389.505024,28.09,87.11111111111113,4569.760000000001,80.40111111111115,234.09000000000003,222.0100000000001,-1.0
2024-03-06 06:21:24,5.488646833327948,26.470317666667142,-1.0,1.5877709000013358,1.6978190000003224,4.795664100000371,4.0123902666664435,24.301568,55.76704,-1.0,7.589888,86.085632,381.497344,389.505024,33.254444444444445,87.11111111111113,4569.759999999999,80.4011111111111,126.9377777777778,222.01000000000002,-1.0
2024-03-06 06:21:29,5.488646833327948,26.470317666667142,-1.0,1.5877709000013358,1.6978190000003224,4.795664100000371,4.0123902666664435,24.301568,55.76704,-1.0,7.589888,86.085632,381.497344,389.505024,33.254444444444445,87.11111111111113,4569.759999999999,80.4011111111111,126.9377777777778,222.01000000000002,-1.0
