timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-6rw27_cpu,reviews-v3-5fd56449d8-xpzj4_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-6rw27_memory,reviews-v3-5fd56449d8-xpzj4_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-6rw27_network,reviews-v3-5fd56449d8-xpzj4_network,reviews-v2-7b4f9d8cb4-rgbs6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-07 19:00:19,6.004197300004914,55.021464899982675,1.9604736999970858,1.7753013333333456,37.64148143333159,-1.0,12.45258736666699,25.042944,56.48384,13.144064,93.712384,220.737536,-1.0,115.990528,8.027777777777779,3960.604444444444,-1.0,191.36111111111111,129.96,49.0,158.76
2024-03-07 19:00:24,6.004197300004914,55.021464899982675,1.9604736999970858,1.7753013333333456,37.64148143333159,-1.0,12.45258736666699,25.042944,56.48384,13.144064,93.712384,220.737536,-1.0,115.990528,8.027777777777779,3960.604444444444,-1.0,191.36111111111111,129.96,49.0,158.76
2024-03-07 19:00:29,6.004197300004914,55.021464899982675,1.9604736999970858,1.9571102333334993,5.611081300001311,-1.0,12.45258736666699,25.042944,56.48384,13.144064,91.009024,219.40224,-1.0,115.990528,49.0,3960.604444444444,-1.0,191.36111111111111,102.68444444444444,49.0,158.76
2024-03-07 19:00:34,6.004197300004914,55.021464899982675,1.9604736999970858,1.9571102333334993,5.611081300001311,-1.0,12.45258736666699,25.042944,56.48384,13.144064,91.009024,219.40224,-1.0,115.990528,49.0,3960.604444444444,-1.0,191.36111111111111,102.68444444444444,49.0,158.76
2024-03-07 19:00:39,5.734532233327627,26.907054566678806,1.4928535333334974,1.9571102333334993,5.611081300001311,-1.0,17.542405933333306,25.042944,56.40192,12.36992,91.009024,219.40224,-1.0,115.920896,49.0,5451.36111111111,-1.0,37.61777777777778,102.68444444444444,226.0011111111111,27.387777777777778
2024-03-07 19:00:44,5.734532233327627,26.907054566678806,1.4928535333334974,1.9571102333334993,5.611081300001311,-1.0,17.542405933333306,25.042944,56.40192,12.36992,91.009024,219.40224,-1.0,115.920896,49.0,5451.36111111111,-1.0,37.61777777777778,102.68444444444444,226.0011111111111,27.387777777777778
2024-03-07 19:00:49,5.734532233327627,26.907054566678806,1.4928535333334974,1.9571102333334993,5.611081300001311,-1.0,17.542405933333306,25.042944,56.40192,12.36992,91.009024,219.40224,-1.0,115.920896,49.0,5451.36111111111,-1.0,37.61777777777778,102.68444444444444,226.0011111111111,27.387777777777778
2024-03-07 19:00:54,5.734532233327627,26.907054566678806,1.4928535333334974,1.9571102333334993,5.611081300001311,-1.0,17.542405933333306,25.042944,56.40192,12.36992,91.009024,219.40224,-1.0,115.920896,49.0,5451.36111111111,-1.0,37.61777777777778,102.68444444444444,226.0011111111111,27.387777777777778
2024-03-07 19:00:59,5.734532233327627,26.907054566678806,1.4928535333334974,1.8206988666671957,3.856942033333629,-1.0,17.542405933333306,25.042944,56.40192,12.36992,91.009024,219.48416,-1.0,115.920896,34.02777777777777,5451.36111111111,-1.0,37.61777777777778,102.00999999999999,226.0011111111111,27.387777777777778
2024-03-07 19:01:04,5.734532233327627,26.907054566678806,1.4928535333334974,1.8206988666671957,3.856942033333629,-1.0,17.542405933333306,25.042944,56.40192,12.36992,91.009024,219.48416,-1.0,115.920896,34.02777777777777,5451.36111111111,-1.0,37.61777777777778,102.00999999999999,226.0011111111111,27.387777777777778
2024-03-07 19:01:09,5.724005366664642,52.86892923331834,0.7668428000026022,1.8206988666671957,3.856942033333629,-1.0,7.369828900000168,25.042944,56.516608,13.090816,91.009024,219.48416,-1.0,115.97824,34.02777777777777,3268.0277777777774,-1.0,286.7377777777778,102.00999999999999,126.9377777777778,71.68444444444445
2024-03-07 19:01:14,5.724005366664642,52.86892923331834,0.7668428000026022,1.8206988666671957,3.856942033333629,-1.0,7.369828900000168,25.042944,56.516608,13.090816,91.009024,219.48416,-1.0,115.97824,34.02777777777777,3268.0277777777774,-1.0,286.7377777777778,102.00999999999999,126.9377777777778,71.68444444444445
2024-03-07 19:01:19,5.724005366664642,52.86892923331834,0.7668428000026022,1.8206988666671957,3.856942033333629,-1.0,7.369828900000168,25.042944,56.516608,13.090816,91.009024,219.48416,-1.0,115.97824,34.02777777777777,3268.0277777777774,-1.0,286.7377777777778,102.00999999999999,126.9377777777778,71.68444444444445
2024-03-07 19:01:24,5.724005366664642,52.86892923331834,0.7668428000026022,1.8206988666671957,3.856942033333629,-1.0,7.369828900000168,25.042944,56.516608,13.090816,91.009024,219.48416,-1.0,115.97824,34.02777777777777,3268.0277777777774,-1.0,286.7377777777778,102.00999999999999,126.9377777777778,71.68444444444445
2024-03-07 19:01:29,5.724005366664642,52.86892923331834,0.7668428000026022,2.222296399999853,5.732308966666248,-1.0,7.369828900000168,25.042944,56.516608,13.090816,91.009024,219.598848,-1.0,115.97824,28.09,3268.0277777777774,-1.0,286.7377777777778,136.89,126.9377777777778,71.68444444444445
2024-03-07 19:01:34,5.724005366664642,52.86892923331834,0.7668428000026022,2.222296399999853,5.732308966666248,-1.0,7.369828900000168,25.042944,56.516608,13.090816,91.009024,219.598848,-1.0,115.97824,28.09,3268.0277777777774,-1.0,286.7377777777778,136.89,126.9377777777778,71.68444444444445
2024-03-07 19:01:39,5.087735600000087,53.038520500012964,1.6591599333310114,2.222296399999853,5.732308966666248,-1.0,14.866838933333309,25.042944,56.532992,12.664832,91.009024,219.598848,-1.0,116.10112,28.09,1286.4177777777777,-1.0,34.41777777777777,136.89,296.9877777777778,85.25444444444443
2024-03-07 19:01:44,5.087735600000087,53.038520500012964,1.6591599333310114,2.222296399999853,5.732308966666248,-1.0,14.866838933333309,25.042944,56.532992,12.664832,91.009024,219.598848,-1.0,116.10112,28.09,1286.4177777777777,-1.0,34.41777777777777,136.89,296.9877777777778,85.25444444444443
2024-03-07 19:01:49,5.087735600000087,53.038520500012964,1.6591599333310114,2.222296399999853,5.732308966666248,-1.0,14.866838933333309,25.042944,56.532992,12.664832,91.009024,219.598848,-1.0,116.10112,28.09,1286.4177777777777,-1.0,34.41777777777777,136.89,296.9877777777778,85.25444444444443
2024-03-07 19:01:54,5.087735600000087,53.038520500012964,1.6591599333310114,2.222296399999853,5.732308966666248,-1.0,14.866838933333309,25.042944,56.532992,12.664832,91.009024,219.598848,-1.0,116.10112,28.09,1286.4177777777777,-1.0,34.41777777777777,136.89,296.9877777777778,85.25444444444443
2024-03-07 19:01:59,5.087735600000087,53.038520500012964,1.6591599333310114,1.9910031666654504,2.3491468666672213,-1.0,14.866838933333309,25.042944,56.532992,12.664832,91.009024,219.656192,-1.0,116.10112,35.20444444444445,1286.4177777777777,-1.0,34.41777777777777,110.25,296.9877777777778,85.25444444444443
2024-03-07 19:02:04,5.087735600000087,53.038520500012964,1.6591599333310114,1.9910031666654504,2.3491468666672213,-1.0,14.866838933333309,25.042944,56.532992,12.664832,91.009024,219.656192,-1.0,116.10112,35.20444444444445,1286.4177777777777,-1.0,34.41777777777777,110.25,296.9877777777778,85.25444444444443
2024-03-07 19:02:09,5.685177900007451,42.608640433324275,1.629081033335448,1.9910031666654504,2.3491468666672213,-1.0,12.670136866665871,25.042944,56.287232,13.160448,91.009024,219.656192,-1.0,116.224,35.20444444444445,4360.401111111111,-1.0,198.81,110.25,154.58777777777777,84.02777777777777
2024-03-07 19:02:14,5.685177900007451,42.608640433324275,1.629081033335448,1.9910031666654504,2.3491468666672213,-1.0,12.670136866665871,25.042944,56.287232,13.160448,91.009024,219.656192,-1.0,116.224,35.20444444444445,4360.401111111111,-1.0,198.81,110.25,154.58777777777777,84.02777777777777
2024-03-07 19:02:19,5.685177900007451,42.608640433324275,1.629081033335448,1.9910031666654504,2.3491468666672213,-1.0,12.670136866665871,25.042944,56.287232,13.160448,91.009024,219.656192,-1.0,116.224,35.20444444444445,4360.401111111111,-1.0,198.81,110.25,154.58777777777777,84.02777777777777
2024-03-07 19:02:24,5.685177900007451,42.608640433324275,1.629081033335448,1.9910031666654504,2.3491468666672213,-1.0,12.670136866665871,25.042944,56.287232,13.160448,91.009024,219.656192,-1.0,116.224,35.20444444444445,4360.401111111111,-1.0,198.81,110.25,154.58777777777777,84.02777777777777
2024-03-07 19:02:29,5.685177900007451,42.608640433324275,1.629081033335448,1.8016294666665544,6.300317999999075,-1.0,12.670136866665871,25.042944,56.287232,13.160448,91.009024,219.803648,-1.0,116.224,21.159999999999997,4360.401111111111,-1.0,198.81,70.00111111111111,154.58777777777777,84.02777777777777
2024-03-07 19:02:34,5.685177900007451,42.608640433324275,1.629081033335448,1.8016294666665544,6.300317999999075,-1.0,12.670136866665871,25.042944,56.287232,13.160448,91.009024,219.803648,-1.0,116.224,21.159999999999997,4360.401111111111,-1.0,198.81,70.00111111111111,154.58777777777777,84.02777777777777
2024-03-07 19:02:39,6.407600166661116,38.56161720001789,1.5346243999980893,1.8016294666665544,6.300317999999075,-1.0,7.820291833333688,25.042944,56.287232,12.722176,91.009024,219.803648,-1.0,116.330496,21.159999999999997,4151.654444444445,-1.0,104.7211111111111,70.00111111111111,253.8711111111111,72.81777777777778
2024-03-07 19:02:44,6.407600166661116,38.56161720001789,1.5346243999980893,1.8016294666665544,6.300317999999075,-1.0,7.820291833333688,25.042944,56.287232,12.722176,91.009024,219.803648,-1.0,116.330496,21.159999999999997,4151.654444444445,-1.0,104.7211111111111,70.00111111111111,253.8711111111111,72.81777777777778
2024-03-07 19:02:49,6.407600166661116,38.56161720001789,1.5346243999980893,1.8016294666665544,6.300317999999075,-1.0,7.820291833333688,25.042944,56.287232,12.722176,91.009024,219.803648,-1.0,116.330496,21.159999999999997,4151.654444444445,-1.0,104.7211111111111,70.00111111111111,253.8711111111111,72.81777777777778
2024-03-07 19:02:54,6.407600166661116,38.56161720001789,1.5346243999980893,1.8016294666665544,6.300317999999075,-1.0,7.820291833333688,25.042944,56.287232,12.722176,91.009024,219.803648,-1.0,116.330496,21.159999999999997,4151.654444444445,-1.0,104.7211111111111,70.00111111111111,253.8711111111111,72.81777777777778
2024-03-07 19:02:59,6.407600166661116,38.56161720001789,1.5346243999980893,2.472760733333719,5.201361599999169,-1.0,7.820291833333688,25.042944,56.287232,12.722176,91.009024,219.9552,-1.0,116.330496,33.64,4151.654444444445,-1.0,104.7211111111111,129.96,253.8711111111111,72.81777777777778
2024-03-07 19:03:04,6.407600166661116,38.56161720001789,1.5346243999980893,2.472760733333719,5.201361599999169,-1.0,7.820291833333688,25.042944,56.287232,12.722176,91.009024,219.9552,-1.0,116.330496,33.64,4151.654444444445,-1.0,104.7211111111111,129.96,253.8711111111111,72.81777777777778
2024-03-07 19:03:09,3.40348830000039,49.13311423333653,1.1165101666695894,2.472760733333719,5.201361599999169,-1.0,12.101124866667115,25.042944,56.516608,12.640256,91.009024,219.9552,-1.0,116.391936,33.64,3028.6677777777777,-1.0,93.44444444444443,129.96,103.3611111111111,122.4711111111111
2024-03-07 19:03:14,3.40348830000039,49.13311423333653,1.1165101666695894,2.472760733333719,5.201361599999169,-1.0,12.101124866667115,25.042944,56.516608,12.640256,91.009024,219.9552,-1.0,116.391936,33.64,3028.6677777777777,-1.0,93.44444444444443,129.96,103.3611111111111,122.4711111111111
2024-03-07 19:03:19,3.40348830000039,49.13311423333653,1.1165101666695894,2.472760733333719,5.201361599999169,-1.0,12.101124866667115,25.042944,56.516608,12.640256,91.009024,219.9552,-1.0,116.391936,33.64,3028.6677777777777,-1.0,93.44444444444443,129.96,103.3611111111111,122.4711111111111
2024-03-07 19:03:24,3.40348830000039,49.13311423333653,1.1165101666695894,2.472760733333719,5.201361599999169,-1.0,12.101124866667115,25.042944,56.516608,12.640256,91.009024,219.9552,-1.0,116.391936,33.64,3028.6677777777777,-1.0,93.44444444444443,129.96,103.3611111111111,122.4711111111111
2024-03-07 19:03:29,3.40348830000039,49.13311423333653,1.1165101666695894,2.231754533333212,3.6836811666679146,-1.0,12.101124866667115,25.042944,56.516608,12.640256,91.009024,220.03712,-1.0,116.391936,43.121111111111105,3028.6677777777777,-1.0,93.44444444444443,114.48999999999998,103.3611111111111,122.4711111111111
2024-03-07 19:03:34,3.40348830000039,49.13311423333653,1.1165101666695894,2.231754533333212,3.6836811666679146,-1.0,12.101124866667115,25.042944,56.516608,12.640256,91.009024,220.03712,-1.0,116.391936,43.121111111111105,3028.6677777777777,-1.0,93.44444444444443,114.48999999999998,103.3611111111111,122.4711111111111
2024-03-07 19:03:39,6.5448857666676,43.00984906664477,1.8320985666643235,2.231754533333212,3.6836811666679146,-1.0,16.175922066666242,25.042944,56.500224,12.300288,91.009024,220.03712,-1.0,116.576256,43.121111111111105,3806.8900000000003,-1.0,167.2711111111111,114.48999999999998,71.68444444444445,31.73444444444445
2024-03-07 19:03:44,6.5448857666676,43.00984906664477,1.8320985666643235,2.231754533333212,3.6836811666679146,-1.0,16.175922066666242,25.042944,56.500224,12.300288,91.009024,220.03712,-1.0,116.576256,43.121111111111105,3806.8900000000003,-1.0,167.2711111111111,114.48999999999998,71.68444444444445,31.73444444444445
2024-03-07 19:03:49,6.5448857666676,43.00984906664477,1.8320985666643235,2.231754533333212,3.6836811666679146,-1.0,16.175922066666242,25.042944,56.500224,12.300288,91.009024,220.03712,-1.0,116.576256,43.121111111111105,3806.8900000000003,-1.0,167.2711111111111,114.48999999999998,71.68444444444445,31.73444444444445
2024-03-07 19:03:54,6.5448857666676,43.00984906664477,1.8320985666643235,2.231754533333212,3.6836811666679146,-1.0,16.175922066666242,25.042944,56.500224,12.300288,91.009024,220.03712,-1.0,116.576256,43.121111111111105,3806.8900000000003,-1.0,167.2711111111111,114.48999999999998,71.68444444444445,31.73444444444445
2024-03-07 19:03:59,6.5448857666676,43.00984906664477,1.8320985666643235,1.8787732666680768,5.064749333333414,-1.0,16.175922066666242,25.042944,56.500224,12.300288,91.009024,220.123136,-1.0,116.576256,30.25,3806.8900000000003,-1.0,167.2711111111111,76.2711111111111,71.68444444444445,31.73444444444445
2024-03-07 19:04:04,6.5448857666676,43.00984906664477,1.8320985666643235,1.8787732666680768,5.064749333333414,-1.0,16.175922066666242,25.042944,56.500224,12.300288,91.009024,220.123136,-1.0,116.576256,30.25,3806.8900000000003,-1.0,167.2711111111111,76.2711111111111,71.68444444444445,31.73444444444445
2024-03-07 19:04:09,7.177623300003688,28.09313033333941,1.5999079000001377,1.8787732666680768,5.064749333333414,-1.0,8.245228366666879,25.042944,56.40192,12.791808,91.009024,220.123136,-1.0,116.703232,30.25,5324.134444444445,-1.0,136.1111111111111,76.2711111111111,175.12111111111108,112.36
2024-03-07 19:04:14,7.177623300003688,28.09313033333941,1.5999079000001377,1.8787732666680768,5.064749333333414,-1.0,8.245228366666879,25.042944,56.40192,12.791808,91.009024,220.123136,-1.0,116.703232,30.25,5324.134444444445,-1.0,136.1111111111111,76.2711111111111,175.12111111111108,112.36
2024-03-07 19:04:19,7.177623300003688,28.09313033333941,1.5999079000001377,1.8787732666680768,5.064749333333414,-1.0,8.245228366666879,25.042944,56.40192,12.791808,91.009024,220.123136,-1.0,116.703232,30.25,5324.134444444445,-1.0,136.1111111111111,76.2711111111111,175.12111111111108,112.36
2024-03-07 19:04:24,7.177623300003688,28.09313033333941,1.5999079000001377,1.8787732666680768,5.064749333333414,-1.0,8.245228366666879,25.042944,56.40192,12.791808,91.009024,220.123136,-1.0,116.703232,30.25,5324.134444444445,-1.0,136.1111111111111,76.2711111111111,175.12111111111108,112.36
2024-03-07 19:04:29,7.177623300003688,28.09313033333941,1.5999079000001377,2.3585067999988496,5.110594633333676,-1.0,8.245228366666879,25.042944,56.40192,12.791808,91.009024,220.209152,-1.0,116.703232,9.610000000000001,5324.134444444445,-1.0,136.1111111111111,97.35111111111112,175.12111111111108,112.36
2024-03-07 19:04:34,7.177623300003688,28.09313033333941,1.5999079000001377,2.3585067999988496,5.110594633333676,-1.0,8.245228366666879,25.042944,56.40192,12.791808,91.009024,220.209152,-1.0,116.703232,9.610000000000001,5324.134444444445,-1.0,136.1111111111111,97.35111111111112,175.12111111111108,112.36
2024-03-07 19:04:39,4.436063866660334,46.50467370001934,1.095457566668756,2.3585067999988496,5.110594633333676,-1.0,17.398648599999923,25.042944,56.500224,12.94336,91.009024,220.209152,-1.0,116.850688,9.610000000000001,3237.6099999999997,-1.0,190.44000000000003,97.35111111111112,131.48444444444445,59.80444444444444
2024-03-07 19:04:44,4.436063866660334,46.50467370001934,1.095457566668756,2.3585067999988496,5.110594633333676,-1.0,17.398648599999923,25.042944,56.500224,12.94336,91.009024,220.209152,-1.0,116.850688,9.610000000000001,3237.6099999999997,-1.0,190.44000000000003,97.35111111111112,131.48444444444445,59.80444444444444
2024-03-07 19:04:49,4.436063866660334,46.50467370001934,1.095457566668756,2.3585067999988496,5.110594633333676,-1.0,17.398648599999923,25.042944,56.500224,12.94336,91.009024,220.209152,-1.0,116.850688,9.610000000000001,3237.6099999999997,-1.0,190.44000000000003,97.35111111111112,131.48444444444445,59.80444444444444
2024-03-07 19:04:54,4.436063866660334,46.50467370001934,1.095457566668756,2.3585067999988496,5.110594633333676,-1.0,17.398648599999923,25.042944,56.500224,12.94336,91.009024,220.209152,-1.0,116.850688,9.610000000000001,3237.6099999999997,-1.0,190.44000000000003,97.35111111111112,131.48444444444445,59.80444444444444
2024-03-07 19:04:59,4.436063866660334,46.50467370001934,1.095457566668756,0.9638146333334892,5.279366166665038,-1.0,17.398648599999923,25.042944,56.500224,12.94336,91.009024,220.348416,-1.0,116.850688,49.467777777777776,3237.6099999999997,-1.0,190.44000000000003,112.36,131.48444444444445,59.80444444444444
2024-03-07 19:05:04,4.436063866660334,46.50467370001934,1.095457566668756,0.9638146333334892,5.279366166665038,-1.0,17.398648599999923,25.042944,56.500224,12.94336,91.009024,220.348416,-1.0,116.850688,49.467777777777776,3237.6099999999997,-1.0,190.44000000000003,112.36,131.48444444444445,59.80444444444444
2024-03-07 19:05:09,6.10224100000778,57.61345353330398,2.1502057666642336,0.9638146333334892,5.279366166665038,-1.0,12.391885566666852,25.042944,56.287232,12.845056,91.009024,220.348416,-1.0,116.748288,49.467777777777776,2440.3599999999997,-1.0,113.06777777777776,112.36,169.86777777777777,90.88444444444444
2024-03-07 19:05:14,6.10224100000778,57.61345353330398,2.1502057666642336,0.9638146333334892,5.279366166665038,-1.0,12.391885566666852,25.042944,56.287232,12.845056,91.009024,220.348416,-1.0,116.748288,49.467777777777776,2440.3599999999997,-1.0,113.06777777777776,112.36,169.86777777777777,90.88444444444444
2024-03-07 19:05:19,6.10224100000778,57.61345353330398,2.1502057666642336,0.9638146333334892,5.279366166665038,-1.0,12.391885566666852,25.042944,56.287232,12.845056,91.009024,220.348416,-1.0,116.748288,49.467777777777776,2440.3599999999997,-1.0,113.06777777777776,112.36,169.86777777777777,90.88444444444444
2024-03-07 19:05:24,6.10224100000778,57.61345353330398,2.1502057666642336,0.9638146333334892,5.279366166665038,-1.0,12.391885566666852,25.042944,56.287232,12.845056,91.009024,220.348416,-1.0,116.748288,49.467777777777776,2440.3599999999997,-1.0,113.06777777777776,112.36,169.86777777777777,90.88444444444444
2024-03-07 19:05:29,6.10224100000778,57.61345353330398,2.1502057666642336,2.9454850666676675,5.612709300000536,-1.0,12.391885566666852,25.042944,56.287232,12.845056,91.009024,220.52864,-1.0,116.748288,36.401111111111106,2440.3599999999997,-1.0,113.06777777777776,146.41,169.86777777777777,90.88444444444444
2024-03-07 19:05:34,6.10224100000778,57.61345353330398,2.1502057666642336,2.9454850666676675,5.612709300000536,-1.0,12.391885566666852,25.042944,56.287232,12.845056,91.009024,220.52864,-1.0,116.748288,36.401111111111106,2440.3599999999997,-1.0,113.06777777777776,146.41,169.86777777777777,90.88444444444444
2024-03-07 19:05:39,5.430149199992229,44.72471880001952,1.6506565333353742,2.9454850666676675,5.612709300000536,-1.0,6.844612399999997,25.042944,56.287232,12.47232,91.009024,220.52864,-1.0,116.748288,36.401111111111106,3872.987777777778,-1.0,264.6044444444444,146.41,179.56,86.49000000000001
2024-03-07 19:05:44,5.430149199992229,44.72471880001952,1.6506565333353742,2.9454850666676675,5.612709300000536,-1.0,6.844612399999997,25.042944,56.287232,12.47232,91.009024,220.52864,-1.0,116.748288,36.401111111111106,3872.987777777778,-1.0,264.6044444444444,146.41,179.56,86.49000000000001
2024-03-07 19:05:49,5.430149199992229,44.72471880001952,1.6506565333353742,2.9454850666676675,5.612709300000536,-1.0,6.844612399999997,25.042944,56.287232,12.47232,91.009024,220.52864,-1.0,116.748288,36.401111111111106,3872.987777777778,-1.0,264.6044444444444,146.41,179.56,86.49000000000001
2024-03-07 19:05:54,5.430149199992229,44.72471880001952,1.6506565333353742,2.9454850666676675,5.612709300000536,-1.0,6.844612399999997,25.042944,56.287232,12.47232,91.009024,220.52864,-1.0,116.748288,36.401111111111106,3872.987777777778,-1.0,264.6044444444444,146.41,179.56,86.49000000000001
2024-03-07 19:05:59,5.430149199992229,44.72471880001952,1.6506565333353742,1.3387914333331232,4.89154793333455,-1.0,6.844612399999997,25.042944,56.287232,12.47232,91.009024,220.667904,-1.0,116.748288,30.987777777777776,3872.987777777778,-1.0,264.6044444444444,141.61,179.56,86.49000000000001
2024-03-07 19:06:04,5.430149199992229,44.72471880001952,1.6506565333353742,1.3387914333331232,4.89154793333455,-1.0,6.844612399999997,25.042944,56.287232,12.47232,91.009024,220.667904,-1.0,116.748288,30.987777777777776,3872.987777777778,-1.0,264.6044444444444,141.61,179.56,86.49000000000001
