timestamp,details-v1-b788479c5-tzgsw_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-tzgsw_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,productpage-v1-7fb564989f-hm9g2_network,details-v1-b788479c5-tzgsw_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 14:11:00,-1.0,4.4412037999942795,34.23496279999654,1.5274327000000198,1.8506509000000428,4.696466699999746,4.538441299999363,-1.0,17.297408,53.551104,16.769024,89.391104,200.318976,188.039168,1683.7344444444443,-1.0,99.33444444444444,106.77777777777779,55.751111111111115,16.267777777777777,30.987777777777776
2024-03-05 14:11:05,0.0,4.613952966671301,44.30974826666442,1.5274327000000198,1.8506509000000428,4.696466699999746,4.538441299999363,0.0,17.330176,53.53472,16.769024,89.391104,200.318976,188.039168,3275.654444444444,0.0,99.33444444444444,354.6944444444443,55.751111111111115,16.267777777777777,30.987777777777776
2024-03-05 14:11:10,0.0,4.6139529666713015,44.30974826666443,1.5274327000000198,1.8506509000000428,4.696466699999746,6.616493300000078,0.0,17.330176,53.53472,16.769024,89.391104,200.318976,188.64128,3275.6544444444444,0.0,113.77777777777777,354.6944444444444,55.751111111111115,16.267777777777777,30.987777777777776
2024-03-05 14:11:15,0.0,4.6139529666713015,44.30974826666443,1.5274327000000198,1.8506509000000428,4.696466699999746,6.616493300000078,0.0,17.330176,53.53472,16.769024,89.391104,200.318976,188.64128,3275.6544444444444,0.0,113.77777777777777,354.6944444444444,55.751111111111115,16.267777777777777,30.987777777777776
2024-03-05 14:11:20,0.0,4.6139529666713015,44.30974826666443,1.5274327000000198,1.8506509000000428,4.696466699999746,6.616493300000078,0.0,17.330176,53.53472,16.769024,89.391104,200.318976,188.64128,3275.6544444444444,0.0,113.77777777777777,354.6944444444444,55.751111111111115,16.267777777777777,30.987777777777776
2024-03-05 14:11:25,0.0,4.6139529666713015,44.30974826666443,1.5274327000000198,1.8506509000000428,4.696466699999746,6.616493300000078,0.0,17.330176,53.53472,16.769024,89.391104,200.318976,188.64128,3275.6544444444444,0.0,113.77777777777777,354.6944444444444,55.751111111111115,16.267777777777777,30.987777777777776
2024-03-05 14:11:30,0.0,4.6139529666713015,44.30974826666443,1.7256763333333445,2.49848513333338,2.1401916333331883,6.616493300000078,16.146432,17.330176,53.53472,15.89248,88.752128,199.852032,188.64128,3275.6544444444444,0.0,113.77777777777777,354.6944444444444,44.89,61.88444444444444,215.1111111111111
2024-03-05 14:11:35,0.0,3.052230899993446,34.641583033332296,1.7256763333333445,2.49848513333338,2.1401916333331883,6.616493300000078,16.146432,17.297408,53.379072,15.89248,88.752128,199.852032,188.64128,1912.604444444444,0.0,113.77777777777777,108.15999999999997,44.89,61.88444444444444,215.1111111111111
2024-03-05 14:11:40,0.0,3.0522308999934467,34.6415830333323,1.7256763333333445,2.49848513333338,2.1401916333331883,2.769264533333171,16.146432,17.297408,53.379072,15.89248,88.752128,199.852032,188.645376,1912.6044444444444,0.0,100.66777777777777,108.16000000000001,44.89,61.88444444444444,215.1111111111111
2024-03-05 14:11:45,0.0,3.0522308999934467,34.6415830333323,1.7256763333333445,2.49848513333338,2.1401916333331883,2.769264533333171,16.146432,17.297408,53.379072,15.89248,88.752128,199.852032,188.645376,1912.6044444444444,0.0,100.66777777777777,108.16000000000001,44.89,61.88444444444444,215.1111111111111
2024-03-05 14:11:50,0.0,3.0522308999934467,34.6415830333323,1.7256763333333445,2.49848513333338,2.1401916333331883,2.769264533333171,16.146432,17.297408,53.379072,15.89248,88.752128,199.852032,188.645376,1912.6044444444444,0.0,100.66777777777777,108.16000000000001,44.89,61.88444444444444,215.1111111111111
2024-03-05 14:11:55,0.0,3.0522308999934467,34.6415830333323,1.7256763333333445,2.49848513333338,2.1401916333331883,2.769264533333171,16.146432,17.297408,53.379072,15.89248,88.752128,199.852032,188.645376,1912.6044444444444,0.0,100.66777777777777,108.16000000000001,44.89,61.88444444444444,215.1111111111111
2024-03-05 14:12:00,3.5949159333333323,3.0522308999934467,34.6415830333323,1.5507677999998748,2.2603066333331867,5.304890266666955,2.769264533333171,16.306176,17.297408,53.379072,15.847424,88.61696,199.33184,188.645376,1912.6044444444444,32.111111111111114,100.66777777777777,108.16000000000001,27.040000000000003,72.81777777777778,79.21000000000001
2024-03-05 14:12:05,3.5949159333333323,2.129992633338891,43.312205000006536,1.5507677999998748,2.2603066333331867,5.304890266666955,2.769264533333171,16.306176,17.297408,53.321728,15.847424,88.61696,199.33184,188.645376,4378.0277777777765,32.111111111111114,100.66777777777777,124.69444444444439,27.040000000000003,72.81777777777778,79.21000000000001
2024-03-05 14:12:10,3.5949159333333323,2.1299926333388917,43.31220500000654,1.5507677999998748,2.2603066333331867,5.304890266666955,5.209185766667209,16.306176,17.297408,53.321728,15.847424,88.61696,199.33184,188.645376,4378.027777777778,32.111111111111114,98.67111111111112,124.69444444444443,27.040000000000003,72.81777777777778,79.21000000000001
2024-03-05 14:12:15,3.5949159333333323,2.1299926333388917,43.31220500000654,1.5507677999998748,2.2603066333331867,5.304890266666955,5.209185766667209,16.306176,17.297408,53.321728,15.847424,88.61696,199.33184,188.645376,4378.027777777778,32.111111111111114,98.67111111111112,124.69444444444443,27.040000000000003,72.81777777777778,79.21000000000001
2024-03-05 14:12:20,3.5949159333333323,2.1299926333388917,43.31220500000654,1.5507677999998748,2.2603066333331867,5.304890266666955,5.209185766667209,16.306176,17.297408,53.321728,15.847424,88.61696,199.33184,188.645376,4378.027777777778,32.111111111111114,98.67111111111112,124.69444444444443,27.040000000000003,72.81777777777778,79.21000000000001
2024-03-05 14:12:25,3.5949159333333323,2.1299926333388917,43.31220500000654,1.5507677999998748,2.2603066333331867,5.304890266666955,5.209185766667209,16.306176,17.297408,53.321728,15.847424,88.61696,199.33184,188.645376,4378.027777777778,32.111111111111114,98.67111111111112,124.69444444444443,27.040000000000003,72.81777777777778,79.21000000000001
2024-03-05 14:12:30,3.1738787666666672,2.1299926333388917,43.31220500000654,1.2489466666667206,1.903169566666444,5.250162799999695,5.209185766667209,16.13824,17.297408,53.321728,15.540224,88.363008,198.926336,188.645376,4378.027777777778,38.02777777777778,98.67111111111112,124.69444444444443,29.160000000000004,65.61,89.61777777777777
2024-03-05 14:12:35,3.1738787666666672,3.4912459333251413,39.487340366660334,1.2489466666667206,1.903169566666444,5.250162799999695,5.209185766667209,16.13824,17.297408,53.379072,15.540224,88.363008,198.926336,188.645376,2731.8044444444436,38.02777777777778,98.67111111111112,61.36111111111109,29.160000000000004,65.61,89.61777777777777
2024-03-05 14:12:40,3.1738787666666672,3.4912459333251418,39.48734036666034,1.2489466666667206,1.903169566666444,5.250162799999695,3.1200078666662043,16.13824,17.297408,53.379072,15.540224,88.363008,198.926336,188.645376,2731.8044444444445,38.02777777777778,104.7211111111111,61.36111111111111,29.160000000000004,65.61,89.61777777777777
2024-03-05 14:12:45,3.1738787666666672,3.4912459333251418,39.48734036666034,1.2489466666667206,1.903169566666444,5.250162799999695,3.1200078666662043,16.13824,17.297408,53.379072,15.540224,88.363008,198.926336,188.645376,2731.8044444444445,38.02777777777778,104.7211111111111,61.36111111111111,29.160000000000004,65.61,89.61777777777777
2024-03-05 14:12:50,3.1738787666666672,3.4912459333251418,39.48734036666034,1.2489466666667206,1.903169566666444,5.250162799999695,3.1200078666662043,16.13824,17.297408,53.379072,15.540224,88.363008,198.926336,188.645376,2731.8044444444445,38.02777777777778,104.7211111111111,61.36111111111111,29.160000000000004,65.61,89.61777777777777
2024-03-05 14:12:55,3.1738787666666672,3.4912459333251418,39.48734036666034,1.2489466666667206,1.903169566666444,5.250162799999695,3.1200078666662043,16.13824,17.297408,53.379072,15.540224,88.363008,198.926336,188.645376,2731.8044444444445,38.02777777777778,104.7211111111111,61.36111111111111,29.160000000000004,65.61,89.61777777777777
2024-03-05 14:13:00,2.9665374999999994,3.4912459333251418,39.48734036666034,1.5141815333334325,0.831237933333758,1.826570866667036,3.1200078666662043,16.191488,17.297408,53.379072,15.720448,88.363008,198.955008,188.645376,2731.8044444444445,45.78777777777778,104.7211111111111,61.36111111111111,32.87111111111111,51.361111111111114,144.8011111111111
2024-03-05 14:13:05,2.9665374999999994,2.0552238000012344,33.273770033338224,1.5141815333334325,0.831237933333758,1.826570866667036,3.1200078666662043,16.191488,17.297408,53.297152,15.720448,88.363008,198.955008,188.645376,3640.1111111111104,45.78777777777778,104.7211111111111,88.35999999999997,32.87111111111111,51.361111111111114,144.8011111111111
2024-03-05 14:13:10,2.9665374999999994,2.0552238000012344,33.273770033338224,1.5141815333334325,0.831237933333758,1.826570866667036,2.4327774999998533,16.191488,17.297408,53.297152,15.720448,88.363008,198.955008,188.645376,3640.1111111111113,45.78777777777778,29.884444444444444,88.36000000000001,32.87111111111111,51.361111111111114,144.8011111111111
2024-03-05 14:13:15,2.9665374999999994,2.0552238000012344,33.273770033338224,1.5141815333334325,0.831237933333758,1.826570866667036,2.4327774999998533,16.191488,17.297408,53.297152,15.720448,88.363008,198.955008,188.645376,3640.1111111111113,45.78777777777778,29.884444444444444,88.36000000000001,32.87111111111111,51.361111111111114,144.8011111111111
2024-03-05 14:13:20,2.9665374999999994,2.0552238000012344,33.273770033338224,1.5141815333334325,0.831237933333758,1.826570866667036,2.4327774999998533,16.191488,17.297408,53.297152,15.720448,88.363008,198.955008,188.645376,3640.1111111111113,45.78777777777778,29.884444444444444,88.36000000000001,32.87111111111111,51.361111111111114,144.8011111111111
2024-03-05 14:13:25,2.9665374999999994,2.0552238000012344,33.273770033338224,1.5141815333334325,0.831237933333758,1.826570866667036,2.4327774999998533,16.191488,17.297408,53.297152,15.720448,88.363008,198.955008,188.645376,3640.1111111111113,45.78777777777778,29.884444444444444,88.36000000000001,32.87111111111111,51.361111111111114,144.8011111111111
2024-03-05 14:13:30,3.4143964666666675,2.0552238000012344,33.273770033338224,1.2795156666664789,3.1505638999997627,4.816959466666049,2.4327774999998533,16.187392,17.297408,53.297152,15.577088,88.379392,199.041024,188.645376,3640.1111111111113,33.254444444444445,29.884444444444444,88.36000000000001,38.440000000000005,51.84,85.87111111111112
2024-03-05 14:13:35,3.4143964666666675,2.4701163333399254,43.70910093333198,1.2795156666664789,3.1505638999997627,4.816959466666049,2.4327774999998533,16.187392,17.297408,53.321728,15.577088,88.379392,199.041024,188.645376,626.6677777777775,33.254444444444445,29.884444444444444,135.3344444444444,38.440000000000005,51.84,85.87111111111112
2024-03-05 14:13:40,3.4143964666666675,2.470116333339926,43.70910093333199,1.2795156666664789,3.1505638999997627,4.816959466666049,4.137228333333573,16.187392,17.297408,53.321728,15.577088,88.379392,199.041024,188.645376,626.6677777777778,33.254444444444445,227.00444444444443,135.33444444444444,38.440000000000005,51.84,85.87111111111112
2024-03-05 14:13:45,3.4143964666666675,2.470116333339926,43.70910093333199,1.2795156666664789,3.1505638999997627,4.816959466666049,4.137228333333573,16.187392,17.297408,53.321728,15.577088,88.379392,199.041024,188.645376,626.6677777777778,33.254444444444445,227.00444444444443,135.33444444444444,38.440000000000005,51.84,85.87111111111112
2024-03-05 14:13:50,3.4143964666666675,2.470116333339926,43.70910093333199,1.2795156666664789,3.1505638999997627,4.816959466666049,4.137228333333573,16.187392,17.297408,53.321728,15.577088,88.379392,199.041024,188.645376,626.6677777777778,33.254444444444445,227.00444444444443,135.33444444444444,38.440000000000005,51.84,85.87111111111112
2024-03-05 14:13:55,3.4143964666666675,2.470116333339926,43.70910093333199,1.2795156666664789,3.1505638999997627,4.816959466666049,4.137228333333573,16.187392,17.297408,53.321728,15.577088,88.379392,199.041024,188.645376,626.6677777777778,33.254444444444445,227.00444444444443,135.33444444444444,38.440000000000005,51.84,85.87111111111112
2024-03-05 14:14:00,2.1366853000000003,2.470116333339926,43.70910093333199,2.0102290000001704,0.9008815000001391,5.022614133333529,4.137228333333573,16.191488,17.297408,53.321728,16.306176,88.379392,199.102464,188.645376,626.6677777777778,36.80444444444444,227.00444444444443,135.33444444444444,35.60111111111111,72.25,140.8177777777778
2024-03-05 14:14:05,2.1366853000000003,2.7496473333333897,46.95872226666324,2.0102290000001704,0.9008815000001391,5.022614133333529,4.137228333333573,16.191488,17.297408,53.321728,16.306176,88.379392,199.102464,188.645376,2862.249999999999,36.80444444444444,227.00444444444443,148.02777777777771,35.60111111111111,72.25,140.8177777777778
2024-03-05 14:14:10,2.1366853000000003,2.74964733333339,46.958722266663244,2.0102290000001704,0.9008815000001391,5.022614133333529,4.883772033333382,16.191488,17.297408,53.321728,16.306176,88.379392,199.102464,188.645376,2862.25,36.80444444444444,82.80999999999999,148.02777777777777,35.60111111111111,72.25,140.8177777777778
2024-03-05 14:14:15,2.1366853000000003,2.74964733333339,46.958722266663244,2.0102290000001704,0.9008815000001391,5.022614133333529,4.883772033333382,16.191488,17.297408,53.321728,16.306176,88.379392,199.102464,188.645376,2862.25,36.80444444444444,82.80999999999999,148.02777777777777,35.60111111111111,72.25,140.8177777777778
2024-03-05 14:14:20,2.1366853000000003,2.74964733333339,46.958722266663244,2.0102290000001704,0.9008815000001391,5.022614133333529,4.883772033333382,16.191488,17.297408,53.321728,16.306176,88.379392,199.102464,188.645376,2862.25,36.80444444444444,82.80999999999999,148.02777777777777,35.60111111111111,72.25,140.8177777777778
2024-03-05 14:14:25,2.1366853000000003,2.74964733333339,46.958722266663244,2.0102290000001704,0.9008815000001391,5.022614133333529,4.883772033333382,16.191488,17.297408,53.321728,16.306176,88.379392,199.102464,188.645376,2862.25,36.80444444444444,82.80999999999999,148.02777777777777,35.60111111111111,72.25,140.8177777777778
2024-03-05 14:14:30,-1.0,2.74964733333339,46.958722266663244,1.3391359333333241,3.0543377666665115,4.54650666666699,4.883772033333382,-1.0,17.297408,53.321728,14.97088,88.190976,199.131136,188.645376,2862.25,-1.0,82.80999999999999,148.02777777777777,46.239999999999995,32.87111111111111,79.21000000000001
2024-03-05 14:14:35,-1.0,5.576945833324012,35.14470090000637,1.3391359333333241,3.0543377666665115,4.54650666666699,4.883772033333382,-1.0,17.313792,53.321728,14.97088,88.190976,199.131136,188.645376,3716.9344444444437,-1.0,82.80999999999999,120.99999999999996,46.239999999999995,32.87111111111111,79.21000000000001
2024-03-05 14:14:40,-1.0,5.576945833324013,35.144700900006384,1.3391359333333241,3.0543377666665115,4.54650666666699,3.517144566667222,-1.0,17.313792,53.321728,14.97088,88.190976,199.131136,188.645376,3716.9344444444446,-1.0,132.25,121.0,46.239999999999995,32.87111111111111,79.21000000000001
2024-03-05 14:14:45,-1.0,5.576945833324013,35.144700900006384,1.3391359333333241,3.0543377666665115,4.54650666666699,3.517144566667222,-1.0,17.313792,53.321728,14.97088,88.190976,199.131136,188.645376,3716.9344444444446,-1.0,132.25,121.0,46.239999999999995,32.87111111111111,79.21000000000001
2024-03-05 14:14:50,-1.0,5.576945833324013,35.144700900006384,1.3391359333333241,3.0543377666665115,4.54650666666699,3.517144566667222,-1.0,17.313792,53.321728,14.97088,88.190976,199.131136,188.645376,3716.9344444444446,-1.0,132.25,121.0,46.239999999999995,32.87111111111111,79.21000000000001
2024-03-05 14:14:55,-1.0,5.576945833324013,35.144700900006384,1.3391359333333241,3.0543377666665115,4.54650666666699,3.517144566667222,-1.0,17.313792,53.321728,14.97088,88.190976,199.131136,188.645376,3716.9344444444446,-1.0,132.25,121.0,46.239999999999995,32.87111111111111,79.21000000000001
2024-03-05 14:15:00,-1.0,5.576945833324013,35.144700900006384,2.0569056666666086,1.8155771333335717,4.5601368333327255,3.517144566667222,-1.0,17.313792,53.321728,15.58528,88.190976,199.2704,188.645376,3716.9344444444446,-1.0,132.25,121.0,52.321111111111115,180.45444444444445,120.26777777777778
2024-03-05 14:15:05,-1.0,3.1278935333375553,39.662550566663406,2.0569056666666086,1.8155771333335717,4.5601368333327255,3.517144566667222,-1.0,17.313792,53.20704,15.58528,88.190976,199.2704,188.645376,4061.937777777777,-1.0,132.25,114.48999999999995,52.321111111111115,180.45444444444445,120.26777777777778
2024-03-05 14:15:10,-1.0,3.1278935333375557,39.66255056666341,2.0569056666666086,1.8155771333335717,4.5601368333327255,4.359451299999743,-1.0,17.313792,53.20704,15.58528,88.190976,199.2704,188.645376,4061.9377777777777,-1.0,83.41777777777777,114.48999999999998,52.321111111111115,180.45444444444445,120.26777777777778
2024-03-05 14:15:15,-1.0,3.1278935333375557,39.66255056666341,2.0569056666666086,1.8155771333335717,4.5601368333327255,4.359451299999743,-1.0,17.313792,53.20704,15.58528,88.190976,199.2704,188.645376,4061.9377777777777,-1.0,83.41777777777777,114.48999999999998,52.321111111111115,180.45444444444445,120.26777777777778
2024-03-05 14:15:20,-1.0,3.1278935333375557,39.66255056666341,2.0569056666666086,1.8155771333335717,4.5601368333327255,4.359451299999743,-1.0,17.313792,53.20704,15.58528,88.190976,199.2704,188.645376,4061.9377777777777,-1.0,83.41777777777777,114.48999999999998,52.321111111111115,180.45444444444445,120.26777777777778
2024-03-05 14:15:25,-1.0,3.1278935333375557,39.66255056666341,2.0569056666666086,1.8155771333335717,4.5601368333327255,4.359451299999743,-1.0,17.313792,53.20704,15.58528,88.190976,199.2704,188.645376,4061.9377777777777,-1.0,83.41777777777777,114.48999999999998,52.321111111111115,180.45444444444445,120.26777777777778
2024-03-05 14:15:30,-1.0,3.1278935333375557,39.66255056666341,1.097911799999925,1.1835005999998316,3.5930783000007223,4.359451299999743,-1.0,17.313792,53.20704,15.511552,88.190976,199.380992,188.645376,4061.9377777777777,-1.0,83.41777777777777,114.48999999999998,51.361111111111114,49.937777777777775,115.20444444444442
2024-03-05 14:15:35,-1.0,6.345935200003319,36.51422740000119,1.097911799999925,1.1835005999998316,3.5930783000007223,4.359451299999743,-1.0,17.313792,53.20704,15.511552,88.190976,199.380992,188.645376,4569.759999999999,-1.0,83.41777777777777,120.99999999999996,51.361111111111114,49.937777777777775,115.20444444444442
2024-03-05 14:15:40,-1.0,6.34593520000332,36.5142274000012,1.097911799999925,1.1835005999998316,3.5930783000007223,4.108935833333287,-1.0,17.313792,53.20704,15.511552,88.190976,199.380992,188.645376,4569.759999999999,-1.0,129.96,121.0,51.361111111111114,49.937777777777775,115.20444444444442
2024-03-05 14:15:45,-1.0,6.34593520000332,36.5142274000012,1.097911799999925,1.1835005999998316,3.5930783000007223,4.108935833333287,-1.0,17.313792,53.20704,15.511552,88.190976,199.380992,188.645376,4569.759999999999,-1.0,129.96,121.0,51.361111111111114,49.937777777777775,115.20444444444442
2024-03-05 14:15:50,-1.0,6.34593520000332,36.5142274000012,1.097911799999925,1.1835005999998316,3.5930783000007223,4.108935833333287,-1.0,17.313792,53.20704,15.511552,88.190976,199.380992,188.645376,4569.759999999999,-1.0,129.96,121.0,51.361111111111114,49.937777777777775,115.20444444444442
2024-03-05 14:15:55,-1.0,6.34593520000332,36.5142274000012,1.097911799999925,1.1835005999998316,3.5930783000007223,4.108935833333287,-1.0,17.313792,53.20704,15.511552,88.190976,199.380992,188.645376,4569.759999999999,-1.0,129.96,121.0,51.361111111111114,49.937777777777775,115.20444444444442
2024-03-05 14:16:00,-1.0,6.34593520000332,36.5142274000012,1.6856061333333134,2.593855900000127,7.1166740999994245,4.108935833333287,-1.0,17.313792,53.20704,15.712256,88.190976,199.544832,188.645376,4569.759999999999,-1.0,129.96,121.0,36.0,55.751111111111115,108.16000000000001
2024-03-05 14:16:05,-1.0,5.667742900004668,49.30774556666316,1.6856061333333134,2.593855900000127,7.1166740999994245,4.108935833333287,-1.0,17.313792,53.436416,15.712256,88.190976,199.544832,188.645376,1243.7377777777772,-1.0,129.96,124.69444444444439,36.0,55.751111111111115,108.16000000000001
2024-03-05 14:16:10,-1.0,5.667742900004669,49.307745566663165,1.6856061333333134,2.593855900000127,7.1166740999994245,5.340209999999956,-1.0,17.313792,53.436416,15.712256,88.190976,199.544832,188.645376,1243.7377777777776,-1.0,111.65444444444444,124.69444444444443,36.0,55.751111111111115,108.16000000000001
2024-03-05 14:16:15,-1.0,5.667742900004669,49.307745566663165,1.6856061333333134,2.593855900000127,7.1166740999994245,5.340209999999956,-1.0,17.313792,53.436416,15.712256,88.190976,199.544832,188.645376,1243.7377777777776,-1.0,111.65444444444444,124.69444444444443,36.0,55.751111111111115,108.16000000000001
2024-03-05 14:16:20,-1.0,5.667742900004669,49.307745566663165,1.6856061333333134,2.593855900000127,7.1166740999994245,5.340209999999956,-1.0,17.313792,53.436416,15.712256,88.190976,199.544832,188.645376,1243.7377777777776,-1.0,111.65444444444444,124.69444444444443,36.0,55.751111111111115,108.16000000000001
2024-03-05 14:16:25,-1.0,5.667742900004669,49.307745566663165,1.6856061333333134,2.593855900000127,7.1166740999994245,5.340209999999956,-1.0,17.313792,53.436416,15.712256,88.190976,199.544832,188.645376,1243.7377777777776,-1.0,111.65444444444444,124.69444444444443,36.0,55.751111111111115,108.16000000000001
2024-03-05 14:16:30,-1.0,5.667742900004669,49.307745566663165,1.8970699666667201,2.362946099999874,3.844973966666506,5.340209999999956,-1.0,17.313792,53.436416,15.27808,88.190976,202.027008,188.645376,1243.7377777777776,-1.0,111.65444444444444,124.69444444444443,42.25,24.010000000000005,162.9877777777778
2024-03-05 14:16:35,-1.0,5.819319899986414,38.90350006666569,1.8970699666667201,2.362946099999874,3.844973966666506,5.340209999999956,-1.0,17.34656,53.20704,15.27808,88.190976,202.027008,188.645376,3835.7377777777765,-1.0,111.65444444444444,125.43999999999994,42.25,24.010000000000005,162.9877777777778
2024-03-05 14:16:40,-1.0,5.819319899986416,38.9035000666657,1.8970699666667201,2.362946099999874,3.844973966666506,1.9742494000003792,-1.0,17.34656,53.20704,15.27808,88.190976,202.027008,188.645376,3835.7377777777774,-1.0,145.60444444444443,125.43999999999998,42.25,24.010000000000005,162.9877777777778
2024-03-05 14:16:45,-1.0,5.819319899986416,38.9035000666657,1.8970699666667201,2.362946099999874,3.844973966666506,1.9742494000003792,-1.0,17.34656,53.20704,15.27808,88.190976,202.027008,188.645376,3835.7377777777774,-1.0,145.60444444444443,125.43999999999998,42.25,24.010000000000005,162.9877777777778
2024-03-05 14:16:50,-1.0,5.819319899986416,38.9035000666657,1.8970699666667201,2.362946099999874,3.844973966666506,1.9742494000003792,-1.0,17.34656,53.20704,15.27808,88.190976,202.027008,188.645376,3835.7377777777774,-1.0,145.60444444444443,125.43999999999998,42.25,24.010000000000005,162.9877777777778
2024-03-05 14:16:55,-1.0,5.819319899986416,38.9035000666657,1.8970699666667201,2.362946099999874,3.844973966666506,1.9742494000003792,-1.0,17.34656,53.20704,15.27808,88.190976,202.027008,188.645376,3835.7377777777774,-1.0,145.60444444444443,125.43999999999998,42.25,24.010000000000005,162.9877777777778
2024-03-05 14:17:00,-1.0,5.819319899986416,38.9035000666657,1.7769730666666799,2.1250360000000987,4.971938966666774,1.9742494000003792,-1.0,17.34656,53.20704,15.68768,88.190976,202.141696,188.645376,3835.7377777777774,-1.0,145.60444444444443,125.43999999999998,44.001111111111115,104.7211111111111,116.64000000000001
2024-03-05 14:17:05,-1.0,5.272824700008034,41.55416123333755,1.7769730666666799,2.1250360000000987,4.971938966666774,1.9742494000003792,-1.0,17.330176,53.20704,15.68768,88.190976,202.141696,188.645376,2329.6711111111103,-1.0,145.60444444444443,139.23999999999998,44.001111111111115,104.7211111111111,116.64000000000001
2024-03-05 14:17:10,-1.0,5.272824700008035,41.55416123333756,1.7769730666666799,2.1250360000000987,4.971938966666774,4.590396599999735,-1.0,17.330176,53.20704,15.68768,88.190976,202.141696,188.645376,2329.671111111111,-1.0,35.60111111111111,139.24,44.001111111111115,104.7211111111111,116.64000000000001
2024-03-05 14:17:15,-1.0,5.272824700008035,41.55416123333756,1.7769730666666799,2.1250360000000987,4.971938966666774,4.590396599999735,-1.0,17.330176,53.20704,15.68768,88.190976,202.141696,188.645376,2329.671111111111,-1.0,35.60111111111111,139.24,44.001111111111115,104.7211111111111,116.64000000000001
2024-03-05 14:17:20,-1.0,5.272824700008035,41.55416123333756,1.7769730666666799,2.1250360000000987,4.971938966666774,4.590396599999735,-1.0,17.330176,53.20704,15.68768,88.190976,202.141696,188.645376,2329.671111111111,-1.0,35.60111111111111,139.24,44.001111111111115,104.7211111111111,116.64000000000001
2024-03-05 14:17:25,-1.0,5.272824700008035,41.55416123333756,1.7769730666666799,2.1250360000000987,4.971938966666774,4.590396599999735,-1.0,17.330176,53.20704,15.68768,88.190976,202.141696,188.645376,2329.671111111111,-1.0,35.60111111111111,139.24,44.001111111111115,104.7211111111111,116.64000000000001
2024-03-05 14:17:30,-1.0,5.272824700008035,41.55416123333756,1.6822032666667042,1.655789666666389,5.287443633333547,4.590396599999735,-1.0,17.330176,53.20704,15.917056,88.190976,202.223616,188.645376,2329.671111111111,-1.0,35.60111111111111,139.24,16.537777777777777,68.89000000000001,110.9511111111111
2024-03-05 14:17:35,-1.0,6.253677133327073,45.54985383333587,1.6822032666667042,1.655789666666389,5.287443633333547,4.590396599999735,-1.0,17.330176,53.20704,15.917056,88.190976,202.223616,188.645376,5540.3211111111095,-1.0,35.60111111111111,126.93777777777771,16.537777777777777,68.89000000000001,110.9511111111111
2024-03-05 14:17:40,-1.0,6.2536771333270735,45.549853833335874,1.6822032666667042,1.655789666666389,5.287443633333547,5.537770399999431,-1.0,17.330176,53.20704,15.917056,88.190976,202.223616,188.645376,5540.321111111111,-1.0,197.8711111111111,126.9377777777778,16.537777777777777,68.89000000000001,110.9511111111111
2024-03-05 14:17:45,-1.0,6.2536771333270735,45.549853833335874,1.6822032666667042,1.655789666666389,5.287443633333547,5.537770399999431,-1.0,17.330176,53.20704,15.917056,88.190976,202.223616,188.645376,5540.321111111111,-1.0,197.8711111111111,126.9377777777778,16.537777777777777,68.89000000000001,110.9511111111111
2024-03-05 14:17:50,-1.0,6.2536771333270735,45.549853833335874,1.6822032666667042,1.655789666666389,5.287443633333547,5.537770399999431,-1.0,17.330176,53.20704,15.917056,88.190976,202.223616,188.645376,5540.321111111111,-1.0,197.8711111111111,126.9377777777778,16.537777777777777,68.89000000000001,110.9511111111111
2024-03-05 14:17:55,-1.0,6.2536771333270735,45.549853833335874,1.6822032666667042,1.655789666666389,5.287443633333547,5.537770399999431,-1.0,17.330176,53.20704,15.917056,88.190976,202.223616,188.645376,5540.321111111111,-1.0,197.8711111111111,126.9377777777778,16.537777777777777,68.89000000000001,110.9511111111111
2024-03-05 14:18:00,-1.0,6.2536771333270735,45.549853833335874,1.8249601999999734,2.342342933333441,4.05770506666651,5.537770399999431,-1.0,17.330176,53.20704,15.310848,88.195072,202.375168,188.645376,5540.321111111111,-1.0,197.8711111111111,126.9377777777778,82.20444444444443,60.839999999999996,147.21777777777777
2024-03-05 14:18:05,-1.0,4.635357733332056,49.620489133326366,1.8249601999999734,2.342342933333441,4.05770506666651,5.537770399999431,-1.0,17.330176,53.305344,15.310848,88.195072,202.375168,188.645376,1267.3599999999997,-1.0,197.8711111111111,206.40111111111108,82.20444444444443,60.839999999999996,147.21777777777777
