timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-j9fpq_cpu,reviews-v1-7b76c4f45d-zfc5k_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-j9fpq_memory,reviews-v1-7b76c4f45d-zfc5k_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-j9fpq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v1-7b76c4f45d-zfc5k_network,reviews-v3-5fd56449d8-tv4wp_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-6ccf99c555-fqvhb_network
2024-03-06 14:34:08,5.403779966673028,54.88496086666904,1.1479363666656657,-1.0,0.0,0.0,4.212941799998286,24.682496,58.519552,8.925184,-1.0,0.0,0.0,463.72864,-1.0,3054.4044444444444,0.0,0.0,178.6677777777778,104.03999999999999,207.36
2024-03-06 14:34:13,5.403779966673028,54.88496086666904,1.1479363666656657,-1.0,0.0,0.0,4.212941799998286,24.682496,58.519552,8.925184,-1.0,0.0,0.0,463.72864,-1.0,3054.4044444444444,0.0,0.0,178.6677777777778,104.03999999999999,207.36
2024-03-06 14:34:18,2.7107017000010583,12.315166166657342,1.4914701333358003,-1.0,0.0,0.0,1.8499878666678644,24.666112,57.856,9.334784,-1.0,0.0,0.0,463.753216,-1.0,4728.854444444446,0.0,0.0,62.41000000000003,2.8900000000000015,162.13777777777776
2024-03-06 14:34:23,2.7107017000010583,12.315166166657342,1.4914701333358003,-1.0,0.0,0.0,1.8499878666678644,24.666112,57.856,9.334784,-1.0,1.142784,506.79808,463.753216,-1.0,4728.854444444446,0.0,0.0,62.41000000000003,2.8900000000000015,162.13777777777776
2024-03-06 14:34:28,2.710701700001058,12.31516616665734,1.4914701333358,-1.0,0.0,0.0,1.8499878666678644,24.666112,57.856,9.334784,-1.0,1.142784,506.79808,463.753216,-1.0,4728.854444444444,0.0,0.0,62.410000000000004,2.8899999999999997,162.13777777777776
2024-03-06 14:34:33,2.710701700001058,12.31516616665734,1.4914701333358,-1.0,0.0,0.0,1.8499878666678644,24.666112,57.856,9.334784,-1.0,1.142784,506.79808,463.753216,-1.0,4728.854444444444,0.0,0.0,62.410000000000004,2.8899999999999997,162.13777777777776
2024-03-06 14:34:38,2.710701700001058,12.31516616665734,1.4914701333358,0.0,0.0,0.0,1.8499878666678644,24.666112,57.856,9.334784,0.0,1.142784,506.79808,463.753216,0.0,4728.854444444444,0.0,0.0,62.410000000000004,2.8899999999999997,162.13777777777776
2024-03-06 14:34:43,2.710701700001058,12.31516616665734,1.4914701333358,0.0,0.0,0.0,1.8499878666678644,24.666112,57.856,9.334784,0.0,1.142784,506.79808,463.753216,0.0,4728.854444444444,0.0,0.0,62.410000000000004,2.8899999999999997,162.13777777777776
2024-03-06 14:34:48,6.861314680876989,52.07384509249365,1.5964168638554252,0.0,0.0,0.0,5.895229699998102,24.666112,57.643008,9.80992,0.0,1.142784,506.79808,463.904768,0.0,3359.0146795786213,0.0,0.0,126.14572569849703,340.90413359701955,184.95999999999998
2024-03-06 14:34:53,6.861314680876989,52.07384509249365,1.5964168638554252,0.0,90.68169507057058,5.594988399999086,5.895229699998102,24.666112,57.643008,9.80992,0.892928,107.343872,509.00992,463.904768,0.0,3359.0146795786213,42.684444444444445,127.69000000000001,126.14572569849703,340.90413359701955,184.95999999999998
2024-03-06 14:34:58,6.861314680876989,52.07384509249365,1.5964168638554252,0.0,105.28287793445945,5.594988399999086,5.895229699998102,24.666112,57.643008,9.80992,0.892928,107.343872,509.00992,463.904768,0.0,3359.0146795786213,42.684444444444445,127.69000000000001,126.14572569849703,340.90413359701955,184.95999999999998
2024-03-06 14:35:03,6.861314680876989,52.07384509249365,1.5964168638554252,0.0,119.88406079834832,5.594988399999086,5.895229699998102,24.666112,57.643008,9.80992,0.892928,107.343872,509.00992,463.904768,0.0,3359.0146795786213,42.684444444444445,127.69000000000001,126.14572569849703,340.90413359701955,184.95999999999998
2024-03-06 14:35:08,6.861314680876989,52.07384509249365,1.5964168638554252,0.0,134.48524366223722,5.594988399999086,5.895229699998102,24.666112,57.643008,9.80992,0.892928,107.343872,509.00992,463.904768,0.0,3359.0146795786213,42.684444444444445,127.69000000000001,126.14572569849703,340.90413359701955,184.95999999999998
2024-03-06 14:35:13,6.861314680876989,52.07384509249365,1.5964168638554252,0.0,149.08642652612613,5.594988399999086,5.895229699998102,24.666112,57.643008,9.80992,0.892928,107.343872,509.00992,463.904768,0.0,3359.0146795786213,42.684444444444445,127.69000000000001,126.14572569849703,340.90413359701955,184.95999999999998
2024-03-06 14:35:18,5.253254275712578,34.649095949314905,0.7122179029830842,0.0,163.68760939001507,5.594988399999086,3.712934300002265,24.666112,57.52832,9.408512,0.892928,107.343872,509.00992,463.990784,0.0,4114.455815425814,42.684444444444445,127.69000000000001,177.8370518551448,76.88006899855317,108.85444444444445
2024-03-06 14:35:23,5.253254275712578,34.649095949314905,0.7122179029830842,223.0389174781328,22.702115699999993,3.795040833335861,3.712934300002265,24.666112,57.52832,9.408512,101.330944,103.481344,511.696896,463.990784,24.010000000000005,4114.455815425814,19.95111111111111,22.72111111111111,177.8370518551448,76.88006899855317,108.85444444444445
2024-03-06 14:35:28,5.253254275712577,34.6490959493149,0.7122179029830841,259.0373276642439,22.702115699999993,3.795040833335861,3.712934300002265,24.666112,57.52832,9.408512,101.330944,103.481344,511.696896,463.990784,24.010000000000005,4114.455815425812,19.95111111111111,22.72111111111111,177.83705185514472,76.88006899855314,108.85444444444445
2024-03-06 14:35:33,5.253254275712577,34.6490959493149,0.7122179029830841,295.035737850355,22.702115699999993,3.795040833335861,3.712934300002265,24.666112,57.52832,9.408512,101.330944,103.481344,511.696896,463.990784,24.010000000000005,4114.455815425812,19.95111111111111,22.72111111111111,177.83705185514472,76.88006899855314,108.85444444444445
2024-03-06 14:35:38,5.253254275712577,34.6490959493149,0.7122179029830841,331.03414803646615,22.702115699999993,3.795040833335861,3.712934300002265,24.666112,57.52832,9.408512,101.330944,103.481344,511.696896,463.990784,24.010000000000005,4114.455815425812,19.95111111111111,22.72111111111111,177.83705185514472,76.88006899855314,108.85444444444445
2024-03-06 14:35:43,5.253254275712577,34.6490959493149,0.7122179029830841,367.03255822257717,22.702115699999993,3.795040833335861,3.712934300002265,24.666112,57.52832,9.408512,101.330944,103.481344,511.696896,463.990784,24.010000000000005,4114.455815425812,19.95111111111111,22.72111111111111,177.83705185514472,76.88006899855314,108.85444444444445
2024-03-06 14:35:48,5.4525005333440895,57.541709800004064,1.3229985666650164,403.03096840868835,22.702115699999993,3.795040833335861,3.992868266664118,24.666112,57.52832,9.699328,101.330944,103.481344,511.696896,464.068608,24.010000000000005,1298.4011111111115,19.95111111111111,22.72111111111111,159.60111111111115,18.777777777777782,80.4011111111111
2024-03-06 14:35:53,5.4525005333440895,57.541709800004064,1.3229985666650164,41.018700800000005,12.39291979999999,3.610563299999588,3.992868266664118,24.666112,57.52832,9.699328,99.426304,99.282944,509.284352,464.068608,20.25,1298.4011111111115,35.60111111111111,145.60444444444443,159.60111111111115,18.777777777777782,80.4011111111111
2024-03-06 14:35:58,5.452500533344089,57.54170980000405,1.3229985666650161,41.018700800000005,12.39291979999999,3.610563299999588,3.992868266664118,24.666112,57.52832,9.699328,99.426304,99.282944,509.284352,464.068608,20.25,1298.401111111111,35.60111111111111,145.60444444444443,159.6011111111111,18.777777777777775,80.4011111111111
2024-03-06 14:36:03,5.452500533344089,57.54170980000405,1.3229985666650161,41.018700800000005,12.39291979999999,3.610563299999588,3.992868266664118,24.666112,57.52832,9.699328,99.426304,99.282944,509.284352,464.068608,20.25,1298.401111111111,35.60111111111111,145.60444444444443,159.6011111111111,18.777777777777775,80.4011111111111
2024-03-06 14:36:08,5.452500533344089,57.54170980000405,1.3229985666650161,41.018700800000005,12.39291979999999,3.610563299999588,3.992868266664118,24.666112,57.52832,9.699328,99.426304,99.282944,509.284352,464.068608,20.25,1298.401111111111,35.60111111111111,145.60444444444443,159.6011111111111,18.777777777777775,80.4011111111111
2024-03-06 14:36:13,5.452500533344089,57.54170980000405,1.3229985666650161,41.018700800000005,12.39291979999999,3.610563299999588,3.992868266664118,24.666112,57.52832,9.699328,99.426304,99.282944,509.284352,464.068608,20.25,1298.401111111111,35.60111111111111,145.60444444444443,159.6011111111111,18.777777777777775,80.4011111111111
2024-03-06 14:36:18,5.657582933326922,56.389024533336865,1.1798064666701673,41.018700800000005,12.39291979999999,3.610563299999588,2.9955344333340386,24.666112,57.52832,9.658368,99.426304,99.282944,509.284352,464.187392,20.25,6448.090000000002,35.60111111111111,145.60444444444443,286.7377777777779,68.33777777777782,95.3877777777778
2024-03-06 14:36:23,5.657582933326922,56.389024533336865,1.1798064666701673,12.369105133333314,14.1724888,2.9257867333323397,2.9955344333340386,24.666112,57.52832,9.658368,99.209216,97.28,508.6208,464.187392,30.617777777777775,6448.090000000002,26.694444444444446,28.09,286.7377777777779,68.33777777777782,95.3877777777778
2024-03-06 14:36:28,5.657582933326921,56.38902453333685,1.179806466670167,12.369105133333314,14.1724888,2.9257867333323397,2.9955344333340386,24.666112,57.52832,9.658368,99.209216,97.28,508.6208,464.187392,30.617777777777775,6448.089999999999,26.694444444444446,28.09,286.7377777777778,68.33777777777779,95.3877777777778
2024-03-06 14:36:33,5.657582933326921,56.38902453333685,1.179806466670167,12.369105133333314,14.1724888,2.9257867333323397,2.9955344333340386,24.666112,57.52832,9.658368,99.209216,97.28,508.6208,464.187392,30.617777777777775,6448.089999999999,26.694444444444446,28.09,286.7377777777778,68.33777777777779,95.3877777777778
2024-03-06 14:36:38,5.657582933326921,56.38902453333685,1.179806466670167,12.369105133333314,14.1724888,2.9257867333323397,2.9955344333340386,24.666112,57.52832,9.658368,99.209216,97.28,508.6208,464.187392,30.617777777777775,6448.089999999999,26.694444444444446,28.09,286.7377777777778,68.33777777777779,95.3877777777778
2024-03-06 14:36:43,5.657582933326921,56.38902453333685,1.179806466670167,12.369105133333314,14.1724888,2.9257867333323397,2.9955344333340386,24.666112,57.52832,9.658368,99.209216,97.28,508.6208,464.187392,30.617777777777775,6448.089999999999,26.694444444444446,28.09,286.7377777777778,68.33777777777779,95.3877777777778
2024-03-06 14:36:48,6.137165900008768,32.15086253332326,1.340179166663802,12.369105133333314,14.1724888,2.9257867333323397,3.844104233333686,24.682496,57.626624,9.986048,99.209216,97.28,508.6208,464.207872,30.617777777777775,4551.7511111111135,26.694444444444446,28.09,76.27111111111115,55.254444444444474,28.09
2024-03-06 14:36:53,6.137165900008768,32.15086253332326,1.340179166663802,23.02776696666668,24.698178633333345,4.084371766668937,3.844104233333686,24.682496,57.626624,9.986048,97.718272,95.543296,509.108224,464.207872,6.587777777777779,4551.7511111111135,7.111111111111111,142.40444444444444,76.27111111111115,55.254444444444474,28.09
2024-03-06 14:36:58,6.1371659000087675,32.150862533323256,1.3401791666638019,23.02776696666668,24.698178633333345,4.084371766668937,3.844104233333686,24.682496,57.626624,9.986048,97.718272,95.543296,509.108224,464.207872,6.587777777777779,4551.751111111112,7.111111111111111,142.40444444444444,76.2711111111111,55.254444444444445,28.09
2024-03-06 14:37:03,6.1371659000087675,32.150862533323256,1.3401791666638019,23.02776696666668,24.698178633333345,4.084371766668937,3.844104233333686,24.682496,57.626624,9.986048,97.718272,95.543296,509.108224,464.207872,6.587777777777779,4551.751111111112,7.111111111111111,142.40444444444444,76.2711111111111,55.254444444444445,28.09
2024-03-06 14:37:08,6.1371659000087675,32.150862533323256,1.3401791666638019,23.02776696666668,24.698178633333345,4.084371766668937,3.844104233333686,24.682496,57.626624,9.986048,97.718272,95.543296,509.108224,464.207872,6.587777777777779,4551.751111111112,7.111111111111111,142.40444444444444,76.2711111111111,55.254444444444445,28.09
2024-03-06 14:37:13,6.1371659000087675,32.150862533323256,1.3401791666638019,23.02776696666668,24.698178633333345,4.084371766668937,3.844104233333686,24.682496,57.626624,9.986048,97.718272,95.543296,509.108224,464.207872,6.587777777777779,4551.751111111112,7.111111111111111,142.40444444444444,76.2711111111111,55.254444444444445,28.09
2024-03-06 14:37:18,3.260624466656737,51.4856625333323,1.1198915666682299,23.02776696666668,24.698178633333345,4.084371766668937,2.1339521666656465,24.69888,57.52832,9.867264,97.718272,95.543296,509.108224,464.257024,6.587777777777779,3036.0100000000016,7.111111111111111,142.40444444444444,182.25000000000009,97.35111111111115,87.73444444444445
2024-03-06 14:37:23,3.260624466656737,51.4856625333323,1.1198915666682299,14.955134600000028,9.944696366666653,4.310740899999625,2.1339521666656465,24.69888,57.52832,9.867264,98.336768,95.629312,509.308928,464.257024,41.81777777777778,3036.0100000000016,38.440000000000005,28.801111111111105,182.25000000000009,97.35111111111115,87.73444444444445
2024-03-06 14:37:28,3.2606244666567363,51.48566253333229,1.1198915666682296,14.955134600000028,9.944696366666653,4.310740899999625,2.1339521666656465,24.69888,57.52832,9.867264,98.336768,95.629312,509.308928,464.257024,41.81777777777778,3036.01,38.440000000000005,28.801111111111105,182.25,97.35111111111112,87.73444444444445
2024-03-06 14:37:33,3.2606244666567363,51.48566253333229,1.1198915666682296,14.955134600000028,9.944696366666653,4.310740899999625,2.1339521666656465,24.69888,57.52832,9.867264,98.336768,95.629312,509.308928,464.257024,41.81777777777778,3036.01,38.440000000000005,28.801111111111105,182.25,97.35111111111112,87.73444444444445
2024-03-06 14:37:38,3.2606244666567363,51.48566253333229,1.1198915666682296,14.955134600000028,9.944696366666653,4.310740899999625,2.1339521666656465,24.69888,57.52832,9.867264,98.336768,95.629312,509.308928,464.257024,41.81777777777778,3036.01,38.440000000000005,28.801111111111105,182.25,97.35111111111112,87.73444444444445
2024-03-06 14:37:43,3.2606244666567363,51.48566253333229,1.1198915666682296,14.955134600000028,9.944696366666653,4.310740899999625,2.1339521666656465,24.69888,57.52832,9.867264,98.336768,95.629312,509.308928,464.257024,41.81777777777778,3036.01,38.440000000000005,28.801111111111105,182.25,97.35111111111112,87.73444444444445
2024-03-06 14:37:48,6.437196700001855,40.73352046668031,1.342660199998136,14.955134600000028,9.944696366666653,4.310740899999625,4.217650533333503,24.666112,57.659392,9.05216,98.336768,95.629312,509.308928,464.32256,41.81777777777778,2787.840000000002,38.440000000000005,28.801111111111105,236.13444444444457,62.93777777777781,223.00444444444446
2024-03-06 14:37:53,6.437196700001855,40.73352046668031,1.342660199998136,-1.0,15.862414500000012,4.404595799996969,4.217650533333503,24.666112,57.659392,9.05216,-1.0,92.684288,510.169088,464.32256,-1.0,2787.840000000002,25.67111111111111,197.8711111111111,236.13444444444457,62.93777777777781,223.00444444444446
2024-03-06 14:37:58,6.437196700001853,40.733520466680304,1.3426601999981358,-1.0,15.862414500000012,4.404595799996969,4.217650533333503,24.666112,57.659392,9.05216,-1.0,92.684288,510.169088,464.32256,-1.0,2787.8399999999997,25.67111111111111,197.8711111111111,236.13444444444445,62.93777777777778,223.00444444444446
2024-03-06 14:38:03,6.437196700001853,40.733520466680304,1.3426601999981358,-1.0,15.862414500000012,4.404595799996969,4.217650533333503,24.666112,57.659392,9.05216,-1.0,92.684288,510.169088,464.32256,-1.0,2787.8399999999997,25.67111111111111,197.8711111111111,236.13444444444445,62.93777777777778,223.00444444444446
2024-03-06 14:38:08,6.437196700001853,40.733520466680304,1.3426601999981358,-1.0,15.862414500000012,4.404595799996969,4.217650533333503,24.666112,57.659392,9.05216,-1.0,92.684288,510.169088,464.32256,-1.0,2787.8399999999997,25.67111111111111,197.8711111111111,236.13444444444445,62.93777777777778,223.00444444444446
2024-03-06 14:38:13,6.437196700001853,40.733520466680304,1.3426601999981358,-1.0,15.862414500000012,4.404595799996969,4.217650533333503,24.666112,57.659392,9.05216,-1.0,92.684288,510.169088,464.32256,-1.0,2787.8399999999997,25.67111111111111,197.8711111111111,236.13444444444445,62.93777777777778,223.00444444444446
2024-03-06 14:38:18,7.073149300003935,40.07877073333173,1.5265872666683817,-1.0,15.862414500000012,4.404595799996969,4.116155366667347,24.666112,57.643008,9.465856,-1.0,92.684288,510.169088,464.420864,-1.0,5525.444444444446,25.67111111111111,197.8711111111111,30.987777777777787,73.96000000000002,33.64
2024-03-06 14:38:23,7.073149300003935,40.07877073333173,1.5265872666683817,-1.0,12.060275933333328,3.377125166669733,4.116155366667347,24.666112,57.643008,9.465856,-1.0,92.83584,510.222336,464.420864,-1.0,5525.444444444446,28.801111111111105,91.52111111111111,30.987777777777787,73.96000000000002,33.64
2024-03-06 14:38:28,7.073149300003934,40.07877073333172,1.5265872666683815,-1.0,12.060275933333328,3.377125166669733,4.116155366667347,24.666112,57.643008,9.465856,-1.0,92.83584,510.222336,464.420864,-1.0,5525.444444444443,28.801111111111105,91.52111111111111,30.987777777777776,73.96,33.64
2024-03-06 14:38:33,7.073149300003934,40.07877073333172,1.5265872666683815,-1.0,12.060275933333328,3.377125166669733,4.116155366667347,24.666112,57.643008,9.465856,-1.0,92.83584,510.222336,464.420864,-1.0,5525.444444444443,28.801111111111105,91.52111111111111,30.987777777777776,73.96,33.64
2024-03-06 14:38:38,7.073149300003934,40.07877073333172,1.5265872666683815,-1.0,12.060275933333328,3.377125166669733,4.116155366667347,24.666112,57.643008,9.465856,-1.0,92.83584,510.222336,464.420864,-1.0,5525.444444444443,28.801111111111105,91.52111111111111,30.987777777777776,73.96,33.64
2024-03-06 14:38:43,7.073149300003934,40.07877073333172,1.5265872666683815,-1.0,12.060275933333328,3.377125166669733,4.116155366667347,24.666112,57.643008,9.465856,-1.0,92.83584,510.222336,464.420864,-1.0,5525.444444444443,28.801111111111105,91.52111111111111,30.987777777777776,73.96,33.64
2024-03-06 14:38:48,3.319854099997126,43.98461326665408,1.2607038333347498,-1.0,12.060275933333328,3.377125166669733,4.585253166665856,24.666112,57.52832,9.601024,-1.0,92.83584,510.222336,464.580608,-1.0,682.9511111111115,28.801111111111105,91.52111111111111,174.24000000000012,115.2044444444445,148.83999999999997
2024-03-06 14:38:53,3.319854099997126,43.98461326665408,1.2607038333347498,-1.0,13.266414366666682,37.86407349999763,4.585253166665856,24.666112,57.52832,9.601024,-1.0,93.827072,511.963136,464.580608,-1.0,682.9511111111115,32.87111111111111,118.81,174.24000000000012,115.2044444444445,148.83999999999997
2024-03-06 14:38:58,3.319854099997125,43.98461326665407,1.2607038333347496,-1.0,13.266414366666682,37.86407349999763,4.585253166665856,24.666112,57.52832,9.601024,-1.0,93.827072,511.963136,464.580608,-1.0,682.9511111111111,32.87111111111111,118.81,174.23999999999998,115.20444444444442,148.83999999999997
2024-03-06 14:39:03,3.319854099997125,43.98461326665407,1.2607038333347496,-1.0,13.266414366666682,37.86407349999763,4.585253166665856,24.666112,57.52832,9.601024,-1.0,93.827072,511.963136,464.580608,-1.0,682.9511111111111,32.87111111111111,118.81,174.23999999999998,115.20444444444442,148.83999999999997
2024-03-06 14:39:08,3.319854099997125,43.98461326665407,1.2607038333347496,-1.0,13.266414366666682,37.86407349999763,4.585253166665856,24.666112,57.52832,9.601024,-1.0,93.827072,511.963136,464.580608,-1.0,682.9511111111111,32.87111111111111,118.81,174.23999999999998,115.20444444444442,148.83999999999997
2024-03-06 14:39:13,3.319854099997125,43.98461326665407,1.2607038333347496,-1.0,13.266414366666682,37.86407349999763,4.585253166665856,24.666112,57.52832,9.601024,-1.0,93.827072,511.963136,464.580608,-1.0,682.9511111111111,32.87111111111111,118.81,174.23999999999998,115.20444444444442,148.83999999999997
2024-03-06 14:39:18,6.211716533334767,36.8256471000071,1.5450918333309955,-1.0,13.266414366666682,37.86407349999763,2.8965058666699406,24.666112,57.52832,9.895936,-1.0,93.827072,511.963136,464.658432,-1.0,8445.610000000004,32.87111111111111,118.81,184.9600000000001,81.00000000000003,140.8177777777778
2024-03-06 14:39:23,6.211716533334767,36.8256471000071,1.5450918333309955,-1.0,5.886840766666642,5.3753474333348095,2.8965058666699406,24.666112,57.52832,9.895936,-1.0,92.135424,511.942656,464.658432,-1.0,8445.610000000004,27.737777777777776,65.07111111111111,184.9600000000001,81.00000000000003,140.8177777777778
2024-03-06 14:39:28,6.211716533334766,36.825647100007096,1.5450918333309953,-1.0,5.886840766666642,5.3753474333348095,2.8965058666699406,24.666112,57.52832,9.895936,-1.0,92.135424,511.942656,464.658432,-1.0,8445.61,27.737777777777776,65.07111111111111,184.95999999999998,81.0,140.8177777777778
2024-03-06 14:39:33,6.211716533334766,36.825647100007096,1.5450918333309953,-1.0,5.886840766666642,5.3753474333348095,2.8965058666699406,24.666112,57.52832,9.895936,-1.0,92.135424,511.942656,464.658432,-1.0,8445.61,27.737777777777776,65.07111111111111,184.95999999999998,81.0,140.8177777777778
2024-03-06 14:39:38,6.211716533334766,36.825647100007096,1.5450918333309953,-1.0,5.886840766666642,5.3753474333348095,2.8965058666699406,24.666112,57.52832,9.895936,-1.0,92.135424,511.942656,464.658432,-1.0,8445.61,27.737777777777776,65.07111111111111,184.95999999999998,81.0,140.8177777777778
2024-03-06 14:39:43,6.211716533334766,36.825647100007096,1.5450918333309953,-1.0,5.886840766666642,5.3753474333348095,2.8965058666699406,24.666112,57.52832,9.895936,-1.0,92.135424,511.942656,464.658432,-1.0,8445.61,27.737777777777776,65.07111111111111,184.95999999999998,81.0,140.8177777777778
2024-03-06 14:39:48,5.411044666667902,47.30334756667011,1.5812434000016162,-1.0,5.886840766666642,5.3753474333348095,4.91735803333313,24.666112,57.643008,9.35936,-1.0,92.135424,511.942656,464.728064,-1.0,1204.0900000000006,27.737777777777776,65.07111111111111,225.0000000000001,32.87111111111112,140.8177777777778
2024-03-06 14:39:53,5.411044666667902,47.30334756667011,1.5812434000016162,-1.0,14.187861833333315,4.821836366666806,4.91735803333313,24.666112,57.643008,9.35936,-1.0,91.541504,511.950848,464.728064,-1.0,1204.0900000000006,35.60111111111111,137.6711111111111,225.0000000000001,32.87111111111112,140.8177777777778
2024-03-06 14:39:58,5.411044666667901,47.303347566670105,1.5812434000016158,-1.0,14.187861833333315,4.821836366666806,4.91735803333313,24.666112,57.643008,9.35936,-1.0,91.541504,511.950848,464.728064,-1.0,1204.0900000000001,35.60111111111111,137.6711111111111,225.0,32.87111111111111,140.8177777777778
2024-03-06 14:40:03,5.411044666667901,47.303347566670105,1.5812434000016158,-1.0,14.187861833333315,4.821836366666806,4.91735803333313,24.666112,57.643008,9.35936,-1.0,91.541504,511.950848,464.728064,-1.0,1204.0900000000001,35.60111111111111,137.6711111111111,225.0,32.87111111111111,140.8177777777778
2024-03-06 14:40:08,5.411044666667901,47.303347566670105,1.5812434000016158,-1.0,14.187861833333315,4.821836366666806,4.91735803333313,24.666112,57.643008,9.35936,-1.0,91.541504,511.950848,464.728064,-1.0,1204.0900000000001,35.60111111111111,137.6711111111111,225.0,32.87111111111111,140.8177777777778
2024-03-06 14:40:13,5.411044666667901,47.303347566670105,1.5812434000016158,-1.0,14.187861833333315,4.821836366666806,4.91735803333313,24.666112,57.643008,9.35936,-1.0,91.541504,511.950848,464.728064,-1.0,1204.0900000000001,35.60111111111111,137.6711111111111,225.0,32.87111111111111,140.8177777777778
2024-03-06 14:40:18,5.005284599989561,61.916741066670525,1.28359286666561,-1.0,14.187861833333315,4.821836366666806,4.868103133333079,24.666112,57.626624,9.547776,-1.0,91.541504,511.950848,464.87552,-1.0,6464.1600000000035,35.60111111111111,137.6711111111111,167.2711111111112,110.95111111111115,172.48444444444442
2024-03-06 14:40:23,5.005284599989561,61.916741066670525,1.28359286666561,-1.0,14.905794799999999,4.383688366666168,4.868103133333079,24.666112,57.626624,9.547776,-1.0,91.410432,511.193088,464.87552,-1.0,6464.1600000000035,38.440000000000005,159.6011111111111,167.2711111111112,110.95111111111115,172.48444444444442
2024-03-06 14:40:28,5.00528459998956,61.91674106667051,1.2835928666656098,-1.0,14.905794799999999,4.383688366666168,4.868103133333079,24.666112,57.626624,9.547776,-1.0,91.410432,511.193088,464.87552,-1.0,6464.160000000001,38.440000000000005,159.6011111111111,167.2711111111111,110.9511111111111,172.48444444444442
2024-03-06 14:40:33,5.00528459998956,61.91674106667051,1.2835928666656098,-1.0,14.905794799999999,4.383688366666168,4.868103133333079,24.666112,57.626624,9.547776,-1.0,91.410432,511.193088,464.87552,-1.0,6464.160000000001,38.440000000000005,159.6011111111111,167.2711111111111,110.9511111111111,172.48444444444442
2024-03-06 14:40:38,5.00528459998956,61.91674106667051,1.2835928666656098,-1.0,14.905794799999999,4.383688366666168,4.868103133333079,24.666112,57.626624,9.547776,-1.0,91.410432,511.193088,464.87552,-1.0,6464.160000000001,38.440000000000005,159.6011111111111,167.2711111111111,110.9511111111111,172.48444444444442
2024-03-06 14:40:43,5.00528459998956,61.91674106667051,1.2835928666656098,-1.0,14.905794799999999,4.383688366666168,4.868103133333079,24.666112,57.626624,9.547776,-1.0,91.410432,511.193088,464.87552,-1.0,6464.160000000001,38.440000000000005,159.6011111111111,167.2711111111111,110.9511111111111,172.48444444444442
2024-03-06 14:40:48,7.427837566668437,31.08322613332652,1.8419436666666422,-1.0,14.905794799999999,4.383688366666168,4.482663933333697,24.666112,57.593856,9.33888,-1.0,91.410432,511.193088,464.973824,-1.0,2137.521111111112,38.440000000000005,159.6011111111111,71.12111111111115,84.64000000000001,157.08444444444444
2024-03-06 14:40:53,7.427837566668437,31.08322613332652,1.8419436666666422,-1.0,10.197881566666684,4.207577233334329,4.482663933333697,24.666112,57.593856,9.33888,-1.0,91.160576,510.902272,464.973824,-1.0,2137.521111111112,22.090000000000003,51.361111111111114,71.12111111111115,84.64000000000001,157.08444444444444
2024-03-06 14:40:58,7.427837566668435,31.083226133326512,1.8419436666666418,-1.0,10.197881566666684,4.207577233334329,4.482663933333697,24.666112,57.593856,9.33888,-1.0,91.160576,510.902272,464.973824,-1.0,2137.521111111111,22.090000000000003,51.361111111111114,71.12111111111112,84.63999999999999,157.08444444444444
2024-03-06 14:41:03,7.427837566668435,31.083226133326512,1.8419436666666418,-1.0,10.197881566666684,4.207577233334329,4.482663933333697,24.666112,57.593856,9.33888,-1.0,91.160576,510.902272,464.973824,-1.0,2137.521111111111,22.090000000000003,51.361111111111114,71.12111111111112,84.63999999999999,157.08444444444444
2024-03-06 14:41:08,7.427837566668435,31.083226133326512,1.8419436666666418,-1.0,10.197881566666684,4.207577233334329,4.482663933333697,24.666112,57.593856,9.33888,-1.0,91.160576,510.902272,464.973824,-1.0,2137.521111111111,22.090000000000003,51.361111111111114,71.12111111111112,84.63999999999999,157.08444444444444
2024-03-06 14:41:13,7.427837566668435,31.083226133326512,1.8419436666666418,-1.0,10.197881566666684,4.207577233334329,4.482663933333697,24.666112,57.593856,9.33888,-1.0,91.160576,510.902272,464.973824,-1.0,2137.521111111111,22.090000000000003,51.361111111111114,71.12111111111112,84.63999999999999,157.08444444444444
2024-03-06 14:41:18,5.009627000011582,48.03082703333531,1.1937560000016374,-1.0,10.197881566666684,4.207577233334329,3.799812199997632,24.666112,57.52832,9.449472,-1.0,91.160576,510.902272,465.16224,-1.0,5520.490000000002,22.090000000000003,51.361111111111114,142.4044444444445,86.49000000000005,145.60444444444443
2024-03-06 14:41:23,5.009627000011582,48.03082703333531,1.1937560000016374,-1.0,9.198389933333335,3.3515184999979892,3.799812199997632,24.666112,57.52832,9.449472,-1.0,91.615232,510.902272,465.16224,-1.0,5520.490000000002,38.440000000000005,99.33444444444444,142.4044444444445,86.49000000000005,145.60444444444443
