timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-w8j99_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-fpl8x_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-w8j99_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-fpl8x_memory,ratings-v1-5b6b66f9b5-7bln6_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-tv4wp_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v2-7b4f9d8cb4-w8j99_network,reviews-v1-7b76c4f45d-s5dnq_network,reviews-v2-7b4f9d8cb4-fpl8x_network
2024-03-07 07:36:06,4.764650399996147,42.15743510000417,1.2576641333339467,1.2320582608406943,113.27651485871914,404.7027560577215,-1.0,25.079808,56.373248,12.873728,94.896128,118.185984,638.410752,-1.0,94.08999999999999,205.44444444444446,203.4970763275415,6183.201111111112,308.5260694786214,31.353728940674575,-1.0
2024-03-07 07:36:11,4.764650399996147,42.15743510000417,1.2576641333339467,1.2320582608406943,126.1175201443017,404.7027560577215,-1.0,25.079808,56.373248,12.873728,94.896128,118.185984,638.410752,-1.0,94.08999999999999,205.44444444444446,203.4970763275415,6183.201111111112,308.5260694786214,31.353728940674575,-1.0
2024-03-07 07:36:16,8.736033133330544,49.04042499999075,1.7603293333309016,1.2320582608406943,138.95852542988425,404.7027560577215,-1.0,24.96512,56.50432,12.603392,94.896128,118.185984,638.410752,-1.0,89.61777777777782,233.07111111111124,203.4970763275415,3672.360000000002,308.5260694786214,31.353728940674575,-1.0
2024-03-07 07:36:21,8.736033133330544,49.04042499999075,1.7603293333309016,1.2320582608406943,151.79953071546677,404.7027560577215,-1.0,24.96512,56.50432,12.603392,94.896128,118.185984,638.410752,-1.0,89.61777777777782,233.07111111111124,203.4970763275415,3672.360000000002,308.5260694786214,31.353728940674575,-1.0
2024-03-07 07:36:26,8.736033133330542,49.04042499999074,1.7603293333309011,2.443141947527316,148.79264743140976,376.6257739440581,0.0,24.96512,56.50432,12.603392,94.896128,122.925056,638.406656,0.0,89.61777777777777,233.07111111111112,151.3202625393052,3672.36,28.095618842812367,32.87768631959817,0.0
2024-03-07 07:36:31,8.736033133330542,49.04042499999074,1.7603293333309011,2.443141947527316,148.79264743140976,376.6257739440581,0.0,24.96512,56.50432,12.603392,94.896128,122.925056,638.406656,0.0,89.61777777777777,233.07111111111112,151.3202625393052,3672.36,28.095618842812367,32.87768631959817,0.0
2024-03-07 07:36:36,8.736033133330542,49.04042499999074,1.7603293333309011,2.443141947527316,148.79264743140976,376.6257739440581,0.0,24.96512,56.50432,12.603392,94.896128,122.925056,638.406656,0.0,89.61777777777777,233.07111111111112,151.3202625393052,3672.36,28.095618842812367,32.87768631959817,0.0
2024-03-07 07:36:41,8.736033133330542,49.04042499999074,1.7603293333309011,2.443141947527316,148.79264743140976,376.6257739440581,0.0,24.96512,56.50432,12.603392,94.896128,122.925056,638.406656,0.0,89.61777777777777,233.07111111111112,151.3202625393052,3672.36,28.095618842812367,32.87768631959817,0.0
2024-03-07 07:36:46,3.9095421000032133,43.00824916666292,0.8780060000011268,2.443141947527316,148.79264743140976,376.6257739440581,0.0,24.96512,56.356864,12.414976,94.896128,122.925056,638.406656,82.489344,147.2177777777778,128.44444444444449,151.3202625393052,4918.684444444448,28.095618842812367,32.87768631959817,0.0
2024-03-07 07:36:51,3.9095421000032133,43.00824916666292,0.8780060000011268,2.443141947527316,148.79264743140976,376.6257739440581,0.0,24.96512,56.356864,12.414976,94.896128,122.925056,638.406656,82.489344,147.2177777777778,128.44444444444449,151.3202625393052,4918.684444444448,28.095618842812367,32.87768631959817,0.0
2024-03-07 07:36:56,3.9095421000032125,43.008249166662914,0.8780060000011266,2.2681901666667654,27.62916690000002,269.46595320000597,0.0,24.96512,56.356864,12.414976,94.896128,116.69504,638.410752,82.489344,147.21777777777777,128.44444444444446,244.4011111111111,4918.684444444445,216.08999999999997,30.987777777777776,0.0
2024-03-07 07:37:01,3.9095421000032125,43.008249166662914,0.8780060000011266,2.2681901666667654,27.62916690000002,269.46595320000597,0.0,24.96512,56.356864,12.414976,94.896128,116.69504,638.410752,82.489344,147.21777777777777,128.44444444444446,244.4011111111111,4918.684444444445,216.08999999999997,30.987777777777776,0.0
2024-03-07 07:37:06,3.9095421000032125,43.008249166662914,0.8780060000011266,2.2681901666667654,27.62916690000002,269.46595320000597,0.0,24.96512,56.356864,12.414976,94.896128,116.69504,638.410752,82.489344,147.21777777777777,128.44444444444446,244.4011111111111,4918.684444444445,216.08999999999997,30.987777777777776,0.0
2024-03-07 07:37:11,3.9095421000032125,43.008249166662914,0.8780060000011266,2.2681901666667654,27.62916690000002,269.46595320000597,0.0,24.96512,56.356864,12.414976,94.896128,116.69504,638.410752,82.489344,147.21777777777777,128.44444444444446,244.4011111111111,4918.684444444445,216.08999999999997,30.987777777777776,0.0
2024-03-07 07:37:16,6.125367266668037,37.032413866685005,2.063653433333457,2.2681901666667654,27.62916690000002,269.46595320000597,71.64834480000002,24.96512,56.389632,12.36992,94.896128,116.69504,638.410752,84.00896,30.987777777777787,209.28444444444455,244.4011111111111,1521.0000000000005,216.08999999999997,30.987777777777776,93.44444444444447
2024-03-07 07:37:21,6.125367266668037,37.032413866685005,2.063653433333457,2.2681901666667654,27.62916690000002,269.46595320000597,71.64834480000002,24.96512,56.389632,12.36992,94.896128,116.69504,638.410752,84.00896,30.987777777777787,209.28444444444455,244.4011111111111,1521.0000000000005,216.08999999999997,30.987777777777776,93.44444444444447
2024-03-07 07:37:26,6.125367266668036,37.032413866685,2.0636534333334566,1.021963370330119,32.362623604306215,147.2343588974476,71.6483448,24.96512,56.389632,12.36992,94.896128,116.994048,638.410752,84.00896,30.987777777777776,209.28444444444446,101.31751326195025,1521.0,52.310648458312954,27.732231054244618,93.44444444444443
2024-03-07 07:37:31,6.125367266668036,37.032413866685,2.0636534333334566,1.021963370330119,32.362623604306215,147.2343588974476,71.6483448,24.96512,56.389632,12.36992,94.896128,116.994048,638.410752,84.00896,30.987777777777776,209.28444444444446,101.31751326195025,1521.0,52.310648458312954,27.732231054244618,93.44444444444443
2024-03-07 07:37:36,6.125367266668036,37.032413866685,2.0636534333334566,1.021963370330119,32.362623604306215,147.2343588974476,71.6483448,24.96512,56.389632,12.36992,94.896128,116.994048,638.410752,84.00896,30.987777777777776,209.28444444444446,101.31751326195025,1521.0,52.310648458312954,27.732231054244618,93.44444444444443
2024-03-07 07:37:41,6.125367266668036,37.032413866685,2.0636534333334566,1.021963370330119,32.362623604306215,147.2343588974476,71.6483448,24.96512,56.389632,12.36992,94.896128,116.994048,638.410752,84.00896,30.987777777777776,209.28444444444446,101.31751326195025,1521.0,52.310648458312954,27.732231054244618,93.44444444444443
2024-03-07 07:37:46,5.587862199990924,53.36001570000615,1.8340548666666718,1.021963370330119,32.362623604306215,147.2343588974476,59.58075036666665,24.96512,56.356864,13.082624,94.896128,116.994048,638.410752,87.547904,138.4544444444445,96.69444444444449,101.31751326195025,3733.210000000002,52.310648458312954,27.732231054244618,39.27111111111112
2024-03-07 07:37:51,5.587862199990924,53.36001570000615,1.8340548666666718,1.021963370330119,32.362623604306215,147.2343588974476,59.58075036666665,24.96512,56.356864,13.082624,94.896128,116.994048,638.410752,87.547904,138.4544444444445,96.69444444444449,101.31751326195025,3733.210000000002,52.310648458312954,27.732231054244618,39.27111111111112
2024-03-07 07:37:56,5.587862199990923,53.36001570000614,1.8340548666666714,2.1937068373497532,44.879561489482306,396.1236723005548,59.580750366666635,24.96512,56.356864,13.082624,94.896128,117.49376,638.410752,87.547904,138.45444444444448,96.69444444444446,80.4171937456883,3733.21,84.0445858545028,34.42466236600435,39.27111111111111
2024-03-07 07:38:01,5.587862199990923,53.36001570000614,1.8340548666666714,2.1937068373497532,44.879561489482306,396.1236723005548,59.580750366666635,24.96512,56.356864,13.082624,94.896128,117.49376,638.410752,87.547904,138.45444444444448,96.69444444444446,80.4171937456883,3733.21,84.0445858545028,34.42466236600435,39.27111111111111
2024-03-07 07:38:06,5.587862199990923,53.36001570000614,1.8340548666666714,2.1937068373497532,44.879561489482306,396.1236723005548,59.580750366666635,24.96512,56.356864,13.082624,94.896128,117.49376,638.410752,87.547904,138.45444444444448,96.69444444444446,80.4171937456883,3733.21,84.0445858545028,34.42466236600435,39.27111111111111
2024-03-07 07:38:11,5.587862199990923,53.36001570000614,1.8340548666666714,2.1937068373497532,44.879561489482306,396.1236723005548,59.580750366666635,24.96512,56.356864,13.082624,94.896128,117.49376,638.410752,87.547904,138.45444444444448,96.69444444444446,80.4171937456883,3733.21,84.0445858545028,34.42466236600435,39.27111111111111
2024-03-07 07:38:16,6.573961900009334,43.17787306666409,1.6227520666689093,2.1937068373497532,44.879561489482306,396.1236723005548,21.6085165666667,24.981504,56.356864,12.611584,94.896128,117.49376,638.410752,85.23776,84.0277777777778,153.76000000000005,80.4171937456883,7413.210000000002,84.0445858545028,34.42466236600435,89.61777777777782
2024-03-07 07:38:21,6.573961900009334,43.17787306666409,1.6227520666689093,2.1937068373497532,44.879561489482306,396.1236723005548,21.6085165666667,24.981504,56.356864,12.611584,94.896128,117.49376,638.410752,85.23776,84.0277777777778,153.76000000000005,80.4171937456883,7413.210000000002,84.0445858545028,34.42466236600435,89.61777777777782
2024-03-07 07:38:26,6.573961900009333,43.177873066664084,1.6227520666689088,2.054895166667355,37.53547296666664,282.6134779666669,21.608516566666697,24.981504,56.356864,12.611584,94.896128,118.04672,638.410752,85.23776,84.02777777777777,153.76000000000002,73.96,7413.209999999999,70.56,12.96,89.61777777777777
2024-03-07 07:38:31,6.573961900009333,43.177873066664084,1.6227520666689088,2.054895166667355,37.53547296666664,282.6134779666669,21.608516566666697,24.981504,56.356864,12.611584,94.896128,118.04672,638.410752,85.23776,84.02777777777777,153.76000000000002,73.96,7413.209999999999,70.56,12.96,89.61777777777777
2024-03-07 07:38:36,6.573961900009333,43.177873066664084,1.6227520666689088,2.054895166667355,37.53547296666664,282.6134779666669,21.608516566666697,24.981504,56.356864,12.611584,94.896128,118.04672,638.410752,85.23776,84.02777777777777,153.76000000000002,73.96,7413.209999999999,70.56,12.96,89.61777777777777
2024-03-07 07:38:41,6.573961900009333,43.177873066664084,1.6227520666689088,2.054895166667355,37.53547296666664,282.6134779666669,21.608516566666697,24.981504,56.356864,12.611584,94.896128,118.04672,638.410752,85.23776,84.02777777777777,153.76000000000002,73.96,7413.209999999999,70.56,12.96,89.61777777777777
2024-03-07 07:38:46,6.052990466666113,42.954396466666374,1.6689533333305921,2.054895166667355,37.53547296666664,282.6134779666669,27.996198033333293,24.981504,56.569856,12.161024,94.896128,118.04672,638.410752,86.052864,105.4044444444445,157.92111111111114,73.96,1255.5211111111118,70.56,12.96,212.18777777777788
2024-03-07 07:38:51,6.052990466666113,42.954396466666374,1.6689533333305921,2.054895166667355,37.53547296666664,282.6134779666669,27.996198033333293,24.981504,56.569856,12.161024,94.896128,118.04672,638.410752,86.052864,105.4044444444445,157.92111111111114,73.96,1255.5211111111118,70.56,12.96,212.18777777777788
2024-03-07 07:38:56,6.052990466666112,42.95439646666637,1.6689533333305917,1.6213522999995198,20.540155633333335,222.22500950000116,27.996198033333286,24.981504,56.569856,12.161024,94.896128,118.300672,638.418944,86.052864,105.40444444444447,157.92111111111112,118.08444444444446,1255.521111111111,90.25,29.521111111111114,212.18777777777777
2024-03-07 07:39:01,6.052990466666112,42.95439646666637,1.6689533333305917,1.6213522999995198,20.540155633333335,222.22500950000116,27.996198033333286,24.981504,56.569856,12.161024,94.896128,118.300672,638.418944,86.052864,105.40444444444447,157.92111111111112,118.08444444444446,1255.521111111111,90.25,29.521111111111114,212.18777777777777
2024-03-07 07:39:06,6.052990466666112,42.95439646666637,1.6689533333305917,1.6213522999995198,20.540155633333335,222.22500950000116,27.996198033333286,24.981504,56.569856,12.161024,94.896128,118.300672,638.418944,86.052864,105.40444444444447,157.92111111111112,118.08444444444446,1255.521111111111,90.25,29.521111111111114,212.18777777777777
2024-03-07 07:39:11,6.052990466666112,42.95439646666637,1.6689533333305917,1.6213522999995198,20.540155633333335,222.22500950000116,27.996198033333286,24.981504,56.569856,12.161024,94.896128,118.300672,638.418944,86.052864,105.40444444444447,157.92111111111112,118.08444444444446,1255.521111111111,90.25,29.521111111111114,212.18777777777777
2024-03-07 07:39:16,5.440223499999775,43.34318739999314,1.4885458000018543,1.6213522999995198,20.540155633333335,222.22500950000116,19.63616440000008,24.96512,56.373248,12.681216,94.896128,118.300672,638.418944,87.642112,86.49000000000005,161.29000000000002,118.08444444444446,3222.454444444446,90.25,29.521111111111114,88.36000000000004
2024-03-07 07:39:21,5.440223499999775,43.34318739999314,1.4885458000018543,1.6213522999995198,20.540155633333335,222.22500950000116,19.63616440000008,24.96512,56.373248,12.681216,94.896128,118.300672,638.418944,87.642112,86.49000000000005,161.29000000000002,118.08444444444446,3222.454444444446,90.25,29.521111111111114,88.36000000000004
2024-03-07 07:39:26,5.4402234999997745,43.343187399993134,1.488545800001854,1.8288554333338425,26.02769793333337,178.42169996667204,19.636164400000077,24.96512,56.373248,12.681216,94.896128,118.366208,638.418944,87.642112,86.49000000000001,161.29,94.08999999999999,3222.4544444444446,54.760000000000005,47.151111111111106,88.36000000000001
2024-03-07 07:39:31,5.4402234999997745,43.343187399993134,1.488545800001854,1.8288554333338425,26.02769793333337,178.42169996667204,19.636164400000077,24.96512,56.373248,12.681216,94.896128,118.366208,638.418944,87.642112,86.49000000000001,161.29,94.08999999999999,3222.4544444444446,54.760000000000005,47.151111111111106,88.36000000000001
2024-03-07 07:39:36,5.4402234999997745,43.343187399993134,1.488545800001854,1.8288554333338425,26.02769793333337,178.42169996667204,19.636164400000077,24.96512,56.373248,12.681216,94.896128,118.366208,638.418944,87.642112,86.49000000000001,161.29,94.08999999999999,3222.4544444444446,54.760000000000005,47.151111111111106,88.36000000000001
2024-03-07 07:39:41,5.4402234999997745,43.343187399993134,1.488545800001854,1.8288554333338425,26.02769793333337,178.42169996667204,19.636164400000077,24.96512,56.373248,12.681216,94.896128,118.366208,638.418944,87.642112,86.49000000000001,161.29,94.08999999999999,3222.4544444444446,54.760000000000005,47.151111111111106,88.36000000000001
2024-03-07 07:39:46,3.016998266669665,52.571996366653686,1.784247099999448,1.8288554333338425,26.02769793333337,178.42169996667204,-1.0,24.96512,56.356864,12.324864,94.896128,118.366208,638.418944,-1.0,121.00000000000004,137.67111111111117,94.08999999999999,7202.351111111115,54.760000000000005,47.151111111111106,-1.0
2024-03-07 07:39:51,3.016998266669665,52.571996366653686,1.784247099999448,1.8288554333338425,26.02769793333337,178.42169996667204,-1.0,24.96512,56.356864,12.324864,94.896128,118.366208,638.418944,-1.0,121.00000000000004,137.67111111111117,94.08999999999999,7202.351111111115,54.760000000000005,47.151111111111106,-1.0
2024-03-07 07:39:56,3.0169982666696646,52.57199636665367,1.7842470999994475,1.9887855999996873,28.032173566666664,581.8121860999933,-1.0,24.96512,56.356864,12.324864,94.896128,118.657024,638.418944,-1.0,121.0,137.6711111111111,181.35111111111112,7202.35111111111,166.41,38.85444444444445,-1.0
2024-03-07 07:40:01,3.0169982666696646,52.57199636665367,1.7842470999994475,1.9887855999996873,28.032173566666664,581.8121860999933,-1.0,24.96512,56.356864,12.324864,94.896128,118.657024,638.418944,-1.0,121.0,137.6711111111111,181.35111111111112,7202.35111111111,166.41,38.85444444444445,-1.0
2024-03-07 07:40:06,3.0169982666696646,52.57199636665367,1.7842470999994475,1.9887855999996873,28.032173566666664,581.8121860999933,-1.0,24.96512,56.356864,12.324864,94.896128,118.657024,638.418944,-1.0,121.0,137.6711111111111,181.35111111111112,7202.35111111111,166.41,38.85444444444445,-1.0
2024-03-07 07:40:11,3.0169982666696646,52.57199636665367,1.7842470999994475,1.9887855999996873,28.032173566666664,581.8121860999933,-1.0,24.96512,56.356864,12.324864,94.896128,118.657024,638.418944,-1.0,121.0,137.6711111111111,181.35111111111112,7202.35111111111,166.41,38.85444444444445,-1.0
2024-03-07 07:40:16,6.573689499994848,45.923783933358216,0.6188194666682042,1.9887855999996873,28.032173566666664,581.8121860999933,-1.0,24.96512,56.356864,12.967936,94.896128,118.657024,638.418944,-1.0,74.53444444444446,239.21777777777788,181.35111111111112,2869.38777777778,166.41,38.85444444444445,-1.0
2024-03-07 07:40:21,6.573689499994848,45.923783933358216,0.6188194666682042,1.9887855999996873,28.032173566666664,581.8121860999933,-1.0,24.96512,56.356864,12.967936,94.896128,118.657024,638.418944,-1.0,74.53444444444446,239.21777777777788,181.35111111111112,2869.38777777778,166.41,38.85444444444445,-1.0
2024-03-07 07:40:26,6.573689499994846,45.92378393335821,0.6188194666682041,2.355475433333254,30.200248399999968,290.51078656666505,-1.0,24.96512,56.356864,12.967936,94.896128,118.898688,638.418944,-1.0,74.53444444444443,239.21777777777777,171.60999999999999,2869.387777777778,66.69444444444443,25.0,-1.0
2024-03-07 07:40:31,6.573689499994846,45.92378393335821,0.6188194666682041,2.355475433333254,30.200248399999968,290.51078656666505,-1.0,24.96512,56.356864,12.967936,94.896128,118.898688,638.418944,-1.0,74.53444444444443,239.21777777777777,171.60999999999999,2869.387777777778,66.69444444444443,25.0,-1.0
2024-03-07 07:40:36,6.573689499994846,45.92378393335821,0.6188194666682041,2.355475433333254,30.200248399999968,290.51078656666505,-1.0,24.96512,56.356864,12.967936,94.896128,118.898688,638.418944,-1.0,74.53444444444443,239.21777777777777,171.60999999999999,2869.387777777778,66.69444444444443,25.0,-1.0
2024-03-07 07:40:41,6.573689499994846,45.92378393335821,0.6188194666682041,2.355475433333254,30.200248399999968,290.51078656666505,-1.0,24.96512,56.356864,12.967936,94.896128,118.898688,638.418944,-1.0,74.53444444444443,239.21777777777777,171.60999999999999,2869.387777777778,66.69444444444443,25.0,-1.0
2024-03-07 07:40:46,7.928718666668527,40.464831533305805,1.656261966665322,2.355475433333254,30.200248399999968,290.51078656666505,-1.0,24.981504,56.58624,12.619776,94.896128,118.898688,638.418944,-1.0,16.810000000000006,181.3511111111112,171.60999999999999,2728.3211111111127,66.69444444444443,25.0,-1.0
2024-03-07 07:40:51,7.928718666668527,40.464831533305805,1.656261966665322,2.355475433333254,30.200248399999968,290.51078656666505,-1.0,24.981504,56.58624,12.619776,94.896128,118.898688,638.418944,-1.0,16.810000000000006,181.3511111111112,171.60999999999999,2728.3211111111127,66.69444444444443,25.0,-1.0
2024-03-07 07:40:56,7.928718666668526,40.4648315333058,1.6562619666653213,1.713510333333564,18.92547356666666,449.52978793333693,-1.0,24.981504,56.58624,12.619776,94.896128,119.394304,638.427136,-1.0,16.81,181.35111111111112,169.86777777777777,2728.3211111111113,33.64,12.484444444444444,-1.0
2024-03-07 07:41:01,7.928718666668526,40.4648315333058,1.6562619666653213,1.713510333333564,18.92547356666666,449.52978793333693,-1.0,24.981504,56.58624,12.619776,94.896128,119.394304,638.427136,-1.0,16.81,181.35111111111112,169.86777777777777,2728.3211111111113,33.64,12.484444444444444,-1.0
2024-03-07 07:41:06,7.928718666668526,40.4648315333058,1.6562619666653213,1.713510333333564,18.92547356666666,449.52978793333693,-1.0,24.981504,56.58624,12.619776,94.896128,119.394304,638.427136,-1.0,16.81,181.35111111111112,169.86777777777777,2728.3211111111113,33.64,12.484444444444444,-1.0
2024-03-07 07:41:11,7.928718666668526,40.4648315333058,1.6562619666653213,1.713510333333564,18.92547356666666,449.52978793333693,-1.0,24.981504,56.58624,12.619776,94.896128,119.394304,638.427136,-1.0,16.81,181.35111111111112,169.86777777777777,2728.3211111111113,33.64,12.484444444444444,-1.0
2024-03-07 07:41:16,5.818385400001111,51.301193000017534,1.5331478666666956,1.713510333333564,18.92547356666666,449.52978793333693,-1.0,24.96512,56.635392,12.382208,94.896128,119.394304,638.427136,-1.0,197.8711111111112,90.25000000000003,169.86777777777777,5150.454444444446,33.64,12.484444444444444,-1.0
2024-03-07 07:41:21,5.818385400001111,51.301193000017534,1.5331478666666956,1.713510333333564,18.92547356666666,449.52978793333693,-1.0,24.96512,56.635392,12.382208,94.896128,119.394304,638.427136,-1.0,197.8711111111112,90.25000000000003,169.86777777777777,5150.454444444446,33.64,12.484444444444444,-1.0
2024-03-07 07:41:26,5.81838540000111,51.30119300001752,1.5331478666666953,1.882209066666481,22.98545703333339,586.708440199997,-1.0,24.96512,56.635392,12.382208,94.896128,121.888768,638.431232,-1.0,197.8711111111111,90.25,101.33777777777777,5150.454444444445,239.21777777777777,61.36111111111111,-1.0
2024-03-07 07:41:31,5.81838540000111,51.30119300001752,1.5331478666666953,1.882209066666481,22.98545703333339,586.708440199997,-1.0,24.96512,56.635392,12.382208,94.896128,121.888768,638.431232,-1.0,197.8711111111111,90.25,101.33777777777777,5150.454444444445,239.21777777777777,61.36111111111111,-1.0
2024-03-07 07:41:36,5.81838540000111,51.30119300001752,1.5331478666666953,1.882209066666481,22.98545703333339,586.708440199997,-1.0,24.96512,56.635392,12.382208,94.896128,121.888768,638.431232,-1.0,197.8711111111111,90.25,101.33777777777777,5150.454444444445,239.21777777777777,61.36111111111111,-1.0
2024-03-07 07:41:41,5.81838540000111,51.30119300001752,1.5331478666666953,1.882209066666481,22.98545703333339,586.708440199997,-1.0,24.96512,56.635392,12.382208,94.896128,121.888768,638.431232,-1.0,197.8711111111111,90.25,101.33777777777777,5150.454444444445,239.21777777777777,61.36111111111111,-1.0
2024-03-07 07:41:46,5.366252533334168,45.260868166648535,1.4873414666643237,1.882209066666481,22.98545703333339,586.708440199997,-1.0,24.981504,56.619008,12.652544,94.896128,121.888768,638.431232,-1.0,81.60111111111114,109.55111111111115,101.33777777777777,4529.290000000002,239.21777777777777,61.36111111111111,-1.0
2024-03-07 07:41:51,5.366252533334168,45.260868166648535,1.4873414666643237,1.882209066666481,22.98545703333339,586.708440199997,-1.0,24.981504,56.619008,12.652544,94.896128,121.888768,638.431232,-1.0,81.60111111111114,109.55111111111115,101.33777777777777,4529.290000000002,239.21777777777777,61.36111111111111,-1.0
2024-03-07 07:41:56,5.366252533334167,45.26086816664853,1.4873414666643234,1.8266706000000945,21.853588166666665,477.4823509666779,-1.0,24.981504,56.619008,12.652544,94.896128,119.508992,638.431232,-1.0,81.60111111111111,109.55111111111111,109.55111111111111,4529.29,96.04000000000002,9.610000000000001,-1.0
2024-03-07 07:42:01,5.366252533334167,45.26086816664853,1.4873414666643234,1.8266706000000945,21.853588166666665,477.4823509666779,-1.0,24.981504,56.619008,12.652544,94.896128,119.508992,638.431232,-1.0,81.60111111111111,109.55111111111111,109.55111111111111,4529.29,96.04000000000002,9.610000000000001,-1.0
2024-03-07 07:42:06,5.366252533334167,45.26086816664853,1.4873414666643234,1.8266706000000945,21.853588166666665,477.4823509666779,-1.0,24.981504,56.619008,12.652544,94.896128,119.508992,638.431232,-1.0,81.60111111111111,109.55111111111111,109.55111111111111,4529.29,96.04000000000002,9.610000000000001,-1.0
2024-03-07 07:42:11,5.366252533334167,45.26086816664853,1.4873414666643234,1.8266706000000945,21.853588166666665,477.4823509666779,-1.0,24.981504,56.619008,12.652544,94.896128,119.508992,638.431232,-1.0,81.60111111111111,109.55111111111111,109.55111111111111,4529.29,96.04000000000002,9.610000000000001,-1.0
2024-03-07 07:42:16,4.561685433327512,44.14075513335169,1.1537103333353118,1.8266706000000945,21.853588166666665,477.4823509666779,-1.0,24.981504,56.373248,12.865536,94.896128,119.508992,638.431232,-1.0,84.0277777777778,235.11111111111123,109.55111111111111,1536.6400000000008,96.04000000000002,9.610000000000001,-1.0
2024-03-07 07:42:21,4.561685433327512,44.14075513335169,1.1537103333353118,1.8266706000000945,21.853588166666665,477.4823509666779,-1.0,24.981504,56.373248,12.865536,94.896128,119.508992,638.431232,-1.0,84.0277777777778,235.11111111111123,109.55111111111111,1536.6400000000008,96.04000000000002,9.610000000000001,-1.0
2024-03-07 07:42:26,4.561685433327511,44.14075513335168,1.1537103333353116,1.9583280666665817,16.686308033333336,586.8220802333326,-1.0,24.981504,56.373248,12.865536,94.896128,119.537664,638.431232,-1.0,84.02777777777777,235.11111111111114,263.52111111111117,1536.6400000000003,82.80999999999999,73.96,-1.0
2024-03-07 07:42:31,4.561685433327511,44.14075513335168,1.1537103333353116,1.9583280666665817,16.686308033333336,586.8220802333326,-1.0,24.981504,56.373248,12.865536,94.896128,119.537664,638.431232,-1.0,84.02777777777777,235.11111111111114,263.52111111111117,1536.6400000000003,82.80999999999999,73.96,-1.0
2024-03-07 07:42:36,4.561685433327511,44.14075513335168,1.1537103333353116,1.9583280666665817,16.686308033333336,586.8220802333326,-1.0,24.981504,56.373248,12.865536,94.896128,119.537664,638.431232,-1.0,84.02777777777777,235.11111111111114,263.52111111111117,1536.6400000000003,82.80999999999999,73.96,-1.0
2024-03-07 07:42:41,4.561685433327511,44.14075513335168,1.1537103333353116,1.9583280666665817,16.686308033333336,586.8220802333326,-1.0,24.981504,56.373248,12.865536,94.896128,119.537664,638.431232,-1.0,84.02777777777777,235.11111111111114,263.52111111111117,1536.6400000000003,82.80999999999999,73.96,-1.0
2024-03-07 07:42:46,6.057596533340379,45.60353663334051,1.8067881333346734,1.9583280666665817,16.686308033333336,586.8220802333326,-1.0,24.981504,56.487936,12.877824,94.896128,119.537664,638.431232,-1.0,66.15111111111113,102.68444444444447,263.52111111111117,3548.18777777778,82.80999999999999,73.96,-1.0
2024-03-07 07:42:51,6.057596533340379,45.60353663334051,1.8067881333346734,1.9583280666665817,16.686308033333336,586.8220802333326,-1.0,24.981504,56.487936,12.877824,94.896128,119.537664,638.431232,-1.0,66.15111111111113,102.68444444444447,263.52111111111117,3548.18777777778,82.80999999999999,73.96,-1.0
2024-03-07 07:42:56,6.057596533340378,45.603536633340504,1.806788133334673,3.2871960000003733,18.63602293333327,482.29732896666064,-1.0,24.981504,56.487936,12.877824,94.896128,119.6032,638.431232,-1.0,66.1511111111111,102.68444444444444,157.08444444444444,3548.187777777778,147.21777777777777,21.159999999999997,-1.0
2024-03-07 07:43:01,6.057596533340378,45.603536633340504,1.806788133334673,3.2871960000003733,18.63602293333327,482.29732896666064,-1.0,24.981504,56.487936,12.877824,94.896128,119.6032,638.431232,-1.0,66.1511111111111,102.68444444444444,157.08444444444444,3548.187777777778,147.21777777777777,21.159999999999997,-1.0
2024-03-07 07:43:06,6.057596533340378,45.603536633340504,1.806788133334673,3.2871960000003733,18.63602293333327,482.29732896666064,-1.0,24.981504,56.487936,12.877824,94.896128,119.6032,638.431232,-1.0,66.1511111111111,102.68444444444444,157.08444444444444,3548.187777777778,147.21777777777777,21.159999999999997,-1.0
2024-03-07 07:43:11,6.057596533340378,45.603536633340504,1.806788133334673,3.2871960000003733,18.63602293333327,482.29732896666064,-1.0,24.981504,56.487936,12.877824,94.896128,119.6032,638.431232,-1.0,66.1511111111111,102.68444444444444,157.08444444444444,3548.187777777778,147.21777777777777,21.159999999999997,-1.0
2024-03-07 07:43:16,5.225400706263901,41.07440623646239,1.2583206183134523,3.2871960000003733,18.63602293333327,482.29732896666064,-1.0,24.981504,56.561664,13.070336,94.896128,119.6032,638.431232,-1.0,105.96986678953685,210.0119190545775,157.08444444444444,4815.528632341375,147.21777777777777,21.159999999999997,-1.0
