timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-qcktl_cpu,reviews-v3-5fd56449d8-psplm_cpu,reviews-v3-5fd56449d8-s5wkv_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-qcktl_memory,reviews-v3-5fd56449d8-psplm_memory,reviews-v3-5fd56449d8-s5wkv_memory,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v1-7b76c4f45d-phxww_network,reviews-v3-5fd56449d8-s5wkv_network,reviews-v2-7b4f9d8cb4-qcktl_network,details-v1-b788479c5-bbg6t_network,productpage-v1-7fb564989f-xslvc_network,reviews-v3-5fd56449d8-psplm_network
2024-03-11 10:23:28,6.034044199986965,56.49618503333234,1.6097162999964592,2.1848979333327634,3.937384866666823,-1.0,10.87981926666662,25.214976,55.820288,14.774272,92.033024,138.764288,-1.0,97.923072,172.48444444444442,71.12111111111112,152.93444444444447,226.0011111111111,62.93777777777778,2466.7777777777774,-1.0
2024-03-11 10:23:33,6.034044199986965,56.49618503333234,1.6097162999964592,2.1848979333327634,3.937384866666823,-1.0,10.87981926666662,25.214976,55.820288,14.774272,92.033024,138.764288,-1.0,97.923072,172.48444444444442,71.12111111111112,152.93444444444447,226.0011111111111,62.93777777777778,2466.7777777777774,-1.0
2024-03-11 10:23:38,6.034044199986965,56.49618503333234,1.6097162999964592,2.1848979333327634,3.937384866666823,-1.0,10.87981926666662,25.214976,55.820288,14.774272,92.033024,138.764288,-1.0,97.923072,172.48444444444442,71.12111111111112,152.93444444444447,226.0011111111111,62.93777777777778,2466.7777777777774,-1.0
2024-03-11 10:23:43,6.034044199986965,56.49618503333234,1.6097162999964592,2.1848979333327634,3.937384866666823,-1.0,10.87981926666662,25.214976,55.820288,14.774272,92.033024,138.764288,-1.0,97.923072,172.48444444444442,71.12111111111112,152.93444444444447,226.0011111111111,62.93777777777778,2466.7777777777774,-1.0
2024-03-11 10:23:48,5.787667200002034,56.49618503333234,1.7239976333409388,2.1848979333327634,3.937384866666823,-1.0,10.53516866666667,25.214976,55.820288,14.381056,92.033024,138.764288,-1.0,98.07872,26.010000000000005,71.12111111111112,102.01000000000003,226.0011111111111,207.3600000000001,2466.7777777777774,-1.0
2024-03-11 10:23:53,5.787667200002034,66.15436693332413,1.7239976333409388,1.7263332333338137,5.180179066666568,-1.0,10.53516866666667,25.214976,55.803904,14.381056,92.033024,138.764288,-1.0,98.07872,26.010000000000005,27.737777777777776,102.01000000000003,110.25,207.3600000000001,6078.801111111112,-1.0
2024-03-11 10:23:58,5.7876672000020335,66.15436693332413,1.7239976333409381,1.7263332333338137,5.180179066666568,-1.0,10.535168666666669,25.214976,55.803904,14.381056,92.033024,138.764288,-1.0,98.07872,26.009999999999998,27.737777777777776,102.00999999999999,110.25,207.36,6078.801111111112,-1.0
2024-03-11 10:24:03,5.7876672000020335,66.15436693332413,1.7239976333409381,1.7263332333338137,5.180179066666568,-1.0,10.535168666666669,25.214976,55.803904,14.381056,92.033024,138.764288,-1.0,98.07872,26.009999999999998,27.737777777777776,102.00999999999999,110.25,207.36,6078.801111111112,-1.0
2024-03-11 10:24:08,5.7876672000020335,66.15436693332413,1.7239976333409381,1.7263332333338137,5.180179066666568,-1.0,10.535168666666669,25.214976,55.803904,14.381056,92.033024,138.764288,-1.0,98.07872,26.009999999999998,27.737777777777776,102.00999999999999,110.25,207.36,6078.801111111112,-1.0
2024-03-11 10:24:13,5.7876672000020335,66.15436693332413,1.7239976333409381,1.7263332333338137,5.180179066666568,-1.0,10.535168666666669,25.214976,55.803904,14.381056,92.033024,138.764288,-1.0,98.07872,26.009999999999998,27.737777777777776,102.00999999999999,110.25,207.36,6078.801111111112,-1.0
2024-03-11 10:24:18,6.151799533320931,66.15436693332413,1.2737092666611718,1.7263332333338137,5.180179066666568,-1.0,9.099017400000047,25.214976,55.803904,14.708736,92.033024,138.764288,-1.0,98.24256,161.29000000000002,27.737777777777776,253.87111111111122,110.25,175.12111111111122,6078.801111111112,-1.0
2024-03-11 10:24:23,6.151799533320931,52.760681333332585,1.2737092666611718,2.050909866666946,5.7493930666666415,-1.0,9.099017400000047,25.214976,55.590912,14.708736,92.033024,138.932224,-1.0,98.24256,161.29000000000002,43.559999999999995,253.87111111111122,78.61777777777779,175.12111111111122,1892.25,-1.0
2024-03-11 10:24:28,6.15179953332093,52.760681333332585,1.2737092666611716,2.050909866666946,5.7493930666666415,-1.0,9.099017400000045,25.214976,55.590912,14.708736,92.033024,138.932224,-1.0,98.24256,161.29,43.559999999999995,253.8711111111111,78.61777777777779,175.12111111111108,1892.25,-1.0
2024-03-11 10:24:33,6.15179953332093,52.760681333332585,1.2737092666611716,2.050909866666946,5.7493930666666415,-1.0,9.099017400000045,25.214976,55.590912,14.708736,92.033024,138.932224,-1.0,98.24256,161.29,43.559999999999995,253.8711111111111,78.61777777777779,175.12111111111108,1892.25,-1.0
2024-03-11 10:24:38,6.15179953332093,52.760681333332585,1.2737092666611716,2.050909866666946,5.7493930666666415,-1.0,9.099017400000045,25.214976,55.590912,14.708736,92.033024,138.932224,-1.0,98.24256,161.29,43.559999999999995,253.8711111111111,78.61777777777779,175.12111111111108,1892.25,-1.0
2024-03-11 10:24:43,6.15179953332093,52.760681333332585,1.2737092666611716,2.050909866666946,5.7493930666666415,-1.0,9.099017400000045,25.214976,55.590912,14.708736,92.033024,138.932224,-1.0,98.24256,161.29,43.559999999999995,253.8711111111111,78.61777777777779,175.12111111111108,1892.25,-1.0
2024-03-11 10:24:48,3.1143740333391183,52.760681333332585,1.3840746000065947,2.050909866666946,5.7493930666666415,-1.0,7.950293166666713,25.214976,55.590912,14.925824,92.033024,138.932224,-1.0,98.336768,40.96000000000003,43.559999999999995,54.76000000000003,78.61777777777779,183.1511111111112,1892.25,-1.0
2024-03-11 10:24:53,3.1143740333391183,49.107981866670045,1.3840746000065947,2.2528342999995252,6.066796533333255,-1.0,7.950293166666713,25.214976,55.7056,14.925824,92.033024,138.932224,-1.0,98.336768,40.96000000000003,29.160000000000004,54.76000000000003,38.440000000000005,183.1511111111112,5140.89,-1.0
2024-03-11 10:24:58,3.114374033339118,49.107981866670045,1.3840746000065944,2.2528342999995252,6.066796533333255,-1.0,7.950293166666711,25.214976,55.7056,14.925824,92.033024,138.932224,-1.0,98.336768,40.96000000000001,29.160000000000004,54.760000000000005,38.440000000000005,183.1511111111111,5140.89,-1.0
2024-03-11 10:25:03,3.114374033339118,49.107981866670045,1.3840746000065944,2.2528342999995252,6.066796533333255,-1.0,7.950293166666711,25.214976,55.7056,14.925824,92.033024,138.932224,-1.0,98.336768,40.96000000000001,29.160000000000004,54.760000000000005,38.440000000000005,183.1511111111111,5140.89,-1.0
2024-03-11 10:25:08,3.114374033339118,49.107981866670045,1.3840746000065944,2.2528342999995252,6.066796533333255,-1.0,7.950293166666711,25.214976,55.7056,14.925824,92.033024,138.932224,-1.0,98.336768,40.96000000000001,29.160000000000004,54.760000000000005,38.440000000000005,183.1511111111111,5140.89,-1.0
2024-03-11 10:25:13,3.114374033339118,49.107981866670045,1.3840746000065944,2.2528342999995252,6.066796533333255,-1.0,7.950293166666711,25.214976,55.7056,14.925824,92.033024,138.932224,-1.0,98.336768,40.96000000000001,29.160000000000004,54.760000000000005,38.440000000000005,183.1511111111111,5140.89,-1.0
2024-03-11 10:25:18,8.18979486666649,49.107981866670045,1.3520704999943216,2.2528342999995252,6.066796533333255,-1.0,13.433033899999936,25.214976,55.7056,15.228928,92.033024,138.932224,-1.0,94.666752,99.33444444444449,29.160000000000004,206.40111111111122,38.440000000000005,161.29000000000002,5140.89,-1.0
2024-03-11 10:25:23,8.18979486666649,59.352433266667504,1.3520704999943216,1.0106448333336477,4.871770466666685,-1.0,13.433033899999936,25.214976,55.590912,15.228928,92.033024,139.10016,-1.0,94.666752,99.33444444444449,51.84,206.40111111111122,121.73444444444443,161.29000000000002,3815.121111111111,-1.0
2024-03-11 10:25:28,8.189794866666489,59.352433266667504,1.3520704999943214,1.0106448333336477,4.871770466666685,-1.0,13.43303389999993,25.214976,55.590912,15.228928,92.033024,139.10016,-1.0,94.666752,99.33444444444444,51.84,206.40111111111113,121.73444444444443,161.29,3815.121111111111,-1.0
2024-03-11 10:25:33,8.189794866666489,59.352433266667504,1.3520704999943214,1.0106448333336477,4.871770466666685,-1.0,13.43303389999993,25.214976,55.590912,15.228928,92.033024,139.10016,-1.0,94.666752,99.33444444444444,51.84,206.40111111111113,121.73444444444443,161.29,3815.121111111111,-1.0
2024-03-11 10:25:38,8.189794866666489,59.352433266667504,1.3520704999943214,1.0106448333336477,4.871770466666685,-1.0,13.43303389999993,25.214976,55.590912,15.228928,92.033024,139.10016,-1.0,94.666752,99.33444444444444,51.84,206.40111111111113,121.73444444444443,161.29,3815.121111111111,-1.0
2024-03-11 10:25:43,8.189794866666489,59.352433266667504,1.3520704999943214,1.0106448333336477,4.871770466666685,-1.0,13.43303389999993,25.214976,55.590912,15.228928,92.033024,139.10016,-1.0,94.666752,99.33444444444444,51.84,206.40111111111113,121.73444444444443,161.29,3815.121111111111,-1.0
2024-03-11 10:25:48,5.762655933328158,59.352433266667504,1.5524285000083184,1.0106448333336477,4.871770466666685,-1.0,8.704821899999972,25.23136,55.590912,14.70464,92.033024,139.10016,-1.0,94.818304,65.07111111111114,51.84,153.76000000000005,121.73444444444443,199.7511111111112,3815.121111111111,-1.0
2024-03-11 10:25:53,5.762655933328158,60.32507380000425,1.5524285000083184,1.978776566666814,3.116922500000167,-1.0,8.704821899999972,25.23136,55.721984,14.70464,92.033024,139.10016,-1.0,94.818304,65.07111111111114,48.071111111111115,153.76000000000005,101.33777777777777,199.7511111111112,1303.21,-1.0
2024-03-11 10:25:58,5.7626559333281575,60.32507380000425,1.5524285000083182,1.978776566666814,3.116922500000167,-1.0,8.70482189999997,25.23136,55.721984,14.70464,92.033024,139.10016,-1.0,94.818304,65.07111111111111,48.071111111111115,153.76000000000002,101.33777777777777,199.7511111111111,1303.21,-1.0
