timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-hnbzm_cpu,reviews-v2-7b4f9d8cb4-bbdfr_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-hnbzm_memory,reviews-v2-7b4f9d8cb4-bbdfr_memory,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-hnbzm_network,reviews-v2-7b4f9d8cb4-bbdfr_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-tv4wp_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v1-7b76c4f45d-s5dnq_network
2024-03-07 06:47:01,6.016719333335156,48.32716836666198,0.6990236333346427,2.3520252666666392,750.3840452333254,3.91237106666722,-1.0,24.96512,56.365056,14.319616,96.93184,634.433536,115.798016,-1.0,113.06777777777776,134.56,-1.0,222.01000000000002,143.20111111111112,5392.454444444445,29.160000000000004
2024-03-07 06:47:06,6.016719333335156,48.32716836666198,0.6990236333346427,2.3520252666666392,750.3840452333254,3.91237106666722,-1.0,24.96512,56.365056,14.319616,96.93184,634.433536,115.798016,-1.0,113.06777777777776,134.56,-1.0,222.01000000000002,143.20111111111112,5392.454444444445,29.160000000000004
2024-03-07 06:47:11,6.016719333335156,48.32716836666198,0.6990236333346427,2.3520252666666392,750.3840452333254,3.91237106666722,-1.0,24.96512,56.365056,14.319616,96.93184,634.433536,115.798016,-1.0,113.06777777777776,134.56,-1.0,222.01000000000002,143.20111111111112,5392.454444444445,29.160000000000004
2024-03-07 06:47:16,5.175886300003186,40.60446486667692,2.108959999998206,2.3520252666666392,750.3840452333254,3.2024808000035905,-1.0,24.96512,56.496128,14.25408,96.93184,634.433536,115.867648,-1.0,35.60111111111112,79.80444444444448,-1.0,53.29000000000002,143.20111111111112,2486.684444444445,29.160000000000004
2024-03-07 06:47:21,5.175886300003186,40.60446486667692,2.108959999998206,2.3520252666666392,750.3840452333254,3.2024808000035905,-1.0,24.96512,56.496128,14.25408,96.93184,634.433536,115.867648,-1.0,35.60111111111112,79.80444444444448,-1.0,53.29000000000002,143.20111111111112,2486.684444444445,29.160000000000004
2024-03-07 06:47:26,5.175886300003185,40.60446486667691,2.1089599999982056,2.437923933333271,797.0402055333277,3.2024808000035896,-1.0,24.96512,56.496128,14.25408,96.93184,634.433536,115.867648,-1.0,35.60111111111111,79.80444444444444,-1.0,53.29,165.5511111111111,2486.6844444444446,50.41
2024-03-07 06:47:31,5.175886300003185,40.60446486667691,2.1089599999982056,2.437923933333271,797.0402055333277,3.2024808000035896,-1.0,24.96512,56.496128,14.25408,96.93184,634.433536,115.867648,-1.0,35.60111111111111,79.80444444444444,-1.0,53.29,165.5511111111111,2486.6844444444446,50.41
2024-03-07 06:47:36,5.175886300003185,40.60446486667691,2.1089599999982056,2.437923933333271,797.0402055333277,3.2024808000035896,-1.0,24.96512,56.496128,14.25408,96.93184,634.433536,115.867648,-1.0,35.60111111111111,79.80444444444444,-1.0,53.29,165.5511111111111,2486.6844444444446,50.41
2024-03-07 06:47:41,5.175886300003185,40.60446486667691,2.1089599999982056,2.437923933333271,797.0402055333277,3.2024808000035896,-1.0,24.96512,56.496128,14.25408,96.93184,634.433536,115.867648,-1.0,35.60111111111111,79.80444444444444,-1.0,53.29,165.5511111111111,2486.6844444444446,50.41
2024-03-07 06:47:46,6.112084466667512,48.55901723331045,1.529964466665964,2.437923933333271,797.0402055333277,4.972513399995176,-1.0,24.981504,56.348672,14.839808,96.93184,634.433536,115.982336,-1.0,131.48444444444448,176.00444444444457,-1.0,156.25000000000006,165.5511111111111,4320.871111111113,50.41
2024-03-07 06:47:51,6.112084466667512,48.55901723331045,1.529964466665964,2.437923933333271,797.0402055333277,4.972513399995176,-1.0,24.981504,56.348672,14.839808,96.93184,634.433536,115.982336,-1.0,131.48444444444448,176.00444444444457,-1.0,156.25000000000006,165.5511111111111,4320.871111111113,50.41
2024-03-07 06:47:56,6.112084466667511,48.55901723331044,1.5299644666659638,1.9965453333327332,512.9222674000024,4.972513399995175,-1.0,24.981504,56.348672,14.839808,96.93184,634.433536,115.982336,-1.0,131.48444444444445,176.00444444444446,-1.0,156.25,214.13444444444443,4320.8711111111115,17.921111111111113
2024-03-07 06:48:01,6.112084466667511,48.55901723331044,1.5299644666659638,1.9965453333327332,512.9222674000024,4.972513399995175,-1.0,24.981504,56.348672,14.839808,96.93184,634.433536,115.982336,-1.0,131.48444444444445,176.00444444444446,-1.0,156.25,214.13444444444443,4320.8711111111115,17.921111111111113
2024-03-07 06:48:06,6.112084466667511,48.55901723331044,1.5299644666659638,1.9965453333327332,512.9222674000024,4.972513399995175,-1.0,24.981504,56.348672,14.839808,96.93184,634.433536,115.982336,-1.0,131.48444444444445,176.00444444444446,-1.0,156.25,214.13444444444443,4320.8711111111115,17.921111111111113
2024-03-07 06:48:11,6.112084466667511,48.55901723331044,1.5299644666659638,1.9965453333327332,512.9222674000024,4.972513399995175,-1.0,24.981504,56.348672,14.839808,96.93184,634.433536,115.982336,-1.0,131.48444444444445,176.00444444444446,-1.0,156.25,214.13444444444443,4320.8711111111115,17.921111111111113
2024-03-07 06:48:16,6.268381433331648,45.84175526667121,0.8413369333349391,1.9965453333327332,512.9222674000024,4.4220358333329095,-1.0,24.981504,56.348672,14.528512,96.93184,634.433536,116.125696,-1.0,57.76000000000003,113.0677777777778,-1.0,148.84000000000003,214.13444444444443,3069.160000000001,17.921111111111113
2024-03-07 06:48:21,6.268381433331648,45.84175526667121,0.8413369333349391,1.9965453333327332,512.9222674000024,4.4220358333329095,-1.0,24.981504,56.348672,14.528512,96.93184,634.433536,116.125696,-1.0,57.76000000000003,113.0677777777778,-1.0,148.84000000000003,214.13444444444443,3069.160000000001,17.921111111111113
2024-03-07 06:48:26,6.268381433331646,45.8417552666712,0.8413369333349389,2.2099513999999467,600.4809183000058,4.422035833332909,-1.0,24.981504,56.348672,14.528512,96.93184,634.441728,116.125696,-1.0,57.76,113.06777777777776,-1.0,148.83999999999997,138.45444444444448,3069.16,29.160000000000004
2024-03-07 06:48:31,6.268381433331646,45.8417552666712,0.8413369333349389,2.2099513999999467,600.4809183000058,4.422035833332909,-1.0,24.981504,56.348672,14.528512,96.93184,634.441728,116.125696,-1.0,57.76,113.06777777777776,-1.0,148.83999999999997,138.45444444444448,3069.16,29.160000000000004
2024-03-07 06:48:36,6.268381433331646,45.8417552666712,0.8413369333349389,2.2099513999999467,600.4809183000058,4.422035833332909,-1.0,24.981504,56.348672,14.528512,96.93184,634.441728,116.125696,-1.0,57.76,113.06777777777776,-1.0,148.83999999999997,138.45444444444448,3069.16,29.160000000000004
2024-03-07 06:48:41,6.268381433331646,45.8417552666712,0.8413369333349389,2.2099513999999467,600.4809183000058,4.422035833332909,-1.0,24.981504,56.348672,14.528512,96.93184,634.441728,116.125696,-1.0,57.76,113.06777777777776,-1.0,148.83999999999997,138.45444444444448,3069.16,29.160000000000004
2024-03-07 06:48:46,4.519874199998717,53.269340933335734,1.6512356333350913,2.2099513999999467,600.4809183000058,2.2689081000028946,-1.0,24.981504,56.348672,14.225408,96.93184,634.441728,116.215808,-1.0,77.44000000000004,35.60111111111112,-1.0,179.56000000000012,138.45444444444448,3437.8677777777793,29.160000000000004
2024-03-07 06:48:51,4.519874199998717,53.269340933335734,1.6512356333350913,2.2099513999999467,600.4809183000058,2.2689081000028946,-1.0,24.981504,56.348672,14.225408,96.93184,634.441728,116.215808,-1.0,77.44000000000004,35.60111111111112,-1.0,179.56000000000012,138.45444444444448,3437.8677777777793,29.160000000000004
2024-03-07 06:48:56,4.519874199998716,53.26934093333572,1.6512356333350908,1.7632333333333843,98.68696209999446,2.268908100002894,-1.0,24.981504,56.348672,14.225408,96.93184,636.534784,116.215808,-1.0,77.44000000000001,35.60111111111111,-1.0,179.56,122.4711111111111,3437.8677777777775,22.404444444444444
2024-03-07 06:49:01,4.519874199998716,53.26934093333572,1.6512356333350908,1.7632333333333843,98.68696209999446,2.268908100002894,-1.0,24.981504,56.348672,14.225408,96.93184,636.534784,116.215808,-1.0,77.44000000000001,35.60111111111111,-1.0,179.56,122.4711111111111,3437.8677777777775,22.404444444444444
2024-03-07 06:49:06,4.519874199998716,53.26934093333572,1.6512356333350908,1.7632333333333843,98.68696209999446,2.268908100002894,-1.0,24.981504,56.348672,14.225408,96.93184,636.534784,116.215808,-1.0,77.44000000000001,35.60111111111111,-1.0,179.56,122.4711111111111,3437.8677777777775,22.404444444444444
2024-03-07 06:49:11,4.519874199998716,53.26934093333572,1.6512356333350908,1.7632333333333843,98.68696209999446,2.268908100002894,-1.0,24.981504,56.348672,14.225408,96.93184,636.534784,116.215808,-1.0,77.44000000000001,35.60111111111111,-1.0,179.56,122.4711111111111,3437.8677777777775,22.404444444444444
2024-03-07 06:49:16,5.336980600001578,39.79114786667803,1.7564240999983367,1.7632333333333843,98.68696209999446,4.7259237000010526,-1.0,24.981504,56.430592,14.790656,96.93184,636.534784,116.26496,-1.0,104.72111111111117,294.6944444444446,-1.0,161.29000000000002,122.4711111111111,4844.160000000001,22.404444444444444
2024-03-07 06:49:21,5.336980600001578,39.79114786667803,1.7564240999983367,1.7632333333333843,98.68696209999446,4.7259237000010526,-1.0,24.981504,56.430592,14.790656,96.93184,636.534784,116.26496,-1.0,104.72111111111117,294.6944444444446,-1.0,161.29000000000002,122.4711111111111,4844.160000000001,22.404444444444444
2024-03-07 06:49:26,5.336980600001577,39.791147866678024,1.7564240999983363,2.229907933334137,46.453923599998845,4.725923700001052,-1.0,24.981504,56.430592,14.790656,96.93184,636.534784,116.26496,-1.0,104.7211111111111,294.69444444444446,-1.0,161.29,118.08444444444446,4844.159999999999,60.839999999999996
2024-03-07 06:49:31,5.336980600001577,39.791147866678024,1.7564240999983363,2.229907933334137,46.453923599998845,4.725923700001052,-1.0,24.981504,56.430592,14.790656,96.93184,636.534784,116.26496,-1.0,104.7211111111111,294.69444444444446,-1.0,161.29,118.08444444444446,4844.159999999999,60.839999999999996
2024-03-07 06:49:36,5.336980600001577,39.791147866678024,1.7564240999983363,2.229907933334137,46.453923599998845,4.725923700001052,-1.0,24.981504,56.430592,14.790656,96.93184,636.534784,116.26496,-1.0,104.7211111111111,294.69444444444446,-1.0,161.29,118.08444444444446,4844.159999999999,60.839999999999996
2024-03-07 06:49:41,5.336980600001577,39.791147866678024,1.7564240999983363,2.229907933334137,46.453923599998845,4.725923700001052,-1.0,24.981504,56.430592,14.790656,96.93184,636.534784,116.26496,-1.0,104.7211111111111,294.69444444444446,-1.0,161.29,118.08444444444446,4844.159999999999,60.839999999999996
2024-03-07 06:49:46,6.969371533326316,47.63062673334086,1.2548992000006367,2.229907933334137,46.453923599998845,3.088138399994023,-1.0,24.96512,56.446976,14.086144,96.93184,636.534784,116.38784,-1.0,42.25000000000002,85.25444444444449,-1.0,130.72111111111116,118.08444444444446,3881.2900000000022,60.839999999999996
2024-03-07 06:49:51,6.969371533326316,47.63062673334086,1.2548992000006367,2.229907933334137,46.453923599998845,3.088138399994023,-1.0,24.96512,56.446976,14.086144,96.93184,636.534784,116.38784,-1.0,42.25000000000002,85.25444444444449,-1.0,130.72111111111116,118.08444444444446,3881.2900000000022,60.839999999999996
2024-03-07 06:49:56,6.969371533326314,47.630626733340854,1.2548992000006365,1.6827686666658792,101.86353926666622,3.0881383999940226,-1.0,24.96512,56.446976,14.086144,96.93184,638.693376,116.38784,-1.0,42.25,85.25444444444443,-1.0,130.72111111111113,133.01777777777778,3881.2899999999995,12.721111111111112
2024-03-07 06:50:01,6.969371533326314,47.630626733340854,1.2548992000006365,1.6827686666658792,101.86353926666622,3.0881383999940226,-1.0,24.96512,56.446976,14.086144,96.93184,638.693376,116.38784,-1.0,42.25,85.25444444444443,-1.0,130.72111111111113,133.01777777777778,3881.2899999999995,12.721111111111112
2024-03-07 06:50:06,6.969371533326314,47.630626733340854,1.2548992000006365,1.6827686666658792,101.86353926666622,3.0881383999940226,-1.0,24.96512,56.446976,14.086144,96.93184,638.693376,116.38784,-1.0,42.25,85.25444444444443,-1.0,130.72111111111113,133.01777777777778,3881.2899999999995,12.721111111111112
2024-03-07 06:50:11,6.969371533326314,47.630626733340854,1.2548992000006365,1.6827686666658792,101.86353926666622,3.0881383999940226,-1.0,24.96512,56.446976,14.086144,96.93184,638.693376,116.38784,-1.0,42.25,85.25444444444443,-1.0,130.72111111111113,133.01777777777778,3881.2899999999995,12.721111111111112
2024-03-07 06:50:16,3.793823033341445,28.50553256663868,1.657576500000839,1.6827686666658792,101.86353926666622,4.810661100001806,-1.0,24.96512,56.348672,14.512128,96.93184,638.693376,116.682752,-1.0,39.69000000000001,113.0677777777778,-1.0,164.69444444444454,133.01777777777778,1659.204444444445,12.721111111111112
2024-03-07 06:50:21,3.793823033341445,28.50553256663868,1.657576500000839,1.6827686666658792,101.86353926666622,4.810661100001806,-1.0,24.96512,56.348672,14.512128,96.93184,638.693376,116.682752,-1.0,39.69000000000001,113.0677777777778,-1.0,164.69444444444454,133.01777777777778,1659.204444444445,12.721111111111112
2024-03-07 06:50:26,3.793823033341444,28.505532566638674,1.6575765000008382,3.043999266666712,100.92894333333788,4.810661100001805,-1.0,24.96512,56.348672,14.512128,96.93184,638.693376,116.682752,-1.0,39.69,113.06777777777776,-1.0,164.69444444444446,69.44444444444446,1659.2044444444446,34.02777777777777
2024-03-07 06:50:31,3.793823033341444,28.505532566638674,1.6575765000008382,3.043999266666712,100.92894333333788,4.810661100001805,-1.0,24.96512,56.348672,14.512128,96.93184,638.693376,116.682752,-1.0,39.69,113.06777777777776,-1.0,164.69444444444446,69.44444444444446,1659.2044444444446,34.02777777777777
2024-03-07 06:50:36,3.793823033341444,28.505532566638674,1.6575765000008382,3.043999266666712,100.92894333333788,4.810661100001805,-1.0,24.96512,56.348672,14.512128,96.93184,638.693376,116.682752,-1.0,39.69,113.06777777777776,-1.0,164.69444444444446,69.44444444444446,1659.2044444444446,34.02777777777777
2024-03-07 06:50:41,3.793823033341444,28.505532566638674,1.6575765000008382,3.043999266666712,100.92894333333788,4.810661100001805,-1.0,24.96512,56.348672,14.512128,96.93184,638.693376,116.682752,-1.0,39.69,113.06777777777776,-1.0,164.69444444444446,69.44444444444446,1659.2044444444446,34.02777777777777
2024-03-07 06:50:46,6.606037633324985,57.648969966673285,1.6421235999966184,3.043999266666712,100.92894333333788,900.2182261333325,-1.0,24.96512,56.348672,14.155776,96.93184,638.693376,119.734272,-1.0,172.48444444444453,188.60444444444457,-1.0,153.76000000000005,69.44444444444446,6544.810000000003,34.02777777777777
2024-03-07 06:50:51,6.606037633324985,57.648969966673285,1.6421235999966184,3.043999266666712,100.92894333333788,900.2182261333325,-1.0,24.96512,56.348672,14.155776,96.93184,638.693376,119.734272,-1.0,172.48444444444453,188.60444444444457,-1.0,153.76000000000005,69.44444444444446,6544.810000000003,34.02777777777777
2024-03-07 06:50:56,6.606037633324983,57.64896996667327,1.642123599996618,2.170277466667396,61.01734939999612,900.2182261333321,-1.0,24.96512,56.348672,14.155776,96.93184,638.693376,119.734272,-1.0,172.48444444444442,188.60444444444443,-1.0,153.76000000000002,167.2711111111111,6544.810000000001,26.009999999999998
