timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v3-5fd56449d8-nsjmp_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v3-5fd56449d8-nsjmp_memory,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v1-7b76c4f45d-s5dnq_network,reviews-v3-5fd56449d8-nsjmp_network,ratings-v1-5b6b66f9b5-7bln6_network,details-v1-b788479c5-bbg6t_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 13:31:28,5.382511599994662,26.6689352333439,1.0102209333316146,2.109497033333696,4.380430633332821,0.2056487000118068,-1.0,25.001984,56.541184,12.439552,92.545024,159.285248,643.350528,-1.0,5022.084444444444,143.20111111111112,90.25,-1.0,82.20444444444443,212.18777777777777,77.44000000000001
2024-03-07 13:31:33,5.382511599994662,26.6689352333439,1.0102209333316146,2.109497033333696,4.380430633332821,0.2056487000118068,-1.0,25.001984,56.541184,12.439552,92.545024,159.285248,643.350528,-1.0,5022.084444444444,143.20111111111112,90.25,-1.0,82.20444444444443,212.18777777777777,77.44000000000001
2024-03-07 13:31:38,5.382511599994662,26.6689352333439,1.0102209333316146,2.109497033333696,4.380430633332821,0.2056487000118068,-1.0,25.001984,56.541184,12.439552,92.545024,159.285248,643.350528,-1.0,5022.084444444444,143.20111111111112,90.25,-1.0,82.20444444444443,212.18777777777777,77.44000000000001
2024-03-07 13:31:43,5.382511599994662,26.6689352333439,1.0102209333316146,2.109497033333696,4.380430633332821,0.2056487000118068,-1.0,25.001984,56.541184,12.439552,92.545024,159.285248,643.350528,-1.0,5022.084444444444,143.20111111111112,90.25,-1.0,82.20444444444443,212.18777777777777,77.44000000000001
2024-03-07 13:31:48,3.9708938439506936,53.90010012332303,1.0242874379220503,2.109497033333696,4.380430633332821,0.2056487000118068,-1.0,24.9856,56.77056,12.320768,92.545024,159.285248,643.350528,-1.0,4645.765244937806,143.20111111111112,90.25,-1.0,59.27814377846288,80.98380242967606,77.44000000000001
2024-03-07 13:31:53,3.9708938439506936,53.90010012332303,1.0242874379220503,2.5687006333337576,5.461162333332936,0.3354181999990639,-1.0,24.9856,56.77056,12.320768,92.545024,159.338496,643.350528,-1.0,4645.765244937806,542.89,32.49,-1.0,59.27814377846288,80.98380242967606,152.11111111111111
2024-03-07 13:31:58,3.9708938439506936,53.90010012332303,1.0242874379220501,2.5687006333337576,5.461162333332936,0.3354181999990639,-1.0,24.9856,56.77056,12.320768,92.545024,159.338496,643.350528,-1.0,4645.765244937804,542.89,32.49,-1.0,59.27814377846288,80.98380242967606,152.11111111111111
2024-03-07 13:32:03,3.9708938439506936,53.90010012332303,1.0242874379220501,2.5687006333337576,5.461162333332936,0.3354181999990639,-1.0,24.9856,56.77056,12.320768,92.545024,159.338496,643.350528,-1.0,4645.765244937804,542.89,32.49,-1.0,59.27814377846288,80.98380242967606,152.11111111111111
2024-03-07 13:32:08,3.9708938439506936,53.90010012332303,1.0242874379220501,2.5687006333337576,5.461162333332936,0.3354181999990639,-1.0,24.9856,56.77056,12.320768,92.545024,159.338496,643.350528,-1.0,4645.765244937804,542.89,32.49,-1.0,59.27814377846288,80.98380242967606,152.11111111111111
2024-03-07 13:32:13,3.9708938439506936,53.90010012332303,1.0242874379220501,2.5687006333337576,5.461162333332936,0.3354181999990639,-1.0,24.9856,56.77056,12.320768,92.545024,159.338496,643.350528,-1.0,4645.765244937804,542.89,32.49,-1.0,59.27814377846288,80.98380242967606,152.11111111111111
2024-03-07 13:32:18,5.1009888322097,40.27924315765115,0.7714532119873062,2.5687006333337576,5.461162333332936,0.3354181999990639,-1.0,24.997888,56.803328,13.02528,92.545024,159.338496,643.350528,-1.0,12884.82683651904,542.89,32.49,-1.0,16.003200480064013,107.48927455779659,152.11111111111111
2024-03-07 13:32:23,5.1009888322097,40.27924315765115,0.7714532119873062,2.8053618333331087,8.540047833333613,52.18676199998905,-1.0,24.997888,56.803328,13.02528,92.545024,159.670272,643.350528,-1.0,12884.82683651904,439.60111111111104,38.02777777777778,-1.0,16.003200480064013,107.48927455779659,163.84000000000003
2024-03-07 13:32:28,5.1009888322096995,40.279243157651145,0.771453211987306,2.8053618333331087,8.540047833333613,52.18676199998905,-1.0,24.997888,56.803328,13.02528,92.545024,159.670272,643.350528,-1.0,12884.826836519032,439.60111111111104,38.02777777777778,-1.0,16.003200480064006,107.48927455779656,163.84000000000003
2024-03-07 13:32:33,5.1009888322096995,40.279243157651145,0.771453211987306,2.8053618333331087,8.540047833333613,52.18676199998905,-1.0,24.997888,56.803328,13.02528,92.545024,159.670272,643.350528,-1.0,12884.826836519032,439.60111111111104,38.02777777777778,-1.0,16.003200480064006,107.48927455779656,163.84000000000003
2024-03-07 13:32:38,5.1009888322096995,40.279243157651145,0.771453211987306,2.8053618333331087,8.540047833333613,52.18676199998905,-1.0,24.997888,56.803328,13.02528,92.545024,159.670272,643.350528,-1.0,12884.826836519032,439.60111111111104,38.02777777777778,-1.0,16.003200480064006,107.48927455779656,163.84000000000003
2024-03-07 13:32:43,5.1009888322096995,40.279243157651145,0.771453211987306,2.8053618333331087,8.540047833333613,52.18676199998905,-1.0,24.997888,56.803328,13.02528,92.545024,159.670272,643.350528,-1.0,12884.826836519032,439.60111111111104,38.02777777777778,-1.0,16.003200480064006,107.48927455779656,163.84000000000003
2024-03-07 13:32:48,4.376466766674034,42.925204733334496,0.9313185333364045,2.8053618333331087,8.540047833333613,52.18676199998905,-1.0,25.001984,56.745984,12.988416,92.545024,159.670272,643.350528,-1.0,1783.654444444445,439.60111111111104,38.02777777777778,-1.0,99.33444444444449,88.36000000000004,163.84000000000003
2024-03-07 13:32:53,4.376466766674034,42.925204733334496,0.9313185333364045,2.0261076189840486,2.7475313958141365,0.47800496601142317,-1.0,25.001984,56.745984,12.988416,92.545024,159.72352,643.350528,-1.0,1783.654444444445,294.61587497350257,35.99040191965873,-1.0,99.33444444444449,88.36000000000004,207.30471505723423
2024-03-07 13:32:58,4.376466766674033,42.92520473333449,0.9313185333364042,2.0261076189840486,2.7475313958141365,0.47800496601142317,-1.0,25.001984,56.745984,12.988416,92.545024,159.72352,643.350528,-1.0,1783.6544444444446,294.61587497350257,35.99040191965873,-1.0,99.33444444444444,88.36000000000001,207.30471505723423
2024-03-07 13:33:03,4.376466766674033,42.92520473333449,0.9313185333364042,2.0261076189840486,2.7475313958141365,0.47800496601142317,-1.0,25.001984,56.745984,12.988416,92.545024,159.72352,643.350528,-1.0,1783.6544444444446,294.61587497350257,35.99040191965873,-1.0,99.33444444444444,88.36000000000001,207.30471505723423
2024-03-07 13:33:08,4.376466766674033,42.92520473333449,0.9313185333364042,2.0261076189840486,2.7475313958141365,0.47800496601142317,-1.0,25.001984,56.745984,12.988416,92.545024,159.72352,643.350528,-1.0,1783.6544444444446,294.61587497350257,35.99040191965873,-1.0,99.33444444444444,88.36000000000001,207.30471505723423
2024-03-07 13:33:13,4.376466766674033,42.92520473333449,0.9313185333364042,2.0261076189840486,2.7475313958141365,0.47800496601142317,-1.0,25.001984,56.745984,12.988416,92.545024,159.72352,643.350528,-1.0,1783.6544444444446,294.61587497350257,35.99040191965873,-1.0,99.33444444444444,88.36000000000001,207.30471505723423
2024-03-07 13:33:18,5.383643033337649,44.74134683332523,0.9857432999979211,2.0261076189840486,2.7475313958141365,0.47800496601142317,-1.0,25.001984,56.81152,12.857344,92.545024,159.72352,643.350528,-1.0,10472.111111111113,294.61587497350257,35.99040191965873,-1.0,104.04000000000002,113.0677777777778,207.30471505723423
2024-03-07 13:33:23,5.383643033337649,44.74134683332523,0.9857432999979211,1.9121877917058976,8.379388651820639,0.36499616614537694,-1.0,25.001984,56.81152,12.857344,92.545024,160.034816,643.350528,-1.0,10472.111111111113,527.6084639884687,34.42695768779305,-1.0,104.04000000000002,113.0677777777778,160.4872381881882
2024-03-07 13:33:28,5.383643033337648,44.741346833325224,0.9857432999979209,1.9121877917058976,8.379388651820639,0.36499616614537694,-1.0,25.001984,56.81152,12.857344,92.545024,160.034816,643.350528,-1.0,10472.11111111111,527.6084639884687,34.42695768779305,-1.0,104.03999999999999,113.06777777777776,160.4872381881882
2024-03-07 13:33:33,5.383643033337648,44.741346833325224,0.9857432999979209,1.9121877917058976,8.379388651820639,0.36499616614537694,-1.0,25.001984,56.81152,12.857344,92.545024,160.034816,643.350528,-1.0,10472.11111111111,527.6084639884687,34.42695768779305,-1.0,104.03999999999999,113.06777777777776,160.4872381881882
2024-03-07 13:33:38,5.383643033337648,44.741346833325224,0.9857432999979209,1.9121877917058976,8.379388651820639,0.36499616614537694,-1.0,25.001984,56.81152,12.857344,92.545024,160.034816,643.350528,-1.0,10472.11111111111,527.6084639884687,34.42695768779305,-1.0,104.03999999999999,113.06777777777776,160.4872381881882
2024-03-07 13:33:43,5.383643033337648,44.741346833325224,0.9857432999979209,1.9121877917058976,8.379388651820639,0.36499616614537694,-1.0,25.001984,56.81152,12.857344,92.545024,160.034816,643.350528,-1.0,10472.11111111111,527.6084639884687,34.42695768779305,-1.0,104.03999999999999,113.06777777777776,160.4872381881882
2024-03-07 13:33:48,6.051819566664563,17.982555433324404,1.1603844666675895,1.9121877917058976,8.379388651820639,0.36499616614537694,-1.0,25.001984,56.762368,12.746752,92.545024,160.034816,643.350528,-1.0,7820.454444444447,527.6084639884687,34.42695768779305,-1.0,42.684444444444466,138.4544444444445,160.4872381881882
2024-03-07 13:33:53,6.051819566664563,17.982555433324404,1.1603844666675895,2.5680071666660824,2.642144033332746,0.19297329999972135,-1.0,25.001984,56.762368,12.746752,92.545024,160.059392,643.350528,-1.0,7820.454444444447,237.16000000000003,10.454444444444444,-1.0,42.684444444444466,138.4544444444445,50.88444444444445
2024-03-07 13:33:58,6.0518195666645624,17.9825554333244,1.1603844666675893,2.5680071666660824,2.642144033332746,0.19297329999972135,-1.0,25.001984,56.762368,12.746752,92.545024,160.059392,643.350528,-1.0,7820.4544444444455,237.16000000000003,10.454444444444444,-1.0,42.684444444444445,138.45444444444448,50.88444444444445
2024-03-07 13:34:03,6.0518195666645624,17.9825554333244,1.1603844666675893,2.5680071666660824,2.642144033332746,0.19297329999972135,-1.0,25.001984,56.762368,12.746752,92.545024,160.059392,643.350528,-1.0,7820.4544444444455,237.16000000000003,10.454444444444444,-1.0,42.684444444444445,138.45444444444448,50.88444444444445
2024-03-07 13:34:08,6.0518195666645624,17.9825554333244,1.1603844666675893,2.5680071666660824,2.642144033332746,0.19297329999972135,-1.0,25.001984,56.762368,12.746752,92.545024,160.059392,643.350528,-1.0,7820.4544444444455,237.16000000000003,10.454444444444444,-1.0,42.684444444444445,138.45444444444448,50.88444444444445
2024-03-07 13:34:13,6.0518195666645624,17.9825554333244,1.1603844666675893,2.5680071666660824,2.642144033332746,0.19297329999972135,-1.0,25.001984,56.762368,12.746752,92.545024,160.059392,643.350528,-1.0,7820.4544444444455,237.16000000000003,10.454444444444444,-1.0,42.684444444444445,138.45444444444448,50.88444444444445
2024-03-07 13:34:18,4.139692300001722,53.21856036668276,0.9599263333332907,2.5680071666660824,2.642144033332746,0.19297329999972135,-1.0,25.001984,56.836096,12.705792,92.545024,160.059392,643.350528,-1.0,4774.810000000001,237.16000000000003,10.454444444444444,-1.0,40.53444444444446,162.13777777777784,50.88444444444445
2024-03-07 13:34:23,4.139692300001722,53.21856036668276,0.9599263333332907,1.4876752333331449,6.843223000000383,0.3550465666800543,-1.0,25.001984,56.836096,12.705792,92.545024,160.23552,643.350528,-1.0,4774.810000000001,439.60111111111104,87.11111111111113,-1.0,40.53444444444446,162.13777777777784,189.52111111111114
2024-03-07 13:34:28,4.139692300001721,53.218560366682745,0.9599263333332904,1.4876752333331449,6.843223000000383,0.3550465666800543,-1.0,25.001984,56.836096,12.705792,92.545024,160.23552,643.350528,-1.0,4774.8099999999995,439.60111111111104,87.11111111111113,-1.0,40.53444444444444,162.13777777777776,189.52111111111114
2024-03-07 13:34:33,4.139692300001721,53.218560366682745,0.9599263333332904,1.4876752333331449,6.843223000000383,0.3550465666800543,-1.0,25.001984,56.836096,12.705792,92.545024,160.23552,643.350528,-1.0,4774.8099999999995,439.60111111111104,87.11111111111113,-1.0,40.53444444444444,162.13777777777776,189.52111111111114
2024-03-07 13:34:38,4.139692300001721,53.218560366682745,0.9599263333332904,1.4876752333331449,6.843223000000383,0.3550465666800543,-1.0,25.001984,56.836096,12.705792,92.545024,160.23552,643.350528,-1.0,4774.8099999999995,439.60111111111104,87.11111111111113,-1.0,40.53444444444444,162.13777777777776,189.52111111111114
2024-03-07 13:34:43,4.139692300001721,53.218560366682745,0.9599263333332904,1.4876752333331449,6.843223000000383,0.3550465666800543,-1.0,25.001984,56.836096,12.705792,92.545024,160.23552,643.350528,-1.0,4774.8099999999995,439.60111111111104,87.11111111111113,-1.0,40.53444444444444,162.13777777777776,189.52111111111114
2024-03-07 13:34:48,4.055970369616567,42.325863713633645,0.789766223376395,1.4876752333331449,6.843223000000383,0.3550465666800543,-1.0,24.9856,56.877056,12.292096,92.545024,160.23552,643.350528,-1.0,7584.892945561959,439.60111111111104,87.11111111111113,-1.0,37.61025535060511,101.31751326195028,189.52111111111114
2024-03-07 13:34:53,4.055970369616567,42.325863713633645,0.789766223376395,2.5131689666665125,5.161203100000003,0.3204490333397795,-1.0,24.9856,56.877056,12.292096,92.545024,160.39936,643.350528,-1.0,7584.892945561959,284.4844444444445,38.85444444444445,-1.0,37.61025535060511,101.31751326195028,228.01
2024-03-07 13:34:58,4.055970369616567,42.32586371363364,0.7897662233763949,2.5131689666665125,5.161203100000003,0.3204490333397795,-1.0,24.9856,56.877056,12.292096,92.545024,160.39936,643.350528,-1.0,7584.892945561956,284.4844444444445,38.85444444444445,-1.0,37.61025535060511,101.31751326195025,228.01
2024-03-07 13:35:03,4.055970369616567,42.32586371363364,0.7897662233763949,2.5131689666665125,5.161203100000003,0.3204490333397795,-1.0,24.9856,56.877056,12.292096,92.545024,160.39936,643.350528,-1.0,7584.892945561956,284.4844444444445,38.85444444444445,-1.0,37.61025535060511,101.31751326195025,228.01
2024-03-07 13:35:08,4.055970369616567,42.32586371363364,0.7897662233763949,2.5131689666665125,5.161203100000003,0.3204490333397795,-1.0,24.9856,56.877056,12.292096,92.545024,160.39936,643.350528,-1.0,7584.892945561956,284.4844444444445,38.85444444444445,-1.0,37.61025535060511,101.31751326195025,228.01
2024-03-07 13:35:13,4.055970369616567,42.32586371363364,0.7897662233763949,2.5131689666665125,5.161203100000003,0.3204490333397795,-1.0,24.9856,56.877056,12.292096,92.545024,160.39936,643.350528,-1.0,7584.892945561956,284.4844444444445,38.85444444444445,-1.0,37.61025535060511,101.31751326195025,228.01
2024-03-07 13:35:18,5.46283184985194,50.03587468745763,0.5838362169546835,2.5131689666665125,5.161203100000003,0.3204490333397795,-1.0,25.001984,56.77056,12.94336,92.545024,160.39936,643.350528,-1.0,5491.908326746267,284.4844444444445,38.85444444444445,-1.0,70.5741141170823,164.72738827482559,228.01
2024-03-07 13:35:23,5.46283184985194,50.03587468745763,0.5838362169546835,2.419021133333861,5.010389200000039,0.3006665666665261,-1.0,25.001984,56.77056,12.94336,92.545024,160.555008,643.350528,-1.0,5491.908326746267,729.0,14.95111111111111,-1.0,70.5741141170823,164.72738827482559,55.254444444444445
2024-03-07 13:35:28,5.4628318498519395,50.035874687457614,0.5838362169546834,2.419021133333861,5.010389200000039,0.3006665666665261,-1.0,25.001984,56.77056,12.94336,92.545024,160.555008,643.350528,-1.0,5491.908326746266,729.0,14.95111111111111,-1.0,70.57411411708227,164.72738827482547,55.254444444444445
2024-03-07 13:35:33,5.4628318498519395,50.035874687457614,0.5838362169546834,2.419021133333861,5.010389200000039,0.3006665666665261,-1.0,25.001984,56.77056,12.94336,92.545024,160.555008,643.350528,-1.0,5491.908326746266,729.0,14.95111111111111,-1.0,70.57411411708227,164.72738827482547,55.254444444444445
2024-03-07 13:35:38,5.4628318498519395,50.035874687457614,0.5838362169546834,2.419021133333861,5.010389200000039,0.3006665666665261,-1.0,25.001984,56.77056,12.94336,92.545024,160.555008,643.350528,-1.0,5491.908326746266,729.0,14.95111111111111,-1.0,70.57411411708227,164.72738827482547,55.254444444444445
2024-03-07 13:35:43,5.4628318498519395,50.035874687457614,0.5838362169546834,2.419021133333861,5.010389200000039,0.3006665666665261,-1.0,25.001984,56.77056,12.94336,92.545024,160.555008,643.350528,-1.0,5491.908326746266,729.0,14.95111111111111,-1.0,70.57411411708227,164.72738827482547,55.254444444444445
2024-03-07 13:35:48,5.313574300013595,41.77516260000024,1.211508833334089,2.419021133333861,5.010389200000039,0.3006665666665261,-1.0,25.001984,56.352768,12.9024,92.545024,160.555008,643.350528,-1.0,5867.560000000001,729.0,14.95111111111111,-1.0,35.60111111111112,49.4677777777778,55.254444444444445
2024-03-07 13:35:53,5.313574300013595,41.77516260000024,1.211508833334089,2.254474666666321,6.887003033332917,0.18049899999823538,-1.0,25.001984,56.352768,12.9024,92.545024,160.755712,643.350528,-1.0,5867.560000000001,272.25,67.78777777777776,-1.0,35.60111111111112,49.4677777777778,100.66777777777777
