,timestamp,frontend-875b86bb8-wvlvq&cpu_usage,frontend-875b86bb8-wvlvq&cpu_limit,frontend-875b86bb8-wvlvq&mem_usage,frontend-875b86bb8-wvlvq&mem_usage_rate,frontend-875b86bb8-wvlvq&mem_limit,frontend-875b86bb8-wvlvq&fs_usage,frontend-875b86bb8-wvlvq&net_receive,frontend-875b86bb8-wvlvq&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
662,1658461368,0.052330832,168.6875,131.9257813,5.262572719,0.016994476,0.047397866,32.71192198,60.62151916,0.8676888888888887,0.1621381160854711,0.217108409870803
663,1658461373,0.051760949,171.0195313,132.6679688,3.964121302,0.01580724,0.047397866,32.69746342,62.33321243,0.8736666666666666,0.1619277653011023,0.2171307552476265
664,1658461378,0.053477786,170.8554688,132.6679688,4.187868114,0.016646813,0.047397866,32.69746342,62.33321243,0.8736666666666666,0.1619277653011023,0.2171307552476265
665,1658461383,0.052232224,170.8554688,133.9648438,3.349704926,0.016646813,0.047553583,32.69746342,62.33321243,0.8736666666666666,0.1619277653011023,0.2171307552476265
666,1658461388,0.050254818,168.6953125,134.9609375,1.837358225,0.017228922,0.047553583,27.9968263,49.52196312,0.8879777777777778,0.1616639593192902,0.2173077573493671
667,1658461393,0.050254818,167.8984375,134.9609375,1.837358225,0.017864073,0.047553583,32.93335294,58.25389894,0.8879777777777778,0.1616639593192902,0.2173077573493671
668,1658461398,0.04737169,166.9726563,134.9609375,1.498993502,0.017319896,0.0,28.39092876,50.21906811,0.8879777777777778,0.1616639593192902,0.2173077573493671
669,1658461403,0.047778897,166.78125,135.0429688,0.084127404,0.014956845,0.0,33.57566621,65.15925323,0.8997111111111111,0.1710622917489612,0.216369190801647
670,1658461408,0.051386855,166.78125,135.0429688,0.079177978,0.0,0.0,33.84046,67.25150265,0.8997111111111111,0.1710622917489612,0.216369190801647
671,1658461413,0.050835564,166.6875,135.1289063,0.070510985,0.0,0.0,33.84046,67.25150265,0.8997111111111111,0.1710622917489612,0.216369190801647
672,1658461418,0.048481696,166.6992188,135.15625,0.056551533,0.0,0.0,33.15796376,60.51717504,0.9127111111111113,0.1752939681817862,0.216063763504304
673,1658461423,0.047947618,166.6992188,135.15625,0.056551533,0.015812777,0.0,33.25404139,57.96650595,0.9127111111111113,0.1752939681817862,0.216063763504304
674,1658461428,0.047798964,166.1953125,133.7773438,1.153227138,0.0181391,0.051361718,33.25404139,57.96650595,0.9127111111111113,0.1752939681817862,0.216063763504304
675,1658461433,0.048326015,166.1953125,132.4257813,2.514279594,0.025613422,0.051361718,32.30798042,67.9706754,0.8957999999999999,0.1755210317628214,0.2161241203101805
676,1658461438,0.048326015,166.2851563,132.4257813,2.514279594,0.019163387,0.051361718,32.30798042,67.9706754,0.8957999999999999,0.1755210317628214,0.2161241203101805
677,1658461443,0.041747571,165.8203125,132.4257813,2.429781416,0.018250621,0.045954945,32.30798042,67.9706754,0.8957999999999999,0.1755210317628214,0.2161241203101805
678,1658461448,0.048770881,165.8945313,132.4257813,4.394931134,0.024684227,0.045954945,30.40846892,53.94521271,0.8801111111111111,0.1647274781132837,0.2162181166235577
