,timestamp,shippingservice-589dc45c5d-sfzzg&cpu_usage,shippingservice-589dc45c5d-sfzzg&mem_usage,shippingservice-589dc45c5d-sfzzg&mem_usage_rate,shippingservice-589dc45c5d-sfzzg&fs_usage,shippingservice-589dc45c5d-sfzzg&net_receive,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
2489,1658470468,0.03864021,5.286346234,2560.0,12.54628464,73.47851153,0.4486444444444444,0.1048666460136059,0.2182461417336891
2490,1658470473,0.035108041,6.340496634,2560.0,12.54628464,73.47851153,0.4486444444444444,0.1048666460136059,0.2182461417336891
2491,1658470478,0.035621202,6.913536041,2560.0,12.54628464,73.47851153,0.4266444444444444,0.0823698404426551,0.2183473031407216
2492,1658470483,0.038780659,7.900275308,2560.0,12.84384075,80.84878425,0.4266444444444444,0.0823698404426551,0.2183473031407216
2493,1658470488,0.038780659,6.096863529,2560.0,12.84384075,80.84878425,0.4266444444444444,0.0823698404426551,0.2183473031407216
2494,1658470493,0.036815243,6.514263922,2560.0,12.84384075,80.84878425,0.3879777777777777,0.0647057994108016,0.2183865289924281
2495,1658470498,0.034265195,7.080033313,2560.0,10.90052161,79.3503443,0.3879777777777777,0.0647057994108016,0.2183865289924281
2496,1658470503,0.032190267,6.802341388,2560.0,4.384793326,56.97586872,0.3879777777777777,0.0647057994108016,0.2183865289924281
2497,1658470508,0.031982172,5.078330666,2560.0,5.485734532,71.28146466,0.4354888888888888,0.0723889335645339,0.2177933442473497
2498,1658470513,0.039770891,4.610367257,2560.0,11.04141989,66.06910458,0.4354888888888888,0.0723889335645339,0.2177933442473497
2499,1658470518,0.039505697,3.797695066,2560.0,11.04141989,66.06910458,0.4354888888888888,0.0723889335645339,0.2177933442473497
2500,1658470523,0.042768107,1.874027161,2560.0,13.74748521,65.3096007,0.5103777777777777,0.0972047805170281,0.2178299590903512
2501,1658470528,0.042322194,1.977224255,2560.0,13.74748521,65.3096007,0.5103777777777777,0.0972047805170281,0.2178299590903512
2502,1658470533,0.040553334,2.417929932,2560.0,11.83388711,82.99574597,0.5103777777777777,0.0972047805170281,0.2178299590903512
2503,1658470538,0.042279715,2.401852449,2560.0,11.83388711,82.99574597,0.5404888888888888,0.1203128302683771,0.217899545508394
2504,1658470543,0.037947529,4.98810103,2560.0,14.11545817,85.83851489,0.5404888888888888,0.1203128302683771,0.217899545508394
2505,1658470548,0.03995756,4.370620627,2560.0,14.11545817,85.83851489,0.5404888888888888,0.1203128302683771,0.217899545508394
2506,1658470553,0.04069032,5.58089375,2560.0,12.44452288,81.03104469,0.5414888888888888,0.1356245068201886,0.2180393255558063
2507,1658470558,0.042832419,5.58089375,2560.0,8.49801466,93.65156015,0.5414888888888888,0.1356245068201886,0.2180393255558063
2508,1658470563,0.042535872,7.575049062,2560.0,8.49801466,93.65156015,0.5414888888888888,0.1356245068201886,0.2180393255558063
2509,1658470568,0.03868267,7.327602279,2560.0,7.816378966,85.98444111,0.4933777777777777,0.1329829949701105,0.2181580353701812
2510,1658470573,0.041346784,7.480122421,2560.0,6.132112711,57.10382826,0.4933777777777777,0.1329829949701105,0.2181580353701812
2511,1658470578,0.041346784,6.00804212,2560.0,7.535610909,54.58817988,0.4933777777777777,0.1329829949701105,0.2181580353701812
2512,1658470583,0.040018377,4.143958116,2560.0,7.535610909,54.58817988,0.4919333333333333,0.1325825910474856,0.2179877733141673
2513,1658470588,0.041428842,5.136008754,2560.0,7.535610909,54.58817988,0.4919333333333333,0.1325825910474856,0.2179877733141673
2514,1658470593,0.036482358,6.290540632,2560.0,6.53030168,77.27390786,0.4919333333333333,0.1325825910474856,0.2179877733141673
2515,1658470598,0.03533543,6.304182247,2560.0,6.53030168,77.27390786,0.4954222222222222,0.1327222731439497,0.2180310067606302
2516,1658470603,0.042789865,4.730559256,2560.0,6.53030168,77.27390786,0.4954222222222222,0.1327222731439497,0.2180310067606302
2517,1658470608,0.043074025,3.990575284,2560.0,6.810932562,75.51616795,0.4954222222222222,0.1327222731439497,0.2180310067606302
2518,1658470613,0.040562449,3.225639448,2560.0,7.000820252,77.96975872,0.5227777777777777,0.1348157757441135,0.2180771548214613
2519,1658470618,0.042140899,2.800335451,2560.0,7.000820252,77.96975872,0.5227777777777777,0.1348157757441135,0.2180771548214613
2520,1658470623,0.042719987,3.694905242,2560.0,7.000820252,77.96975872,0.5227777777777777,0.1348157757441135,0.2180771548214613
2521,1658470628,0.040087543,3.855312906,2560.0,7.209861937,91.48740068,0.5241111111111111,0.1366885176570702,0.2172618521730666
2522,1658470633,0.03431894,3.32934633,2560.0,7.209861937,91.48740068,0.5241111111111111,0.1366885176570702,0.2172618521730666
2523,1658470638,0.036053932,2.170350702,2560.0,7.856469537,71.41856391,0.5241111111111111,0.1366885176570702,0.2172618521730666
2524,1658470643,0.037223839,1.647534705,2560.0,7.455793576,70.01634676,0.5091111111111111,0.1362458817896686,0.2171854042670318
2525,1658470648,0.040487934,1.948348207,2560.0,7.455793576,70.01634676,0.5091111111111111,0.1362458817896686,0.2171854042670318
2526,1658470653,0.040487934,2.472105654,2560.0,7.402458559,69.63640454,0.5091111111111111,0.1362458817896686,0.2171854042670318
2527,1658470658,0.040294173,2.588903263,2560.0,7.662243239,74.20433744,0.4852444444444444,0.1360255796261519,0.2173371463775806
2528,1658470663,0.041068423,2.458839682,2560.0,7.662243239,74.20433744,0.4852444444444444,0.1360255796261519,0.2173371463775806
2529,1658470668,0.041068423,2.481132322,2560.0,7.401566998,75.36069914,0.4852444444444444,0.1360255796261519,0.2173371463775806
2530,1658470673,0.038426579,2.262307365,2560.0,5.943705019,60.51715343,0.519888888888889,0.134574752795816,0.2173588238219447
2531,1658470678,0.03876401,2.486699645,2560.0,8.111616768,70.05135222,0.519888888888889,0.134574752795816,0.2173588238219447
2532,1658470683,0.038113301,3.683342146,2560.0,8.111616768,70.05135222,0.519888888888889,0.134574752795816,0.2173588238219447
2533,1658470688,0.037776968,2.919894734,2560.0,8.493508438,76.51607717,0.5477777777777777,0.136335438754698,0.2175659436054909
2534,1658470693,0.04145051,2.675961607,2560.0,8.493508438,76.51607717,0.5477777777777777,0.136335438754698,0.2175659436054909
2535,1658470698,0.041150498,3.254112872,2560.0,8.493508438,76.51607717,0.5477777777777777,0.136335438754698,0.2175659436054909
2536,1658470703,0.041860744,3.249813433,2560.0,8.56570516,72.76967499,0.5438888888888889,0.1362169323358004,0.2177336553739325
2537,1658470708,0.041730399,5.969086318,2560.0,7.815686517,67.90252006,0.5438888888888889,0.1362169323358004,0.2177336553739325
2538,1658470713,0.041058454,5.197644555,2560.0,7.815686517,67.90252006,0.5438888888888889,0.1362169323358004,0.2177336553739325
2539,1658470718,0.040651382,4.361396239,2560.0,6.958948274,71.59295144,0.515888888888889,0.1532877581225613,0.2176003117665836
2540,1658470723,0.037107445,5.200523229,2560.0,6.989653273,74.43862767,0.515888888888889,0.1532877581225613,0.2176003117665836
2541,1658470726,0.030921733,5.537615436,2648.0,10.94000933,34.59249805,0.515888888888889,0.1532877581225613,0.2176003117665836
2542,1658470731,0.03654523,5.542156292,2648.0,10.94000933,34.59249805,0.4960666666666666,0.1761141020942869,0.2190850649026934
2543,1658470736,0.036290236,0.114425257,2648.0,10.94836141,26.92965357,0.4960666666666666,0.1761141020942869,0.2190850649026934
2544,1658470741,0.035469737,1.131529353,2648.0,10.94836141,26.92965357,0.4960666666666666,0.1761141020942869,0.2190850649026934
2545,1658470746,0.034437469,4.693919357,2648.0,10.94836141,26.92965357,0.4996,0.1763603044827933,0.2186125937693681
2546,1658470751,0.037784348,5.008447292,2648.0,9.332506093,15.77293674,0.4996,0.1763603044827933,0.2186125937693681
2547,1658470756,0.035049866,6.463759929,2648.0,11.15764328,27.8944021,0.4996,0.1763603044827933,0.2186125937693681
2548,1658470761,0.037433655,5.154475461,2648.0,11.15764328,27.8944021,0.4877333333333333,0.1605303574700847,0.2184980737131476
2549,1658470766,0.039623488,5.443152409,2648.0,11.24100583,27.97162793,0.4877333333333333,0.1605303574700847,0.2184980737131476
2550,1658470771,0.041157375,5.772597857,2648.0,9.186196805,22.85853089,0.4877333333333333,0.1605303574700847,0.2184980737131476
2551,1658470776,0.041157375,11.28316562,2648.0,8.249446319,20.5275619,0.4879111111111111,0.1361765700758045,0.2186039106473959
2552,1658470781,0.038127427,9.532068099,2648.0,10.96144768,23.64174305,0.4879111111111111,0.1361765700758045,0.2186039106473959
2553,1658470786,0.039401135,11.15569902,2648.0,10.95842095,28.29333718,0.4879111111111111,0.1361765700758045,0.2186039106473959
2554,1658470791,0.03963497,5.915207003,2648.0,10.98488735,30.10042183,0.4888888888888889,0.134961457702015,0.2189409736548614
2555,1658470796,0.041482111,6.426147031,2648.0,10.77147847,24.00737753,0.4888888888888889,0.134961457702015,0.2189409736548614
2556,1658470801,0.035407972,6.368371522,2648.0,10.77147847,24.00737753,0.4888888888888889,0.134961457702015,0.2189409736548614
2557,1658470806,0.039679877,8.840714984,2648.0,10.65163913,26.44397869,0.4866444444444444,0.1329408118995343,0.2190533684714384
2558,1658470811,0.038391077,9.766509246,2648.0,10.65163913,26.44397869,0.4866444444444444,0.1329408118995343,0.2190533684714384
2559,1658470816,0.039708517,8.784998426,2648.0,5.758666992,19.5953125,0.4866444444444444,0.1329408118995343,0.2190533684714384
2560,1658470821,0.03778312,8.877297584,2648.0,8.277444924,25.83599902,0.4922444444444444,0.1331090212860448,0.2189939224825519
2561,1658470826,0.038784566,9.465215938,2648.0,9.157830612,28.5839054,0.4922444444444444,0.1331090212860448,0.2189939224825519
2562,1658470831,0.037796774,13.54831158,2648.0,9.088456219,28.36737038,0.4922444444444444,0.1331090212860448,0.2189939224825519
2563,1658470836,0.037796774,15.04936383,2648.0,8.208070532,25.619464,0.4991555555555555,0.1330536747422135,0.2190615658243491
2564,1658470841,0.038705344,16.35179969,2648.0,10.93140714,27.07632986,0.4991555555555555,0.1330536747422135,0.2190615658243491
2565,1658470846,0.035334613,14.66030311,2648.0,10.93140714,27.07632986,0.4991555555555555,0.1330536747422135,0.2190615658243491
2566,1658470851,0.036066425,20.4327006,2648.0,11.14196935,24.74975171,0.5049555555555555,0.1340185863136427,0.2192535053247272
2567,1658470856,0.036586509,17.36114977,2648.0,11.08277112,25.88251373,0.5049555555555555,0.1340185863136427,0.2192535053247272
2568,1658470861,0.037006725,14.1929964,2648.0,11.08277112,25.88251373,0.5049555555555555,0.1340185863136427,0.2192535053247272
2569,1658470866,0.035683002,11.83973696,2648.0,11.34610588,24.94150342,0.5173555555555555,0.1347672470824296,0.2191847690025418
2570,1658470871,0.034944932,11.83973696,2648.0,11.39835321,26.35375367,0.5173555555555555,0.1347672470824296,0.2191847690025418
2571,1658470876,0.041539503,10.27799537,2648.0,11.39835321,26.35375367,0.5173555555555555,0.1347672470824296,0.2191847690025418
2572,1658470881,0.041539503,6.507366671,2648.0,9.321737104,24.35059969,0.528911111111111,0.1380832193563976,0.2184343165238414
2573,1658470886,0.04088706,4.398800953,2648.0,11.20638002,28.49020029,0.528911111111111,0.1380832193563976,0.2184343165238414
2574,1658470891,0.041942174,4.956500493,2648.0,11.20638002,28.49020029,0.528911111111111,0.1380832193563976,0.2184343165238414
2575,1658470896,0.042175935,1.568338993,2648.0,11.39244315,30.3453049,0.5392,0.1394032631401357,0.2184034701884437
2576,1658470901,0.035979622,7.125168646,2648.0,11.55716207,30.9308441,0.5392,0.1394032631401357,0.2184034701884437
2577,1658470906,0.037885291,7.125168646,2648.0,12.0259042,31.94568245,0.5392,0.1394032631401357,0.2184034701884437
2578,1658470911,0.042151378,6.665500642,2648.0,12.0259042,31.94568245,0.5453555555555555,0.142927773304639,0.2184962520791674
2579,1658470916,0.040453374,6.219460413,2648.0,12.20931329,32.68073988,0.5453555555555555,0.142927773304639,0.2184962520791674
2580,1658470921,0.037160624,7.730746597,2648.0,10.45056171,27.9730793,0.5453555555555555,0.142927773304639,0.2184962520791674
2581,1658470926,0.035987437,8.87924457,2648.0,12.39946929,30.51788721,0.5626666666666666,0.1424056883271864,0.2186578917343418
2582,1658470931,0.038623195,7.769152747,2648.0,12.8876011,31.91964354,0.5626666666666666,0.1424056883271864,0.2186578917343418
2583,1658470936,0.0389363,2.346679039,2648.0,13.03728646,32.82506353,0.5626666666666666,0.1424056883271864,0.2186578917343418
2584,1658470941,0.039862395,5.627573115,2648.0,13.03728646,32.82506353,0.5893777777777778,0.1435763644057837,0.218495584146708
2585,1658470946,0.0407223,5.667041535,2648.0,13.24456496,31.4465403,0.5893777777777778,0.1435763644057837,0.218495584146708
2586,1658470951,0.037973764,5.667041535,2648.0,13.24456496,31.4465403,0.5893777777777778,0.1435763644057837,0.218495584146708
2587,1658470956,0.039349049,4.405910096,2648.0,10.35074595,23.6079267,0.5993333333333334,0.1408647337546213,0.2185362673055987
2588,1658470961,0.03911165,5.135813342,2648.0,13.3169066,26.74537626,0.5993333333333334,0.1408647337546213,0.2185362673055987
2589,1658470966,0.042270007,5.135813342,2648.0,13.58555208,27.14175106,0.5993333333333334,0.1408647337546213,0.2185362673055987
2590,1658470971,0.04298476,6.747134548,2648.0,13.58555208,27.14175106,0.6017777777777777,0.1418927489253969,0.2186676071155695
2591,1658470976,0.043534755,13.06204258,2648.0,14.14658111,28.81240899,0.6017777777777777,0.1418927489253969,0.2186676071155695
2592,1658470981,0.043499953,13.06204258,2648.0,14.14658111,28.81240899,0.6017777777777777,0.1418927489253969,0.2186676071155695
2593,1658470986,0.043198187,13.2151025,2648.0,13.93986034,29.01580159,0.6047555555555555,0.1409510390979708,0.2186402826058668
2594,1658470991,0.042922118,14.22045385,2648.0,13.93986034,29.01580159,0.6047555555555555,0.1409510390979708,0.2186402826058668
2595,1658470996,0.04236364,13.22886511,2648.0,10.11032527,24.74821925,0.6047555555555555,0.1409510390979708,0.2186402826058668
2596,1658471001,0.045122633,10.55253584,2648.0,8.916259766,21.82536621,0.6317777777777777,0.1455224406396257,0.2178586194649727
2597,1658471006,0.043980396,7.40008868,2648.0,15.18268942,32.36369305,0.6317777777777777,0.1455224406396257,0.2178586194649727
2598,1658471011,0.046965589,7.668151363,2648.0,15.18268942,32.36369305,0.6317777777777777,0.1455224406396257,0.2178586194649727
2599,1658471016,0.046663148,6.64694703,2648.0,15.0120539,33.77314088,0.6477333333333334,0.1462073244678449,0.2170057304354537
2600,1658471021,0.042988273,5.480679389,2648.0,14.81833124,34.04404355,0.6477333333333334,0.1462073244678449,0.2170057304354537
2601,1658471026,0.04674115,5.480679389,2648.0,14.81833124,34.04404355,0.6477333333333334,0.1462073244678449,0.2170057304354537
2602,1658471031,0.046655227,4.261256878,2648.0,15.05084389,34.47569878,0.6756,0.1484626234132132,0.2169848423658143
2603,1658471036,0.047267754,0.057616957,2648.0,15.6977858,33.70757169,0.6756,0.1484626234132132,0.2169848423658143
2604,1658471041,0.042483782,0.058135834,2648.0,15.83521848,33.64298385,0.6756,0.1484626234132132,0.2169848423658143
2605,1658471046,0.040675859,5.763816417,2648.0,12.78376588,29.60468871,0.6856666666666666,0.1462998717535154,0.217167005763832
2606,1658471051,0.045294433,5.763816417,2648.0,15.53727272,35.98126925,0.6856666666666666,0.1462998717535154,0.217167005763832
2607,1658471056,0.041989943,6.244614486,2648.0,13.02433465,30.16179869,0.6856666666666666,0.1462998717535154,0.217167005763832
2608,1658471061,0.037223805,9.106673738,2648.0,16.06121452,33.46876198,0.704911111111111,0.1459134920301655,0.2172334954041085
2609,1658471066,0.048352454,9.858242151,2648.0,16.46812145,32.06080856,0.704911111111111,0.1459134920301655,0.2172334954041085
2610,1658471071,0.048674117,12.01633448,2648.0,16.46812145,32.06080856,0.704911111111111,0.1459134920301655,0.2172334954041085
2611,1658471076,0.048733829,10.23352882,2648.0,16.73225466,30.61147036,0.7142444444444445,0.1457634760068326,0.2172630665957201
2612,1658471081,0.049270368,15.07954779,2648.0,16.80656311,29.44419948,0.7142444444444445,0.1457634760068326,0.2172630665957201
2613,1658471086,0.049192941,15.07954779,2648.0,16.80656311,29.44419948,0.7142444444444445,0.1457634760068326,0.2172630665957201
2614,1658471091,0.047953608,14.28573568,2648.0,17.01160302,27.99138056,0.7387111111111111,0.1476142160590462,0.2174126834666253
2615,1658471096,0.05004709,13.76266477,2648.0,17.11760303,29.5804788,0.7387111111111111,0.1476142160590462,0.2174126834666253
2616,1658471101,0.043771564,13.76266477,2648.0,17.12844685,30.17775217,0.7387111111111111,0.1476142160590462,0.2174126834666253
2617,1658471106,0.045892315,20.36266906,2648.0,17.67492278,32.36012794,0.751511111111111,0.1503369111089558,0.2173829908327484
2618,1658471111,0.041901912,20.83207051,2648.0,17.67492278,32.36012794,0.751511111111111,0.1503369111089558,0.2173829908327484
2619,1658471116,0.048503096,20.83207051,2648.0,17.67492278,32.36012794,0.751511111111111,0.1503369111089558,0.2173829908327484
2620,1658471121,0.049908246,13.5714739,2648.0,15.25217049,29.69812791,0.7915555555555555,0.155048905777528,0.2170494496509779
2621,1658471126,0.053085016,14.41336584,2648.0,18.6974957,36.4066622,0.7915555555555555,0.155048905777528,0.2170494496509779
2622,1658471131,0.046820272,14.91313424,2648.0,18.6974957,36.4066622,0.7915555555555555,0.155048905777528,0.2170494496509779
2623,1658471136,0.039507839,11.09926381,2648.0,18.59945044,35.9566214,0.798311111111111,0.1537399633753466,0.2170496318143759
2624,1658471141,0.04680374,11.43623685,2648.0,19.02768438,36.70355115,0.798311111111111,0.1537399633753466,0.2170496318143759
2625,1658471146,0.051369433,11.43623685,2648.0,19.02768438,36.70355115,0.798311111111111,0.1537399633753466,0.2170496318143759
2626,1658471151,0.052009889,1.83874146,2648.0,18.95744877,35.82776056,0.8144222222222222,0.1531197063803631,0.2171893511406555
2627,1658471156,0.048403973,1.336672685,2648.0,18.89601209,35.09811229,0.8144222222222222,0.1531197063803631,0.2171893511406555
2628,1658471161,0.050762224,1.336672685,2648.0,18.70977934,36.38938939,0.8144222222222222,0.1531197063803631,0.2171893511406555
2629,1658471166,0.05022371,6.674131351,2648.0,18.39841119,36.0749793,0.7954666666666667,0.1500818885183747,0.2172632487591181
2630,1658471171,0.045180093,5.928191889,2648.0,18.39841119,36.0749793,0.7954666666666667,0.1500818885183747,0.2172632487591181
2631,1658471176,0.038504289,5.036448243,2648.0,15.2066446,29.81667185,0.7954666666666667,0.1500818885183747,0.2172632487591181
2632,1658471181,0.041899345,6.282863257,2648.0,13.64052876,27.24891916,0.774,0.1522128891084269,0.2172235371383502
2633,1658471186,0.050659599,6.169500435,2648.0,17.9094494,30.99030653,0.774,0.1522128891084269,0.2172235371383502
2634,1658471191,0.051502397,6.259401431,2648.0,17.9094494,30.99030653,0.774,0.1522128891084269,0.2172235371383502
2635,1658471196,0.051502397,6.019579038,2648.0,17.97144303,32.75092323,0.7671333333333333,0.151387341129527,0.2173774044885425
2636,1658471201,0.045539662,9.990339534,2648.0,17.97144303,32.75092323,0.7671333333333333,0.151387341129527,0.2173774044885425
2637,1658471206,0.050962248,9.616536386,2648.0,17.97144303,32.75092323,0.7671333333333333,0.151387341129527,0.2173774044885425
2638,1658471211,0.051539868,3.763871333,2648.0,20.52843942,29.28778351,0.7609111111111111,0.1524684562621067,0.2174103153424511
2639,1658471216,0.051539868,4.764988862,2648.0,20.52843942,29.28778351,0.7609111111111111,0.1524684562621067,0.2174103153424511
2640,1658471221,0.044496508,4.764988862,2648.0,17.21506225,24.48688637,0.7609111111111111,0.1524684562621067,0.2174103153424511
2641,1658471226,0.048213067,8.854579559,2648.0,14.91867676,21.2204834,0.7881111111111111,0.1535064202060686,0.2176165243090071
2642,1658471231,0.049721247,13.90837752,2648.0,22.02099011,31.91010494,0.7881111111111111,0.1535064202060686,0.2176165243090071
2643,1658471236,0.045569514,15.2143862,2648.0,22.02099011,31.91010494,0.7881111111111111,0.1535064202060686,0.2176165243090071
2644,1658471241,0.050528772,16.07471546,2648.0,22.02099011,31.91010494,0.831,0.1590180827485401,0.2174417688891755
2645,1658471246,0.045627121,16.82874804,2648.0,22.54653747,30.92103813,0.831,0.1590180827485401,0.2174417688891755
2646,1658471251,0.046824901,15.05262537,2648.0,22.54653747,30.92103813,0.831,0.1590180827485401,0.2174417688891755
2647,1658471256,0.049304796,18.58394112,2648.0,20.75184014,32.44900927,0.865511111111111,0.1595082499398888,0.2175425659694119
2648,1658471261,0.048905741,20.48386434,2648.0,20.79241925,33.09084253,0.865511111111111,0.1595082499398888,0.2175425659694119
2649,1658471266,0.055042889,22.40855377,2648.0,20.79241925,33.09084253,0.865511111111111,0.1595082499398888,0.2175425659694119
2650,1658471271,0.056182068,20.70532391,2648.0,17.52933603,30.81234088,0.8914222222222221,0.1607870794839367,0.2176414199734029
2651,1658471276,0.056182068,12.7361106,2648.0,21.44370583,37.692858,0.8914222222222221,0.1607870794839367,0.2176414199734029
2652,1658471281,0.048907724,12.7361106,2648.0,21.44370583,37.692858,0.8914222222222221,0.1607870794839367,0.2176414199734029
2653,1658471286,0.054098646,9.42653149,2648.0,21.27731588,38.22504613,0.8639333333333333,0.1563073362124694,0.2176890860625509
2654,1658471291,0.053696489,9.522776871,2648.0,21.07432074,39.03218322,0.8639333333333333,0.1563073362124694,0.2176890860625509
2655,1658471296,0.053846284,10.37895408,2648.0,21.18087709,39.62026198,0.8639333333333333,0.1563073362124694,0.2176890860625509
2656,1658471301,0.049162712,5.065353435,2648.0,21.18087709,39.62026198,0.8727111111111111,0.1580500338830373,0.2177564865198174
2657,1658471306,0.053785884,5.341615647,2648.0,16.19943576,31.8984592,0.8727111111111111,0.1580500338830373,0.2177564865198174
2658,1658471311,0.053785884,1.216238327,2648.0,17.08132293,33.63499139,0.8727111111111111,0.1580500338830373,0.2177564865198174
2659,1658471316,0.055876748,0.920813429,2648.0,21.92486647,38.62204522,0.8877555555555555,0.160625052934477,0.2177449495046096
2660,1658471321,0.056009732,1.328117231,2648.0,21.95941078,37.13401932,0.8877555555555555,0.160625052934477,0.2177449495046096
2661,1658471326,0.055383849,1.336120721,2648.0,21.95941078,37.13401932,0.8877555555555555,0.160625052934477,0.2177449495046096
2662,1658471328,0.065192551,9.967835382,2560.0,21.95941078,37.13401932,0.8877555555555555,0.160625052934477,0.2177449495046096
2663,1658471333,0.063954955,8.409901669,2560.0,22.29770315,34.18940638,0.9212,0.1879029868645404,0.2197355096758821
2664,1658471338,0.064544018,7.99467009,2560.0,22.29770315,34.18940638,0.9212,0.1879029868645404,0.2197355096758821
2665,1658471343,0.059704223,5.820894152,2560.0,22.52953407,31.96143574,0.9212,0.1879029868645404,0.2197355096758821
2666,1658471348,0.057810697,6.152349478,2560.0,22.52953407,31.96143574,0.9052222222222222,0.1875890476661708,0.2185179902446642
2667,1658471353,0.060790649,5.564992274,2560.0,22.22538802,36.82600959,0.9052222222222222,0.1875890476661708,0.2185179902446642
2668,1658471358,0.059283548,4.269485859,2560.0,21.84394426,38.87511779,0.9052222222222222,0.1875890476661708,0.2185179902446642
2669,1658471363,0.058020495,3.250471189,2560.0,21.84394426,38.87511779,0.8801333333333333,0.1875282294489592,0.2182743163392492
2670,1658471368,0.054342144,3.250471189,2560.0,21.85794328,37.88580718,0.8801333333333333,0.1875282294489592,0.2182743163392492
2671,1658471373,0.051443937,3.235131779,2560.0,21.74878693,41.49043814,0.8801333333333333,0.1875282294489592,0.2182743163392492
2672,1658471378,0.058261704,4.42002944,2560.0,21.74878693,41.49043814,0.8644666666666667,0.1626059845097749,0.2184183468659485
2673,1658471383,0.058642669,4.42002944,2560.0,21.62304138,39.39648657,0.8644666666666667,0.1626059845097749,0.2184183468659485
2674,1658471388,0.061192092,5.100151204,2560.0,21.62304138,39.39648657,0.8644666666666667,0.1626059845097749,0.2184183468659485
2675,1658471393,0.061859137,4.324415737,2560.0,17.64988374,28.57835487,0.9076666666666666,0.1633102358205854,0.2186819373028802
2676,1658471398,0.061859137,4.326916049,2560.0,21.61452866,34.99783224,0.9076666666666666,0.1633102358205854,0.2186819373028802
2677,1658471403,0.063323218,5.109434575,2560.0,17.09078793,27.6730776,0.9076666666666666,0.1633102358205854,0.2186819373028802
2678,1658471408,0.063813259,4.660251467,2560.0,15.28957721,24.75659158,0.9303555555555556,0.1619242434931309,0.2188424232565338
2679,1658471413,0.065048663,5.420634986,2560.0,26.35892551,39.53370054,0.9303555555555556,0.1619242434931309,0.2188424232565338
2680,1658471418,0.06003462,4.839542642,2560.0,26.35892551,39.53370054,0.9303555555555556,0.1619242434931309,0.2188424232565338
2681,1658471423,0.060755022,3.768868783,2560.0,26.35892551,39.53370054,0.9686222222222222,0.1648286476795042,0.2187617248712119
2682,1658471428,0.063740183,3.264531375,2560.0,33.00695503,37.50658482,0.9686222222222222,0.1648286476795042,0.2187617248712119
2683,1658471433,0.063086642,3.888057638,2560.0,33.00695503,37.50658482,0.9686222222222222,0.1648286476795042,0.2187617248712119
2684,1658471438,0.055989268,4.369705553,2560.0,30.85713521,39.24889845,0.9320888888888887,0.1624498785790207,0.218936783896707
2685,1658471443,0.060310104,3.710387011,2560.0,20.80078459,22.52994587,0.9320888888888887,0.1624498785790207,0.218936783896707
2686,1658471448,0.056313833,3.16561345,2560.0,19.4746582,21.0935791,0.9320888888888887,0.1624498785790207,0.218936783896707
2687,1658471453,0.051355264,0.951847088,2560.0,22.47683501,28.57682614,0.9112444444444444,0.1607927337446381,0.2189390305786159
2688,1658471458,0.06028063,0.999295457,2560.0,27.96776108,35.55793533,0.9112444444444444,0.1607927337446381,0.2189390305786159
2689,1658471463,0.056611085,0.718883016,2560.0,24.15163777,30.70615383,0.9112444444444444,0.1607927337446381,0.2189390305786159
2690,1658471468,0.06000412,0.605121053,2560.0,26.63300203,36.07217019,0.8871777777777777,0.1576633876070936,0.219124655081196
2691,1658471473,0.06000412,2.169867616,2560.0,21.57424564,39.00077194,0.8871777777777777,0.1576633876070936,0.219124655081196
2692,1658471478,0.052387528,3.345032927,2560.0,18.71098367,33.82471949,0.8871777777777777,0.1576633876070936,0.219124655081196
2693,1658471483,0.054824154,4.624827832,2560.0,22.05041711,36.76478175,0.8996666666666666,0.1627407480674991,0.2186909847516484
2694,1658471488,0.061352689,4.550803227,2560.0,22.0814421,34.73304997,0.8996666666666666,0.1627407480674991,0.2186909847516484
2695,1658471493,0.056142553,3.955965887,2560.0,22.0814421,34.73304997,0.8996666666666666,0.1627407480674991,0.2186909847516484
2696,1658471498,0.061638963,3.735738753,2560.0,23.13141113,34.49046619,0.9201111111111112,0.1635400480295631,0.2188018615399085
2697,1658471503,0.061277963,3.414784511,2560.0,23.00469576,39.28124622,0.9201111111111112,0.1635400480295631,0.2188018615399085
2698,1658471508,0.05978396,3.972849402,2560.0,23.00469576,39.28124622,0.9201111111111112,0.1635400480295631,0.2188018615399085
2699,1658471513,0.059365464,3.469333284,2560.0,22.89379209,40.0245223,0.8942,0.164843694870051,0.2188942183827035
2700,1658471518,0.056174544,3.469333284,2560.0,22.89379209,40.0245223,0.8942,0.164843694870051,0.2188942183827035
2701,1658471523,0.056617295,3.601771532,2560.0,22.35701263,37.21568292,0.8942,0.164843694870051,0.2188942183827035
2702,1658471528,0.060398805,3.190676965,2560.0,22.02896902,39.70942308,0.888511111111111,0.1607037047485308,0.2189265220252853
2703,1658471533,0.060398805,3.502320853,2560.0,22.02896902,39.70942308,0.888511111111111,0.1607037047485308,0.2189265220252853
2704,1658471538,0.062339955,3.505443488,2560.0,22.02896902,39.70942308,0.888511111111111,0.1607037047485308,0.2189265220252853
2705,1658471543,0.060644835,6.192859162,2560.0,21.39830325,31.57345862,0.8748888888888888,0.1642357924461818,0.2190721313014342
2706,1658471548,0.062287429,5.914123263,2560.0,21.39830325,31.57345862,0.8748888888888888,0.1642357924461818,0.2190721313014342
