,timestamp,shippingservice-589dc45c5d-h7pnk&cpu_usage,shippingservice-589dc45c5d-h7pnk&mem_usage,shippingservice-589dc45c5d-h7pnk&mem_usage_rate,shippingservice-589dc45c5d-h7pnk&fs_usage,shippingservice-589dc45c5d-h7pnk&net_receive,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
2391,1658469980,0.040747399,15.47855783,2648.0,11.54341033,39.06498195,0.5319555555555555,0.1355021575431541,0.2174358182181736
2392,1658469985,0.036045237,21.96888855,2648.0,11.33309089,39.72845822,0.5319555555555555,0.1355021575431541,0.2174358182181736
2393,1658469990,0.038764616,21.96888855,2648.0,11.33309089,39.72845822,0.5319555555555555,0.1355021575431541,0.2174358182181736
2394,1658469995,0.037804274,21.29501566,2648.0,11.5235639,39.64621493,0.5307777777777777,0.1347293559860488,0.2175418373158199
2395,1658470000,0.039003364,17.89600233,2648.0,11.38451034,38.83432927,0.5307777777777777,0.1347293559860488,0.2175418373158199
2396,1658470005,0.03569033,15.94654028,2648.0,11.38451034,38.83432927,0.5307777777777777,0.1347293559860488,0.2175418373158199
2397,1658470010,0.035047397,10.82265258,2648.0,9.532778925,32.81238227,0.524911111111111,0.1340168384832478,0.2176088127251577
2398,1658470015,0.040551909,8.802360511,2648.0,11.174975,36.49603081,0.524911111111111,0.1340168384832478,0.2176088127251577
2399,1658470020,0.039828335,1.367988621,2648.0,11.174975,36.49603081,0.524911111111111,0.1340168384832478,0.2176088127251577
2400,1658470025,0.039482249,1.364728874,2648.0,11.11799454,34.57368211,0.4874,0.1320919611517959,0.2176575110735611
2401,1658470030,0.03963743,1.364201027,2648.0,10.50266986,34.26909518,0.4874,0.1320919611517959,0.2176575110735611
2402,1658470035,0.039323942,0.95869269,2648.0,10.50266986,34.26909518,0.4874,0.1320919611517959,0.2176575110735611
2403,1658470040,0.038398884,0.065183222,2648.0,10.21977012,35.66834494,0.4754222222222222,0.1331718446326334,0.2173737004994495
2404,1658470045,0.038846613,0.073313391,2648.0,10.21977012,35.66834494,0.4754222222222222,0.1331718446326334,0.2173737004994495
2405,1658470050,0.033729755,0.999433609,2648.0,10.21977012,35.66834494,0.4754222222222222,0.1331718446326334,0.2173737004994495
2406,1658470055,0.033990581,5.536358431,2648.0,10.00403483,37.13485015,0.4506222222222222,0.1338148132505425,0.2174046075559798
2407,1658470060,0.035910333,6.491922851,2648.0,10.00403483,37.13485015,0.4506222222222222,0.1338148132505425,0.2174046075559798
2408,1658470065,0.035910333,5.055683484,2648.0,10.00403483,37.13485015,0.4506222222222222,0.1338148132505425,0.2174046075559798
2409,1658470070,0.038063719,6.04490571,2648.0,10.35622817,37.86015129,0.4929333333333333,0.1351488355065395,0.2173984747215799
2410,1658470075,0.032832913,7.731502925,2648.0,10.79054561,39.5168092,0.4929333333333333,0.1351488355065395,0.2173984747215799
2411,1658470080,0.03543533,10.81881981,2648.0,10.79054561,39.5168092,0.4929333333333333,0.1351488355065395,0.2173984747215799
2412,1658470085,0.034917336,14.02767141,2648.0,8.914639229,32.64692169,0.5074,0.1347380875249743,0.2174393400438685
2413,1658470090,0.038155006,16.99271527,2648.0,10.76033218,35.16369714,0.5074,0.1347380875249743,0.2174393400438685
2414,1658470095,0.039238665,16.40224421,2648.0,10.76033218,35.16369714,0.5074,0.1347380875249743,0.2174393400438685
2415,1658470100,0.039982956,13.10203604,2648.0,11.24941263,36.59127586,0.536,0.1337327318858365,0.2175246532352735
2416,1658470105,0.042136883,11.34140835,2648.0,11.24941263,36.59127586,0.536,0.1337327318858365,0.2175246532352735
2417,1658470110,0.042136883,11.82770981,2648.0,11.24941263,36.59127586,0.536,0.1337327318858365,0.2175246532352735
2418,1658470115,0.040888638,12.00047752,2648.0,11.14794384,35.067862,0.5276000000000001,0.1352094019502768,0.2174897993051195
2419,1658470120,0.03479339,9.975167768,2648.0,8.882821003,27.94251079,0.5276000000000001,0.1352094019502768,0.2174897993051195
2420,1658470123,0.039670902,10.7110777,2648.0,11.25509625,26.8909821,0.5276000000000001,0.1352094019502768,0.2174897993051195
2421,1658470128,0.040032121,6.334971047,2648.0,11.06043852,25.41562945,0.5276000000000001,0.1352094019502768,0.2174897993051195
2422,1658470133,0.037834703,5.881780925,2648.0,11.06043852,25.41562945,0.5293333333333333,0.1598472141961359,0.2185887910853605
2423,1658470138,0.03989449,5.881780925,2648.0,11.05114642,24.95991884,0.5293333333333333,0.1598472141961359,0.2185887910853605
2424,1658470143,0.03989449,8.082338918,2648.0,10.96942771,23.98579024,0.5293333333333333,0.1598472141961359,0.2185887910853605
2425,1658470148,0.03381671,7.9909968,2648.0,10.77031675,25.54702285,0.5108444444444443,0.1606511169053343,0.2181650183004385
2426,1658470153,0.038262512,10.34287124,2648.0,10.77031675,25.54702285,0.5108444444444443,0.1606511169053343,0.2181650183004385
2427,1658470158,0.038418677,7.63343418,2648.0,10.69030554,26.54209692,0.5108444444444443,0.1606511169053343,0.2181650183004385
2428,1658470163,0.039102682,7.117865985,2648.0,10.23412482,27.28898532,0.5038444444444444,0.1588445108627821,0.2183605403476442
2429,1658470168,0.038741358,5.345499878,2648.0,10.23412482,27.28898532,0.5038444444444444,0.1588445108627821,0.2183605403476442
2430,1658470173,0.038158369,5.345527939,2648.0,10.30102753,28.77814956,0.5038444444444444,0.1588445108627821,0.2183605403476442
2431,1658470178,0.03556032,6.761167429,2648.0,8.360213786,26.12453772,0.4896888888888889,0.1342951337031458,0.2184828934299795
2432,1658470183,0.03649975,6.761167429,2648.0,9.941687768,31.06643009,0.4896888888888889,0.1342951337031458,0.2184828934299795
2433,1658470188,0.038052948,1.248406845,2648.0,8.431296854,26.3466627,0.4896888888888889,0.1342951337031458,0.2184828934299795
2434,1658470193,0.038699615,3.711139112,2648.0,7.602822873,23.75779352,0.4930444444444444,0.1331690140847014,0.2186789619673792
2435,1658470198,0.037269494,8.705513898,2648.0,9.792558138,31.90375861,0.4930444444444444,0.1331690140847014,0.2186789619673792
2436,1658470203,0.037269494,12.42729942,2648.0,9.792558138,31.90375861,0.4930444444444444,0.1331690140847014,0.2186789619673792
2437,1658470208,0.037216378,13.55599524,2648.0,10.03585367,32.9854257,0.4746444444444443,0.1325204511215193,0.218714058782064
2438,1658470213,0.026344867,16.17257667,2648.0,9.84364573,26.21138853,0.4746444444444443,0.1325204511215193,0.218714058782064
2439,1658470218,0.031835492,18.88604824,2648.0,9.84364573,26.21138853,0.4746444444444443,0.1325204511215193,0.218714058782064
2440,1658470223,0.036186226,20.66137358,2648.0,10.15254909,26.58327073,0.4937777777777777,0.1321342047440464,0.2187878349582612
2441,1658470228,0.035719795,21.19155519,2648.0,10.15254909,26.58327073,0.4937777777777777,0.1321342047440464,0.2187878349582612
2442,1658470233,0.031438123,21.19155519,2648.0,7.128660348,17.06897594,0.4937777777777777,0.1321342047440464,0.2187878349582612
2443,1658470238,0.028391413,18.6099397,2648.0,7.979159888,19.10542535,0.499711111111111,0.1325531944852076,0.2189050874654519
2444,1658470243,0.03562164,15.86007304,2648.0,8.829659429,21.14187477,0.499711111111111,0.1325531944852076,0.2189050874654519
2445,1658470248,0.035773987,15.86007304,2648.0,8.671126314,20.7622806,0.499711111111111,0.1325531944852076,0.2189050874654519
2446,1658470253,0.036971333,11.96247264,2648.0,10.40414732,24.31340838,0.5088222222222222,0.1336328933838199,0.2188805561278522
2447,1658470258,0.039842253,11.80126878,2648.0,10.73110068,29.50397503,0.5088222222222222,0.1336328933838199,0.2188805561278522
2448,1658470263,0.039842253,12.82426892,2648.0,10.52901194,30.94695193,0.5088222222222222,0.1336328933838199,0.2188805561278522
2449,1658470268,0.038510755,13.56318371,2648.0,10.52901194,30.94695193,0.4984444444444444,0.134162663247898,0.2183085023369438
2450,1658470273,0.038510755,11.59789371,2648.0,10.15502645,29.41611206,0.4984444444444444,0.134162663247898,0.2183085023369438
2451,1658470278,0.032694628,10.84139787,2648.0,8.630559525,25.00018166,0.4984444444444444,0.134162663247898,0.2183085023369438
2452,1658470283,0.038731542,14.89155496,2648.0,10.31937918,26.37310118,0.4953333333333333,0.1335062299146938,0.2184269085456554
2453,1658470288,0.038421106,16.06834614,2648.0,10.31937918,26.37310118,0.4953333333333333,0.1335062299146938,0.2184269085456554
2454,1658470293,0.038421106,18.5813125,2648.0,8.119455644,22.53751901,0.4953333333333333,0.1335062299146938,0.2184269085456554
2455,1658470298,0.036746115,21.33781408,2648.0,10.26316654,28.53988809,0.5162888888888889,0.1346397678284356,0.2184675309834133
2456,1658470303,0.034873445,17.67310784,2648.0,10.26316654,28.53988809,0.5162888888888889,0.1346397678284356,0.2184675309834133
2457,1658470308,0.034873445,17.67310784,2648.0,10.26316654,28.53988809,0.5162888888888889,0.1346397678284356,0.2184675309834133
2458,1658470313,0.03395031,13.1574738,2648.0,10.29830275,26.34650858,0.4983555555555555,0.1321863375043267,0.2186167228063898
2459,1658470318,0.035376354,13.45637663,2648.0,10.29830275,26.34650858,0.4983555555555555,0.1321863375043267,0.2186167228063898
2460,1658470323,0.035104138,13.41983778,2648.0,8.421167928,23.19321359,0.4983555555555555,0.1321863375043267,0.2186167228063898
2461,1658470328,0.032730239,11.49413044,2648.0,10.07760014,27.94308106,0.4853777777777777,0.1314103015537167,0.2188183169668628
2462,1658470333,0.035707715,5.124544931,2648.0,10.07760014,27.94308106,0.4853777777777777,0.1314103015537167,0.2188183169668628
2463,1658470338,0.032853186,5.145624258,2648.0,9.812116182,29.35863326,0.4853777777777777,0.1314103015537167,0.2188183169668628
2464,1658470343,0.033653934,0.091272457,2648.0,9.491708252,29.12192111,0.4649555555555555,0.1298253029023336,0.2188570570495079
2465,1658470348,0.036110068,1.068202038,2648.0,9.491708252,29.12192111,0.4649555555555555,0.1298253029023336,0.2188570570495079
2466,1658470353,0.035464741,1.074523279,2648.0,9.746636809,28.63798305,0.4649555555555555,0.1298253029023336,0.2188570570495079
2467,1658470358,0.034459619,5.791781548,2648.0,9.654688328,29.18177644,0.4748666666666666,0.129762927695112,0.2190096492559141
2468,1658470363,0.035880629,6.872046057,2648.0,9.654688328,29.18177644,0.4748666666666666,0.129762927695112,0.2190096492559141
2469,1658470368,0.035051063,10.29589442,2648.0,9.965009398,29.00276265,0.4748666666666666,0.129762927695112,0.2190096492559141
2470,1658470373,0.034724822,12.85030433,2648.0,10.12583813,29.82296888,0.5040666666666667,0.1312318575091936,0.219049725203478
2471,1658470378,0.038713708,15.06640223,2648.0,10.12583813,29.82296888,0.5040666666666667,0.1312318575091936,0.219049725203478
2472,1658470383,0.03208095,19.10291986,2648.0,8.596808449,25.31961773,0.5040666666666667,0.1312318575091936,0.219049725203478
2473,1658470388,0.036617476,19.37406143,2648.0,9.827852607,26.92593606,0.4893555555555555,0.1322141790834854,0.2184147643191208
2474,1658470393,0.038439643,18.51284633,2648.0,9.827852607,26.92593606,0.4893555555555555,0.1322141790834854,0.2184147643191208
2475,1658470398,0.038321209,22.96225405,2648.0,9.528521374,26.71515335,0.4893555555555555,0.1322141790834854,0.2184147643191208
2476,1658470403,0.039103947,16.95627178,2648.0,9.548858401,25.90935302,0.4848888888888888,0.1334667531074232,0.2178288661099632
2477,1658470408,0.033045918,16.75283414,2648.0,9.548858401,25.90935302,0.4848888888888888,0.1334667531074232,0.2178288661099632
2478,1658470413,0.029224717,15.94461016,2648.0,9.119651984,27.05255384,0.4848888888888888,0.1334667531074232,0.2178288661099632
2479,1658470418,0.030063128,13.9284198,2648.0,9.119651984,27.05255384,0.4471555555555555,0.1338442897799443,0.2177082739404754
2480,1658470423,0.037087235,18.0010146,2648.0,9.119651984,27.05255384,0.4471555555555555,0.1338442897799443,0.2177082739404754
2481,1658470428,0.037615531,16.1062654,2648.0,8.38033595,25.15856174,0.4471555555555555,0.1338442897799443,0.2177082739404754
2482,1658470433,0.037152216,18.44424346,2648.0,9.742751494,29.24866216,0.4534888888888889,0.1327140480955174,0.2178373063474046
2483,1658470438,0.036312605,18.44424346,2648.0,9.742751494,29.24866216,0.4534888888888889,0.1327140480955174,0.2178373063474046
2484,1658470443,0.036312605,22.82178263,2648.0,7.929896073,23.80629859,0.4534888888888889,0.1327140480955174,0.2178373063474046
2485,1658470448,0.032639107,18.50611259,2648.0,15.73697134,28.63616614,0.4686888888888889,0.1283408905285189,0.2180390219501429
2486,1658470453,0.039411812,18.50611259,2648.0,15.73697134,28.63616614,0.4686888888888889,0.1283408905285189,0.2180390219501429
2487,1658470458,0.034511309,13.19139616,2648.0,13.85981292,28.70960622,0.4686888888888889,0.1283408905285189,0.2180390219501429
2488,1658470463,0.036596992,12.95487239,2648.0,14.98482961,27.39618792,0.4486444444444444,0.1048666460136059,0.2182461417336891
2489,1658470468,0.038768727,10.08050137,2648.0,14.98482961,27.39618792,0.4486444444444444,0.1048666460136059,0.2182461417336891
2490,1658470473,0.038061719,9.287528321,2648.0,16.86829112,25.66521031,0.4486444444444444,0.1048666460136059,0.2182461417336891
2491,1658470478,0.036584623,5.911831337,2648.0,13.4818904,24.28475886,0.4266444444444444,0.0823698404426551,0.2183473031407216
2492,1658470483,0.037421872,5.25094872,2648.0,13.4818904,24.28475886,0.4266444444444444,0.0823698404426551,0.2183473031407216
2493,1658470488,0.03616078,4.207409709,2648.0,6.805464065,23.68995404,0.4266444444444444,0.0823698404426551,0.2183473031407216
2494,1658470493,0.024523992,0.051696534,2648.0,7.934370743,27.61970035,0.3879777777777777,0.0647057994108016,0.2183865289924281
2495,1658470498,0.03170487,0.051696534,2648.0,7.934370743,27.61970035,0.3879777777777777,0.0647057994108016,0.2183865289924281
2496,1658470503,0.030765564,1.07134535,2648.0,6.586872151,22.92903129,0.3879777777777777,0.0647057994108016,0.2183865289924281
2497,1658470508,0.029791666,1.057577251,2648.0,13.80677867,25.10526269,0.4354888888888888,0.0723889335645339,0.2177933442473497
2498,1658470513,0.030695443,5.842704909,2648.0,13.80677867,25.10526269,0.4354888888888888,0.0723889335645339,0.2177933442473497
2499,1658470518,0.029384613,5.766249904,2648.0,14.65950106,22.52249157,0.4354888888888888,0.0723889335645339,0.2177933442473497
2500,1658470523,0.029958219,5.938208559,2648.0,14.60716145,22.4420783,0.5103777777777777,0.0972047805170281,0.2178299590903512
2501,1658470528,0.037913226,8.800168699,2648.0,15.41884233,26.1133111,0.5103777777777777,0.0972047805170281,0.2178299590903512
2502,1658470533,0.036526293,5.714569934,2648.0,15.41884233,26.1133111,0.5103777777777777,0.0972047805170281,0.2178299590903512
2503,1658470538,0.038804438,5.767887107,2648.0,17.24984864,23.42003715,0.5404888888888888,0.1203128302683771,0.217899545508394
2504,1658470543,0.035107935,0.925940201,2648.0,17.24984864,23.42003715,0.5404888888888888,0.1203128302683771,0.217899545508394
2505,1658470548,0.03605693,4.095408622,2648.0,11.64713234,32.62331664,0.5404888888888888,0.1203128302683771,0.217899545508394
2506,1658470553,0.036933345,4.098528859,2648.0,11.64713234,32.62331664,0.5414888888888888,0.1356245068201886,0.2180393255558063
2507,1658470558,0.031101737,5.029224849,2648.0,10.98378572,31.38107098,0.5414888888888888,0.1356245068201886,0.2180393255558063
2508,1658470563,0.029766944,10.88092387,2648.0,10.98378572,31.38107098,0.5414888888888888,0.1356245068201886,0.2180393255558063
2509,1658470568,0.033895508,9.579208152,2648.0,10.38135443,35.3516509,0.4933777777777777,0.1329829949701105,0.2181580353701812
2510,1658470573,0.037368426,11.35486291,2648.0,10.32467911,32.9041402,0.4933777777777777,0.1329829949701105,0.2181580353701812
2511,1658470578,0.037142344,13.33960489,2648.0,10.32467911,32.9041402,0.4933777777777777,0.1329829949701105,0.2181580353701812
2512,1658470583,0.035814303,14.82125081,2648.0,10.32467911,32.9041402,0.4919333333333333,0.1325825910474856,0.2179877733141673
2513,1658470588,0.035614638,11.7269856,2648.0,9.728746847,27.82820831,0.4919333333333333,0.1325825910474856,0.2179877733141673
2514,1658470593,0.036733709,14.88744167,2648.0,10.19319854,26.23858077,0.4919333333333333,0.1325825910474856,0.2179877733141673
2515,1658470598,0.036664034,11.0311467,2648.0,10.19319854,26.23858077,0.4954222222222222,0.1327222731439497,0.2180310067606302
2516,1658470603,0.036686953,10.90946454,2648.0,10.19319854,26.23858077,0.4954222222222222,0.1327222731439497,0.2180310067606302
2517,1658470608,0.036228296,8.445273258,2648.0,10.59441075,25.46464036,0.4954222222222222,0.1327222731439497,0.2180310067606302
2518,1658470613,0.0341703,8.445260487,2648.0,10.87667421,25.11693626,0.5227777777777777,0.1348157757441135,0.2180771548214613
2519,1658470618,0.036963705,5.098727703,2648.0,11.14416841,24.14388944,0.5227777777777777,0.1348157757441135,0.2180771548214613
2520,1658470623,0.03832888,1.322589356,2648.0,11.14416841,24.14388944,0.5227777777777777,0.1348157757441135,0.2180771548214613
2521,1658470628,0.03902074,5.704249865,2648.0,11.19792432,26.21750229,0.5241111111111111,0.1366885176570702,0.2172618521730666
2522,1658470633,0.03902074,5.907471682,2648.0,9.200769139,22.3931955,0.5241111111111111,0.1366885176570702,0.2172618521730666
2523,1658470638,0.036697584,5.907471682,2648.0,11.37881694,27.69421429,0.5241111111111111,0.1366885176570702,0.2172618521730666
2524,1658470643,0.036560724,11.34262065,2648.0,9.276817565,22.57828516,0.5091111111111111,0.1362458817896686,0.2171854042670318
2525,1658470648,0.036560724,11.43084268,2648.0,10.74800952,25.91879575,0.5091111111111111,0.1362458817896686,0.2171854042670318
2526,1658470653,0.029076218,11.43084268,2648.0,8.554560262,22.10289588,0.5091111111111111,0.1362458817896686,0.2171854042670318
2527,1658470658,0.033615048,16.856175,2648.0,10.66462279,28.35975144,0.4852444444444444,0.1360255796261519,0.2173371463775806
2528,1658470663,0.036721776,18.93394635,2648.0,10.66462279,28.35975144,0.4852444444444444,0.1360255796261519,0.2173371463775806
2529,1658470668,0.036288745,22.22481864,2648.0,10.66462279,28.35975144,0.4852444444444444,0.1360255796261519,0.2173371463775806
2530,1658470673,0.035644243,21.25176503,2648.0,10.39053841,26.71429387,0.519888888888889,0.134574752795816,0.2173588238219447
2531,1658470678,0.038678585,21.82747294,2648.0,11.44633805,26.36982005,0.519888888888889,0.134574752795816,0.2173588238219447
2532,1658470683,0.038442105,20.14434565,2648.0,11.44633805,26.36982005,0.519888888888889,0.134574752795816,0.2173588238219447
2533,1658470688,0.04433638,20.63293544,2648.0,12.09446992,30.30372979,0.5477777777777777,0.136335438754698,0.2175659436054909
2534,1658470693,0.04433638,22.7778602,2648.0,12.09446992,30.30372979,0.5477777777777777,0.136335438754698,0.2175659436054909
2535,1658470698,0.043294463,17.58916958,2648.0,12.09446992,30.30372979,0.5477777777777777,0.136335438754698,0.2175659436054909
2536,1658470703,0.042261784,16.21200501,2648.0,10.14158258,25.41060338,0.5438888888888889,0.1362169323358004,0.2177336553739325
2537,1658470708,0.04486005,12.20602489,2648.0,11.79933477,33.34033319,0.5438888888888889,0.1362169323358004,0.2177336553739325
2538,1658470713,0.044425448,9.520936106,2648.0,11.79933477,33.34033319,0.5438888888888889,0.1362169323358004,0.2177336553739325
2539,1658470718,0.040524804,6.057775279,2648.0,9.174595405,32.00387909,0.515888888888889,0.1532877581225613,0.2176003117665836
2540,1658470723,0.040696028,7.041236908,2648.0,10.94000933,34.59249805,0.515888888888889,0.1532877581225613,0.2176003117665836
2541,1658470726,0.046757812,115.9726563,1.650185349,11.07973456,31.24722472,0.515888888888889,0.1532877581225613,0.2176003117665836
2542,1658470731,0.041947611,115.9882813,1.351460773,8.817575922,24.86745281,0.4960666666666666,0.1761141020942869,0.2190850649026934
2543,1658470736,0.043805351,116.0546875,1.217129978,10.96563558,37.89089403,0.4960666666666666,0.1761141020942869,0.2190850649026934
2544,1658470741,0.047110158,116.0742188,0.009593647,10.96563558,37.89089403,0.4960666666666666,0.1761141020942869,0.2190850649026934
2545,1658470746,0.045734315,116.0742188,0.009593647,10.96563558,37.89089403,0.4996,0.1763603044827933,0.2186125937693681
2546,1658470751,0.043883882,116.0078125,0.239688927,11.07048636,38.22492373,0.4996,0.1763603044827933,0.2186125937693681
2547,1658470756,0.044312291,115.8007813,1.60773057,11.11741378,41.11034639,0.4996,0.1763603044827933,0.2186125937693681
2548,1658470761,0.045543385,115.8007813,1.607774853,11.11741378,41.11034639,0.4877333333333333,0.1605303574700847,0.2184980737131476
2549,1658470766,0.046299204,115.5898438,2.449283803,10.93266448,40.69942071,0.4877333333333333,0.1605303574700847,0.2184980737131476
2550,1658470771,0.044855381,115.5898438,2.525429933,7.846295206,28.33543256,0.4877333333333333,0.1605303574700847,0.2184980737131476
2551,1658470776,0.042680362,115.9101563,2.832859787,8.754978118,31.61697152,0.4879111111111111,0.1361765700758045,0.2186039106473959
2552,1658470781,0.040562354,116.2578125,2.804809841,10.85777199,38.84875803,0.4879111111111111,0.1361765700758045,0.2186039106473959
2553,1658470786,0.047053011,116.2578125,2.804809841,10.85777199,38.84875803,0.4879111111111111,0.1361765700758045,0.2186039106473959
2554,1658470791,0.045097789,116.3125,2.653398205,10.83184131,39.70509355,0.4888888888888889,0.134961457702015,0.2189409736548614
2555,1658470796,0.047296479,116.9804688,2.295143201,10.63589252,39.86093094,0.4888888888888889,0.134961457702015,0.2189409736548614
2556,1658470801,0.043962727,116.9804688,0.253617293,10.63589252,39.86093094,0.4888888888888889,0.134961457702015,0.2189409736548614
2557,1658470806,0.043084021,116.9804688,0.208833457,8.871929746,33.24999554,0.4866444444444444,0.1329408118995343,0.2190533684714384
2558,1658470811,0.042998773,117.6210938,0.26556401,10.64235166,36.10006549,0.4866444444444444,0.1329408118995343,0.2190533684714384
2559,1658470816,0.044752334,117.7460938,0.261827485,10.64235166,36.10006549,0.4866444444444444,0.1329408118995343,0.2190533684714384
2560,1658470821,0.044497007,117.8046875,0.206501558,10.76091513,37.55868772,0.4922444444444444,0.1331090212860448,0.2189939224825519
2561,1658470826,0.044561256,117.8046875,0.260584342,10.75837215,37.46907822,0.4922444444444444,0.1331090212860448,0.2189939224825519
2562,1658470831,0.041256502,117.8359375,1.221237434,10.75837215,37.46907822,0.4922444444444444,0.1331090212860448,0.2189939224825519
2563,1658470836,0.041381272,117.8359375,1.224538653,10.72123218,38.33915475,0.4991555555555555,0.1330536747422135,0.2190615658243491
2564,1658470841,0.043186923,117.7773438,1.628216271,10.71471748,37.14177949,0.4991555555555555,0.1330536747422135,0.2190615658243491
2565,1658470846,0.04070306,117.7773438,1.628216271,10.89415921,31.12944426,0.4991555555555555,0.1330536747422135,0.2190615658243491
2566,1658470851,0.041208274,116.7539063,2.718713462,9.039175272,25.58360542,0.5049555555555555,0.1340185863136427,0.2192535053247272
2567,1658470856,0.043914577,115.7304688,3.879474564,11.10740492,31.43732213,0.5049555555555555,0.1340185863136427,0.2192535053247272
2568,1658470861,0.047936853,115.7304688,3.879474564,10.92439521,34.11522611,0.5049555555555555,0.1340185863136427,0.2192535053247272
2569,1658470866,0.047843962,116.3203125,3.546993791,10.92439521,34.11522611,0.5173555555555555,0.1347672470824296,0.2191847690025418
2570,1658470871,0.045839264,116.78125,3.471496746,10.83274138,31.15563471,0.5173555555555555,0.1347672470824296,0.2191847690025418
2571,1658470876,0.04487405,116.78125,2.997115154,8.694719324,25.00655094,0.5173555555555555,0.1347672470824296,0.2191847690025418
2572,1658470881,0.044702982,117.390625,2.516957067,11.38122532,37.92482038,0.528911111111111,0.1380832193563976,0.2184343165238414
2573,1658470886,0.043964942,117.8710938,2.010395663,11.38122532,37.92482038,0.528911111111111,0.1380832193563976,0.2184343165238414
2574,1658470891,0.043739681,117.8710938,0.059585974,11.31295233,31.36714858,0.528911111111111,0.1380832193563976,0.2184343165238414
2575,1658470896,0.042240489,117.8710938,0.050980271,11.24417897,37.41661554,0.5392,0.1394032631401357,0.2184034701884437
2576,1658470901,0.042720387,117.8710938,0.056650929,11.24417897,37.41661554,0.5392,0.1394032631401357,0.2184034701884437
2577,1658470906,0.042761022,117.8710938,0.050471419,11.91256789,36.6035729,0.5392,0.1394032631401357,0.2184034701884437
2578,1658470911,0.043728472,117.953125,0.039782534,11.91256789,36.6035729,0.5453555555555555,0.142927773304639,0.2184962520791674
2579,1658470916,0.044577628,118.0390625,0.028418631,11.91256789,36.6035729,0.5453555555555555,0.142927773304639,0.2184962520791674
2580,1658470921,0.043002099,118.0390625,0.024800426,8.075146484,16.78195801,0.5453555555555555,0.142927773304639,0.2184962520791674
2581,1658470926,0.046304763,118.0390625,0.016016217,9.015648124,18.73653048,0.5626666666666666,0.1424056883271864,0.2186578917343418
2582,1658470931,0.049121463,118.7304688,0.020526504,8.022615034,16.67278592,0.5626666666666666,0.1424056883271864,0.2186578917343418
2583,1658470936,0.049121463,119.4257813,0.032390558,12.44064566,33.05656038,0.5626666666666666,0.1424056883271864,0.2186578917343418
2584,1658470941,0.047531086,119.4257813,0.037219539,12.84450955,40.43256359,0.5893777777777778,0.1435763644057837,0.218495584146708
2585,1658470946,0.045682547,119.4296875,0.033870721,12.84450955,40.43256359,0.5893777777777778,0.1435763644057837,0.218495584146708
2586,1658470951,0.049507905,119.4296875,0.035813477,13.27891905,38.53127453,0.5893777777777778,0.1435763644057837,0.218495584146708
2587,1658470956,0.049656337,119.5078125,0.035608616,13.27891905,38.53127453,0.5993333333333334,0.1408647337546213,0.2185362673055987
2588,1658470961,0.050588809,119.5351563,0.033283812,13.27891905,38.53127453,0.5993333333333334,0.1408647337546213,0.2185362673055987
2589,1658470966,0.050586823,119.5351563,0.033928302,9.776738392,25.73022668,0.5993333333333334,0.1408647337546213,0.2185362673055987
2590,1658470971,0.050202305,119.5351563,0.038900374,10.92463361,28.75123461,0.6017777777777777,0.1418927489253969,0.2186676071155695
2591,1658470976,0.049241306,116.6054688,2.339697868,13.77474266,36.25209521,0.6017777777777777,0.1418927489253969,0.2186676071155695
2592,1658470981,0.049241306,116.6054688,2.795172227,14.09968278,37.38709445,0.6017777777777777,0.1418927489253969,0.2186676071155695
2593,1658470986,0.044679077,116.6054688,2.795172227,14.09968278,37.38709445,0.6047555555555555,0.1409510390979708,0.2186402826058668
2594,1658470991,0.036274954,116.6054688,3.12979961,14.09968278,37.38709445,0.6047555555555555,0.1409510390979708,0.2186402826058668
2595,1658470996,0.049858144,116.6132813,2.720794285,14.65836857,39.3062744,0.6047555555555555,0.1409510390979708,0.2186402826058668
2596,1658471001,0.050014092,116.6132813,2.821672202,14.65836857,39.3062744,0.6317777777777777,0.1455224406396257,0.2178586194649727
2597,1658471006,0.052402852,116.9257813,2.862494648,14.65836857,39.3062744,0.6317777777777777,0.1455224406396257,0.2178586194649727
2598,1658471011,0.052740021,117.140625,2.318822181,15.83278605,41.69478346,0.6317777777777777,0.1455224406396257,0.2178586194649727
2599,1658471016,0.050831232,117.140625,1.171302518,15.83278605,41.69478346,0.6477333333333334,0.1462073244678449,0.2170057304354537
2600,1658471021,0.052769613,117.0820313,0.234735404,15.83278605,41.69478346,0.6477333333333334,0.1462073244678449,0.2170057304354537
2601,1658471026,0.052769613,116.0546875,2.358442485,13.23324981,34.47154796,0.6477333333333334,0.1462073244678449,0.2170057304354537
2602,1658471031,0.044311611,116.0546875,2.358442485,11.86878625,30.9172305,0.6756,0.1484626234132132,0.2169848423658143
2603,1658471036,0.043158025,116.015625,3.584007389,16.06250917,42.7167498,0.6756,0.1484626234132132,0.2169848423658143
2604,1658471041,0.054639309,116.0195313,3.252683989,16.33283922,43.97854382,0.6756,0.1484626234132132,0.2169848423658143
2605,1658471046,0.0550207,116.28125,2.676427733,16.33283922,43.97854382,0.6856666666666666,0.1462998717535154,0.217167005763832
2606,1658471051,0.054031135,116.3164063,2.709887244,16.655701,44.33917189,0.6856666666666666,0.1462998717535154,0.217167005763832
