,timestamp,recommendationservice-689548cfbd-ml8h2&cpu_usage,recommendationservice-689548cfbd-ml8h2&mem_usage,recommendationservice-689548cfbd-ml8h2&mem_usage_rate,recommendationservice-689548cfbd-ml8h2&mem_limit,recommendationservice-689548cfbd-ml8h2&fs_usage,recommendationservice-689548cfbd-ml8h2&net_receive,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
2338,1658469715,0.047858104,140.1289063,1.43172219,0.012436459,0.0,3.321508083,0.6796444444444444,0.1487095452683263,0.2179830370658188
2339,1658469720,0.049008191,140.2460938,1.391509997,0.012777782,0.0,3.34623643,0.6796444444444444,0.1487095452683263,0.2179830370658188
2340,1658469725,0.049266857,140.2460938,1.391509997,0.012258392,0.0,3.357205412,0.7012,0.1485984607781563,0.2181097013485738
2341,1658469730,0.045980668,140.2460938,1.962391258,0.012258392,0.0,3.357205412,0.7012,0.1485984607781563,0.2181097013485738
2342,1658469735,0.049050054,140.2460938,2.246193331,0.002205845,0.0,3.433474479,0.7012,0.1485984607781563,0.2181097013485738
2343,1658469740,0.049036936,141.453125,1.446014624,0.001856371,0.0,3.433474479,0.7051111111111111,0.1479751657965893,0.2182676977357879
2344,1658469745,0.050341753,141.453125,1.446014624,0.001672551,0.0,3.433474479,0.7051111111111111,0.1479751657965893,0.2182676977357879
2345,1658469750,0.051056787,141.453125,0.591528568,0.0,0.0,3.4708416,0.7051111111111111,0.1479751657965893,0.2182676977357879
2346,1658469755,0.050271564,142.8242188,0.600374163,0.0,0.0,3.4708416,0.7198444444444444,0.1467673962987469,0.2183127528162309
2347,1658469760,0.049636678,142.8242188,0.064279012,0.0,0.0,3.4708416,0.7198444444444444,0.1467673962987469,0.2183127528162309
2348,1658469765,0.049871684,142.8242188,0.070954751,0.00155091,0.0,2.964395582,0.7198444444444444,0.1467673962987469,0.2183127528162309
2349,1658469770,0.046540943,142.8164063,1.489265158,0.012263042,0.0,3.469359585,0.6735111111111111,0.1460317907670444,0.218203515498553
2350,1658469775,0.044510336,142.8164063,1.489265158,0.012263042,0.0,3.469359585,0.6735111111111111,0.1460317907670444,0.218203515498553
2351,1658469780,0.044960434,142.8164063,2.31164799,0.010436525,0.0,3.445625142,0.6735111111111111,0.1460317907670444,0.218203515498553
2352,1658469785,0.045656908,142.8203125,1.585562942,0.013310085,0.0,3.303316219,0.6356444444444443,0.1435115364555318,0.2182555535092533
2353,1658469790,0.046892832,142.8203125,1.583612848,0.013796781,0.0,3.303316219,0.6356444444444443,0.1435115364555318,0.2182555535092533
2354,1658469795,0.046516119,142.1523438,2.506679874,0.010210249,0.0,3.228011679,0.6356444444444443,0.1435115364555318,0.2182555535092533
2355,1658469800,0.041093379,142.1523438,3.140938685,0.012795652,0.0,3.228011679,0.633,0.1452329567092428,0.2173082431184285
2356,1658469805,0.046253642,142.640625,2.966007033,0.012795652,0.0,3.221771204,0.633,0.1452329567092428,0.2173082431184285
2357,1658469810,0.043703484,142.4921875,3.868806502,0.0,0.0,3.104465182,0.633,0.1452329567092428,0.2173082431184285
2358,1658469815,0.044626221,142.4921875,2.917886132,0.001606254,0.0,3.117085125,0.622511111111111,0.1454955908288987,0.2167255631293024
2359,1658469820,0.047282994,140.0390625,3.759368296,0.001606254,0.0,3.117085125,0.622511111111111,0.1454955908288987,0.2167255631293024
2360,1658469825,0.047282994,140.0390625,3.759368296,0.010531118,0.0,3.117085125,0.622511111111111,0.1454955908288987,0.2167255631293024
2361,1658469830,0.046489215,137.6210938,4.771064742,0.012474781,0.0,3.014582654,0.6091777777777777,0.1454011796911931,0.216899407732144
2362,1658469835,0.045948377,137.6210938,4.884475383,0.011600499,0.0,3.014582654,0.6091777777777777,0.1454011796911931,0.216899407732144
2363,1658469840,0.044042054,137.6210938,4.173551136,0.016689689,0.0,3.014582654,0.6091777777777777,0.1454011796911931,0.216899407732144
2364,1658469845,0.040125794,138.1953125,3.85960741,0.011163461,0.0,2.005395508,0.5627333333333333,0.1412192748657453,0.2171163036180504
2365,1658469850,0.044857953,138.1953125,3.85960741,0.010587758,0.0,2.92045415,0.5627333333333333,0.1412192748657453,0.2171163036180504
2366,1658469855,0.04053073,139.6328125,2.785690032,0.012664906,0.0,2.92045415,0.5627333333333333,0.1412192748657453,0.2171163036180504
2367,1658469860,0.043181825,140.4453125,2.450401025,0.00908321,0.0,2.92045415,0.5619777777777778,0.1382144770606718,0.2173505050267686
2368,1658469865,0.042149202,141.1367188,2.340866708,0.00908321,0.0,2.800432091,0.5619777777777778,0.1382144770606718,0.2173505050267686
2369,1658469870,0.042149202,141.1367188,1.148626313,0.0,0.0,2.800432091,0.5619777777777778,0.1382144770606718,0.2173505050267686
2370,1658469875,0.040080473,141.8789063,0.095436206,0.0,0.0,2.830443921,0.5673777777777778,0.1367935181525578,0.2174083722662055
2371,1658469880,0.042597467,141.8789063,0.069773379,0.006752967,0.0,2.830443921,0.5673777777777778,0.1367935181525578,0.2174083722662055
2372,1658469885,0.041390122,141.8945313,0.062496529,0.010271118,0.0,2.839798152,0.5673777777777778,0.1367935181525578,0.2174083722662055
2373,1658469890,0.041208872,141.9453125,0.051072216,0.012377044,0.0,2.785753952,0.5722444444444444,0.1375795818687728,0.2173220268155451
2374,1658469895,0.040592898,139.6640625,1.586235868,0.008783701,0.0,2.785753952,0.5722444444444444,0.1375795818687728,0.2173220268155451
2375,1658469900,0.042731013,139.6640625,1.586235868,0.008783701,0.0,2.705883294,0.5722444444444444,0.1375795818687728,0.2173220268155451
2376,1658469905,0.042425669,138.0195313,2.599170491,0.011950821,0.0,2.705883294,0.5571111111111111,0.1377700023984361,0.2173111577327967
2377,1658469910,0.042399737,138.0195313,2.599170491,0.008430775,0.0,2.703940446,0.5571111111111111,0.1377700023984361,0.2173111577327967
2378,1658469915,0.042371215,138.0195313,2.742735072,0.008430775,0.0,2.703940446,0.5571111111111111,0.1377700023984361,0.2173111577327967
2379,1658469920,0.039966579,138.0234375,2.97482975,0.001495266,0.0,7.897397933,0.5851333333333333,0.1394276853680186,0.2171880759968694
2380,1658469925,0.040966648,138.5898438,3.837969056,0.0,0.0,10.28781037,0.5851333333333333,0.1394276853680186,0.2171880759968694
2381,1658469930,0.041532766,139.8320313,2.505116574,0.0,0.0,10.28781037,0.5851333333333333,0.1394276853680186,0.2171880759968694
2382,1658469935,0.041375649,139.828125,3.385440141,0.0,0.0,10.28781037,0.5939111111111111,0.1403538450691247,0.217225055166667
2383,1658469940,0.043175014,139.6132813,4.461560331,0.009422321,0.0,7.951427161,0.5939111111111111,0.1403538450691247,0.217225055166667
2384,1658469945,0.043175014,139.4023438,4.085260492,0.009863499,0.0,10.88293081,0.5939111111111111,0.1403538450691247,0.217225055166667
2385,1658469950,0.038778791,139.4023438,3.175330932,0.009863499,0.0,8.926176465,0.5827333333333333,0.1389691884649645,0.217361738436313
2386,1658469955,0.04242156,139.6289063,3.328451622,0.012411002,0.0,8.926176465,0.5827333333333333,0.1389691884649645,0.217361738436313
2387,1658469960,0.042470697,139.8554688,2.749062154,0.011317364,0.0,2.051372163,0.5827333333333333,0.1389691884649645,0.217361738436313
2388,1658469965,0.03708594,139.8554688,3.375115309,0.009925461,0.0,2.551528437,0.5425555555555556,0.1375139219805774,0.2173153474909512
2389,1658469970,0.040011616,139.5898438,4.45415584,0.009308716,0.0,2.551528437,0.5425555555555556,0.1375139219805774,0.2173153474909512
2390,1658469975,0.039788833,139.3242188,5.599976496,0.009530788,0.0,2.510238614,0.5425555555555556,0.1375139219805774,0.2173153474909512
2391,1658469980,0.037156317,139.3242188,5.122919196,0.009072964,0.0,2.104174396,0.5319555555555555,0.1355021575431541,0.2174358182181736
2392,1658469985,0.035762953,139.3242188,4.11972897,0.0,0.0,2.462614824,0.5319555555555555,0.1355021575431541,0.2174358182181736
2393,1658469990,0.042658092,139.9335938,2.482018309,0.0,0.0,2.531000381,0.5319555555555555,0.1355021575431541,0.2174358182181736
2394,1658469995,0.043141511,139.9335938,2.482018309,0.0,0.0,2.531000381,0.5307777777777777,0.1347293559860488,0.2175418373158199
2395,1658470000,0.042481416,140.5117188,2.617259445,0.007090572,0.0,2.544430031,0.5307777777777777,0.1347293559860488,0.2175418373158199
2396,1658470005,0.042716957,140.5117188,2.541744185,0.008050411,0.0,2.426426072,0.5307777777777777,0.1347293559860488,0.2175418373158199
2397,1658470010,0.043176524,140.5117188,2.936415017,0.00901025,0.0,2.39553408,0.524911111111111,0.1340168384832478,0.2176088127251577
2398,1658470015,0.043283275,135.90625,3.580974356,0.007506467,0.0,2.39553408,0.524911111111111,0.1340168384832478,0.2176088127251577
2399,1658470020,0.041750426,135.90625,2.814527629,0.008587253,0.0,2.392881746,0.524911111111111,0.1340168384832478,0.2176088127251577
2400,1658470025,0.033966745,135.9492188,2.815432786,0.008954943,0.0,2.392881746,0.4874,0.1320919611517959,0.2176575110735611
2401,1658470030,0.037809189,135.9492188,3.425371493,0.008394979,0.0,2.392881746,0.4874,0.1320919611517959,0.2176575110735611
2402,1658470035,0.036118768,136.2578125,2.59361915,0.008394979,0.0,1.861599996,0.4874,0.1320919611517959,0.2176575110735611
2403,1658470040,0.037445664,136.2578125,2.593996686,0.006738278,0.0,1.676129021,0.4754222222222222,0.1331718446326334,0.2173737004994495
2404,1658470045,0.038538157,136.7304688,2.504700621,0.001233137,0.0,1.490658046,0.4754222222222222,0.1331718446326334,0.2173737004994495
2405,1658470050,0.038439431,136.7304688,1.525300691,0.0,0.0,2.290345329,0.4754222222222222,0.1331718446326334,0.2173737004994495
2406,1658470055,0.037991723,136.7304688,1.321449246,0.0,0.0,2.290345329,0.4506222222222222,0.1338148132505425,0.2174046075559798
2407,1658470060,0.037991723,136.7304688,0.465377174,0.006555111,0.0,2.290345329,0.4506222222222222,0.1338148132505425,0.2174046075559798
2408,1658470065,0.037977303,136.7304688,0.465377174,0.007620332,0.0,2.181626497,0.4506222222222222,0.1338148132505425,0.2174046075559798
2409,1658470070,0.037823036,136.4726563,1.751086585,0.006268059,0.0,2.181626497,0.4929333333333333,0.1351488355065395,0.2173984747215799
2410,1658470075,0.037776439,136.4726563,2.086480384,0.008156778,0.0,2.269190485,0.4929333333333333,0.1351488355065395,0.2173984747215799
2411,1658470080,0.034101466,136.4726563,2.131154025,0.008361087,0.0,1.488977633,0.4929333333333333,0.1351488355065395,0.2173984747215799
2412,1658470085,0.036551889,136.8242188,1.312653904,0.006402326,0.0,1.347094727,0.5074,0.1347380875249743,0.2174393400438685
2413,1658470090,0.03665088,137.2695313,1.318190573,0.007762315,0.0,2.09680128,0.5074,0.1347380875249743,0.2174393400438685
2414,1658470095,0.029911274,137.2695313,1.732262294,0.007762315,0.0,2.541406171,0.5074,0.1347380875249743,0.2174393400438685
2415,1658470100,0.030126831,137.8398438,1.285493517,0.001517943,0.0,2.582854747,0.536,0.1337327318858365,0.2175246532352735
2416,1658470105,0.031284648,137.8398438,1.578687274,0.000962404,0.0,2.582854747,0.536,0.1337327318858365,0.2175246532352735
2417,1658470110,0.037805213,137.8398438,1.578687274,0.0,0.0,2.765995989,0.536,0.1337327318858365,0.2175246532352735
2418,1658470115,0.034633521,137.8398438,0.042317052,0.0,0.0,2.26894651,0.5276000000000001,0.1352094019502768,0.2174897993051195
2419,1658470120,0.032982141,137.8398438,0.035405301,0.0,0.0,2.038446844,0.5276000000000001,0.1352094019502768,0.2174897993051195
2420,1658470123,0.039070914,138.1992188,0.036979957,0.00761848,9.090152919,28.43763965,0.5276000000000001,0.1352094019502768,0.2174897993051195
2421,1658470128,0.03993358,138.5625,0.038015781,0.008146462,9.437235477,30.11838329,0.5276000000000001,0.1352094019502768,0.2174897993051195
2422,1658470133,0.040198616,138.5625,0.032039077,0.007813816,9.437235477,30.11838329,0.5293333333333333,0.1598472141961359,0.2185887910853605
2423,1658470138,0.040198616,138.2890625,1.042311395,0.007813816,9.479509045,29.22983451,0.5293333333333333,0.1598472141961359,0.2185887910853605
2424,1658470143,0.035474992,138.2890625,1.042311395,0.011887375,7.942564646,24.49070401,0.5293333333333333,0.1598472141961359,0.2185887910853605
2425,1658470148,0.039285763,138.2890625,1.030577206,0.009104607,9.199066151,29.32693558,0.5108444444444443,0.1606511169053343,0.2181650183004385
2426,1658470153,0.039285763,139.2851563,1.039759037,0.008342285,9.313707935,34.9746496,0.5108444444444443,0.1606511169053343,0.2181650183004385
2427,1658470158,0.038166169,139.2851563,1.04385863,0.008342285,9.353862803,36.81104956,0.5108444444444443,0.1606511169053343,0.2181650183004385
2428,1658470163,0.038266228,139.2851563,1.503497059,0.0,9.42393681,34.81807486,0.5038444444444444,0.1588445108627821,0.2183605403476442
2429,1658470168,0.038013236,140.0820313,1.532479136,0.0,9.42393681,34.81807486,0.5038444444444444,0.1588445108627821,0.2183605403476442
2430,1658470173,0.036705851,140.0820313,1.528168458,0.0,8.631262231,35.91075948,0.5038444444444444,0.1588445108627821,0.2183605403476442
2431,1658470178,0.036745861,140.0820313,0.430964165,0.0,8.631262231,35.91075948,0.4896888888888889,0.1342951337031458,0.2184828934299795
2432,1658470183,0.036738728,141.0117188,0.617112883,0.007576155,8.631262231,35.91075948,0.4896888888888889,0.1342951337031458,0.2184828934299795
2433,1658470188,0.036522948,140.8867188,1.606281519,0.007576155,5.194580078,24.4265625,0.4896888888888889,0.1342951337031458,0.2184828934299795
2434,1658470193,0.036703463,140.8867188,1.497065779,0.010745635,8.536497875,34.47773507,0.4930444444444444,0.1331690140847014,0.2186789619673792
2435,1658470198,0.036554134,140.90625,1.56941056,0.008644334,8.536497875,34.47773507,0.4930444444444444,0.1331690140847014,0.2186789619673792
2436,1658470203,0.036699197,140.90625,1.56941056,0.006921765,8.371384296,36.32580248,0.4930444444444444,0.1331690140847014,0.2186789619673792
2437,1658470208,0.033500068,140.90625,1.444382601,0.009510108,8.082876332,34.34322229,0.4746444444444443,0.1325204511215193,0.218714058782064
2438,1658470213,0.036710024,140.90625,1.475546777,0.009508182,8.082876332,34.34322229,0.4746444444444443,0.1325204511215193,0.218714058782064
2439,1658470218,0.036710024,142.4804688,0.977464228,0.009508182,8.084753656,33.66440553,0.4746444444444443,0.1325204511215193,0.218714058782064
2440,1658470223,0.03664553,142.4804688,0.983831886,0.001296781,8.084753656,33.66440553,0.4937777777777777,0.1321342047440464,0.2187878349582612
2441,1658470228,0.033501904,142.4804688,0.047987948,0.0,8.084753656,33.66440553,0.4937777777777777,0.1321342047440464,0.2187878349582612
2442,1658470233,0.031964388,142.4804688,0.043284938,0.0,8.588845826,34.59242578,0.4937777777777777,0.1321342047440464,0.2187878349582612
2443,1658470238,0.030985559,142.484375,0.033180883,0.0,8.588845826,34.59242578,0.499711111111111,0.1325531944852076,0.2189050874654519
2444,1658470243,0.038078254,142.2421875,1.696309763,0.001149261,8.588845826,34.59242578,0.499711111111111,0.1325531944852076,0.2189050874654519
2445,1658470248,0.034956737,142.2421875,1.701512318,0.007673556,8.588845826,34.59242578,0.499711111111111,0.1325531944852076,0.2189050874654519
2446,1658470253,0.03467349,139.5898438,2.583510815,0.007673556,9.051664383,30.58253788,0.5088222222222222,0.1336328933838199,0.2188805561278522
2447,1658470258,0.039951883,136.9335938,4.882578777,0.007745644,9.051664383,30.58253788,0.5088222222222222,0.1336328933838199,0.2188805561278522
2448,1658470263,0.038941954,136.9335938,4.882578777,0.007900077,9.468785665,28.85028887,0.5088222222222222,0.1336328933838199,0.2188805561278522
2449,1658470268,0.040009414,138.6210938,3.557567806,0.009946295,9.172392517,37.41952022,0.4984444444444444,0.134162663247898,0.2183085023369438
2450,1658470273,0.038147981,138.6210938,3.557567806,0.008724946,9.172392517,37.41952022,0.4984444444444444,0.134162663247898,0.2183085023369438
2451,1658470278,0.038147981,138.6210938,3.108943595,0.005692277,8.950090828,42.08585995,0.4984444444444444,0.134162663247898,0.2183085023369438
2452,1658470283,0.03982423,138.6210938,3.376673368,0.005692277,8.950090828,42.08585995,0.4953333333333333,0.1335062299146938,0.2184269085456554
2453,1658470288,0.034460681,138.65625,2.521622164,0.0,8.97828052,38.45616871,0.4953333333333333,0.1335062299146938,0.2184269085456554
2454,1658470293,0.034161089,138.65625,2.521622164,0.0,7.25760924,36.36604256,0.4953333333333333,0.1335062299146938,0.2184269085456554
2455,1658470298,0.036412604,138.65625,1.516567591,0.006649461,8.763905497,43.91371177,0.5162888888888889,0.1346397678284356,0.2184675309834133
2456,1658470303,0.036718246,139.1835938,0.048219798,0.006944771,8.767130198,40.69483229,0.5162888888888889,0.1346397678284356,0.2184675309834133
2457,1658470308,0.040248889,139.1835938,0.048219798,0.009390182,8.767130198,40.69483229,0.5162888888888889,0.1346397678284356,0.2184675309834133
2458,1658470313,0.040389018,140.28125,0.047813907,0.006898245,8.914890445,34.12742151,0.4983555555555555,0.1321863375043267,0.2186167228063898
2459,1658470318,0.040443147,141.375,0.061352437,0.007043551,8.914890445,34.12742151,0.4983555555555555,0.1321863375043267,0.2186167228063898
2460,1658470323,0.040443147,141.3710938,1.350159529,0.010319937,8.914890445,34.12742151,0.4983555555555555,0.1321863375043267,0.2186167228063898
2461,1658470328,0.037852829,141.3710938,1.628466705,0.00880199,7.399614965,30.14446008,0.4853777777777777,0.1314103015537167,0.2188183169668628
2462,1658470333,0.03161772,141.3710938,1.94706194,0.007211688,8.254630547,32.2937921,0.4853777777777777,0.1314103015537167,0.2188183169668628
2463,1658470338,0.030779962,141.3710938,1.644292352,0.00132866,8.254630547,32.2937921,0.4853777777777777,0.1314103015537167,0.2188183169668628
2464,1658470343,0.035342438,141.5585938,1.330777248,0.001177866,8.254630547,32.2937921,0.4649555555555555,0.1298253029023336,0.2188570570495079
2465,1658470348,0.037919,141.7460938,1.731796122,0.0,8.287904776,34.43975664,0.4649555555555555,0.1298253029023336,0.2188570570495079
2466,1658470353,0.036910723,141.7460938,1.387804961,0.0,8.287904776,34.43975664,0.4649555555555555,0.1298253029023336,0.2188570570495079
2467,1658470358,0.037304375,141.7460938,1.387804961,0.006574334,8.49005483,28.04315427,0.4748666666666666,0.129762927695112,0.2190096492559141
2468,1658470363,0.037295064,141.7460938,1.757478709,0.006574334,8.365126512,24.92397584,0.4748666666666666,0.129762927695112,0.2190096492559141
2469,1658470368,0.03317217,139.9804688,2.521329982,0.006494335,8.365126512,24.92397584,0.4748666666666666,0.129762927695112,0.2190096492559141
2470,1658470373,0.036553186,139.9804688,1.584082137,0.007878575,6.772955069,21.35830509,0.5040666666666667,0.1312318575091936,0.219049725203478
2471,1658470378,0.036553186,138.7929688,2.676045919,0.010103921,8.539521043,26.92911645,0.5040666666666667,0.1312318575091936,0.219049725203478
2472,1658470383,0.03288174,138.7929688,2.826433774,0.007104782,8.242994774,30.64450578,0.5040666666666667,0.1312318575091936,0.219049725203478
2473,1658470388,0.029153643,140.3632813,2.467954662,0.007520943,8.242994774,30.64450578,0.4893555555555555,0.1322141790834854,0.2184147643191208
2474,1658470393,0.034005895,140.3632813,2.857888106,0.009171579,7.99880843,27.19023386,0.4893555555555555,0.1322141790834854,0.2184147643191208
2475,1658470398,0.033312694,141.359375,2.540078129,0.007360208,6.828471662,23.21192501,0.4893555555555555,0.1322141790834854,0.2184147643191208
2476,1658470403,0.032799891,141.359375,2.849978779,0.001134548,8.135365015,28.18097791,0.4848888888888888,0.1334667531074232,0.2178288661099632
2477,1658470408,0.034415419,141.359375,1.617454241,0.0,7.817007036,34.7931019,0.4848888888888888,0.1334667531074232,0.2178288661099632
2478,1658470413,0.034641234,141.359375,0.069030407,0.0,7.817007036,34.7931019,0.4848888888888888,0.1334667531074232,0.2178288661099632
2479,1658470418,0.034667737,141.59375,0.068616805,0.006941237,8.051264075,34.7463645,0.4471555555555555,0.1338442897799443,0.2177082739404754
2480,1658470423,0.034951449,141.8242188,0.061624751,0.006941237,8.051264075,34.7463645,0.4471555555555555,0.1338442897799443,0.2177082739404754
2481,1658470428,0.031165267,141.8242188,0.061818125,0.009882675,8.051264075,34.7463645,0.4471555555555555,0.1338442897799443,0.2177082739404754
2482,1658470433,0.03593639,143.59375,0.080147355,0.006653226,8.277073139,33.06284495,0.4534888888888889,0.1327140480955174,0.2178373063474046
2483,1658470438,0.03593639,143.5976563,0.068781813,0.006653226,8.277073139,33.06284495,0.4534888888888889,0.1327140480955174,0.2178373063474046
2484,1658470443,0.036394799,143.5976563,0.068781813,0.010062092,6.868295971,29.07319107,0.4534888888888889,0.1327140480955174,0.2178373063474046
2485,1658470448,0.036394799,143.5976563,0.058918649,0.010062092,14.0548556,33.72465223,0.4686888888888889,0.1283408905285189,0.2180390219501429
2486,1658470453,0.040085792,143.6054688,0.500298651,0.006850755,14.0548556,33.72465223,0.4686888888888889,0.1283408905285189,0.2180390219501429
2487,1658470458,0.040085792,143.6054688,0.502126503,0.005637176,14.0548556,33.72465223,0.4686888888888889,0.1283408905285189,0.2180390219501429
2488,1658470463,0.037506226,141.4570313,1.370878068,0.0,13.35064698,32.28029595,0.4486444444444444,0.1048666460136059,0.2182461417336891
2489,1658470468,0.038250918,139.3085938,3.433227225,0.0,13.35064698,32.28029595,0.4486444444444444,0.1048666460136059,0.2182461417336891
2490,1658470473,0.037742666,139.3085938,3.199970898,0.0,13.35064698,32.28029595,0.4486444444444444,0.1048666460136059,0.2182461417336891
2491,1658470478,0.036935522,139.890625,3.148912161,0.006420107,15.45864245,30.40484032,0.4266444444444444,0.0823698404426551,0.2183473031407216
2492,1658470483,0.030746569,140.46875,3.299617773,0.006420107,12.35188664,37.30817172,0.4266444444444444,0.0823698404426551,0.2183473031407216
2493,1658470488,0.031832452,140.46875,3.165381469,0.006420107,12.35188664,37.30817172,0.4266444444444444,0.0823698404426551,0.2183473031407216
2494,1658470493,0.033277303,140.46875,3.630397906,0.006415323,6.841464647,39.62033345,0.3879777777777777,0.0647057994108016,0.2183865289924281
2495,1658470498,0.033277303,141.0507813,3.005319101,0.007239649,6.841464647,39.62033345,0.3879777777777777,0.0647057994108016,0.2183865289924281
2496,1658470503,0.029092383,141.0507813,2.863130044,0.007694141,5.317613915,30.79539943,0.3879777777777777,0.0647057994108016,0.2183865289924281
2497,1658470508,0.03312253,141.0507813,2.720921356,0.005310146,13.14102476,41.73741532,0.4354888888888888,0.0723889335645339,0.2177933442473497
2498,1658470513,0.034753807,139.9140625,1.000915922,0.006926062,13.14102476,41.73741532,0.4354888888888888,0.0723889335645339,0.2177933442473497
2499,1658470518,0.03280246,139.9140625,0.997878737,0.006926062,13.14102476,41.73741532,0.4354888888888888,0.0723889335645339,0.2177933442473497
2500,1658470523,0.03299291,139.9140625,1.543255118,0.004335537,17.48801286,36.28854901,0.5103777777777777,0.0972047805170281,0.2178299590903512
2501,1658470528,0.038000503,139.7929688,2.462240499,0.0,14.77983035,34.79123284,0.5103777777777777,0.0972047805170281,0.2178299590903512
2502,1658470533,0.037864696,139.7929688,2.462165385,0.0,14.77983035,34.79123284,0.5103777777777777,0.0972047805170281,0.2178299590903512
2503,1658470538,0.038679921,139.7929688,2.735307316,0.0,14.77983035,34.79123284,0.5404888888888888,0.1203128302683771,0.217899545508394
2504,1658470543,0.0384267,140.0429688,1.661464268,0.005751416,7.06270583,22.76031515,0.5404888888888888,0.1203128302683771,0.217899545508394
2505,1658470548,0.038894977,140.0429688,1.664327775,0.006767773,7.868702364,25.35772408,0.5404888888888888,0.1203128302683771,0.217899545508394
2506,1658470553,0.039415135,140.0429688,1.347548822,0.007405498,9.67195841,31.16890705,0.5414888888888888,0.1356245068201886,0.2180393255558063
2507,1658470558,0.039395376,140.203125,0.027140155,0.007726722,9.67195841,31.16890705,0.5414888888888888,0.1356245068201886,0.2180393255558063
2508,1658470563,0.029046634,140.5039063,0.032791707,0.007726722,9.365764082,30.02881244,0.5414888888888888,0.1356245068201886,0.2180393255558063
2509,1658470568,0.029392228,141.6796875,0.057760971,0.009567569,8.894973207,28.96714405,0.4933777777777777,0.1329829949701105,0.2181580353701812
2510,1658470573,0.036571742,141.6796875,0.049659527,0.007462449,8.894973207,28.96714405,0.4933777777777777,0.1329829949701105,0.2181580353701812
2511,1658470578,0.037118385,142.140625,0.44366405,0.007462449,8.729919183,31.48645534,0.4933777777777777,0.1329829949701105,0.2181580353701812
2512,1658470583,0.038271174,142.1367188,1.922808103,0.000965607,8.729919183,31.48645534,0.4919333333333333,0.1325825910474856,0.2179877733141673
2513,1658470588,0.038493128,142.1367188,2.292226165,0.0,8.592245432,32.29659219,0.4919333333333333,0.1325825910474856,0.2179877733141673
2514,1658470593,0.0351448,142.1367188,2.179363237,0.0,7.06089249,26.54053205,0.4919333333333333,0.1325825910474856,0.2179877733141673
2515,1658470598,0.036246168,142.1367188,2.137521477,0.0,9.034412381,30.99054054,0.4954222222222222,0.1327222731439497,0.2180310067606302
2516,1658470603,0.036012135,142.1367188,2.140880507,0.0,7.512433027,26.8998902,0.4954222222222222,0.1327222731439497,0.2180310067606302
2517,1658470608,0.037062914,139.0351563,3.880925801,0.0,9.165788512,32.82008686,0.4954222222222222,0.1327222731439497,0.2180310067606302
2518,1658470613,0.040710419,139.0429688,4.621844938,0.00130035,9.227246608,33.16105252,0.5227777777777777,0.1348157757441135,0.2180771548214613
2519,1658470618,0.041231826,139.0429688,5.716105474,0.00800444,9.227246608,33.16105252,0.5227777777777777,0.1348157757441135,0.2180771548214613
2520,1658470623,0.039582459,140.0976563,4.161466372,0.00800444,9.585756472,31.06263577,0.5227777777777777,0.1348157757441135,0.2180771548214613
2521,1658470628,0.039644391,140.0976563,3.168005833,0.006617202,9.656378221,32.087539,0.5241111111111111,0.1366885176570702,0.2172618521730666
2522,1658470633,0.039850246,140.0976563,3.168005833,0.008862546,9.656378221,32.087539,0.5241111111111111,0.1366885176570702,0.2172618521730666
2523,1658470638,0.032474977,141.2617188,2.811746854,0.008862546,9.584008778,34.13861144,0.5241111111111111,0.1366885176570702,0.2172618521730666
2524,1658470643,0.038221356,141.2617188,3.215462535,0.007120374,9.342747714,32.70157618,0.5091111111111111,0.1362458817896686,0.2171854042670318
2525,1658470648,0.037487956,141.2617188,3.215462535,0.001014839,9.342747714,32.70157618,0.5091111111111111,0.1362458817896686,0.2171854042670318
2526,1658470653,0.037635024,141.2617188,1.925636574,0.00638363,9.342747714,32.70157618,0.5091111111111111,0.1362458817896686,0.2171854042670318
2527,1658470658,0.037771284,141.7304688,0.937934308,0.007087125,9.304596992,33.04595261,0.4852444444444444,0.1360255796261519,0.2173371463775806
2528,1658470663,0.037771284,142.2070313,0.938356242,0.009476316,9.304596992,33.04595261,0.4852444444444444,0.1360255796261519,0.2173371463775806
2529,1658470668,0.037699868,142.2070313,0.927917591,0.008100256,9.304596992,33.04595261,0.4852444444444444,0.1360255796261519,0.2173371463775806
2530,1658470673,0.038790244,142.2070313,0.619586691,0.007130102,9.330728586,34.54126279,0.519888888888889,0.134574752795816,0.2173588238219447
2531,1658470678,0.038790244,139.078125,1.294471344,0.008408356,9.330728586,34.54126279,0.519888888888889,0.134574752795816,0.2173588238219447
2532,1658470683,0.039680596,139.078125,1.653106899,0.007902034,14.79999726,36.73353966,0.519888888888889,0.134574752795816,0.2173588238219447
2533,1658470688,0.040261922,137.2226563,2.744799616,0.008336269,17.40672065,39.63322187,0.5477777777777777,0.136335438754698,0.2175659436054909
2534,1658470693,0.040261922,137.2226563,2.744799616,0.008653563,17.40672065,39.63322187,0.5477777777777777,0.136335438754698,0.2175659436054909
2535,1658470698,0.041038445,137.2226563,3.538911006,0.006770304,15.14629082,37.81400259,0.5477777777777777,0.136335438754698,0.2175659436054909
2536,1658470703,0.040517594,137.9101563,4.548267125,0.001157187,17.2791234,38.81669692,0.5438888888888889,0.1362169323358004,0.2177336553739325
