,timestamp,emailservice-8848674-j9hwb&cpu_usage,emailservice-8848674-j9hwb&cpu_limit,emailservice-8848674-j9hwb&mem_usage,emailservice-8848674-j9hwb&mem_usage_rate,emailservice-8848674-j9hwb&mem_limit,emailservice-8848674-j9hwb&fs_usage,emailservice-8848674-j9hwb&net_receive,emailservice-8848674-j9hwb&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
3570,1658475853,1.282622664,465.7304688,223.8164063,7.213926928,0.0,0.0,32.81930136,56.57592136,0.8869111111111111,0.163058224985912,0.2199086863462643
3571,1658475858,1.248707601,465.59375,224.4726563,5.50849397,0.01217245,0.0,33.08448482,63.19776769,0.8869111111111111,0.163058224985912,0.2199086863462643
3572,1658475863,1.221611712,465.59375,224.3828125,7.318620987,0.017903149,0.045710129,33.08448482,63.19776769,0.8511333333333333,0.1608178470136007,0.2201295898269271
3573,1658475868,1.277154408,468.875,224.3828125,6.801781469,0.017903149,0.045710129,33.08448482,63.19776769,0.8511333333333333,0.1608178470136007,0.2201295898269271
3574,1658475873,1.187834598,468.875,224.96875,6.803626513,0.018050452,0.045710129,26.76931139,51.28928943,0.8511333333333333,0.1608178470136007,0.2201295898269271
3575,1658475878,1.142507449,469.8085938,226.4609375,5.026628764,0.018613183,0.054492188,31.2614771,59.32559307,0.8334444444444444,0.1577648684468466,0.2203432674928019
3576,1658475883,1.274414775,467.9804688,227.5976563,3.440050489,0.018608786,0.04786104,31.2614771,59.32559307,0.8334444444444444,0.1577648684468466,0.2203432674928019
3577,1658475888,1.27029744,464.7460938,227.2265625,3.870897415,0.019530256,0.04786104,31.08421174,66.34902912,0.8334444444444444,0.1577648684468466,0.2203432674928019
3578,1658475893,1.158029469,464.7460938,227.2265625,4.906207893,0.019530256,0.04786104,30.9843291,63.01542753,0.8220444444444444,0.1566885269022868,0.2202906222707748
3579,1658475898,1.261224624,464.7460938,197.6445313,5.205576199,0.02082576,0.046008264,30.34833863,56.09710819,0.8220444444444444,0.1566885269022868,0.2202906222707748
3580,1658475903,1.197734951,466.4921875,167.546875,6.067245804,0.006431968,0.046008264,30.91456458,59.5894052,0.8220444444444444,0.1566885269022868,0.2202906222707748
3581,1658475908,1.228126259,468.9570313,167.421875,5.609564274,0.004300812,0.0,30.91456458,59.5894052,0.8115333333333333,0.1556332961869588,0.2202130813843519
3582,1658475913,1.145679688,469.5546875,167.4492188,4.997036138,0.0,0.040955829,30.91456458,59.5894052,0.8115333333333333,0.1556332961869588,0.2202130813843519
3583,1658475918,1.137116509,470.953125,167.4492188,6.068040498,0.0,0.040955829,26.99907504,53.06829947,0.8115333333333333,0.1556332961869588,0.2202130813843519
3584,1658475923,1.26997705,470.953125,165.7851563,7.207867522,0.017588611,0.063110671,24.36985414,47.90040828,0.813,0.1564841864599717,0.2203444211943227
3585,1658475928,1.22488488,471.1484375,166.0039063,6.527285728,0.017588611,0.063110671,30.90060321,56.74713331,0.813,0.1564841864599717,0.2203444211943227
3586,1658475933,1.258641386,472.0078125,166.0039063,5.361639122,0.023965981,0.041966588,30.90060321,56.74713331,0.813,0.1564841864599717,0.2203444211943227
3587,1658475938,1.258641386,472.0078125,166.0039063,2.957016771,0.016572313,0.041966588,30.95757642,56.89985236,0.8063333333333333,0.1565923207227553,0.2196912439701638
3588,1658475943,1.271169127,472.0078125,164.375,4.988316405,0.030495265,0.041452535,30.95757642,56.89985236,0.8063333333333333,0.1565923207227553,0.2196912439701638
3589,1658475948,1.269075048,472.953125,164.1992188,4.879428201,0.033434012,0.041452535,30.29954484,62.74631624,0.8063333333333333,0.1565923207227553,0.2196912439701638
3590,1658475953,1.20323331,472.953125,164.3984375,4.081766688,0.033434012,0.041452535,29.65936372,60.52588261,0.7936888888888888,0.1548943741529559,0.2196529896565801
3591,1658475958,1.247635776,473.3046875,164.3984375,3.938892446,0.025847392,0.0,29.65936372,60.52588261,0.7936888888888888,0.1548943741529559,0.2196529896565801
3592,1658475963,1.239982885,473.1875,164.8632813,3.91320964,0.005719683,0.0,20.56569409,47.37442555,0.7936888888888888,0.1548943741529559,0.2196529896565801
3593,1658475968,1.244262874,473.1875,166.265625,2.38829483,0.00865442,0.0,22.93710369,52.83712316,0.7685333333333333,0.1533023859580707,0.2198119575819169
3594,1658475973,1.248679787,472.140625,169.1796875,0.807110298,0.00865442,0.0,28.45691526,65.55237123,0.7685333333333333,0.1533023859580707,0.2198119575819169
3595,1658475978,1.246738556,472.140625,169.1796875,0.810542746,0.005650313,0.0,28.58232347,62.67617283,0.7685333333333333,0.1533023859580707,0.2198119575819169
3596,1658475983,1.253229375,472.140625,173.5742188,0.912188577,0.018787646,0.0,28.58232347,62.67617283,0.7867333333333334,0.1533697323682873,0.2197409138566899
3597,1658475988,1.24969158,471.0429688,173.5742188,0.229004875,0.018787646,0.0,28.43726224,56.00250285,0.7867333333333334,0.1533697323682873,0.2197409138566899
3598,1658475993,1.2595857,471.0429688,173.5742188,0.238642367,0.018787646,0.041530604,28.43726224,56.00250285,0.7867333333333334,0.1533697323682873,0.2197409138566899
3599,1658475998,1.2595857,471.046875,178.9101563,0.28138781,0.020898438,0.041530604,28.96152455,56.20754006,0.7944666666666667,0.153525157542809,0.219943236670755
3600,1658476003,1.264525033,469.2929688,188.1640625,0.463659628,0.025042283,0.064187207,28.96152455,56.20754006,0.7944666666666667,0.153525157542809,0.219943236670755
3601,1658476008,1.178084339,469.2929688,191.7226563,0.56125955,0.025042283,0.041152899,29.42176313,56.60810707,0.7944666666666667,0.153525157542809,0.219943236670755
3602,1658476013,1.25607697,467.6171875,191.6132813,1.749995752,0.025042283,0.041152899,29.77721029,55.92202383,0.8289777777777778,0.155283268943548,0.2199856807424931
3603,1658476018,1.25607697,467.8671875,199.171875,1.737127808,0.03009991,0.041152899,29.77721029,55.92202383,0.8289777777777778,0.155283268943548,0.2199856807424931
3604,1658476023,1.181027348,468.3007813,199.171875,1.506120177,0.023942474,0.05440305,30.17749915,55.6215459,0.8289777777777778,0.155283268943548,0.2199856807424931
3605,1658476028,1.149295615,468.3007813,202.53125,1.723391435,0.023942474,0.041756834,30.17749915,55.6215459,0.7923777777777777,0.1525600688517441,0.2199448154202045
3606,1658476033,1.192661608,468.7695313,202.53125,1.554134829,0.006357857,0.044207177,29.2842298,55.11289929,0.7923777777777777,0.1525600688517441,0.2199448154202045
3607,1658476038,1.1850105,469.2578125,209.1484375,1.767963193,0.015254945,0.044207177,28.96816341,54.41460839,0.7923777777777777,0.1525600688517441,0.2199448154202045
3608,1658476043,1.171810805,469.2539063,214.421875,1.6872429,0.021796252,0.035519207,28.83420609,55.59625301,0.7883777777777777,0.1521938552297324,0.2201195708400362
3609,1658476048,1.163509725,469.6328125,214.421875,1.743059133,0.021796252,0.035519207,28.83420609,55.59625301,0.7883777777777777,0.1521938552297324,0.2201195708400362
3610,1658476053,1.142924168,469.6328125,219.1835938,2.43062058,0.016070836,0.051271023,28.83420609,55.59625301,0.7883777777777777,0.1521938552297324,0.2201195708400362
3611,1658476058,1.142924168,470.1796875,219.1835938,1.826822405,0.021379663,0.051271023,27.23469065,56.45816641,0.7427777777777778,0.1506512934134195,0.2200470698076251
3612,1658476063,1.035805269,470.1796875,223.0039063,1.829717772,0.032247962,0.034263526,27.23469065,56.45816641,0.7427777777777778,0.1506512934134195,0.2200470698076251
3613,1658476068,0.942819115,469.5390625,221.7421875,3.82621018,0.031333902,0.0,27.23469065,56.45816641,0.7427777777777778,0.1506512934134195,0.2200470698076251
3614,1658476073,0.906931622,468.7578125,222.1210938,3.911976996,0.02235424,0.0,18.33840332,39.07028809,0.7361555555555555,0.1516949749803465,0.2184687454060668
3615,1658476078,1.109738562,468.7578125,220.8359375,4.808579336,0.02235424,0.0,27.02552837,55.44713936,0.7361555555555555,0.1516949749803465,0.2184687454060668
3616,1658476083,0.897506366,469.4023438,220.8359375,5.259369448,0.006933594,0.0,27.02552837,55.44713936,0.7361555555555555,0.1516949749803465,0.2184687454060668
3617,1658476088,1.080267347,470.7929688,220.8359375,5.921130625,0.005818848,0.0,26.18002073,54.86473705,0.7186444444444444,0.1526854147880393,0.2183517357834067
3618,1658476093,1.057369898,470.7929688,220.2617188,6.013769934,0.005818848,0.0,25.43629887,53.66899937,0.7186444444444444,0.1526854147880393,0.2183517357834067
3619,1658476098,1.057369898,467.9023438,219.5898438,7.327404542,0.005818848,0.034018552,25.43629887,53.66899937,0.7186444444444444,0.1526854147880393,0.2183517357834067
3620,1658476103,1.040830378,467.9023438,219.5898438,7.691258056,0.016452115,0.044080885,25.76466848,54.81101493,0.7002,0.1518404259815962,0.2183528287637948
3621,1658476108,0.801159539,467.9023438,219.1171875,8.5186689,0.016452115,0.038979528,25.76466848,54.81101493,0.7002,0.1518404259815962,0.2183528287637948
3622,1658476113,0.897276535,469.1289063,219.1171875,7.478409869,0.015617993,0.038979528,25.76466848,54.81101493,0.7002,0.1518404259815962,0.2183528287637948
3623,1658476118,0.980573337,470.3515625,219.3632813,6.153107004,0.024039795,0.038979528,16.31523438,37.0293457,0.6890444444444443,0.1518236868046801,0.2186337247235382
3624,1658476123,1.0159646,470.3515625,219.4765625,4.304092866,0.024039795,0.044042969,17.79468065,40.38712325,0.6890444444444443,0.1518236868046801,0.2186337247235382
3625,1658476128,1.01828974,470.3515625,219.4765625,4.995557011,0.0207797,0.03991207,25.17256697,57.3721869,0.6890444444444443,0.1518236868046801,0.2186337247235382
3626,1658476133,0.952900479,468.390625,219.2578125,6.926926435,0.02261709,0.03991207,25.17256697,57.3721869,0.6944666666666667,0.1692400890366405,0.2185389390354363
3627,1658476138,1.059600471,468.390625,219.390625,4.342133352,0.02261709,0.03991207,25.80762605,59.00133668,0.6944666666666667,0.1692400890366405,0.2185389390354363
3628,1658476143,1.059600471,468.390625,219.390625,2.760998698,0.005549014,0.0,26.0521644,57.10748577,0.6944666666666667,0.1692400890366405,0.2185389390354363
3629,1658476148,0.811346746,468.390625,219.390625,2.760998698,0.00752404,0.0,25.78336784,55.81365523,0.7130222222222221,0.1662791844555715,0.2187665825618258
3630,1658476151,0.949923108,470.5820313,219.453125,3.456634501,0.005049143,0.0,25.78336784,55.81365523,0.7130222222222221,0.1662791844555715,0.2187665825618258
3631,1658476156,1.023382748,470.5820313,220.1679688,3.155835697,0.005049143,0.0,25.78336784,55.81365523,0.7130222222222221,0.1662791844555715,0.2187665825618258
3632,1658476161,1.023162069,470.5820313,220.1679688,3.879201501,0.0,0.033250236,14.70175781,29.22744141,0.7428888888888888,0.15267154026394,0.2201512065501586
3633,1658476166,1.018858112,471.1367188,220.359375,4.086576355,0.0,0.033250236,18.93930765,37.65179047,0.7428888888888888,0.15267154026394,0.2201512065501586
3634,1658476171,0.814216741,471.1367188,220.359375,3.613408238,0.004922476,0.050129109,26.08564493,47.35553677,0.7428888888888888,0.15267154026394,0.2201512065501586
3635,1658476176,0.917910675,471.1367188,220.359375,3.367007048,0.004922476,0.034851361,26.08564493,47.35553677,0.7168888888888888,0.1156367438050092,0.2196801927240174
3636,1658476181,0.960807642,470.2109375,220.21875,1.447672619,0.007057068,0.034851361,25.66281662,49.78109947,0.7168888888888888,0.1156367438050092,0.2196801927240174
3637,1658476186,0.956060602,469.2851563,220.8125,1.457835914,0.030771831,0.050494261,25.25532696,48.43208192,0.7168888888888888,0.1156367438050092,0.2196801927240174
3638,1658476191,0.795882006,469.2851563,220.8125,1.462951192,0.030771831,0.034320278,25.25532696,48.43208192,0.6824,0.1009535918626326,0.2190137175718031
3639,1658476196,0.947381688,471.2382813,220.4609375,4.31434541,0.025035856,0.034320278,25.25532696,48.43208192,0.6824,0.1009535918626326,0.2190137175718031
3640,1658476201,0.952013013,471.2382813,220.4609375,5.109659961,0.022804482,0.0,15.75480834,34.16233284,0.6824,0.1009535918626326,0.2190137175718031
3641,1658476206,0.908805765,471.2382813,220.4375,6.727931402,0.019161361,0.0,17.68187237,38.34093035,0.6377999999999999,0.0983851843486287,0.2191943629415041
3642,1658476211,0.964236548,465.2148438,220.4375,6.72699455,0.014168612,0.0,19.6089364,42.51952785,0.6377999999999999,0.0983851843486287,0.2191943629415041
3643,1658476216,0.95872749,465.2148438,220.4375,8.598587373,0.0,0.026856659,22.6380442,50.03016773,0.6377999999999999,0.0983851843486287,0.2191943629415041
3644,1658476221,0.924041774,465.3828125,219.9335938,10.15511768,0.0,0.036168134,22.6380442,50.03016773,0.6532,0.1154415600896987,0.2194431981431963
3645,1658476226,0.959971994,466.8828125,220.2617188,11.20110741,0.014509934,0.036168134,22.6380442,50.03016773,0.6532,0.1154415600896987,0.2194431981431963
3646,1658476231,0.969809269,466.8828125,220.5117188,11.41822418,0.021861827,0.026994327,23.31433494,49.0463031,0.6532,0.1154415600896987,0.2194431981431963
3647,1658476236,0.991158747,466.8867188,219.5976563,11.28775017,0.021861827,0.037294099,23.31433494,49.0463031,0.6814444444444444,0.1308334744089135,0.2197063028110666
3648,1658476241,0.995295718,469.0703125,219.5976563,10.88451837,0.018422308,0.037294099,19.90395323,44.36391321,0.6814444444444444,0.1308334744089135,0.2197063028110666
3649,1658476246,0.922950578,469.0703125,219.5976563,11.13907349,0.021200378,0.027703901,23.76347096,52.9663907,0.6814444444444444,0.1308334744089135,0.2197063028110666
3650,1658476251,0.927783838,470.0546875,220.1367188,8.757243024,0.019330254,0.0,23.76347096,52.9663907,0.7017777777777777,0.1439455935886701,0.2198643599194133
3651,1658476256,0.986023602,470.0546875,220.4921875,8.049796452,0.023834074,0.0,23.76347096,52.9663907,0.7017777777777777,0.1439455935886701,0.2198643599194133
3652,1658476261,0.986023602,470.0546875,220.4921875,7.588746608,0.019322259,0.0,23.86377745,58.17930078,0.7017777777777777,0.1439455935886701,0.2198643599194133
3653,1658476266,0.836741443,468.6601563,220.3710938,7.996176003,0.006696692,0.0,23.86377745,58.17930078,0.6926222222222221,0.142895442359119,0.2201412482844003
3654,1658476271,0.94864983,466.1640625,219.4414063,9.12301017,0.004325858,0.0,23.86377745,58.17930078,0.6926222222222221,0.142895442359119,0.2201412482844003
3655,1658476276,0.931320947,466.1640625,219.4414063,9.12301017,0.0,0.033601245,19.32493083,50.98079336,0.6926222222222221,0.142895442359119,0.2201412482844003
3656,1658476281,0.931320947,464.6679688,219.4414063,8.800340696,0.0,0.033601245,22.58298062,54.79324697,0.6735777777777778,0.143228027598801,0.2201992976872352
3657,1658476286,0.907737033,465.6289063,219.2460938,8.303748826,0.0,0.033601245,22.58298062,54.79324697,0.6735777777777778,0.143228027598801,0.2201992976872352
3658,1658476291,0.823553599,466.8632813,219.7929688,7.079314485,0.0,0.048610353,22.1539017,54.42430748,0.6735777777777778,0.143228027598801,0.2201992976872352
3659,1658476296,0.793602747,466.8632813,219.5625,10.41276259,0.013337204,0.030449015,22.21775744,53.10828705,0.6522666666666667,0.1434111259959235,0.2202686412207473
3660,1658476301,0.872334059,466.8632813,219.609375,10.2567791,0.017969796,0.030449015,22.15620333,47.26941879,0.6522666666666667,0.1434111259959235,0.2202686412207473
3661,1658476306,0.765713963,468.2539063,219.4101563,10.9474839,0.025786014,0.04204688,22.15620333,47.26941879,0.6522666666666667,0.1434111259959235,0.2202686412207473
3662,1658476311,0.805253256,468.2539063,220.5039063,9.619076052,0.018748909,0.031236222,22.52717295,47.06112734,0.6434444444444445,0.1434876408296838,0.2203591764295621
3663,1658476316,0.894997427,469.5039063,222.0390625,6.437664666,0.01962207,0.031236222,22.52717295,47.06112734,0.6434444444444445,0.1434876408296838,0.2203591764295621
3664,1658476321,0.892686509,469.3867188,222.0390625,6.437664666,0.020469531,0.0,22.83641899,48.11491627,0.6434444444444445,0.1434876408296838,0.2203591764295621
3665,1658476326,0.911258079,469.3867188,222.3476563,4.820395944,0.018919988,0.0,21.97835355,47.75559282,0.6169777777777777,0.1421863763903945,0.2204288235687376
3666,1658476331,0.914922899,469.3867188,221.9453125,6.356399217,0.020040804,0.0,21.97835355,47.75559282,0.6169777777777777,0.1421863763903945,0.2204288235687376
3667,1658476336,0.85505902,469.4179688,221.9453125,6.67437897,0.005971738,0.0,21.97835355,47.75559282,0.6169777777777777,0.1421863763903945,0.2204288235687376
3668,1658476341,0.902210204,469.4179688,222.0195313,6.182621128,0.004131374,0.0,21.79756799,46.80318733,0.6330888888888888,0.1433775769555541,0.2198586521329421
3669,1658476346,0.911798704,469.4296875,221.6953125,5.870249875,0.016127618,0.029501837,21.82265271,46.53650518,0.6330888888888888,0.1433775769555541,0.2198586521329421
3670,1658476351,0.852522228,469.3828125,221.3710938,5.977439765,0.011996244,0.029501837,21.82265271,46.53650518,0.6330888888888888,0.1433775769555541,0.2198586521329421
3671,1658476356,0.89030246,469.3828125,219.9375,9.155622024,0.016933877,0.039929982,21.03425954,46.45974633,0.6391111111111111,0.1418906512617861,0.2198262270480949
3672,1658476361,0.889371788,469.3828125,218.6328125,10.60541877,0.017278915,0.028965258,20.91619981,45.0590333,0.6391111111111111,0.1418906512617861,0.2198262270480949
3673,1658476366,0.828809178,467.8398438,218.6328125,10.70159363,0.017278915,0.028965258,20.91619981,45.0590333,0.6391111111111111,0.1418906512617861,0.2198262270480949
3674,1658476371,0.786759236,466.625,218.6484375,9.528102239,0.018699295,0.047699913,21.25796881,44.28086821,0.6313555555555554,0.1411262991416976,0.2201438592931052
3675,1658476376,0.811175543,466.625,218.9609375,7.526108127,0.016894739,0.032739608,27.57802556,48.13644327,0.6313555555555554,0.1411262991416976,0.2201438592931052
3676,1658476381,0.825537677,466.625,218.9609375,7.526108127,0.004220733,0.032739608,27.57802556,48.13644327,0.6313555555555554,0.1411262991416976,0.2201438592931052
3677,1658476386,0.732223264,466.890625,220.328125,6.352310097,0.006264945,0.032739608,30.83458371,49.3443676,0.7240222222222221,0.144266963668753,0.220258682954989
3678,1658476391,0.716505115,466.890625,220.3515625,4.940570438,0.004323682,0.0,28.25284711,49.10775073,0.7240222222222221,0.144266963668753,0.220258682954989
3679,1658476396,0.837856265,470.109375,220.3515625,4.715877962,0.004323682,0.0,28.25284711,49.10775073,0.7240222222222221,0.144266963668753,0.220258682954989
3680,1658476401,0.846757361,470.109375,220.3085938,4.922164458,0.0,0.026217374,28.25284711,49.10775073,0.7438444444444444,0.1466662908524045,0.2202265614758052
3681,1658476406,0.853356785,471.6171875,220.2851563,3.54781086,0.0,0.034676558,27.92286021,44.67815628,0.7438444444444444,0.1466662908524045,0.2202265614758052
3682,1658476411,0.795878434,471.6171875,220.5546875,3.525774592,0.0,0.034676558,29.99307771,57.84589295,0.7438444444444444,0.1466662908524045,0.2202265614758052
3683,1658476416,0.753057134,471.6171875,220.5546875,3.996278799,0.012086213,0.026330982,29.99307771,57.84589295,0.8055777777777778,0.1501965702367762,0.2204546300501234
3684,1658476421,0.928862096,471.6289063,220.5546875,4.485882524,0.015847044,0.034994608,24.59091069,56.78152865,0.8055777777777778,0.1501965702367762,0.2204546300501234
3685,1658476426,0.958829649,471.6289063,220.5546875,4.050987985,0.020555828,0.034994608,24.79175785,55.17154574,0.8055777777777778,0.1501965702367762,0.2204546300501234
3686,1658476431,0.944818391,471.6953125,219.5195313,7.283178765,0.022110561,0.029203778,24.79175785,55.17154574,0.7336666666666666,0.1478019344105886,0.2206707972824378
3687,1658476436,0.940989785,469.7890625,219.84375,7.510954084,0.019088051,0.032354504,25.17984749,58.41079098,0.7336666666666666,0.1478019344105886,0.2206707972824378
3688,1658476441,1.003737504,469.7890625,219.84375,7.510954084,0.022761663,0.032354504,24.89547786,57.10188344,0.7336666666666666,0.1478019344105886,0.2206707972824378
3689,1658476446,1.003737504,467.6054688,219.84375,5.802093528,0.02040417,0.032354504,24.89547786,57.10188344,0.7097555555555555,0.1467825203826834,0.2206834272780337
3690,1658476451,1.020543481,467.8476563,219.5820313,5.060054185,0.01885504,0.0,20.51062112,43.50014181,0.7097555555555555,0.1467825203826834,0.2206834272780337
3691,1658476456,0.878039404,467.8476563,219.6171875,4.706407253,0.004787169,0.031419192,24.57797848,52.47419817,0.7097555555555555,0.1467825203826834,0.2206834272780337
3692,1658476461,1.003646644,468.4140625,219.6171875,5.314597184,0.023362528,0.042621892,24.57797848,52.47419817,0.6909555555555555,0.1479997177732295,0.2193910386902306
3693,1658476466,0.919401392,468.4140625,219.3554688,6.362296434,0.023362528,0.042621892,24.59200879,47.87298323,0.6909555555555555,0.1479997177732295,0.2193910386902306
3694,1658476471,0.929314164,469.265625,219.3554688,3.702180313,0.018575359,0.042621892,24.32780665,46.47818485,0.6909555555555555,0.1479997177732295,0.2193910386902306
3695,1658476476,0.944074944,469.265625,219.3398438,4.877869093,0.028454104,0.062411944,24.32780665,46.47818485,0.6766666666666666,0.1480504457733431,0.21896070802298
3696,1658476481,0.939318269,470.2226563,219.4414063,5.139305739,0.026248165,0.055589997,20.92799567,39.98285851,0.6766666666666666,0.1480504457733431,0.21896070802298
3697,1658476486,0.994898971,470.2226563,219.375,6.137268462,0.029942932,0.031838354,24.547861,46.17158631,0.6766666666666666,0.1480504457733431,0.21896070802298
3698,1658476491,1.000154876,470.3398438,219.671875,5.976035851,0.026816218,0.031838354,24.547861,46.17158631,0.6799555555555555,0.1490961942792553,0.2191002451858616
3699,1658476496,1.001879304,470.6953125,219.671875,5.511096137,0.026504724,0.0,24.55471322,48.65063676,0.6799555555555555,0.1490961942792553,0.2191002451858616
3700,1658476501,0.919894074,470.6953125,220.3710938,4.836532033,0.025135107,0.0,24.67900302,47.25812622,0.6799555555555555,0.1490961942792553,0.2191002451858616
3701,1658476506,1.002440334,470.9648438,220.3710938,4.836532033,0.026748509,0.0,24.67900302,47.25812622,0.6994222222222221,0.1471269236199789,0.2192768222396734
3702,1658476511,1.014699927,470.9648438,220.5898438,3.809154024,0.00719563,0.0,24.66290835,49.2391454,0.6994222222222221,0.1471269236199789,0.2192768222396734
3703,1658476516,1.026967519,470.9648438,220.71875,3.674631458,0.0,0.0,24.66865282,54.65322549,0.6994222222222221,0.1471269236199789,0.2192768222396734
3704,1658476521,1.036672096,470.96875,219.8867188,5.174460949,0.016292926,0.0,24.66865282,54.65322549,0.692911111111111,0.1467619195531528,0.2192975888670475
3705,1658476526,1.05461304,470.9453125,219.8867188,4.050608496,0.020460931,0.0,24.91344259,53.81326837,0.692911111111111,0.1467619195531528,0.2192975888670475
3706,1658476531,1.069673491,470.9453125,219.5390625,4.546942348,0.025004043,0.035985761,24.91344259,53.81326837,0.692911111111111,0.1467619195531528,0.2192975888670475
3707,1658476536,1.013876399,470.03125,219.5390625,4.010424771,0.020539002,0.035985761,24.91344259,53.81326837,0.7346,0.1469699963307955,0.2193578242306587
3708,1658476541,1.082873873,468.8632813,220.0039063,3.888968973,0.024847754,0.035985761,20.99967917,45.35950288,0.7346,0.1469699963307955,0.2193578242306587
3709,1658476546,1.104699497,468.8632813,220.0039063,3.600869466,0.023325438,0.036661234,25.91682266,52.25346204,0.7346,0.1469699963307955,0.2193578242306587
3710,1658476551,1.058021028,468.8632813,221.4960938,3.194903953,0.024428886,0.036661234,25.91682266,52.25346204,0.7304222222222221,0.1480948957583168,0.2193156837645839
3711,1658476556,1.118931986,469.390625,221.4960938,3.194903953,0.023485642,0.036661234,26.4042929,51.21810494,0.7304222222222221,0.1480948957583168,0.2193156837645839
3712,1658476561,1.139385788,469.390625,221.4960938,1.310428366,0.025426862,0.0,26.4042929,51.21810494,0.7304222222222221,0.1480948957583168,0.2193156837645839
3713,1658476566,1.141228628,469.3945313,221.4960938,1.310428366,0.024684434,0.0,20.41073845,39.59202194,0.7549777777777777,0.1489941028751896,0.2195585682952742
3714,1658476571,1.152682418,469.4492188,221.1953125,2.170580422,0.006085458,0.0,19.03153283,36.12310964,0.7549777777777777,0.1489941028751896,0.2195585682952742
3715,1658476576,1.164195723,469.4492188,221.4570313,2.173714576,0.0,0.0,27.34039838,60.45254519,0.7549777777777777,0.1489941028751896,0.2195585682952742
3716,1658476581,1.159528806,469.453125,221.4570313,3.343527984,0.0,0.0,27.34039838,60.45254519,0.740511111111111,0.1514339319215905,0.2190206397809278
3717,1658476586,1.156639265,469.328125,222.03125,2.421923837,0.016035762,0.03015398,27.3357792,65.58652926,0.740511111111111,0.1514339319215905,0.2190206397809278
3718,1658476591,1.106522329,469.1484375,221.90625,3.963383617,0.021711974,0.041262557,26.61895538,61.58222059,0.740511111111111,0.1514339319215905,0.2190206397809278
3719,1658476596,0.983038315,469.0117188,221.90625,3.961589514,0.030305633,0.041262557,26.61895538,61.58222059,0.7309111111111111,0.1502426910488135,0.2188892392498244
3720,1658476601,1.045177407,469.0039063,222.6328125,3.936062269,0.030305633,0.041262557,26.61895538,61.58222059,0.7309111111111111,0.1502426910488135,0.2188892392498244
3721,1658476606,1.085289385,469.0039063,222.6328125,3.936062269,0.022400028,0.038429989,12.40628255,26.23935547,0.7309111111111111,0.1502426910488135,0.2188892392498244
3722,1658476611,1.07339622,469.7265625,222.6328125,2.605814916,0.023075425,0.038429989,18.29544326,38.17707351,0.7283999999999999,0.1501712739114954,0.2191852547716032
3723,1658476616,1.05685604,469.3203125,220.1796875,6.249929893,0.031994787,0.038429989,20.36559044,42.49684648,0.7283999999999999,0.1501712739114954,0.2191852547716032
3724,1658476621,1.05685604,469.3203125,220.4375,5.052373722,0.021241231,0.05039526,24.84176618,51.83727557,0.7283999999999999,0.1501712739114954,0.2191852547716032
3725,1658476626,1.039466735,469.3203125,220.9570313,4.509175695,0.021241231,0.032989246,25.5615399,51.68155548,0.7293777777777778,0.1473834054489012,0.219299531943293
3726,1658476631,1.014769175,469.3203125,221.1757813,5.141914697,0.005364958,0.0,25.5615399,51.68155548,0.7293777777777778,0.1473834054489012,0.219299531943293
3727,1658476636,1.031384245,470.4140625,221.671875,3.919271839,0.0,0.0,25.75512089,51.09868495,0.7293777777777778,0.1473834054489012,0.219299531943293
3728,1658476641,0.965395821,470.4140625,221.671875,3.568288418,0.015070409,0.0,25.67430763,52.67248752,0.7302888888888888,0.1484905713559717,0.219429718051743
3729,1658476646,1.107110791,470.3710938,221.9257813,4.039570914,0.021934482,0.045401207,25.67430763,52.67248752,0.7302888888888888,0.1484905713559717,0.219429718051743
3730,1658476651,1.107110791,472.4179688,222.0078125,3.696240473,0.021934482,0.045401207,26.23988324,53.70030833,0.7302888888888888,0.1484905713559717,0.219429718051743
3731,1658476656,1.100110582,472.703125,222.15625,3.023454386,0.020647742,0.034155539,25.68386855,52.73506709,0.7119555555555556,0.1471541279233397,0.2196531110988454
3732,1658476661,1.112838837,472.703125,222.15625,0.047353385,0.020647742,0.034155539,25.68386855,52.73506709,0.7119555555555556,0.1471541279233397,0.2196531110988454
3733,1658476666,0.985418385,472.484375,222.078125,1.06346554,0.031551321,0.05364161,25.68386855,52.73506709,0.7119555555555556,0.1471541279233397,0.2196531110988454
3734,1658476671,0.998026008,472.5820313,222.078125,1.06346554,0.020250698,0.05364161,25.28254685,53.60676235,0.69,0.147835031210069,0.2197232440070822
3735,1658476676,1.026926255,472.5820313,222.78125,1.104316062,0.020250698,0.033162947,25.28254685,53.60676235,0.69,0.147835031210069,0.2197232440070822
3736,1658476681,1.100221783,472.6484375,222.78125,1.095129792,0.007307706,0.033162947,25.28254685,53.60676235,0.69,0.147835031210069,0.2197232440070822
3737,1658476686,1.046641654,473.2734375,223.2851563,2.124645257,0.007307706,0.0,26.33987717,54.78570377,0.7216666666666667,0.1481617232436018,0.2199452404681332
3738,1658476691,1.039257684,473.2734375,223.6914063,1.272411042,0.004794664,0.0,26.33987717,54.78570377,0.7216666666666667,0.1481617232436018,0.2199452404681332
3739,1658476696,1.069185497,474.4375,224.3164063,1.514125741,0.0,0.0,26.33987717,54.78570377,0.7216666666666667,0.1481617232436018,0.2199452404681332
