,timestamp,productcatalogservice-5ff5f57dc8-8z7xf&cpu_usage,productcatalogservice-5ff5f57dc8-8z7xf&mem_usage,productcatalogservice-5ff5f57dc8-8z7xf&mem_usage_rate,productcatalogservice-5ff5f57dc8-8z7xf&fs_usage,productcatalogservice-5ff5f57dc8-8z7xf&net_receive,productcatalogservice-5ff5f57dc8-8z7xf&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
1933,1658550080,0.104255095,139.3828125,5.573679071,0.01154299,3.789388021,15.15328776,0.4110222222222222,0.0896916672548643,0.2253587116092915
1934,1658550085,0.11430217,139.3828125,7.224149043,0.01287825,4.609313427,18.43206669,0.4110222222222222,0.0896916672548643,0.2253587116092915
1935,1658550090,0.126043993,139.3789063,7.567041395,0.016023122,17.82141511,35.71189212,0.4110222222222222,0.0896916672548643,0.2253587116092915
1936,1658550093,0.126043993,139.3789063,7.567041395,0.016023122,20.90500518,25.73472994,0.4110222222222222,0.0896916672548643,0.2253587116092915
1937,1658550098,0.140808972,140.7421875,5.37226815,0.010418289,18.78155456,30.45903184,0.4850222222222222,0.120160345533084,0.2281049462766742
1938,1658550103,0.162597046,140.7773438,4.441214169,0.010418289,24.11421148,39.10728117,0.4850222222222222,0.120160345533084,0.2281049462766742
1939,1658550108,0.170807336,140.7773438,4.024692721,0.016445094,24.11421148,39.10728117,0.4850222222222222,0.120160345533084,0.2281049462766742
1940,1658550113,0.169304746,141.5507813,3.252939054,0.016445094,22.00902713,40.30785899,0.5445111111111111,0.140105350863695,0.2270593283720524
1941,1658550118,0.168844319,142.2460938,2.808290563,0.010345982,22.00902713,40.30785899,0.5445111111111111,0.140105350863695,0.2270593283720524
1942,1658550123,0.170629423,142.2460938,1.51107335,0.010345982,17.57458792,42.23408748,0.5445111111111111,0.140105350863695,0.2270593283720524
1943,1658550128,0.171401643,142.2148438,0.78688826,0.0,17.57458792,42.23408748,0.5532222222222222,0.1415916700808249,0.2265170886572863
1944,1658550133,0.165177601,142.21875,0.503044332,0.0,17.11121038,40.83495018,0.5532222222222222,0.1415916700808249,0.2265170886572863
1945,1658550138,0.164788374,141.4765625,1.377669879,0.01864511,17.11121038,40.83495018,0.5532222222222222,0.1415916700808249,0.2265170886572863
1946,1658550143,0.168125358,141.7109375,1.655187212,0.026835593,16.60106314,40.51835536,0.5425777777777778,0.1375660627985947,0.2262609669196734
1947,1658550148,0.17042234,141.109375,3.00900238,0.026835593,17.17011966,42.18365289,0.5425777777777778,0.1375660627985947,0.2262609669196734
1948,1658550153,0.161467585,140.875,3.170235257,0.022905595,17.17011966,42.18365289,0.5425777777777778,0.1375660627985947,0.2262609669196734
1949,1658550158,0.160705971,141.140625,3.903791464,0.023244366,16.9749622,42.48007397,0.5305333333333333,0.1360837264483413,0.2263817412525591
1950,1658550163,0.172200859,141.140625,4.373955552,0.028630279,16.9749622,42.48007397,0.5305333333333333,0.1360837264483413,0.2263817412525591
1951,1658550168,0.166620831,141.859375,3.153976405,0.021672253,16.9749622,42.48007397,0.5305333333333333,0.1360837264483413,0.2263817412525591
1952,1658550173,0.17178293,141.859375,3.50935984,0.021672253,15.09651094,38.58583307,0.5354444444444445,0.136471418489639,0.2262477904338834
1953,1658550178,0.172603933,141.7539063,4.782784039,0.02716433,17.8968747,45.74340536,0.5354444444444445,0.136471418489639,0.2262477904338834
1954,1658550183,0.16338894,141.7539063,4.568703926,0.022663955,17.8968747,45.74340536,0.5354444444444445,0.136471418489639,0.2262477904338834
1955,1658550188,0.173974556,141.1015625,4.83397963,0.0,18.21855696,46.59822596,0.5588222222222222,0.1375118252545158,0.2264292858994418
1956,1658550193,0.173856036,141.1132813,3.784542005,0.0,18.11069143,46.74974038,0.5588222222222222,0.1375118252545158,0.2264292858994418
1957,1658550198,0.182776262,140.5820313,5.062610427,0.0,15.68456308,40.48709321,0.5588222222222222,0.1375118252545158,0.2264292858994418
1958,1658550203,0.183818254,140.609375,4.096376225,0.02544291,18.60725533,45.07417387,0.5823333333333334,0.1394984326017557,0.226571859118957
1959,1658550208,0.173942017,140.609375,5.90977354,0.02544291,19.28829688,45.31237646,0.5823333333333334,0.1394984326017557,0.226571859118957
1960,1658550213,0.192893635,140.2695313,6.214891708,0.02544291,19.28829688,45.31237646,0.5823333333333334,0.1394984326017557,0.226571859118957
1961,1658550218,0.195762109,140.03125,7.097335768,0.022840005,19.481138,44.68904974,0.6025555555555554,0.1400471958060258,0.2266742956697756
1962,1658550223,0.195978722,140.1328125,6.229502593,0.022840005,19.68362241,43.83010644,0.6025555555555554,0.1400471958060258,0.2266742956697756
1963,1658550228,0.199195057,140.1328125,5.030710159,0.035087128,19.68362241,43.83010644,0.6025555555555554,0.1400471958060258,0.2266742956697756
1964,1658550233,0.200467335,140.0039063,6.005541244,0.02652261,19.83189698,41.96456131,0.6143777777777777,0.1420323814632443,0.2271535068488276
1965,1658550238,0.199908163,139.8710938,5.908071733,0.02652261,20.01901294,44.485122,0.6143777777777777,0.1420323814632443,0.2271535068488276
1966,1658550243,0.199908163,139.8710938,5.908071733,0.02652261,20.01901294,44.485122,0.6143777777777777,0.1420323814632443,0.2271535068488276
1967,1658550248,0.19874014,140.9257813,5.847482358,0.0,20.26017663,46.30969563,0.609311111111111,0.1585092432000168,0.2271046870581589
1968,1658550253,0.19374855,141.859375,4.731939012,0.0,20.92056358,45.82756085,0.609311111111111,0.1585092432000168,0.2271046870581589
1969,1658550258,0.201271948,141.859375,4.053266629,0.0,20.92056358,45.82756085,0.609311111111111,0.1585092432000168,0.2271046870581589
1970,1658550263,0.202146191,140.9335938,4.562406096,0.031475682,17.66271369,39.46580618,0.6246666666666666,0.1593937257667413,0.2272020837549657
1971,1658550268,0.18315187,140.9335938,4.226500469,0.031475682,20.96652148,47.71594096,0.6246666666666666,0.1593937257667413,0.2272020837549657
1972,1658550273,0.202277333,140.7070313,5.842409743,0.031475682,20.96652148,47.71594096,0.6246666666666666,0.1593937257667413,0.2272020837549657
1973,1658550278,0.196207356,141.0,4.480102931,0.029215207,20.96652148,47.71594096,0.6456444444444444,0.1589947537654327,0.2273772035015934
1974,1658550283,0.203483187,141.0,3.696204833,0.029215207,22.08122487,47.933837,0.6456444444444444,0.1589947537654327,0.2273772035015934
1975,1658550288,0.207902731,141.0703125,3.08584301,0.029215207,22.08122487,47.933837,0.6456444444444444,0.1589947537654327,0.2273772035015934
1976,1658550293,0.213747299,141.2734375,3.051583829,0.028799931,22.20368168,49.51737396,0.6836888888888888,0.1442626653300818,0.227400459695407
1977,1658550298,0.215848613,141.2734375,3.564187702,0.028799931,22.29091999,51.55887066,0.6836888888888888,0.1442626653300818,0.227400459695407
1978,1658550303,0.215848613,141.2734375,3.564187702,0.028799931,22.29091999,51.55887066,0.6836888888888888,0.1442626653300818,0.227400459695407
1979,1658550308,0.213846763,141.3945313,1.645370776,0.0,19.01514546,43.98200817,0.6804666666666667,0.1445684534309521,0.2274294236756918
1980,1658550313,0.217602301,141.3945313,0.016420383,0.0,23.23240887,50.94553539,0.6804666666666667,0.1445684534309521,0.2274294236756918
1981,1658550318,0.217602301,141.3945313,0.016420383,0.0,23.23240887,50.94553539,0.6804666666666667,0.1445684534309521,0.2274294236756918
1982,1658550323,0.209798888,141.2460938,1.394777418,0.0,23.23240887,50.94553539,0.6641555555555555,0.1456217558112974,0.2269356394247984
1983,1658550328,0.221574822,141.1171875,2.440914622,0.029857895,22.92553546,51.78328428,0.6641555555555555,0.1456217558112974,0.2269356394247984
1984,1658550333,0.219723799,141.1171875,3.0130529,0.029857895,22.92553546,51.78328428,0.6641555555555555,0.1456217558112974,0.2269356394247984
1985,1658550338,0.220075312,141.0585938,4.37061696,0.047166986,22.92553546,51.78328428,0.682311111111111,0.147336484865808,0.2262435399545963
1986,1658550343,0.208633353,141.0429688,4.477917426,0.038593011,24.3639783,50.63717352,0.682311111111111,0.147336484865808,0.2262435399545963
1987,1658550348,0.229589972,141.375,5.771708152,0.028048601,24.3639783,50.63717352,0.682311111111111,0.147336484865808,0.2262435399545963
1988,1658550353,0.233712212,141.734375,4.771264196,0.036698459,20.98981323,43.89698714,0.7205333333333332,0.1490527147977604,0.2261118358178295
1989,1658550358,0.234874158,141.734375,4.895405853,0.036698459,25.34402177,53.00314899,0.7205333333333332,0.1490527147977604,0.2261118358178295
1990,1658550363,0.235173777,141.7148438,5.744961719,0.028037949,25.55284516,59.06061665,0.7205333333333332,0.1490527147977604,0.2261118358178295
1991,1658550368,0.241038319,141.3789063,5.554794273,0.0,25.55284516,59.06061665,0.7921777777777776,0.1511259924838984,0.2263768228408127
1992,1658550373,0.242507163,141.3789063,5.319760666,0.0,26.31695049,60.37484548,0.7921777777777776,0.1511259924838984,0.2263768228408127
1993,1658550378,0.245046349,141.0625,5.812798206,0.034194734,26.31695049,60.37484548,0.7921777777777776,0.1511259924838984,0.2263768228408127
1994,1658550383,0.240185766,141.0625,4.830466705,0.034194734,26.69839372,57.24488985,0.8041333333333334,0.1512921903683979,0.2266865006174428
1995,1658550388,0.234656696,141.0234375,5.372827216,0.034315983,26.69359182,60.1212109,0.8041333333333334,0.1512921903683979,0.2266865006174428
1996,1658550393,0.248919906,141.0234375,5.81485022,0.041717051,26.69359182,60.1212109,0.8041333333333334,0.1512921903683979,0.2266865006174428
1997,1658550398,0.250221792,141.3125,5.907225359,0.041717051,26.75173065,59.05512642,0.8227111111111111,0.1528234513713469,0.22672596935368
1998,1658550403,0.232163304,141.3125,5.214170814,0.035687083,27.18074719,53.63693605,0.8227111111111111,0.1528234513713469,0.22672596935368
1999,1658550408,0.234943829,141.3125,4.460263661,0.046226806,27.18074719,53.63693605,0.8227111111111111,0.1528234513713469,0.22672596935368
2000,1658550413,0.230053434,143.1171875,2.968476086,0.041277522,27.5325309,53.50368488,0.8143555555555555,0.1532882762124843,0.2267835937085862
2001,1658550418,0.223193318,143.1171875,2.820996306,0.036328238,27.5325309,53.50368488,0.8143555555555555,0.1532882762124843,0.2267835937085862
2002,1658550423,0.254542265,141.6835938,2.101905578,0.0,27.60652986,54.67465738,0.8143555555555555,0.1532882762124843,0.2267835937085862
2003,1658550428,0.232785369,141.9648438,0.411613832,0.0,27.60652986,54.67465738,0.8096666666666666,0.1543907151219151,0.2267785538545744
2004,1658550433,0.256446769,141.9648438,0.563451402,0.0,28.05915445,54.71919513,0.8096666666666666,0.1543907151219151,0.2267785538545744
2005,1658550438,0.251557228,142.7070313,0.486536007,0.037151621,28.05915445,54.71919513,0.8096666666666666,0.1543907151219151,0.2267785538545744
2006,1658550443,0.232167029,142.7070313,0.400981299,0.037151621,28.53651318,54.0161667,0.8310222222222221,0.1557390936044939,0.226099691591295
2007,1658550448,0.192174224,142.7070313,0.49875585,0.064985154,28.53651318,54.0161667,0.8310222222222221,0.1557390936044939,0.226099691591295
2008,1658550453,0.236752409,143.2617188,0.510689765,0.073644761,28.15074569,59.13089743,0.8310222222222221,0.1557390936044939,0.226099691591295
2009,1658550458,0.233828302,143.1679688,1.670893977,0.039877796,28.13613811,62.12342057,0.8251555555555554,0.1551154649653623,0.2255545979832933
2010,1658550463,0.246662353,143.1679688,1.9130103,0.049977394,28.13613811,62.12342057,0.8251555555555554,0.1551154649653623,0.2255545979832933
2011,1658550468,0.25827754,143.1679688,1.793846495,0.049977394,27.79176742,60.08610706,0.8251555555555554,0.1551154649653623,0.2255545979832933
2012,1658550473,0.255670658,143.125,3.07107141,0.049977394,27.2031165,62.87417993,0.8443999999999999,0.1563576308507983,0.2256011103709205
2013,1658550478,0.25692642,142.9765625,3.523919016,0.03307602,27.26433147,55.78581898,0.8443999999999999,0.1563576308507983,0.2256011103709205
2014,1658550483,0.255312628,142.9765625,4.392191914,0.0,27.26433147,55.78581898,0.8443999999999999,0.1563576308507983,0.2256011103709205
2015,1658550488,0.227180349,143.4023438,4.426056449,0.0,27.26433147,55.78581898,0.8122888888888887,0.1539893917162188,0.2257122300437113
2016,1658550493,0.254165765,143.7851563,4.067742911,0.0,18.27687988,31.2878418,0.8122888888888887,0.1539893917162188,0.2257122300437113
2017,1658550498,0.256133339,143.7851563,3.634423665,0.0,27.55754286,56.28725517,0.8122888888888887,0.1539893917162188,0.2257122300437113
2018,1658550503,0.248063491,143.6875,4.406166181,0.0,27.55754286,56.28725517,0.8122,0.1543044300756064,0.2257187879260399
2019,1658550508,0.24296868,143.7265625,3.99416342,0.038374097,27.88405849,52.25379928,0.8122,0.1543044300756064,0.2257187879260399
2020,1658550513,0.264481032,143.8710938,3.471716226,0.038374097,28.2187978,51.15332272,0.8122,0.1543044300756064,0.2257187879260399
2021,1658550518,0.256355932,140.265625,4.187714131,0.036537441,28.2187978,51.15332272,0.8183777777777778,0.1549083002724615,0.2257345146994021
2022,1658550523,0.27213245,140.265625,4.413000829,0.044380453,29.35525422,54.19949291,0.8183777777777778,0.1549083002724615,0.2257345146994021
2023,1658550528,0.276052403,140.171875,4.080995963,0.044380453,29.83910191,59.09611897,0.8183777777777778,0.1549083002724615,0.2257345146994021
2024,1658550533,0.264363791,140.171875,4.675661206,0.03676526,29.83910191,59.09611897,0.8459555555555556,0.1776841986267401,0.2258091409714567
2025,1658550538,0.284299682,140.0351563,6.170428387,0.04219658,26.5579156,47.4093342,0.8459555555555556,0.1776841986267401,0.2258091409714567
2026,1658550543,0.275240719,140.0351563,6.070411963,0.04219658,31.10615371,55.52853089,0.8459555555555556,0.1776841986267401,0.2258091409714567
2027,1658550548,0.275093112,140.7734375,4.363024536,0.04219658,31.10615371,55.52853089,0.8804,0.1794661770939801,0.2259873574958507
2028,1658550553,0.247596956,140.7734375,5.047497803,0.0,30.92651522,56.9529527,0.8804,0.1794661770939801,0.2259873574958507
2029,1658550558,0.295753006,142.2890625,3.703182023,0.042610509,31.43869419,62.48166854,0.8804,0.1794661770939801,0.2259873574958507
2030,1658550563,0.297352113,142.2890625,2.511854953,0.042610509,31.43869419,62.48166854,0.9104444444444444,0.1812169686008924,0.2255295201554995
2031,1658550568,0.296208852,142.2890625,1.832642278,0.056950036,32.2363562,62.66736346,0.9104444444444444,0.1812169686008924,0.2255295201554995
2032,1658550573,0.294248208,143.0078125,2.256580782,0.039747321,32.2363562,62.66736346,0.9104444444444444,0.1812169686008924,0.2255295201554995
2033,1658550578,0.295428321,143.0078125,1.712994208,0.059128072,32.2363562,62.66736346,0.9203555555555556,0.1630674119239256,0.2248227261711907
2034,1658550583,0.295428321,143.0078125,1.712994208,0.059128072,27.47811165,52.38115902,0.9203555555555556,0.1630674119239256,0.2248227261711907
2035,1658550588,0.230909649,143.3515625,1.847936951,0.039329508,24.75712937,47.19418667,0.9203555555555556,0.1630674119239256,0.2248227261711907
2036,1658550593,0.296481867,143.7070313,1.71360867,0.039329508,22.03614709,42.00721431,0.9347333333333332,0.1642634202833688,0.2246667943024875
2037,1658550598,0.284749193,143.7070313,1.716839404,0.0,33.10822557,62.76421431,0.9347333333333332,0.1642634202833688,0.2246667943024875
2038,1658550603,0.297189376,143.7070313,1.716839404,0.0,33.10822557,62.76421431,0.9347333333333332,0.1642634202833688,0.2246667943024875
2039,1658550608,0.265330064,145.078125,1.925127867,0.0,33.10822557,62.76421431,0.9461777777777776,0.1637028255286294,0.2249775043383731
2040,1658550613,0.294323829,146.3359375,1.498985885,0.0,32.32378199,62.58181966,0.9461777777777776,0.1637028255286294,0.2249775043383731
2041,1658550618,0.298328689,146.3359375,0.08908645,0.0,32.64138094,68.03735902,0.9461777777777776,0.1637028255286294,0.2249775043383731
2042,1658550623,0.300244356,146.2304688,1.161355078,0.043549672,32.64138094,68.03735902,0.9503777777777778,0.1643765975174449,0.2252885787010547
2043,1658550628,0.303046481,146.3320313,1.149141991,0.043549672,21.97277766,41.87460868,0.9503777777777778,0.1643765975174449,0.2252885787010547
2044,1658550633,0.303354086,146.3320313,1.774085178,0.068135804,24.73163453,47.13229863,0.9503777777777778,0.1643765975174449,0.2252885787010547
2045,1658550638,0.287827459,146.2226563,2.961898782,0.056506442,27.49049141,52.38998857,0.9528222222222222,0.1652236448756966,0.2256387574731775
2046,1658550643,0.303942797,146.2304688,2.592825749,0.04202609,32.79261023,64.22722874,0.9528222222222222,0.1652236448756966,0.2256387574731775
2047,1658550648,0.286257511,146.2304688,2.88994624,0.055029581,32.79261023,64.22722874,0.9528222222222222,0.1652236448756966,0.2256387574731775
2048,1658550653,0.287997341,144.4453125,4.786221866,0.068188903,32.79261023,64.22722874,0.9190666666666668,0.1648306698447673,0.2256342641093597
2049,1658550658,0.29323627,144.4453125,5.001594544,0.056482005,27.58145484,48.89378131,0.9190666666666668,0.1648306698447673,0.2256342641093597
2050,1658550663,0.310781881,142.8359375,4.838952449,0.042926667,33.34259158,59.10657687,0.9190666666666668,0.1648306698447673,0.2256342641093597
2051,1658550668,0.309617879,142.8359375,4.094795727,0.0,33.34259158,59.10657687,0.9314,0.163352793524511,0.2256521161223654
2052,1658550673,0.30858587,142.8359375,5.412372678,0.0,32.99919883,60.51091167,0.9314,0.163352793524511,0.2256521161223654
2053,1658550678,0.270929027,142.8359375,4.669669161,0.0,32.98589195,66.0210481,0.9314,0.163352793524511,0.2256521161223654
2054,1658550683,0.312119625,142.5976563,6.721125824,0.057683619,33.42886669,66.60349022,0.9375333333333332,0.1639802399435554,0.2257441693594971
2055,1658550688,0.313215471,142.5976563,6.1228291,0.057683619,33.87151584,66.49781462,0.9375333333333332,0.1639802399435554,0.2257441693594971
2056,1658550693,0.313217884,142.6132813,6.123124107,0.057683619,33.87151584,66.49781462,0.9375333333333332,0.1639802399435554,0.2257441693594971
2057,1658550696,0.311806764,144.890625,4.526612233,0.040435322,33.79206903,67.57453957,0.9446,0.1647895672790446,0.2284607113930029
2058,1658550701,0.310398034,144.890625,3.112594275,0.061419363,33.4145881,67.90026943,0.9446,0.1647895672790446,0.2284607113930029
2059,1658550706,0.30451165,144.6796875,4.373851034,0.061419363,33.4145881,67.90026943,0.9446,0.1647895672790446,0.2284607113930029
2060,1658550711,0.304284233,144.6796875,5.086630892,0.061419363,33.08474926,66.90641366,0.9527777777777776,0.1685857816158128,0.2263850809148561
2061,1658550716,0.283558961,144.6796875,4.96229882,0.049167991,33.46997905,67.78416364,0.9527777777777776,0.1685857816158128,0.2263850809148561
2062,1658550721,0.300369781,144.7304688,3.80908782,0.0,29.08559774,58.90481478,0.9527777777777776,0.1685857816158128,0.2263850809148561
2063,1658550726,0.263065601,144.7304688,2.540416846,0.0,33.08080137,65.63086997,0.932622222222222,0.1672551124165422,0.2259910007638111
2064,1658550731,0.239304684,144.7304688,2.423230959,0.0,32.53642297,64.75364529,0.932622222222222,0.1672551124165422,0.2259910007638111
2065,1658550736,0.293526919,144.3789063,4.198204913,0.040311956,32.53642297,64.75364529,0.932622222222222,0.1672551124165422,0.2259910007638111
2066,1658550741,0.290631345,144.3789063,5.201504023,0.057825482,32.06554003,64.21311237,0.9234888888888888,0.1653254270791637,0.2263130049303738
2067,1658550746,0.290631345,144.3789063,5.201504023,0.057825482,31.70189597,62.36375904,0.9234888888888888,0.1653254270791637,0.2263130049303738
2068,1658550751,0.289697692,144.5039063,4.580823237,0.041880308,31.70189597,62.36375904,0.9234888888888888,0.1653254270791637,0.2263130049303738
2069,1658550756,0.254794773,144.5039063,4.878356546,0.057087701,32.12741867,62.1431504,0.9158,0.1619580103634845,0.2265917149293409
2070,1658550761,0.258096485,144.5039063,5.19885568,0.06367795,32.12741867,62.1431504,0.9158,0.1619580103634845,0.2265917149293409
2071,1658550766,0.234230168,144.3554688,4.288552003,0.052949842,32.12741867,62.1431504,0.9158,0.1619580103634845,0.2265917149293409
2072,1658550771,0.246111494,144.3554688,4.517727964,0.052949842,26.14688405,51.31099968,0.8982444444444444,0.16083975281474,0.2267644058306617
2073,1658550776,0.25799282,144.3554688,4.746903925,0.052949842,23.47220254,46.06216843,0.8982444444444444,0.16083975281474,0.2267644058306617
2074,1658550781,0.296636165,144.8007813,2.796993146,0.0,32.34694068,64.35678739,0.8982444444444444,0.16083975281474,0.2267644058306617
2075,1658550786,0.297287474,144.8007813,2.79792955,0.0,32.9079858,64.94223209,0.9071555555555556,0.1608478451073663,0.2268519657039756
2076,1658550791,0.297287474,144.8007813,2.79792955,0.0,32.9079858,64.94223209,0.9071555555555556,0.1608478451073663,0.2268519657039756
2077,1658550796,0.282758929,144.7890625,3.421448774,0.0,32.83654442,63.93305907,0.9071555555555556,0.1608478451073663,0.2268519657039756
2078,1658550801,0.284111345,144.4609375,4.93297007,0.044293806,32.63550998,64.14042854,0.9010666666666668,0.1593491115908668,0.2269975142589917
2079,1658550806,0.296147795,144.4609375,5.058924149,0.044293806,32.63550998,64.14042854,0.9010666666666668,0.1593491115908668,0.2269975142589917
2080,1658550811,0.270542059,144.4609375,4.001798345,0.061598045,32.69407671,64.08334206,0.9010666666666668,0.1593491115908668,0.2269975142589917
2081,1658550816,0.258493421,144.5976563,3.109444279,0.041071598,24.37622358,46.54874331,0.9196888888888888,0.1603419575091147,0.2269973928167264
2082,1658550821,0.24599568,144.5976563,2.911882764,0.041071598,27.10577104,51.76107669,0.9196888888888888,0.1603419575091147,0.2269973928167264
2083,1658550826,0.294217484,144.8320313,3.734875742,0.061228568,32.75456951,62.54800064,0.9196888888888888,0.1603419575091147,0.2269973928167264
2084,1658550831,0.294217484,144.8320313,3.734875742,0.061228568,32.43685536,60.50346134,0.9377555555555556,0.1616647392324474,0.2269709184028812
2085,1658550836,0.274971563,144.8789063,2.833888399,0.047656235,32.43685536,60.50346134,0.9377555555555556,0.1616647392324474,0.2269709184028812
2086,1658550841,0.300604258,145.0390625,0.013206109,0.0,32.32949399,60.08020351,0.9377555555555556,0.1616647392324474,0.2269709184028812
2087,1658550846,0.300604258,145.0390625,0.013206109,0.0,32.17238573,60.98313295,0.9246888888888888,0.1644217763751783,0.2267566942468123
2088,1658550851,0.29835775,145.2460938,0.015694906,0.0,32.17238573,60.98313295,0.9246888888888888,0.1644217763751783,0.2267566942468123
2089,1658550856,0.246940809,145.2460938,0.01286684,0.0,31.87021363,59.71372047,0.9246888888888888,0.1644217763751783,0.2267566942468123
2090,1658550861,0.240984301,145.265625,0.421080548,0.051265252,31.87021363,59.71372047,0.9441555555555554,0.1664059527332048,0.2258404730759158
2091,1658550866,0.274042775,145.25,1.896885591,0.051265252,23.99627897,44.96069941,0.9441555555555554,0.1664059527332048,0.2258404730759158
2092,1658550871,0.298588867,145.25,2.189912024,0.051265252,32.71199275,65.24729478,0.9441555555555554,0.1664059527332048,0.2258404730759158
2093,1658550876,0.25609817,144.6289063,3.401136879,0.048607121,32.71199275,65.24729478,0.9097777777777776,0.1656186555378273,0.2260938016414258
2094,1658550881,0.27020471,143.8710938,4.473585048,0.054111143,32.71199275,65.24729478,0.9097777777777776,0.1656186555378273,0.2260938016414258
2095,1658550886,0.300240598,143.875,5.427541609,0.066048266,32.71199275,65.24729478,0.9097777777777776,0.1656186555378273,0.2260938016414258
2096,1658550891,0.300367968,143.71875,6.136297264,0.047892785,32.85328998,63.55338334,0.9216444444444444,0.1650611415915527,0.2263111832963936
2097,1658550896,0.302382588,143.84375,5.79053903,0.047892785,32.85328998,63.55338334,0.9216444444444444,0.1650611415915527,0.2263111832963936
2098,1658550901,0.287825717,143.84375,7.030760345,0.0,32.85328998,63.55338334,0.9216444444444444,0.1650611415915527,0.2263111832963936
2099,1658550906,0.272635658,143.84375,6.293034048,0.0,24.44784215,45.6131554,0.9056444444444444,0.1639799340531637,0.2264929216464826
2100,1658550911,0.275911388,143.6601563,5.672973366,0.0,27.20411248,50.75562097,0.9056444444444444,0.1639799340531637,0.2264929216464826
2101,1658550916,0.303440191,143.6640625,5.256839174,0.037625282,33.0752439,61.70958689,0.9056444444444444,0.1639799340531637,0.2264929216464826
2102,1658550921,0.303531488,143.6640625,4.998342263,0.052966425,33.13970282,61.63447944,0.9501111111111112,0.1646300259038208,0.2265801779141331
2103,1658550926,0.300761975,143.5976563,5.158154405,0.052966425,33.13970282,61.63447944,0.9501111111111112,0.1646300259038208,0.2265801779141331
2104,1658550931,0.300271879,143.5390625,5.610908213,0.039961084,33.56175565,62.90174423,0.9501111111111112,0.1646300259038208,0.2265801779141331
2105,1658550936,0.299781412,143.4140625,5.61452359,0.052246506,33.56175565,62.90174423,0.9307333333333332,0.1633020806939874,0.2267482540093708
2106,1658550941,0.278342064,143.4140625,7.369518318,0.052246506,32.91169286,61.6294093,0.9307333333333332,0.1633020806939874,0.2267482540093708
2107,1658550946,0.261297122,142.3125,6.972789183,0.037707083,32.91169286,61.6294093,0.9307333333333332,0.1633020806939874,0.2267482540093708
2108,1658550951,0.258738117,140.5585938,8.96446392,0.0,32.99652261,63.53863067,0.9388888888888888,0.1628667249104164,0.2268923452572028
2109,1658550956,0.249148767,139.8671875,9.631454668,0.0,32.99652261,63.53863067,0.9388888888888888,0.1628667249104164,0.2268923452572028
2110,1658550961,0.299770044,139.8671875,10.27397684,0.0,32.99652261,63.53863067,0.9388888888888888,0.1628667249104164,0.2268923452572028
2111,1658550966,0.301276824,139.8945313,8.211464596,0.0,26.85300412,53.00857384,0.9058888888888889,0.1636094257089048,0.2265295972106168
2112,1658550971,0.302688174,140.0273438,6.489906734,0.0,33.07401801,62.43040732,0.9058888888888889,0.1636094257089048,0.2265295972106168
2113,1658550976,0.303549482,140.0273438,6.291886764,0.0,33.07401801,62.43040732,0.9058888888888889,0.1636094257089048,0.2265295972106168
2114,1658550981,0.302900427,140.6054688,5.439611057,0.0,28.59532521,54.26074263,0.9342666666666668,0.1644260745675066,0.2265434416288662
2115,1658550986,0.286499425,140.6054688,4.015638063,0.0,33.41437627,63.11301672,0.9342666666666668,0.1644260745675066,0.2265434416288662
2116,1658550991,0.303152118,141.1445313,2.762948017,0.051390755,33.41437627,63.11301672,0.9342666666666668,0.1644260745675066,0.2265434416288662
2117,1658550996,0.268018329,141.1445313,1.239949699,0.051390755,33.41437627,63.11301672,0.9457111111111112,0.1646105637579383,0.226675327929031
2118,1658551001,0.293092435,141.5195313,0.995522999,0.041004712,33.41029994,62.95683214,0.9457111111111112,0.1646105637579383,0.226675327929031
2119,1658551006,0.30735639,141.5234375,0.035948861,0.050790807,33.41029994,62.95683214,0.9457111111111112,0.1646105637579383,0.226675327929031
2120,1658551011,0.307140692,141.4960938,1.629914882,0.050790807,28.150736,55.29698983,0.9542444444444445,0.1654984698267044,0.2270430551084962
2121,1658551016,0.287498114,141.4921875,1.999607753,0.061726724,33.37956505,62.45965701,0.9542444444444445,0.1654984698267044,0.2270430551084962
2122,1658551021,0.307107727,140.8242188,2.987934543,0.042166009,33.37956505,62.45965701,0.9542444444444445,0.1654984698267044,0.2270430551084962
2123,1658551026,0.309257303,140.8242188,3.740514918,0.042166009,33.37956505,62.45965701,0.9632,0.1667394950874501,0.2269546451393249
2124,1658551031,0.31245728,140.546875,4.956860596,0.0,33.88737956,64.18483884,0.9632,0.1667394950874501,0.2269546451393249
2125,1658551036,0.310741878,140.6640625,4.427859042,0.0,33.88737956,64.18483884,0.9632,0.1667394950874501,0.2269546451393249
2126,1658551041,0.272618554,140.6640625,6.384276234,0.0,33.88737956,64.18483884,0.9324888888888888,0.165669477567004,0.227226129323504
2127,1658551046,0.30621246,140.3476563,6.936200105,0.038960686,33.21412382,62.98022472,0.9324888888888888,0.165669477567004,0.227226129323504
2128,1658551051,0.305065306,140.3476563,7.343281174,0.047902824,33.21412382,62.98022472,0.9324888888888888,0.165669477567004,0.227226129323504
2129,1658551056,0.305065306,140.3476563,7.343281174,0.047902824,33.21412382,62.98022472,0.9196888888888888,0.1640064183767252,0.2274065925298069
