,timestamp,shippingservice-589dc45c5d-h7pnk&cpu_usage,shippingservice-589dc45c5d-h7pnk&mem_usage,shippingservice-589dc45c5d-h7pnk&mem_usage_rate,shippingservice-589dc45c5d-h7pnk&fs_usage,shippingservice-589dc45c5d-h7pnk&net_receive,shippingservice-589dc45c5d-h7pnk&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
167,1658541281,0.056511166,142.2265625,0.511810183,0.003720052,11.56512192,8.998817529,0.702311111111111,0.1490121870276781,0.2247603048468033
168,1658541286,0.056388832,142.3046875,0.508706302,0.00258859,12.28538258,9.559252114,0.702311111111111,0.1490121870276781,0.2247603048468033
169,1658541291,0.056025766,142.3046875,0.40164161,0.0,15.05878979,11.44982826,0.6966888888888888,0.1515464063181352,0.2247715382563477
170,1658541296,0.057052934,141.9023438,1.93379672,0.0,15.05878979,11.44982826,0.6966888888888888,0.1515464063181352,0.2247715382563477
171,1658541301,0.057052934,141.9023438,1.93379672,0.0,12.43926024,8.641376247,0.6966888888888888,0.1515464063181352,0.2247715382563477
172,1658541306,0.053240669,141.9023438,2.565681583,0.003527371,14.62515166,10.15988376,0.7067555555555555,0.1523132074407851,0.2248406389053291
173,1658541311,0.059104169,142.2617188,1.572059674,0.007438583,14.62515166,10.15988376,0.7067555555555555,0.1523132074407851,0.2248406389053291
174,1658541316,0.059104169,142.2617188,1.572059674,0.007438583,14.36870852,10.54370534,0.7067555555555555,0.1523132074407851,0.2248406389053291
175,1658541321,0.060110735,141.8828125,2.487993724,0.007438583,14.59439327,11.67323668,0.7112888888888887,0.1518342343358935,0.2249613525170822
176,1658541326,0.055468839,141.8828125,3.418559546,0.007101285,14.59439327,11.67323668,0.7112888888888887,0.1518342343358935,0.2249613525170822
177,1658541331,0.062259271,141.1523438,4.968011739,0.00639484,14.19170507,11.45841881,0.7112888888888887,0.1518342343358935,0.2249613525170822
178,1658541336,0.056956528,141.1523438,4.393752001,0.00639484,14.19170507,11.45841881,0.7034666666666667,0.1494953772322722,0.2250296637913388
179,1658541341,0.06048353,140.9609375,4.870430947,0.006307088,14.19170507,11.45841881,0.7034666666666667,0.1494953772322722,0.2250296637913388
180,1658541346,0.059605239,140.9609375,5.635938619,0.002752154,12.0633041,9.739942452,0.7034666666666667,0.1494953772322722,0.2250296637913388
181,1658541351,0.059045451,141.0117188,5.120034808,0.0,14.33099145,12.47110351,0.6839777777777778,0.1485141526081089,0.2251629466775551
182,1658541356,0.058438109,141.0703125,4.519019524,0.00307498,14.33099145,12.47110351,0.6839777777777778,0.1485141526081089,0.2251629466775551
183,1658541361,0.058438109,141.0703125,4.519019524,0.00307498,14.63274808,12.66606433,0.6839777777777778,0.1485141526081089,0.2251629466775551
184,1658541366,0.053691613,141.0703125,3.424238626,0.00699712,14.62949042,12.30099801,0.6980444444444444,0.1509750797281633,0.2246541035857589
185,1658541371,0.057224078,141.8554688,1.853936773,0.008269986,14.62949042,12.30099801,0.6980444444444444,0.1509750797281633,0.2246541035857589
186,1658541376,0.057224078,141.8554688,1.853936773,0.008269986,14.40936611,12.82787925,0.6980444444444444,0.1509750797281633,0.2246541035857589
187,1658541381,0.058942402,142.6445313,0.518224143,0.00647305,14.40936611,12.82787925,0.7147333333333333,0.1525986409931584,0.2242639703083376
188,1658541386,0.05855767,142.640625,1.924977138,0.005743954,14.06087646,11.80604742,0.7147333333333333,0.1525986409931584,0.2242639703083376
