timestamp,details-v1-b788479c5-dxvlx_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-dxvlx_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,productpage-v1-7fb564989f-hm9g2_network,details-v1-b788479c5-dxvlx_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 07:49:11,-1.0,6.0797065333323035,42.400360333334675,1.6428733666667008,2.6371857999999784,4.428580066667109,5.05458319999974,-1.0,15.511552,51.924992,12.26752,92.643328,125.075456,112.320512,3098.7777777777774,-1.0,77.44000000000001,361.0,41.38777777777778,102.00999999999999,93.44444444444443
2024-03-05 07:49:16,-1.0,6.0797065333323035,42.400360333334675,1.6428733666667008,2.6371857999999784,4.428580066667109,5.05458319999974,-1.0,15.511552,51.924992,12.26752,92.643328,125.075456,112.320512,3098.7777777777774,-1.0,77.44000000000001,361.0,41.38777777777778,102.00999999999999,93.44444444444443
2024-03-05 07:49:21,-1.0,6.0797065333323035,42.400360333334675,1.6428733666667008,2.6371857999999784,4.428580066667109,5.05458319999974,-1.0,15.511552,51.924992,12.26752,92.643328,125.075456,112.320512,3098.7777777777774,-1.0,77.44000000000001,361.0,41.38777777777778,102.00999999999999,93.44444444444443
2024-03-05 07:49:26,-1.0,6.0797065333323035,42.400360333334675,1.6428733666667008,2.6371857999999784,4.428580066667109,5.05458319999974,-1.0,15.511552,51.924992,12.26752,92.643328,125.075456,112.320512,3098.7777777777774,-1.0,77.44000000000001,361.0,41.38777777777778,102.00999999999999,93.44444444444443
2024-03-05 07:49:31,-1.0,6.0797065333323035,42.400360333334675,2.2595928666666745,2.5279589333332333,5.629085666666356,5.05458319999974,-1.0,15.511552,51.924992,12.189696,92.643328,125.2352,112.320512,3098.7777777777774,-1.0,77.44000000000001,361.0,55.254444444444445,90.25,175.12111111111108
2024-03-05 07:49:36,-1.0,5.6214036333339354,40.388219366665595,2.2595928666666745,2.5279589333332333,5.629085666666356,5.05458319999974,-1.0,15.478784,52.023296,12.189696,92.643328,125.2352,112.320512,3465.2844444444436,-1.0,77.44000000000001,136.88999999999993,55.254444444444445,90.25,175.12111111111108
2024-03-05 07:49:41,-1.0,5.621403633333936,40.3882193666656,2.2595928666666745,2.5279589333332333,5.629085666666356,5.475872566666832,-1.0,15.478784,52.023296,12.189696,92.643328,125.2352,112.49664,3465.2844444444445,-1.0,140.0277777777778,136.89,55.254444444444445,90.25,175.12111111111108
2024-03-05 07:49:46,-1.0,5.621403633333936,40.3882193666656,2.2595928666666745,2.5279589333332333,5.629085666666356,5.475872566666832,-1.0,15.478784,52.023296,12.189696,92.643328,125.2352,112.49664,3465.2844444444445,-1.0,140.0277777777778,136.89,55.254444444444445,90.25,175.12111111111108
2024-03-05 07:49:51,-1.0,5.621403633333936,40.3882193666656,2.2595928666666745,2.5279589333332333,5.629085666666356,5.475872566666832,-1.0,15.478784,52.023296,12.189696,92.643328,125.2352,112.49664,3465.2844444444445,-1.0,140.0277777777778,136.89,55.254444444444445,90.25,175.12111111111108
2024-03-05 07:49:56,-1.0,5.621403633333936,40.3882193666656,2.2595928666666745,2.5279589333332333,5.629085666666356,5.475872566666832,-1.0,15.478784,52.023296,12.189696,92.643328,125.2352,112.49664,3465.2844444444445,-1.0,140.0277777777778,136.89,55.254444444444445,90.25,175.12111111111108
2024-03-05 07:50:01,-1.0,5.621403633333936,40.3882193666656,1.3596467999999955,2.6190370666668628,5.241589166666927,5.475872566666832,-1.0,15.478784,52.023296,12.034048,92.643328,125.325312,112.49664,3465.2844444444445,-1.0,140.0277777777778,136.89,13.444444444444443,25.334444444444443,49.467777777777776
2024-03-05 07:50:06,-1.0,6.8383706999990554,48.56745470000115,1.3596467999999955,2.6190370666668628,5.241589166666927,5.475872566666832,-1.0,15.52384,51.924992,12.034048,92.643328,125.325312,112.49664,3544.2177777777765,-1.0,140.0277777777778,198.80999999999995,13.444444444444443,25.334444444444443,49.467777777777776
2024-03-05 07:50:11,-1.0,6.838370699999056,48.56745470000116,1.3596467999999955,2.6190370666668628,5.241589166666927,2.6949939333334783,-1.0,15.52384,51.924992,12.034048,92.643328,125.325312,112.635904,3544.2177777777774,-1.0,176.00444444444446,198.81,13.444444444444443,25.334444444444443,49.467777777777776
2024-03-05 07:50:16,-1.0,6.838370699999056,48.56745470000116,1.3596467999999955,2.6190370666668628,5.241589166666927,2.6949939333334783,-1.0,15.52384,51.924992,12.034048,92.643328,125.325312,112.635904,3544.2177777777774,-1.0,176.00444444444446,198.81,13.444444444444443,25.334444444444443,49.467777777777776
2024-03-05 07:50:21,-1.0,6.838370699999056,48.56745470000116,1.3596467999999955,2.6190370666668628,5.241589166666927,2.6949939333334783,-1.0,15.52384,51.924992,12.034048,92.643328,125.325312,112.635904,3544.2177777777774,-1.0,176.00444444444446,198.81,13.444444444444443,25.334444444444443,49.467777777777776
2024-03-05 07:50:26,-1.0,6.838370699999056,48.56745470000116,1.3596467999999955,2.6190370666668628,5.241589166666927,2.6949939333334783,-1.0,15.52384,51.924992,12.034048,92.643328,125.325312,112.635904,3544.2177777777774,-1.0,176.00444444444446,198.81,13.444444444444443,25.334444444444443,49.467777777777776
2024-03-05 07:50:31,-1.0,6.838370699999056,48.56745470000116,2.1068096999999972,2.2739849999998305,5.880601399999819,2.6949939333334783,-1.0,15.52384,51.924992,11.804672,92.643328,125.444096,112.635904,3544.2177777777774,-1.0,176.00444444444446,198.81,36.80444444444444,111.65444444444444,251.75111111111113
2024-03-05 07:50:36,-1.0,6.270797700000229,48.25764259999989,2.1068096999999972,2.2739849999998305,5.880601399999819,2.6949939333334783,-1.0,15.54432,51.810304,11.804672,92.643328,125.444096,112.635904,4164.551111111111,-1.0,176.00444444444446,37.20999999999999,36.80444444444444,111.65444444444444,251.75111111111113
2024-03-05 07:50:41,-1.0,6.27079770000023,48.2576425999999,2.1068096999999972,2.2739849999998305,5.880601399999819,4.982908733333128,-1.0,15.54432,51.810304,11.804672,92.643328,125.444096,112.8448,4164.551111111111,-1.0,92.8011111111111,37.209999999999994,36.80444444444444,111.65444444444444,251.75111111111113
2024-03-05 07:50:46,-1.0,6.27079770000023,48.2576425999999,2.1068096999999972,2.2739849999998305,5.880601399999819,4.982908733333128,-1.0,15.54432,51.810304,11.804672,92.643328,125.444096,112.8448,4164.551111111111,-1.0,92.8011111111111,37.209999999999994,36.80444444444444,111.65444444444444,251.75111111111113
2024-03-05 07:50:51,-1.0,6.27079770000023,48.2576425999999,2.1068096999999972,2.2739849999998305,5.880601399999819,4.982908733333128,-1.0,15.54432,51.810304,11.804672,92.643328,125.444096,112.8448,4164.551111111111,-1.0,92.8011111111111,37.209999999999994,36.80444444444444,111.65444444444444,251.75111111111113
2024-03-05 07:50:56,-1.0,6.27079770000023,48.2576425999999,2.1068096999999972,2.2739849999998305,5.880601399999819,4.982908733333128,-1.0,15.54432,51.810304,11.804672,92.643328,125.444096,112.8448,4164.551111111111,-1.0,92.8011111111111,37.209999999999994,36.80444444444444,111.65444444444444,251.75111111111113
2024-03-05 07:51:01,-1.0,6.27079770000023,48.2576425999999,1.45096519999998,1.2811785333333603,4.777549166666498,4.982908733333128,-1.0,15.54432,51.810304,11.726848,92.094464,125.431808,112.8448,4164.551111111111,-1.0,92.8011111111111,37.209999999999994,59.290000000000006,55.254444444444445,20.55111111111111
2024-03-05 07:51:06,-1.0,4.115237700000307,45.12674970000034,1.45096519999998,1.2811785333333603,4.777549166666498,4.982908733333128,-1.0,15.548416,51.810304,11.726848,92.094464,125.431808,112.8448,6099.609999999997,-1.0,92.8011111111111,175.12111111111105,59.290000000000006,55.254444444444445,20.55111111111111
2024-03-05 07:51:11,-1.0,4.115237700000307,45.126749700000346,1.45096519999998,1.2811785333333603,4.777549166666498,4.909479733333436,-1.0,15.548416,51.810304,11.726848,92.094464,125.431808,112.96768,6099.609999999999,-1.0,163.84000000000003,175.12111111111108,59.290000000000006,55.254444444444445,20.55111111111111
2024-03-05 07:51:16,-1.0,4.115237700000307,45.126749700000346,1.45096519999998,1.2811785333333603,4.777549166666498,4.909479733333436,-1.0,15.548416,51.810304,11.726848,92.094464,125.431808,112.96768,6099.609999999999,-1.0,163.84000000000003,175.12111111111108,59.290000000000006,55.254444444444445,20.55111111111111
2024-03-05 07:51:21,-1.0,4.115237700000307,45.126749700000346,1.45096519999998,1.2811785333333603,4.777549166666498,4.909479733333436,-1.0,15.548416,51.810304,11.726848,92.094464,125.431808,112.96768,6099.609999999999,-1.0,163.84000000000003,175.12111111111108,59.290000000000006,55.254444444444445,20.55111111111111
2024-03-05 07:51:26,-1.0,4.115237700000307,45.126749700000346,1.45096519999998,1.2811785333333603,4.777549166666498,4.909479733333436,-1.0,15.548416,51.810304,11.726848,92.094464,125.431808,112.96768,6099.609999999999,-1.0,163.84000000000003,175.12111111111108,59.290000000000006,55.254444444444445,20.55111111111111
2024-03-05 07:51:31,-1.0,4.115237700000307,45.126749700000346,1.796415300000002,2.3410083333333866,3.201317933333314,4.909479733333436,-1.0,15.548416,51.810304,11.251712,92.094464,125.485056,112.96768,6099.609999999999,-1.0,163.84000000000003,175.12111111111108,79.80444444444444,53.29,248.5877777777778
2024-03-05 07:51:36,-1.0,7.214879700001119,43.00414636666497,1.796415300000002,2.3410083333333866,3.201317933333314,4.909479733333436,-1.0,15.54432,51.974144,11.251712,92.094464,125.485056,112.96768,1817.6011111111104,-1.0,163.84000000000003,221.01777777777775,79.80444444444444,53.29,248.5877777777778
2024-03-05 07:51:41,-1.0,7.21487970000112,43.004146366664976,1.796415300000002,2.3410083333333866,3.201317933333314,4.671280099999819,-1.0,15.54432,51.974144,11.251712,92.094464,125.485056,113.074176,1817.601111111111,-1.0,117.36111111111113,221.01777777777778,79.80444444444444,53.29,248.5877777777778
2024-03-05 07:51:46,-1.0,7.21487970000112,43.004146366664976,1.796415300000002,2.3410083333333866,3.201317933333314,4.671280099999819,-1.0,15.54432,51.974144,11.251712,92.094464,125.485056,113.074176,1817.601111111111,-1.0,117.36111111111113,221.01777777777778,79.80444444444444,53.29,248.5877777777778
2024-03-05 07:51:51,-1.0,7.21487970000112,43.004146366664976,1.796415300000002,2.3410083333333866,3.201317933333314,4.671280099999819,-1.0,15.54432,51.974144,11.251712,92.094464,125.485056,113.074176,1817.601111111111,-1.0,117.36111111111113,221.01777777777778,79.80444444444444,53.29,248.5877777777778
2024-03-05 07:51:56,-1.0,7.21487970000112,43.004146366664976,1.796415300000002,2.3410083333333866,3.201317933333314,4.671280099999819,-1.0,15.54432,51.974144,11.251712,92.094464,125.485056,113.074176,1817.601111111111,-1.0,117.36111111111113,221.01777777777778,79.80444444444444,53.29,248.5877777777778
2024-03-05 07:52:01,-1.0,7.21487970000112,43.004146366664976,1.535772700000019,2.5966668666666712,4.37186293333364,4.671280099999819,-1.0,15.54432,51.974144,11.382784,92.094464,125.60384,113.074176,1817.601111111111,-1.0,117.36111111111113,221.01777777777778,10.240000000000002,49.467777777777776,56.75111111111111
2024-03-05 07:52:06,-1.0,5.472792566666839,43.33115086666717,1.535772700000019,2.5966668666666712,4.37186293333364,4.671280099999819,-1.0,15.548416,51.908608,11.382784,92.094464,125.60384,113.074176,4246.694444444443,-1.0,117.36111111111113,219.03999999999996,10.240000000000002,49.467777777777776,56.75111111111111
2024-03-05 07:52:11,-1.0,5.47279256666684,43.33115086666718,1.535772700000019,2.5966668666666712,4.37186293333364,3.6659136333331803,-1.0,15.548416,51.908608,11.382784,92.094464,125.60384,113.188864,4246.694444444445,-1.0,182.25,219.04000000000002,10.240000000000002,49.467777777777776,56.75111111111111
2024-03-05 07:52:16,-1.0,5.47279256666684,43.33115086666718,1.535772700000019,2.5966668666666712,4.37186293333364,3.6659136333331803,-1.0,15.548416,51.908608,11.382784,92.094464,125.60384,113.188864,4246.694444444445,-1.0,182.25,219.04000000000002,10.240000000000002,49.467777777777776,56.75111111111111
2024-03-05 07:52:21,-1.0,5.47279256666684,43.33115086666718,1.535772700000019,2.5966668666666712,4.37186293333364,3.6659136333331803,-1.0,15.548416,51.908608,11.382784,92.094464,125.60384,113.188864,4246.694444444445,-1.0,182.25,219.04000000000002,10.240000000000002,49.467777777777776,56.75111111111111
2024-03-05 07:52:26,-1.0,5.47279256666684,43.33115086666718,1.535772700000019,2.5966668666666712,4.37186293333364,3.6659136333331803,-1.0,15.548416,51.908608,11.382784,92.094464,125.60384,113.188864,4246.694444444445,-1.0,182.25,219.04000000000002,10.240000000000002,49.467777777777776,56.75111111111111
2024-03-05 07:52:31,-1.0,5.47279256666684,43.33115086666718,1.7765433666666535,1.2436686333333096,5.278785100000031,3.6659136333331803,-1.0,15.548416,51.908608,11.79648,92.094464,125.78816,113.188864,4246.694444444445,-1.0,182.25,219.04000000000002,34.81,65.07111111111111,103.3611111111111
2024-03-05 07:52:36,-1.0,664.6164895666648,50.44126706666626,1.7765433666666535,1.2436686333333096,5.278785100000031,3.6659136333331803,-1.0,18.694144,51.908608,11.79648,92.094464,125.78816,113.188864,2143.689999999999,-1.0,182.25,157.0844444444444,34.81,65.07111111111111,103.3611111111111
2024-03-05 07:52:41,-1.0,664.6164895666649,50.44126706666627,1.7765433666666535,1.2436686333333096,5.278785100000031,3.994793933333559,-1.0,18.694144,51.908608,11.79648,92.094464,125.78816,113.27488,2143.6899999999996,-1.0,78.61777777777779,157.08444444444444,34.81,65.07111111111111,103.3611111111111
2024-03-05 07:52:46,-1.0,664.6164895666649,50.44126706666627,1.7765433666666535,1.2436686333333096,5.278785100000031,3.994793933333559,-1.0,18.694144,51.908608,11.79648,92.094464,125.78816,113.27488,2143.6899999999996,-1.0,78.61777777777779,157.08444444444444,34.81,65.07111111111111,103.3611111111111
2024-03-05 07:52:51,-1.0,664.6164895666649,50.44126706666627,1.7765433666666535,1.2436686333333096,5.278785100000031,3.994793933333559,-1.0,18.694144,51.908608,11.79648,92.094464,125.78816,113.27488,2143.6899999999996,-1.0,78.61777777777779,157.08444444444444,34.81,65.07111111111111,103.3611111111111
2024-03-05 07:52:56,-1.0,664.6164895666649,50.44126706666627,1.7765433666666535,1.2436686333333096,5.278785100000031,3.994793933333559,-1.0,18.694144,51.908608,11.79648,92.094464,125.78816,113.27488,2143.6899999999996,-1.0,78.61777777777779,157.08444444444444,34.81,65.07111111111111,103.3611111111111
2024-03-05 07:53:01,-1.0,664.6164895666649,50.44126706666627,1.7786025333333437,2.2913029333333648,5.764776633333213,3.994793933333559,-1.0,18.694144,51.908608,12.173312,92.094464,125.894656,113.27488,2143.6899999999996,-1.0,78.61777777777779,157.08444444444444,45.78777777777778,85.87111111111112,163.84000000000003
