timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-pw8k9_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-pw8k9_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v3-5fd56449d8-tv4wp_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v1-7b76c4f45d-s5dnq_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-pw8k9_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-6ccf99c555-fqvhb_network
2024-03-06 16:44:01,4.102796899996974,66.76528926667137,1.1229186333328773,-1.0,1.9013379666667163,3.4614115999981245,4.047064066666431,24.702976,56.635392,10.457088,-1.0,84.512768,524.578816,483.463168,102.68444444444444,4480.071111111111,71.68444444444445,158.76,-1.0,82.80999999999999,118.08444444444446
2024-03-06 16:44:06,7.346194866659061,33.92006239999621,1.446856299999884,-1.0,1.9013379666667163,3.4614115999981245,4.047064066666431,24.686592,56.537088,9.658368,-1.0,84.512768,524.578816,483.463168,102.68444444444444,2862.249999999999,71.68444444444445,148.02777777777771,-1.0,50.884444444444426,118.08444444444446
2024-03-06 16:44:11,7.3461948666590615,33.92006239999622,1.4468562999998844,-1.0,1.9013379666667163,3.4614115999981245,4.649668866666919,24.686592,56.537088,9.658368,-1.0,84.512768,524.578816,483.565568,102.68444444444444,2862.25,71.68444444444445,148.02777777777777,-1.0,50.88444444444445,102.68444444444444
2024-03-06 16:44:16,7.3461948666590615,33.92006239999622,1.4468562999998844,-1.0,1.9013379666667163,3.4614115999981245,4.649668866666919,24.686592,56.537088,9.658368,-1.0,84.512768,524.578816,483.565568,102.68444444444444,2862.25,71.68444444444445,148.02777777777777,-1.0,50.88444444444445,102.68444444444444
2024-03-06 16:44:21,7.3461948666590615,33.92006239999622,1.4468562999998844,0.0,1.9013379666667163,3.4614115999981245,4.649668866666919,24.686592,56.537088,9.658368,0.0,84.512768,524.578816,483.565568,102.68444444444444,2862.25,71.68444444444445,148.02777777777777,0.0,50.88444444444445,102.68444444444444
2024-03-06 16:44:26,7.3461948666590615,33.92006239999622,1.4468562999998844,0.0,1.9013379666667163,3.4614115999981245,4.649668866666919,24.686592,56.537088,9.658368,0.0,84.512768,524.578816,483.565568,102.68444444444444,2862.25,71.68444444444445,148.02777777777777,0.0,50.88444444444445,102.68444444444444
2024-03-06 16:44:31,7.3461948666590615,33.92006239999622,1.4468562999998844,0.0,2.078682866666526,5.017707333335389,4.649668866666919,24.686592,56.537088,9.658368,1.261568,82.034688,522.231808,483.565568,138.45444444444448,2862.25,241.28444444444443,148.02777777777777,0.0,50.88444444444445,102.68444444444444
2024-03-06 16:44:36,5.148599066675766,51.343246599996434,1.5365978333344779,0.0,2.078682866666526,5.017707333335389,4.649668866666919,24.686592,56.774656,10.19904,1.261568,82.034688,522.231808,483.565568,138.45444444444448,8178.187777777776,241.28444444444443,55.7511111111111,0.0,142.4044444444444,102.68444444444444
2024-03-06 16:44:41,5.148599066675767,51.34324659999644,1.536597833334478,0.0,2.078682866666526,5.017707333335389,3.626503399997697,24.686592,56.774656,10.19904,1.261568,82.034688,522.231808,483.663872,138.45444444444448,8178.187777777778,241.28444444444443,55.751111111111115,0.0,142.40444444444444,136.89
2024-03-06 16:44:46,5.148599066675767,51.34324659999644,1.536597833334478,0.0,2.078682866666526,5.017707333335389,3.626503399997697,24.686592,56.774656,10.19904,1.261568,82.034688,522.231808,483.663872,138.45444444444448,8178.187777777778,241.28444444444443,55.751111111111115,0.0,142.40444444444444,136.89
2024-03-06 16:44:51,5.148599066675767,51.34324659999644,1.536597833334478,0.0,2.078682866666526,5.017707333335389,3.626503399997697,24.686592,56.774656,10.19904,1.261568,82.034688,522.231808,483.663872,138.45444444444448,8178.187777777778,241.28444444444443,55.751111111111115,0.0,142.40444444444444,136.89
2024-03-06 16:44:56,5.148599066675767,51.34324659999644,1.536597833334478,0.0,2.078682866666526,5.017707333335389,3.626503399997697,24.686592,56.774656,10.19904,1.261568,82.034688,522.231808,483.663872,138.45444444444448,8178.187777777778,241.28444444444443,55.751111111111115,0.0,142.40444444444444,136.89
2024-03-06 16:45:01,5.148599066675767,51.34324659999644,1.536597833334478,226.40765095626446,2.077981900000007,3.2485572666663147,3.626503399997697,24.686592,56.774656,10.19904,118.80448,81.379328,521.703424,483.663872,51.361111111111114,8178.187777777778,123.9511111111111,55.751111111111115,35.20444444444445,142.40444444444444,136.89
2024-03-06 16:45:06,6.304454399999788,44.56978176666173,1.2645918333343311,261.3345928201533,2.077981900000007,3.2485572666663147,3.626503399997697,24.686592,56.782848,10.215424,118.80448,81.379328,521.703424,483.663872,51.361111111111114,1295.9999999999995,123.9511111111111,108.85444444444441,35.20444444444445,41.81777777777777,136.89
2024-03-06 16:45:11,6.304454399999789,44.569781766661734,1.2645918333343313,296.26153468404226,2.077981900000007,3.2485572666663147,3.190079300001495,24.686592,56.782848,10.215424,118.80448,81.379328,521.703424,483.733504,51.361111111111114,1296.0,123.9511111111111,108.85444444444445,35.20444444444445,41.81777777777778,87.11111111111113
2024-03-06 16:45:16,6.304454399999789,44.569781766661734,1.2645918333343313,331.18847654793115,2.077981900000007,3.2485572666663147,3.190079300001495,24.686592,56.782848,10.215424,118.80448,81.379328,521.703424,483.733504,51.361111111111114,1296.0,123.9511111111111,108.85444444444445,35.20444444444445,41.81777777777778,87.11111111111113
2024-03-06 16:45:21,6.304454399999789,44.569781766661734,1.2645918333343313,366.11541841182,2.077981900000007,3.2485572666663147,3.190079300001495,24.686592,56.782848,10.215424,118.80448,81.379328,521.703424,483.733504,51.361111111111114,1296.0,123.9511111111111,108.85444444444445,35.20444444444445,41.81777777777778,87.11111111111113
2024-03-06 16:45:26,6.304454399999789,44.569781766661734,1.2645918333343313,401.0423602757089,2.077981900000007,3.2485572666663147,3.190079300001495,24.686592,56.782848,10.215424,118.80448,81.379328,521.703424,483.733504,51.361111111111114,1296.0,123.9511111111111,108.85444444444445,35.20444444444445,41.81777777777778,87.11111111111113
2024-03-06 16:45:31,6.304454399999789,44.569781766661734,1.2645918333343313,35.93311216666664,0.9121058333334986,3.3618232999970132,3.190079300001495,24.686592,56.782848,10.215424,112.51712,81.178624,523.063296,483.733504,37.209999999999994,1296.0,106.09000000000002,108.85444444444445,22.404444444444444,41.81777777777778,87.11111111111113
2024-03-06 16:45:36,5.682970799989561,20.282537166667677,1.1615249333317477,35.93311216666664,0.9121058333334986,3.3618232999970132,3.190079300001495,24.686592,56.6272,10.276864,112.51712,81.178624,523.063296,483.733504,37.209999999999994,3367.8677777777766,106.09000000000002,271.15111111111105,22.404444444444444,37.61777777777776,87.11111111111113
2024-03-06 16:45:41,5.682970799989562,20.28253716666768,1.1615249333317479,35.93311216666664,0.9121058333334986,3.3618232999970132,3.09354283333505,24.686592,56.6272,10.276864,112.51712,81.178624,523.063296,483.811328,37.209999999999994,3367.8677777777775,106.09000000000002,271.15111111111105,22.404444444444444,37.61777777777778,93.44444444444443
2024-03-06 16:45:46,5.682970799989562,20.28253716666768,1.1615249333317479,35.93311216666664,0.9121058333334986,3.3618232999970132,3.09354283333505,24.686592,56.6272,10.276864,112.51712,81.178624,523.063296,483.811328,37.209999999999994,3367.8677777777775,106.09000000000002,271.15111111111105,22.404444444444444,37.61777777777778,93.44444444444443
2024-03-06 16:45:51,5.682970799989562,20.28253716666768,1.1615249333317479,35.93311216666664,0.9121058333334986,3.3618232999970132,3.09354283333505,24.686592,56.6272,10.276864,112.51712,81.178624,523.063296,483.811328,37.209999999999994,3367.8677777777775,106.09000000000002,271.15111111111105,22.404444444444444,37.61777777777778,93.44444444444443
2024-03-06 16:45:56,5.682970799989562,20.28253716666768,1.1615249333317479,35.93311216666664,0.9121058333334986,3.3618232999970132,3.09354283333505,24.686592,56.6272,10.276864,112.51712,81.178624,523.063296,483.811328,37.209999999999994,3367.8677777777775,106.09000000000002,271.15111111111105,22.404444444444444,37.61777777777778,93.44444444444443
2024-03-06 16:46:01,5.682970799989562,20.28253716666768,1.1615249333317479,18.262464433333335,2.446598499999908,3.506385766669003,3.09354283333505,24.686592,56.6272,10.276864,111.45216,80.83456,522.268672,483.811328,92.8011111111111,3367.8677777777775,138.45444444444448,271.15111111111105,5.4444444444444455,37.61777777777778,93.44444444444443
2024-03-06 16:46:06,3.6037479000090866,68.0656351666736,1.1912089333350193,18.262464433333335,2.446598499999908,3.506385766669003,3.09354283333505,24.686592,56.676352,10.498048,111.45216,80.83456,522.268672,483.811328,92.8011111111111,3769.959999999999,138.45444444444448,159.60111111111107,5.4444444444444455,72.24999999999997,93.44444444444443
2024-03-06 16:46:11,3.603747900009087,68.06563516667362,1.1912089333350195,18.262464433333335,2.446598499999908,3.506385766669003,3.025759233332792,24.686592,56.676352,10.498048,111.45216,80.83456,522.268672,483.905536,92.8011111111111,3769.96,138.45444444444448,159.6011111111111,5.4444444444444455,72.25,54.760000000000005
2024-03-06 16:46:16,3.603747900009087,68.06563516667362,1.1912089333350195,18.262464433333335,2.446598499999908,3.506385766669003,3.025759233332792,24.686592,56.676352,10.498048,111.45216,80.83456,522.268672,483.905536,92.8011111111111,3769.96,138.45444444444448,159.6011111111111,5.4444444444444455,72.25,54.760000000000005
2024-03-06 16:46:21,3.603747900009087,68.06563516667362,1.1912089333350195,18.262464433333335,2.446598499999908,3.506385766669003,3.025759233332792,24.686592,56.676352,10.498048,111.45216,80.83456,522.268672,483.905536,92.8011111111111,3769.96,138.45444444444448,159.6011111111111,5.4444444444444455,72.25,54.760000000000005
2024-03-06 16:46:26,3.603747900009087,68.06563516667362,1.1912089333350195,18.262464433333335,2.446598499999908,3.506385766669003,3.025759233332792,24.686592,56.676352,10.498048,111.45216,80.83456,522.268672,483.905536,92.8011111111111,3769.96,138.45444444444448,159.6011111111111,5.4444444444444455,72.25,54.760000000000005
2024-03-06 16:46:31,3.603747900009087,68.06563516667362,1.1912089333350195,11.67856563333333,1.7100607666667618,4.142614700000044,3.025759233332792,24.686592,56.676352,10.498048,110.534656,82.972672,523.538432,483.905536,93.44444444444443,3769.96,78.61777777777779,159.6011111111111,36.80444444444444,72.25,54.760000000000005
2024-03-06 16:46:36,6.04038843333304,24.8507858333293,1.1163339666647212,11.67856563333333,1.7100607666667618,4.142614700000044,3.025759233332792,24.686592,56.594432,10.38336,110.534656,82.972672,523.538432,483.905536,93.44444444444443,5645.017777777774,78.61777777777779,102.00999999999996,36.80444444444444,51.83999999999999,54.760000000000005
2024-03-06 16:46:41,6.040388433333041,24.850785833329304,1.1163339666647214,11.67856563333333,1.7100607666667618,4.142614700000044,2.7196284999983313,24.686592,56.594432,10.38336,110.534656,82.972672,523.538432,483.999744,93.44444444444443,5645.017777777779,78.61777777777779,102.00999999999999,36.80444444444444,51.84,85.25444444444443
2024-03-06 16:46:46,6.040388433333041,24.850785833329304,1.1163339666647214,11.67856563333333,1.7100607666667618,4.142614700000044,2.7196284999983313,24.686592,56.594432,10.38336,110.534656,82.972672,523.538432,483.999744,93.44444444444443,5645.017777777779,78.61777777777779,102.00999999999999,36.80444444444444,51.84,85.25444444444443
2024-03-06 16:46:51,6.040388433333041,24.850785833329304,1.1163339666647214,11.67856563333333,1.7100607666667618,4.142614700000044,2.7196284999983313,24.686592,56.594432,10.38336,110.534656,82.972672,523.538432,483.999744,93.44444444444443,5645.017777777779,78.61777777777779,102.00999999999999,36.80444444444444,51.84,85.25444444444443
2024-03-06 16:46:56,6.040388433333041,24.850785833329304,1.1163339666647214,11.67856563333333,1.7100607666667618,4.142614700000044,2.7196284999983313,24.686592,56.594432,10.38336,110.534656,82.972672,523.538432,483.999744,93.44444444444443,5645.017777777779,78.61777777777779,102.00999999999999,36.80444444444444,51.84,85.25444444444443
2024-03-06 16:47:01,6.040388433333041,24.850785833329304,1.1163339666647214,16.0267431,2.2115744333331597,3.3533556999979433,2.7196284999983313,24.686592,56.594432,10.38336,108.179456,82.976768,523.73504,483.999744,96.04000000000002,5645.017777777779,51.361111111111114,102.00999999999999,32.49,51.84,85.25444444444443
2024-03-06 16:47:06,5.690605533330502,47.41836596666264,0.9541158999998818,16.0267431,2.2115744333331597,3.3533556999979433,2.7196284999983313,24.702976,56.70912,10.387456,108.179456,82.976768,523.73504,483.999744,96.04000000000002,3504.6399999999994,51.361111111111114,176.88999999999996,32.49,47.60999999999999,85.25444444444443
2024-03-06 16:47:11,5.690605533330503,47.41836596666265,0.9541158999998819,16.0267431,2.2115744333331597,3.3533556999979433,3.608980333334936,24.702976,56.70912,10.387456,108.179456,82.976768,523.73504,484.028416,96.04000000000002,3504.6400000000003,51.361111111111114,176.89000000000001,32.49,47.61000000000001,116.64000000000001
2024-03-06 16:47:16,5.690605533330503,47.41836596666265,0.9541158999998819,16.0267431,2.2115744333331597,3.3533556999979433,3.608980333334936,24.702976,56.70912,10.387456,108.179456,82.976768,523.73504,484.028416,96.04000000000002,3504.6400000000003,51.361111111111114,176.89000000000001,32.49,47.61000000000001,116.64000000000001
2024-03-06 16:47:21,5.690605533330503,47.41836596666265,0.9541158999998819,16.0267431,2.2115744333331597,3.3533556999979433,3.608980333334936,24.702976,56.70912,10.387456,108.179456,82.976768,523.73504,484.028416,96.04000000000002,3504.6400000000003,51.361111111111114,176.89000000000001,32.49,47.61000000000001,116.64000000000001
2024-03-06 16:47:26,5.690605533330503,47.41836596666265,0.9541158999998819,16.0267431,2.2115744333331597,3.3533556999979433,3.608980333334936,24.702976,56.70912,10.387456,108.179456,82.976768,523.73504,484.028416,96.04000000000002,3504.6400000000003,51.361111111111114,176.89000000000001,32.49,47.61000000000001,116.64000000000001
2024-03-06 16:47:31,5.690605533330503,47.41836596666265,0.9541158999998819,-1.0,1.7406416666666757,2.5483152666690025,3.608980333334936,24.702976,56.70912,10.387456,-1.0,82.911232,523.935744,484.028416,38.02777777777778,3504.6400000000003,25.334444444444443,176.89000000000001,-1.0,47.61000000000001,116.64000000000001
2024-03-06 16:47:36,7.8762716999942,48.700604733342814,1.0993711666666661,-1.0,1.7406416666666757,2.5483152666690025,3.608980333334936,24.686592,56.692736,10.293248,-1.0,82.911232,523.935744,484.028416,38.02777777777778,2187.12111111111,25.334444444444443,58.26777777777776,-1.0,54.75999999999999,116.64000000000001
2024-03-06 16:47:41,7.8762716999942,48.70060473334282,1.0993711666666663,-1.0,1.7406416666666757,2.5483152666690025,3.9110872666659207,24.686592,56.692736,10.293248,-1.0,82.911232,523.935744,484.093952,38.02777777777778,2187.121111111111,25.334444444444443,58.26777777777778,-1.0,54.760000000000005,62.410000000000004
2024-03-06 16:47:46,7.8762716999942,48.70060473334282,1.0993711666666663,-1.0,1.7406416666666757,2.5483152666690025,3.9110872666659207,24.686592,56.692736,10.293248,-1.0,82.911232,523.935744,484.093952,38.02777777777778,2187.121111111111,25.334444444444443,58.26777777777778,-1.0,54.760000000000005,62.410000000000004
2024-03-06 16:47:51,7.8762716999942,48.70060473334282,1.0993711666666663,-1.0,1.7406416666666757,2.5483152666690025,3.9110872666659207,24.686592,56.692736,10.293248,-1.0,82.911232,523.935744,484.093952,38.02777777777778,2187.121111111111,25.334444444444443,58.26777777777778,-1.0,54.760000000000005,62.410000000000004
2024-03-06 16:47:56,7.8762716999942,48.70060473334282,1.0993711666666663,-1.0,1.7406416666666757,2.5483152666690025,3.9110872666659207,24.686592,56.692736,10.293248,-1.0,82.911232,523.935744,484.093952,38.02777777777778,2187.121111111111,25.334444444444443,58.26777777777778,-1.0,54.760000000000005,62.410000000000004
2024-03-06 16:48:01,7.8762716999942,48.70060473334282,1.0993711666666663,-1.0,2.5694663333335184,6.100116233331694,3.9110872666659207,24.686592,56.692736,10.293248,-1.0,82.911232,524.320768,484.093952,130.72111111111113,2187.121111111111,40.53444444444444,58.26777777777778,-1.0,54.760000000000005,62.410000000000004
2024-03-06 16:48:06,3.288242233338678,51.35067999999591,1.557064399999793,-1.0,2.5694663333335184,6.100116233331694,3.9110872666659207,24.686592,56.594432,9.846784,-1.0,82.911232,524.320768,484.093952,130.72111111111113,6251.537777777775,40.53444444444444,152.9344444444444,-1.0,88.98777777777775,62.410000000000004
2024-03-06 16:48:11,3.2882422333386785,51.35067999999592,1.5570643999997933,-1.0,2.5694663333335184,6.100116233331694,4.958427899998696,24.686592,56.594432,9.846784,-1.0,82.911232,524.320768,484.237312,130.72111111111113,6251.537777777778,40.53444444444444,152.93444444444447,-1.0,88.98777777777778,232.0544444444444
2024-03-06 16:48:16,3.2882422333386785,51.35067999999592,1.5570643999997933,-1.0,2.5694663333335184,6.100116233331694,4.958427899998696,24.686592,56.594432,9.846784,-1.0,82.911232,524.320768,484.237312,130.72111111111113,6251.537777777778,40.53444444444444,152.93444444444447,-1.0,88.98777777777778,232.0544444444444
2024-03-06 16:48:21,3.2882422333386785,51.35067999999592,1.5570643999997933,-1.0,2.5694663333335184,6.100116233331694,4.958427899998696,24.686592,56.594432,9.846784,-1.0,82.911232,524.320768,484.237312,130.72111111111113,6251.537777777778,40.53444444444444,152.93444444444447,-1.0,88.98777777777778,232.0544444444444
2024-03-06 16:48:26,3.2882422333386785,51.35067999999592,1.5570643999997933,-1.0,2.5694663333335184,6.100116233331694,4.958427899998696,24.686592,56.594432,9.846784,-1.0,82.911232,524.320768,484.237312,130.72111111111113,6251.537777777778,40.53444444444444,152.93444444444447,-1.0,88.98777777777778,232.0544444444444
2024-03-06 16:48:31,3.2882422333386785,51.35067999999592,1.5570643999997933,-1.0,2.2008570333331554,4.415025733332338,4.958427899998696,24.686592,56.594432,9.846784,-1.0,82.911232,524.320768,484.237312,130.72111111111113,6251.537777777778,40.11111111111111,152.93444444444447,-1.0,88.98777777777778,232.0544444444444
2024-03-06 16:48:36,7.754676966669648,47.13798303332623,1.6262802000028385,-1.0,2.2008570333331554,4.415025733332338,4.958427899998696,24.686592,56.594432,10.256384,-1.0,82.911232,524.320768,484.237312,130.72111111111113,1361.6099999999994,40.11111111111111,237.15999999999997,-1.0,121.7344444444444,232.0544444444444
2024-03-06 16:48:41,7.754676966669649,47.137983033326236,1.6262802000028387,-1.0,2.2008570333331554,4.415025733332338,2.64308840000164,24.686592,56.594432,10.256384,-1.0,82.911232,524.320768,484.339712,130.72111111111113,1361.61,40.11111111111111,237.16000000000003,-1.0,121.73444444444443,125.43999999999998
2024-03-06 16:48:46,7.754676966669649,47.137983033326236,1.6262802000028387,-1.0,2.2008570333331554,4.415025733332338,2.64308840000164,24.686592,56.594432,10.256384,-1.0,82.911232,524.320768,484.339712,130.72111111111113,1361.61,40.11111111111111,237.16000000000003,-1.0,121.73444444444443,125.43999999999998
2024-03-06 16:48:51,7.754676966669649,47.137983033326236,1.6262802000028387,-1.0,2.2008570333331554,4.415025733332338,2.64308840000164,24.686592,56.594432,10.256384,-1.0,82.911232,524.320768,484.339712,130.72111111111113,1361.61,40.11111111111111,237.16000000000003,-1.0,121.73444444444443,125.43999999999998
2024-03-06 16:48:56,7.754676966669649,47.137983033326236,1.6262802000028387,-1.0,2.2008570333331554,4.415025733332338,2.64308840000164,24.686592,56.594432,10.256384,-1.0,82.911232,524.320768,484.339712,130.72111111111113,1361.61,40.11111111111111,237.16000000000003,-1.0,121.73444444444443,125.43999999999998
2024-03-06 16:49:01,7.754676966669649,47.137983033326236,1.6262802000028387,-1.0,2.4930866666667364,3.8226355666703666,2.64308840000164,24.686592,56.594432,10.256384,-1.0,82.911232,524.500992,484.339712,110.9511111111111,1361.61,13.444444444444443,237.16000000000003,-1.0,121.73444444444443,125.43999999999998
2024-03-06 16:49:06,5.170867999989543,39.07774016667341,1.3828226333316704,-1.0,2.4930866666667364,3.8226355666703666,2.64308840000164,24.686592,56.725504,9.527296,-1.0,82.911232,524.500992,484.339712,110.9511111111111,5026.809999999999,13.444444444444443,87.73444444444442,-1.0,40.11111111111109,125.43999999999998
2024-03-06 16:49:11,5.170867999989544,39.077740166673415,1.3828226333316707,-1.0,2.4930866666667364,3.8226355666703666,4.039857366664515,24.686592,56.725504,9.527296,-1.0,82.911232,524.500992,484.462592,110.9511111111111,5026.81,13.444444444444443,87.73444444444445,-1.0,40.11111111111111,135.33444444444444
2024-03-06 16:49:16,5.170867999989544,39.077740166673415,1.3828226333316707,-1.0,2.4930866666667364,3.8226355666703666,4.039857366664515,24.686592,56.725504,9.527296,-1.0,82.911232,524.500992,484.462592,110.9511111111111,5026.81,13.444444444444443,87.73444444444445,-1.0,40.11111111111111,135.33444444444444
2024-03-06 16:49:21,5.170867999989544,39.077740166673415,1.3828226333316707,-1.0,2.4930866666667364,3.8226355666703666,4.039857366664515,24.686592,56.725504,9.527296,-1.0,82.911232,524.500992,484.462592,110.9511111111111,5026.81,13.444444444444443,87.73444444444445,-1.0,40.11111111111111,135.33444444444444
2024-03-06 16:49:26,5.170867999989544,39.077740166673415,1.3828226333316707,-1.0,2.4930866666667364,3.8226355666703666,4.039857366664515,24.686592,56.725504,9.527296,-1.0,82.911232,524.500992,484.462592,110.9511111111111,5026.81,13.444444444444443,87.73444444444445,-1.0,40.11111111111111,135.33444444444444
2024-03-06 16:49:31,5.170867999989544,39.077740166673415,1.3828226333316707,-1.0,1.2426546333332547,5.691791999997046,4.039857366664515,24.686592,56.725504,9.527296,-1.0,82.915328,524.681216,484.462592,140.0277777777778,5026.81,39.69,87.73444444444445,-1.0,40.11111111111111,135.33444444444444
2024-03-06 16:49:36,6.319170466667855,51.69822403333151,1.7493234000009275,-1.0,1.2426546333332547,5.691791999997046,4.039857366664515,24.686592,56.479744,10.166272,-1.0,82.915328,524.681216,484.462592,140.0277777777778,3477.0677777777773,39.69,191.3611111111111,-1.0,132.24999999999997,135.33444444444444
2024-03-06 16:49:41,6.319170466667856,51.69822403333153,1.7493234000009277,-1.0,1.2426546333332547,5.691791999997046,5.487078000002535,24.686592,56.479744,10.166272,-1.0,82.915328,524.681216,484.581376,140.0277777777778,3477.067777777778,39.69,191.36111111111111,-1.0,132.25,126.18777777777775
2024-03-06 16:49:46,6.319170466667856,51.69822403333153,1.7493234000009277,-1.0,1.2426546333332547,5.691791999997046,5.487078000002535,24.686592,56.479744,10.166272,-1.0,82.915328,524.681216,484.581376,140.0277777777778,3477.067777777778,39.69,191.36111111111111,-1.0,132.25,126.18777777777775
2024-03-06 16:49:51,6.319170466667856,51.69822403333153,1.7493234000009277,-1.0,1.2426546333332547,5.691791999997046,5.487078000002535,24.686592,56.479744,10.166272,-1.0,82.915328,524.681216,484.581376,140.0277777777778,3477.067777777778,39.69,191.36111111111111,-1.0,132.25,126.18777777777775
2024-03-06 16:49:56,6.319170466667856,51.69822403333153,1.7493234000009277,-1.0,1.2426546333332547,5.691791999997046,5.487078000002535,24.686592,56.479744,10.166272,-1.0,82.915328,524.681216,484.581376,140.0277777777778,3477.067777777778,39.69,191.36111111111111,-1.0,132.25,126.18777777777775
2024-03-06 16:50:01,6.319170466667856,51.69822403333153,1.7493234000009277,-1.0,2.5515863333334705,3.9630260999994484,5.487078000002535,24.686592,56.479744,10.166272,-1.0,82.915328,524.681216,484.581376,126.9377777777778,3477.067777777778,40.11111111111111,191.36111111111111,-1.0,132.25,126.18777777777775
2024-03-06 16:50:06,5.831648033336022,33.88669949999893,1.10331186666599,-1.0,2.5515863333334705,3.9630260999994484,5.487078000002535,24.670208,56.610816,10.215424,-1.0,82.915328,524.681216,484.581376,126.9377777777778,2162.2499999999995,40.11111111111111,157.92111111111106,-1.0,63.999999999999986,126.18777777777775
2024-03-06 16:50:11,5.831648033336023,33.88669949999894,1.1033118666659902,-1.0,2.5515863333334705,3.9630260999994484,4.468538099998417,24.670208,56.610816,10.215424,-1.0,82.915328,524.681216,484.724736,126.9377777777778,2162.25,40.11111111111111,157.92111111111112,-1.0,64.0,151.29000000000002
2024-03-06 16:50:16,5.831648033336023,33.88669949999894,1.1033118666659902,-1.0,2.5515863333334705,3.9630260999994484,4.468538099998417,24.670208,56.610816,10.215424,-1.0,82.915328,524.681216,484.724736,126.9377777777778,2162.25,40.11111111111111,157.92111111111112,-1.0,64.0,151.29000000000002
2024-03-06 16:50:21,5.831648033336023,33.88669949999894,1.1033118666659902,-1.0,2.5515863333334705,3.9630260999994484,4.468538099998417,24.670208,56.610816,10.215424,-1.0,82.915328,524.681216,484.724736,126.9377777777778,2162.25,40.11111111111111,157.92111111111112,-1.0,64.0,151.29000000000002
2024-03-06 16:50:26,5.831648033336023,33.88669949999894,1.1033118666659902,-1.0,2.5515863333334705,3.9630260999994484,4.468538099998417,24.670208,56.610816,10.215424,-1.0,82.915328,524.681216,484.724736,126.9377777777778,2162.25,40.11111111111111,157.92111111111112,-1.0,64.0,151.29000000000002
2024-03-06 16:50:31,5.831648033336023,33.88669949999894,1.1033118666659902,-1.0,2.3281508333333534,5.09030083333452,4.468538099998417,24.670208,56.610816,10.215424,-1.0,83.976192,524.86144,484.724736,257.06777777777785,2162.25,44.89,157.92111111111112,-1.0,64.0,151.29000000000002
2024-03-06 16:50:36,5.910838566675616,61.085782366671985,1.7640189333330147,-1.0,2.3281508333333534,5.09030083333452,4.468538099998417,24.686592,56.479744,9.842688,-1.0,83.976192,524.86144,484.724736,257.06777777777785,3798.667777777777,44.89,168.1344444444444,-1.0,102.00999999999996,151.29000000000002
2024-03-06 16:50:41,5.910838566675617,61.08578236667199,1.764018933333015,-1.0,2.3281508333333534,5.09030083333452,4.105535033333277,24.686592,56.479744,9.842688,-1.0,83.976192,524.86144,484.765696,257.06777777777785,3798.6677777777777,44.89,168.13444444444445,-1.0,102.00999999999999,172.48444444444442
2024-03-06 16:50:46,5.910838566675617,61.08578236667199,1.764018933333015,-1.0,2.3281508333333534,5.09030083333452,4.105535033333277,24.686592,56.479744,9.842688,-1.0,83.976192,524.86144,484.765696,257.06777777777785,3798.6677777777777,44.89,168.13444444444445,-1.0,102.00999999999999,172.48444444444442
2024-03-06 16:50:51,5.910838566675617,61.08578236667199,1.764018933333015,-1.0,2.3281508333333534,5.09030083333452,4.105535033333277,24.686592,56.479744,9.842688,-1.0,83.976192,524.86144,484.765696,257.06777777777785,3798.6677777777777,44.89,168.13444444444445,-1.0,102.00999999999999,172.48444444444442
2024-03-06 16:50:56,5.910838566675617,61.08578236667199,1.764018933333015,-1.0,2.3281508333333534,5.09030083333452,4.105535033333277,24.686592,56.479744,9.842688,-1.0,83.976192,524.86144,484.765696,257.06777777777785,3798.6677777777777,44.89,168.13444444444445,-1.0,102.00999999999999,172.48444444444442
2024-03-06 16:51:01,5.910838566675617,61.08578236667199,1.764018933333015,-1.0,2.128674733333232,3.990461866665859,4.105535033333277,24.686592,56.479744,9.842688,-1.0,83.976192,524.86144,484.765696,75.1111111111111,3798.6677777777777,8.217777777777778,168.13444444444445,-1.0,102.00999999999999,172.48444444444442
2024-03-06 16:51:06,5.815267333324906,39.83993299999989,1.4649714666650953,-1.0,2.128674733333232,3.990461866665859,4.105535033333277,24.686592,56.594432,10.244096,-1.0,83.976192,524.86144,484.765696,75.1111111111111,5730.489999999998,8.217777777777778,77.43999999999998,-1.0,75.68999999999996,172.48444444444442
