timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,productpage-v1-7fb564989f-js5k6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,productpage-v1-7fb564989f-js5k6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v3-5fd56449d8-npw75_network,productpage-v1-7fb564989f-js5k6_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-prbfv_network,productpage-v1-7fb564989f-xslvc_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-phxww_network
2024-03-11 02:40:35,7.542566423321875,66.98000809999864,-1.0,1.9503431343116664,2.2188123000001765,3.0596485666668136,7.244627766667122,25.214976,53.850112,-1.0,14.979072,82.403328,193.159168,192.131072,110.25,-1.0,106.79913653709379,35.20444444444445,1547.1111111111113,37.62530246201715,39.69
2024-03-11 02:40:40,7.542566423321875,66.98000809999864,-1.0,1.9503431343116664,2.2188123000001765,3.0596485666668136,7.244627766667122,25.214976,53.850112,-1.0,14.979072,82.403328,193.159168,192.131072,110.25,-1.0,106.79913653709379,35.20444444444445,1547.1111111111113,37.62530246201715,39.69
2024-03-11 02:40:45,7.542566423321875,66.98000809999864,-1.0,1.9503431343116664,2.2188123000001765,3.0596485666668136,7.244627766667122,25.214976,53.850112,-1.0,14.979072,82.403328,193.159168,192.131072,110.25,-1.0,106.79913653709379,35.20444444444445,1547.1111111111113,37.62530246201715,39.69
2024-03-11 02:40:50,10.900312799973717,66.98000809999864,-1.0,1.815192366666452,2.2188123000001765,3.0596485666668136,7.244627766667122,25.23136,53.850112,-1.0,15.384576,82.403328,193.159168,192.131072,110.25,-1.0,135.33444444444447,35.20444444444445,1547.1111111111113,345.9600000000002,39.69
2024-03-11 02:40:55,10.900312799973715,68.69460246666677,-1.0,1.8151923666664516,0.9840190000000839,6.98267243333343,4.414797533333588,25.23136,53.854208,-1.0,15.384576,82.403328,193.159168,192.131072,236.13444444444445,-1.0,135.33444444444444,230.02777777777777,4259.737777777777,345.96000000000004,59.80444444444444
2024-03-11 02:41:00,10.900312799973715,68.69460246666677,-1.0,1.8151923666664516,0.9840190000000839,6.98267243333343,4.414797533333588,25.23136,53.854208,-1.0,15.384576,82.403328,193.159168,192.131072,236.13444444444445,-1.0,135.33444444444444,230.02777777777777,4259.737777777777,345.96000000000004,59.80444444444444
2024-03-11 02:41:05,10.900312799973715,68.69460246666677,-1.0,1.8151923666664516,0.9840190000000839,6.98267243333343,4.414797533333588,25.23136,53.854208,-1.0,15.384576,82.403328,193.159168,192.131072,236.13444444444445,-1.0,135.33444444444444,230.02777777777777,4259.737777777777,345.96000000000004,59.80444444444444
2024-03-11 02:41:10,10.900312799973715,68.69460246666677,-1.0,1.8151923666664516,0.9840190000000839,6.98267243333343,4.414797533333588,25.23136,53.854208,-1.0,15.384576,82.403328,193.159168,192.131072,236.13444444444445,-1.0,135.33444444444444,230.02777777777777,4259.737777777777,345.96000000000004,59.80444444444444
2024-03-11 02:41:15,10.900312799973715,68.69460246666677,-1.0,1.8151923666664516,0.9840190000000839,6.98267243333343,4.414797533333588,25.23136,53.854208,-1.0,15.384576,82.403328,193.159168,192.131072,236.13444444444445,-1.0,135.33444444444444,230.02777777777777,4259.737777777777,345.96000000000004,59.80444444444444
2024-03-11 02:41:20,3.3823328000228994,68.69460246666677,-1.0,1.417174233332238,0.9840190000000839,6.98267243333343,4.414797533333588,25.214976,53.854208,-1.0,14.405632,82.403328,193.159168,192.131072,236.13444444444445,-1.0,110.95111111111115,230.02777777777777,4259.737777777777,183.1511111111112,59.80444444444444
2024-03-11 02:41:25,3.3823328000228985,36.62183676666473,-1.0,1.4171742333322377,2.479429099999682,3.2971316000005872,5.475620633332786,25.214976,53.854208,-1.0,14.405632,82.407424,193.159168,192.200704,100.66777777777777,-1.0,110.9511111111111,123.21,3325.4444444444443,183.1511111111111,37.209999999999994
2024-03-11 02:41:30,3.3823328000228985,36.62183676666473,-1.0,1.4171742333322377,2.479429099999682,3.2971316000005872,5.475620633332786,25.214976,53.854208,-1.0,14.405632,82.407424,193.159168,192.200704,100.66777777777777,-1.0,110.9511111111111,123.21,3325.4444444444443,183.1511111111111,37.209999999999994
2024-03-11 02:41:35,3.3823328000228985,36.62183676666473,-1.0,1.4171742333322377,2.479429099999682,3.2971316000005872,5.475620633332786,25.214976,53.854208,-1.0,14.405632,82.407424,193.159168,192.200704,100.66777777777777,-1.0,110.9511111111111,123.21,3325.4444444444443,183.1511111111111,37.209999999999994
2024-03-11 02:41:40,3.3823328000228985,36.62183676666473,-1.0,1.4171742333322377,2.479429099999682,3.2971316000005872,5.475620633332786,25.214976,53.854208,-1.0,14.405632,82.407424,193.159168,192.200704,100.66777777777777,-1.0,110.9511111111111,123.21,3325.4444444444443,183.1511111111111,37.209999999999994
2024-03-11 02:41:45,3.3823328000228985,36.62183676666473,-1.0,1.4171742333322377,2.479429099999682,3.2971316000005872,5.475620633332786,25.214976,53.854208,-1.0,14.405632,82.407424,193.159168,192.200704,100.66777777777777,-1.0,110.9511111111111,123.21,3325.4444444444443,183.1511111111111,37.209999999999994
2024-03-11 02:41:50,9.122474668343061,36.62183676666473,-1.0,1.56817972135207,2.479429099999682,3.2971316000005872,5.475620633332786,25.214976,53.854208,-1.0,14.512128,82.407424,193.159168,192.200704,100.66777777777777,-1.0,21.464915693619,123.21,3325.4444444444443,55.74367837291171,37.209999999999994
2024-03-11 02:41:55,9.122474668343061,63.81635446666678,-1.0,1.56817972135207,1.479350800000153,5.446160566665981,2.8847648999999365,25.214976,54.075392,-1.0,14.512128,82.407424,193.159168,192.200704,132.25,-1.0,21.464915693619,137.6711111111111,2648.817777777778,55.74367837291171,27.387777777777778
2024-03-11 02:42:00,9.122474668343061,63.81635446666678,-1.0,1.56817972135207,1.479350800000153,5.446160566665981,2.8847648999999365,25.214976,54.075392,-1.0,14.512128,82.407424,193.159168,192.200704,132.25,-1.0,21.464915693619,137.6711111111111,2648.817777777778,55.74367837291171,27.387777777777778
2024-03-11 02:42:05,9.122474668343061,63.81635446666678,-1.0,1.56817972135207,1.479350800000153,5.446160566665981,2.8847648999999365,25.214976,54.075392,-1.0,14.512128,82.407424,193.159168,192.200704,132.25,-1.0,21.464915693619,137.6711111111111,2648.817777777778,55.74367837291171,27.387777777777778
2024-03-11 02:42:10,9.122474668343061,63.81635446666678,-1.0,1.56817972135207,1.479350800000153,5.446160566665981,2.8847648999999365,25.214976,54.075392,-1.0,14.512128,82.407424,193.159168,192.200704,132.25,-1.0,21.464915693619,137.6711111111111,2648.817777777778,55.74367837291171,27.387777777777778
2024-03-11 02:42:15,9.122474668343061,63.81635446666678,-1.0,1.56817972135207,1.479350800000153,5.446160566665981,2.8847648999999365,25.214976,54.075392,-1.0,14.512128,82.407424,193.159168,192.200704,132.25,-1.0,21.464915693619,137.6711111111111,2648.817777777778,55.74367837291171,27.387777777777778
2024-03-11 02:42:20,10.72666967796602,63.81635446666678,-1.0,1.9692206147071696,1.479350800000153,5.446160566665981,2.8847648999999365,25.23136,54.075392,-1.0,15.253504,82.407424,193.159168,192.200704,132.25,-1.0,133.03551525520953,137.6711111111111,2648.817777777778,248.62092612961317,27.387777777777778
2024-03-11 02:42:25,10.72666967796602,90.416189133335,-1.0,1.9692206147071696,2.2878826666665,5.030115366667095,5.839680333333301,25.23136,54.091776,-1.0,15.253504,82.407424,193.159168,192.200704,115.92111111111113,-1.0,133.03551525520953,113.77777777777777,5877.777777777778,248.62092612961317,30.25
2024-03-11 02:42:30,10.72666967796602,90.416189133335,-1.0,1.9692206147071696,2.2878826666665,5.030115366667095,5.839680333333301,25.23136,54.091776,-1.0,15.253504,82.407424,193.159168,192.200704,115.92111111111113,-1.0,133.03551525520953,113.77777777777777,5877.777777777778,248.62092612961317,30.25
2024-03-11 02:42:35,10.72666967796602,90.416189133335,-1.0,1.9692206147071696,2.2878826666665,5.030115366667095,5.839680333333301,25.23136,54.091776,-1.0,15.253504,82.407424,193.159168,192.200704,115.92111111111113,-1.0,133.03551525520953,113.77777777777777,5877.777777777778,248.62092612961317,30.25
2024-03-11 02:42:40,10.72666967796602,90.416189133335,-1.0,1.9692206147071696,2.2878826666665,5.030115366667095,5.839680333333301,25.23136,54.091776,-1.0,15.253504,82.407424,193.159168,192.200704,115.92111111111113,-1.0,133.03551525520953,113.77777777777777,5877.777777777778,248.62092612961317,30.25
2024-03-11 02:42:45,10.72666967796602,90.416189133335,-1.0,1.9692206147071696,2.2878826666665,5.030115366667095,5.839680333333301,25.23136,54.091776,-1.0,15.253504,82.407424,193.159168,192.200704,115.92111111111113,-1.0,133.03551525520953,113.77777777777777,5877.777777777778,248.62092612961317,30.25
2024-03-11 02:42:50,4.408116466674984,90.416189133335,-1.0,1.5551839333359871,2.2878826666665,5.030115366667095,5.839680333333301,25.214976,54.091776,-1.0,15.331328,82.407424,193.159168,192.200704,115.92111111111113,-1.0,85.25444444444449,113.77777777777777,5877.777777777778,98.67111111111114,30.25
2024-03-11 02:42:55,4.408116466674983,56.09740340000068,-1.0,1.555183933335987,1.6551314666666408,4.5386844333336285,6.667229599999777,25.214976,54.112256,-1.0,15.331328,82.407424,193.159168,192.200704,116.64000000000001,-1.0,85.25444444444443,118.81,1342.0011111111112,98.67111111111112,87.73444444444445
2024-03-11 02:43:00,4.408116466674983,56.09740340000068,-1.0,1.555183933335987,1.6551314666666408,4.5386844333336285,6.667229599999777,25.214976,54.112256,-1.0,15.331328,82.407424,193.159168,192.200704,116.64000000000001,-1.0,85.25444444444443,118.81,1342.0011111111112,98.67111111111112,87.73444444444445
2024-03-11 02:43:05,4.408116466674983,56.09740340000068,-1.0,1.555183933335987,1.6551314666666408,4.5386844333336285,6.667229599999777,25.214976,54.112256,-1.0,15.331328,82.407424,193.159168,192.200704,116.64000000000001,-1.0,85.25444444444443,118.81,1342.0011111111112,98.67111111111112,87.73444444444445
2024-03-11 02:43:10,4.408116466674983,56.09740340000068,-1.0,1.555183933335987,1.6551314666666408,4.5386844333336285,6.667229599999777,25.214976,54.112256,-1.0,15.331328,82.407424,193.159168,192.200704,116.64000000000001,-1.0,85.25444444444443,118.81,1342.0011111111112,98.67111111111112,87.73444444444445
2024-03-11 02:43:15,4.408116466674983,56.09740340000068,-1.0,1.555183933335987,1.6551314666666408,4.5386844333336285,6.667229599999777,25.214976,54.112256,-1.0,15.331328,82.407424,193.159168,192.200704,116.64000000000001,-1.0,85.25444444444443,118.81,1342.0011111111112,98.67111111111112,87.73444444444445
2024-03-11 02:43:20,8.295649366664295,56.09740340000068,-1.0,1.8390357666665602,1.6551314666666408,4.5386844333336285,6.667229599999777,25.198592,54.112256,-1.0,14.729216,82.407424,193.159168,192.200704,116.64000000000001,-1.0,88.98777777777782,118.81,1342.0011111111112,142.4044444444445,87.73444444444445
2024-03-11 02:43:25,8.295649366664293,76.88256553333304,-1.0,1.8390357666665598,1.0984136333334504,5.85816376666628,5.37179290000059,25.198592,54.23104,-1.0,14.729216,82.407424,193.191936,192.208896,108.16000000000001,-1.0,88.98777777777778,41.81777777777778,3072.854444444444,142.40444444444444,39.69
2024-03-11 02:43:30,8.295649366664293,76.88256553333304,-1.0,1.8390357666665598,1.0984136333334504,5.85816376666628,5.37179290000059,25.198592,54.23104,-1.0,14.729216,82.407424,193.191936,192.208896,108.16000000000001,-1.0,88.98777777777778,41.81777777777778,3072.854444444444,142.40444444444444,39.69
2024-03-11 02:43:35,8.295649366664293,76.88256553333304,-1.0,1.8390357666665598,1.0984136333334504,5.85816376666628,5.37179290000059,25.198592,54.23104,-1.0,14.729216,82.407424,193.191936,192.208896,108.16000000000001,-1.0,88.98777777777778,41.81777777777778,3072.854444444444,142.40444444444444,39.69
2024-03-11 02:43:40,8.295649366664293,76.88256553333304,-1.0,1.8390357666665598,1.0984136333334504,5.85816376666628,5.37179290000059,25.198592,54.23104,-1.0,14.729216,82.407424,193.191936,192.208896,108.16000000000001,-1.0,88.98777777777778,41.81777777777778,3072.854444444444,142.40444444444444,39.69
2024-03-11 02:43:45,8.295649366664293,76.88256553333304,-1.0,1.8390357666665598,1.0984136333334504,5.85816376666628,5.37179290000059,25.198592,54.23104,-1.0,14.729216,82.407424,193.191936,192.208896,108.16000000000001,-1.0,88.98777777777778,41.81777777777778,3072.854444444444,142.40444444444444,39.69
2024-03-11 02:43:50,7.863973066681261,76.88256553333304,-1.0,1.6467941000011406,1.0984136333334504,5.85816376666628,5.37179290000059,25.214976,54.23104,-1.0,14.876672,82.407424,193.191936,192.208896,108.16000000000001,-1.0,79.21000000000004,41.81777777777778,3072.854444444444,194.13777777777787,39.69
2024-03-11 02:43:55,7.863973066681259,51.943986600000855,-1.0,1.6467941000011401,2.483615466666815,5.061878400000333,2.5894586666661703,25.214976,54.132736,-1.0,14.876672,82.407424,193.212416,192.233472,107.46777777777778,-1.0,79.21000000000001,125.43999999999998,5368.004444444445,194.13777777777779,32.111111111111114
2024-03-11 02:44:00,7.863973066681259,51.943986600000855,-1.0,1.6467941000011401,2.483615466666815,5.061878400000333,2.5894586666661703,25.214976,54.132736,-1.0,14.876672,82.407424,193.212416,192.233472,107.46777777777778,-1.0,79.21000000000001,125.43999999999998,5368.004444444445,194.13777777777779,32.111111111111114
2024-03-11 02:44:05,7.863973066681259,51.943986600000855,-1.0,1.6467941000011401,2.483615466666815,5.061878400000333,2.5894586666661703,25.214976,54.132736,-1.0,14.876672,82.407424,193.212416,192.233472,107.46777777777778,-1.0,79.21000000000001,125.43999999999998,5368.004444444445,194.13777777777779,32.111111111111114
2024-03-11 02:44:10,7.863973066681259,51.943986600000855,-1.0,1.6467941000011401,2.483615466666815,5.061878400000333,2.5894586666661703,25.214976,54.132736,-1.0,14.876672,82.407424,193.212416,192.233472,107.46777777777778,-1.0,79.21000000000001,125.43999999999998,5368.004444444445,194.13777777777779,32.111111111111114
2024-03-11 02:44:15,7.863973066681259,51.943986600000855,-1.0,1.6467941000011401,2.483615466666815,5.061878400000333,2.5894586666661703,25.214976,54.132736,-1.0,14.876672,82.407424,193.212416,192.233472,107.46777777777778,-1.0,79.21000000000001,125.43999999999998,5368.004444444445,194.13777777777779,32.111111111111114
2024-03-11 02:44:20,10.000424800000475,51.943986600000855,-1.0,2.188663833332309,2.483615466666815,5.061878400000333,2.5894586666661703,25.23136,54.132736,-1.0,14.675968,82.407424,193.212416,192.233472,107.46777777777778,-1.0,77.44000000000004,125.43999999999998,5368.004444444445,193.21000000000012,32.111111111111114
2024-03-11 02:44:25,10.000424800000474,72.51988696666558,-1.0,2.1886638333323085,2.1624702000001625,4.2579716333326205,6.748163766667403,25.23136,54.120448,-1.0,14.675968,82.407424,193.232896,192.26624,32.87111111111111,-1.0,77.44000000000001,155.4177777777778,3604.0011111111107,193.21,13.20111111111111
2024-03-11 02:44:30,10.000424800000474,72.51988696666558,-1.0,2.1886638333323085,2.1624702000001625,4.2579716333326205,6.748163766667403,25.23136,54.120448,-1.0,14.675968,82.407424,193.232896,192.26624,32.87111111111111,-1.0,77.44000000000001,155.4177777777778,3604.0011111111107,193.21,13.20111111111111
2024-03-11 02:44:35,10.000424800000474,72.51988696666558,-1.0,2.1886638333323085,2.1624702000001625,4.2579716333326205,6.748163766667403,25.23136,54.120448,-1.0,14.675968,82.407424,193.232896,192.26624,32.87111111111111,-1.0,77.44000000000001,155.4177777777778,3604.0011111111107,193.21,13.20111111111111
2024-03-11 02:44:40,10.000424800000474,72.51988696666558,-1.0,2.1886638333323085,2.1624702000001625,4.2579716333326205,6.748163766667403,25.23136,54.120448,-1.0,14.675968,82.407424,193.232896,192.26624,32.87111111111111,-1.0,77.44000000000001,155.4177777777778,3604.0011111111107,193.21,13.20111111111111
2024-03-11 02:44:45,10.000424800000474,72.51988696666558,-1.0,2.1886638333323085,2.1624702000001625,4.2579716333326205,6.748163766667403,25.23136,54.120448,-1.0,14.675968,82.407424,193.232896,192.26624,32.87111111111111,-1.0,77.44000000000001,155.4177777777778,3604.0011111111107,193.21,13.20111111111111
2024-03-11 02:44:50,8.196445633317733,72.51988696666558,-1.0,1.5877420999989533,2.1624702000001625,4.2579716333326205,6.748163766667403,25.23136,54.120448,-1.0,14.782464,82.407424,193.232896,192.26624,32.87111111111111,-1.0,66.69444444444446,155.4177777777778,3604.0011111111107,162.98777777777784,13.20111111111111
2024-03-11 02:44:55,8.196445633317731,70.99084286666462,-1.0,1.5877420999989529,1.7123933666662574,4.991640233333783,6.8459804666664095,25.23136,53.993472,-1.0,14.782464,82.407424,193.236992,192.311296,183.1511111111111,-1.0,66.69444444444443,121.73444444444443,4614.937777777778,162.9877777777778,54.760000000000005
2024-03-11 02:45:00,8.196445633317731,70.99084286666462,-1.0,1.5877420999989529,1.7123933666662574,4.991640233333783,6.8459804666664095,25.23136,53.993472,-1.0,14.782464,82.407424,193.236992,192.311296,183.1511111111111,-1.0,66.69444444444443,121.73444444444443,4614.937777777778,162.9877777777778,54.760000000000005
