timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,productpage-v1-7fb564989f-wrbz2_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,productpage-v1-7fb564989f-wrbz2_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v3-5fd56449d8-npw75_network,productpage-v1-7fb564989f-xslvc_network,reviews-v1-7b76c4f45d-phxww_network,productpage-v1-7fb564989f-wrbz2_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-prbfv_network
2024-03-11 02:00:15,4.494818400007716,39.68813706666765,-1.0,1.2184773000020261,1.7809076666665646,5.779189966666347,4.674652200000651,25.194496,53.63712,-1.0,14.557184,82.386944,185.905152,183.709696,98.01,1115.56,46.69444444444444,-1.0,152.93444444444447,52.80444444444444,113.06777777777776
2024-03-11 02:00:20,4.494818400007716,39.68813706666765,-1.0,1.2184773000020261,1.7809076666665646,5.779189966666347,4.674652200000651,25.194496,53.63712,-1.0,14.557184,82.386944,185.905152,183.709696,98.01,1115.56,46.69444444444444,-1.0,152.93444444444447,52.80444444444444,113.06777777777776
2024-03-11 02:00:25,4.494818400007716,39.68813706666765,-1.0,1.2184773000020261,1.7809076666665646,5.779189966666347,4.674652200000651,25.194496,53.63712,-1.0,14.557184,82.386944,185.905152,183.709696,98.01,1115.56,46.69444444444444,-1.0,152.93444444444447,52.80444444444444,113.06777777777776
2024-03-11 02:00:30,4.494818400007716,654.9058415333338,-1.0,1.2184773000020261,1.4658899666666039,4.603030900000249,3.274415066666355,25.194496,306.151424,-1.0,14.557184,82.386944,185.970688,183.758848,165.5511111111111,7174.09,29.521111111111114,-1.0,152.93444444444447,52.80444444444444,130.72111111111113
2024-03-11 02:00:35,7.244951666658986,654.9058415333338,-1.0,1.9003201666653997,1.4658899666666039,4.603030900000249,3.274415066666355,25.194496,306.151424,-1.0,15.101952,82.386944,185.970688,183.758848,165.5511111111111,7174.09,29.521111111111114,-1.0,254.93444444444438,67.24,130.72111111111113
2024-03-11 02:00:40,7.244951666658987,654.9058415333338,-1.0,1.9003201666654,1.4658899666666039,4.603030900000249,3.274415066666355,25.194496,306.151424,-1.0,15.101952,82.386944,185.970688,183.758848,165.5511111111111,7174.09,29.521111111111114,-1.0,254.93444444444444,67.24,130.72111111111113
2024-03-11 02:00:45,7.244951666658987,654.9058415333338,-1.0,1.9003201666654,1.4658899666666039,4.603030900000249,3.274415066666355,25.194496,306.151424,-1.0,15.101952,82.386944,185.970688,183.758848,165.5511111111111,7174.09,29.521111111111114,-1.0,254.93444444444444,67.24,130.72111111111113
2024-03-11 02:00:50,7.244951666658987,654.9058415333338,-1.0,1.9003201666654,1.4658899666666039,4.603030900000249,3.274415066666355,25.194496,306.151424,-1.0,15.101952,82.386944,185.970688,183.758848,165.5511111111111,7174.09,29.521111111111114,-1.0,254.93444444444444,67.24,130.72111111111113
2024-03-11 02:00:55,7.244951666658987,654.9058415333338,0.0,1.9003201666654,1.4658899666666039,4.603030900000249,3.274415066666355,25.194496,306.151424,0.0,15.101952,82.386944,185.970688,183.758848,165.5511111111111,7174.09,29.521111111111114,0.0,254.93444444444444,67.24,130.72111111111113
2024-03-11 02:01:00,7.244951666658987,870.0361644999987,0.0,1.9003201666654,2.164414466667116,5.226761833333171,6.904204933332872,25.194496,55.586816,0.0,15.101952,82.386944,186.077184,183.898112,105.40444444444447,3154.6944444444443,33.64,0.0,254.93444444444444,67.24,185.86777777777777
2024-03-11 02:01:05,10.482030533330542,870.0361644999987,0.0,2.0637805333346173,2.164414466667116,5.226761833333171,6.904204933332872,25.21088,55.586816,50.987008,14.655488,82.386944,186.077184,183.898112,105.40444444444447,3154.6944444444443,33.64,0.0,129.95999999999998,74.5344444444444,185.86777777777777
2024-03-11 02:01:10,10.482030533330544,870.0361644999987,0.0,2.0637805333346178,2.164414466667116,5.226761833333171,6.904204933332872,25.21088,55.586816,50.987008,14.655488,82.386944,186.077184,183.898112,105.40444444444447,3154.6944444444443,33.64,0.0,129.96,74.53444444444443,185.86777777777777
2024-03-11 02:01:15,10.482030533330544,870.0361644999987,0.0,2.0637805333346178,2.164414466667116,5.226761833333171,6.904204933332872,25.21088,55.586816,50.987008,14.655488,82.386944,186.077184,183.898112,105.40444444444447,3154.6944444444443,33.64,0.0,129.96,74.53444444444443,185.86777777777777
2024-03-11 02:01:20,10.482030533330544,870.0361644999987,0.0,2.0637805333346178,2.164414466667116,5.226761833333171,6.904204933332872,25.21088,55.586816,50.987008,14.655488,82.386944,186.077184,183.898112,105.40444444444447,3154.6944444444443,33.64,0.0,129.96,74.53444444444443,185.86777777777777
2024-03-11 02:01:25,10.482030533330544,870.0361644999987,0.0,2.0637805333346178,2.164414466667116,5.226761833333171,6.904204933332872,25.21088,55.586816,50.987008,14.655488,82.386944,186.077184,183.898112,105.40444444444447,3154.6944444444443,33.64,0.0,129.96,74.53444444444443,185.86777777777777
2024-03-11 02:01:30,10.482030533330544,328.1432965000003,0.0,2.0637805333346178,1.972511999999919,4.530084233333771,4.634606433333488,25.21088,55.947264,50.987008,14.655488,82.386944,186.236928,184.037376,96.69444444444446,512.2677777777777,25.67111111111111,0.0,129.96,74.53444444444443,104.03999999999999
2024-03-11 02:01:35,6.960338733339691,328.1432965000003,22.88056923333333,2.369338833333737,1.972511999999919,4.530084233333771,4.634606433333488,25.194496,55.947264,51.093504,14.352384,82.386944,186.236928,184.037376,96.69444444444446,512.2677777777777,25.67111111111111,0.0,121.7344444444444,182.24999999999994,104.03999999999999
2024-03-11 02:01:40,6.960338733339692,328.1432965000003,22.880569233333333,2.369338833333738,1.972511999999919,4.530084233333771,4.634606433333488,25.194496,55.947264,51.093504,14.352384,82.386944,186.236928,184.037376,96.69444444444446,512.2677777777777,25.67111111111111,0.0,121.73444444444443,182.25,104.03999999999999
2024-03-11 02:01:45,6.960338733339692,328.1432965000003,22.880569233333333,2.369338833333738,1.972511999999919,4.530084233333771,4.634606433333488,25.194496,55.947264,51.093504,14.352384,82.386944,186.236928,184.037376,96.69444444444446,512.2677777777777,25.67111111111111,0.0,121.73444444444443,182.25,104.03999999999999
2024-03-11 02:01:50,6.960338733339692,328.1432965000003,22.880569233333333,2.369338833333738,1.972511999999919,4.530084233333771,4.634606433333488,25.194496,55.947264,51.093504,14.352384,82.386944,186.236928,184.037376,96.69444444444446,512.2677777777777,25.67111111111111,0.0,121.73444444444443,182.25,104.03999999999999
2024-03-11 02:01:55,6.960338733339692,328.1432965000003,22.880569233333333,2.369338833333738,1.972511999999919,4.530084233333771,4.634606433333488,25.194496,55.947264,51.093504,14.352384,82.386944,186.236928,184.037376,96.69444444444446,512.2677777777777,25.67111111111111,0.0,121.73444444444443,182.25,104.03999999999999
2024-03-11 02:02:00,6.960338733339692,1014.5285624333344,22.880569233333333,2.369338833333738,1.1104906666664267,5.530812133333522,4.952069533333278,25.194496,56.50432,51.093504,14.352384,82.386944,186.343424,184.164352,173.3611111111111,1594.6711111111108,36.401111111111106,0.0,121.73444444444443,182.25,113.77777777777777
2024-03-11 02:02:05,9.964854266657612,1014.5285624333344,29.95810373333333,1.907464333332124,1.1104906666664267,5.530812133333522,4.952069533333278,25.21088,56.50432,50.991104,14.938112,82.386944,186.343424,184.164352,173.3611111111111,1594.6711111111108,36.401111111111106,1482.2499999999995,99.33444444444442,14.187777777777773,113.77777777777777
2024-03-11 02:02:10,9.964854266657614,1014.5285624333344,29.958103733333335,1.9074643333321242,1.1104906666664267,5.530812133333522,4.952069533333278,25.21088,56.50432,50.991104,14.938112,82.386944,186.343424,184.164352,173.3611111111111,1594.6711111111108,36.401111111111106,1482.25,99.33444444444444,14.187777777777777,113.77777777777777
2024-03-11 02:02:15,9.964854266657614,1014.5285624333344,29.958103733333335,1.9074643333321242,1.1104906666664267,5.530812133333522,4.952069533333278,25.21088,56.50432,50.991104,14.938112,82.386944,186.343424,184.164352,173.3611111111111,1594.6711111111108,36.401111111111106,1482.25,99.33444444444444,14.187777777777777,113.77777777777777
2024-03-11 02:02:20,9.964854266657614,1014.5285624333344,29.958103733333335,1.9074643333321242,1.1104906666664267,5.530812133333522,4.952069533333278,25.21088,56.50432,50.991104,14.938112,82.386944,186.343424,184.164352,173.3611111111111,1594.6711111111108,36.401111111111106,1482.25,99.33444444444444,14.187777777777777,113.77777777777777
2024-03-11 02:02:25,9.964854266657614,1014.5285624333344,29.958103733333335,1.9074643333321242,1.1104906666664267,5.530812133333522,4.952069533333278,25.21088,56.50432,50.991104,14.938112,82.386944,186.343424,184.164352,173.3611111111111,1594.6711111111108,36.401111111111106,1482.25,99.33444444444444,14.187777777777777,113.77777777777777
2024-03-11 02:02:30,9.964854266657614,581.5684478666658,29.958103733333335,1.9074643333321242,2.6911365666668035,4.757497133332815,4.896683400000749,25.21088,627.228672,50.991104,14.938112,82.386944,186.486784,184.287232,48.071111111111115,636.7211111111112,32.111111111111114,1482.25,99.33444444444444,14.187777777777777,132.25
2024-03-11 02:02:35,7.070528966672402,581.5684478666658,41.02914216666667,1.5795622666663196,2.6911365666668035,4.757497133332815,4.896683400000749,25.21088,627.228672,51.089408,15.13472,82.386944,186.486784,184.287232,48.071111111111115,636.7211111111112,32.111111111111114,1320.1111111111109,142.4044444444444,174.23999999999992,132.25
2024-03-11 02:02:40,7.070528966672403,581.5684478666658,41.029142166666674,1.5795622666663198,2.6911365666668035,4.757497133332815,4.896683400000749,25.21088,627.228672,51.089408,15.13472,82.386944,186.486784,184.287232,48.071111111111115,636.7211111111112,32.111111111111114,1320.1111111111113,142.40444444444444,174.23999999999998,132.25
2024-03-11 02:02:45,7.070528966672403,581.5684478666658,41.029142166666674,1.5795622666663198,2.6911365666668035,4.757497133332815,4.896683400000749,25.21088,627.228672,51.089408,15.13472,82.386944,186.486784,184.287232,48.071111111111115,636.7211111111112,32.111111111111114,1320.1111111111113,142.40444444444444,174.23999999999998,132.25
2024-03-11 02:02:50,7.070528966672403,581.5684478666658,41.029142166666674,1.5795622666663198,2.6911365666668035,4.757497133332815,4.896683400000749,25.21088,627.228672,51.089408,15.13472,82.386944,186.486784,184.287232,48.071111111111115,636.7211111111112,32.111111111111114,1320.1111111111113,142.40444444444444,174.23999999999998,132.25
2024-03-11 02:02:55,7.070528966672403,581.5684478666658,41.029142166666674,1.5795622666663198,2.6911365666668035,4.757497133332815,4.896683400000749,25.21088,627.228672,51.089408,15.13472,82.386944,186.486784,184.287232,48.071111111111115,636.7211111111112,32.111111111111114,1320.1111111111113,142.40444444444444,174.23999999999998,132.25
2024-03-11 02:03:00,7.070528966672403,584.8154151666658,41.029142166666674,1.5795622666663198,1.5585516000001576,4.754974499999776,5.21835256666634,25.21088,53.460992,51.089408,15.13472,82.386944,186.61376,184.393728,91.52111111111111,593.7344444444444,53.77777777777777,1320.1111111111113,142.40444444444444,174.23999999999998,29.160000000000004
2024-03-11 02:03:05,7.805042033335969,584.8154151666658,38.82862693333331,1.4894337333354692,1.5585516000001576,4.754974499999776,5.21835256666634,25.194496,53.460992,51.101696,15.171584,82.386944,186.61376,184.393728,91.52111111111111,593.7344444444444,53.77777777777777,373.7777777777776,180.4544444444444,84.02777777777773,29.160000000000004
2024-03-11 02:03:10,7.80504203333597,584.8154151666658,38.82862693333332,1.4894337333354695,1.5585516000001576,4.754974499999776,5.21835256666634,25.194496,53.460992,51.101696,15.171584,82.386944,186.61376,184.393728,91.52111111111111,593.7344444444444,53.77777777777777,373.7777777777777,180.45444444444445,84.02777777777777,29.160000000000004
2024-03-11 02:03:15,7.80504203333597,584.8154151666658,38.82862693333332,1.4894337333354695,1.5585516000001576,4.754974499999776,5.21835256666634,25.194496,53.460992,51.101696,15.171584,82.386944,186.61376,184.393728,91.52111111111111,593.7344444444444,53.77777777777777,373.7777777777777,180.45444444444445,84.02777777777777,29.160000000000004
2024-03-11 02:03:20,7.80504203333597,584.8154151666658,38.82862693333332,1.4894337333354695,1.5585516000001576,4.754974499999776,5.21835256666634,25.194496,53.460992,51.101696,15.171584,82.386944,186.61376,184.393728,91.52111111111111,593.7344444444444,53.77777777777777,373.7777777777777,180.45444444444445,84.02777777777777,29.160000000000004
2024-03-11 02:03:25,7.80504203333597,584.8154151666658,38.82862693333332,1.4894337333354695,1.5585516000001576,4.754974499999776,5.21835256666634,25.194496,53.460992,51.101696,15.171584,82.386944,186.61376,184.393728,91.52111111111111,593.7344444444444,53.77777777777777,373.7777777777777,180.45444444444445,84.02777777777777,29.160000000000004
2024-03-11 02:03:30,7.80504203333597,36.30954230000043,38.82862693333332,1.4894337333354695,1.3188082999998112,5.796417233333766,5.493882566666267,25.194496,53.57568,51.101696,15.171584,82.386944,186.744832,184.520704,145.60444444444443,1312.8544444444444,24.010000000000005,373.7777777777777,180.45444444444445,84.02777777777777,190.44000000000003
2024-03-11 02:03:35,7.261263515758527,36.30954230000043,34.09277118192121,1.849036264248739,1.3188082999998112,5.796417233333766,5.493882566666267,25.21088,53.57568,51.109888,14.5408,82.386944,186.744832,184.520704,145.60444444444443,1312.8544444444444,24.010000000000005,580.7325664101116,248.55463605494984,23.681286834283046,190.44000000000003
2024-03-11 02:03:40,7.261263515758527,36.30954230000043,34.09277118192121,1.849036264248739,1.3188082999998112,5.796417233333766,5.493882566666267,25.21088,53.57568,51.109888,14.5408,82.386944,186.744832,184.520704,145.60444444444443,1312.8544444444444,24.010000000000005,580.7325664101116,248.55463605494984,23.681286834283046,190.44000000000003
2024-03-11 02:03:45,7.261263515758527,36.30954230000043,34.09277118192121,1.849036264248739,1.3188082999998112,5.796417233333766,5.493882566666267,25.21088,53.57568,51.109888,14.5408,82.386944,186.744832,184.520704,145.60444444444443,1312.8544444444444,24.010000000000005,580.7325664101116,248.55463605494984,23.681286834283046,190.44000000000003
2024-03-11 02:03:50,7.261263515758527,36.30954230000043,34.09277118192121,1.849036264248739,1.3188082999998112,5.796417233333766,5.493882566666267,25.21088,53.57568,51.109888,14.5408,82.386944,186.744832,184.520704,145.60444444444443,1312.8544444444444,24.010000000000005,580.7325664101116,248.55463605494984,23.681286834283046,190.44000000000003
2024-03-11 02:03:55,7.261263515758527,36.30954230000043,34.09277118192121,1.849036264248739,1.3188082999998112,5.796417233333766,5.493882566666267,25.21088,53.57568,51.109888,14.5408,82.386944,186.744832,184.520704,145.60444444444443,1312.8544444444444,24.010000000000005,580.7325664101116,248.55463605494984,23.681286834283046,190.44000000000003
2024-03-11 02:04:00,7.261263515758527,20.742592299999764,34.09277118192121,1.849036264248739,1.6352959666666795,3.1997629666667153,2.794383533333189,25.21088,53.57568,51.109888,14.5408,82.386944,186.810368,184.520704,62.410000000000004,1803.417777777778,32.111111111111114,580.7325664101116,248.55463605494984,23.681286834283046,229.01777777777775
2024-03-11 02:04:05,8.81251370092493,20.742592299999764,-1.0,1.8776739449298243,1.6352959666666795,3.1997629666667153,2.794383533333189,25.227264,53.57568,-1.0,15.077376,82.386944,186.810368,184.520704,62.410000000000004,1803.417777777778,32.111111111111114,-1.0,163.8618475180608,174.26323432340646,229.01777777777775
2024-03-11 02:04:10,8.812513700924931,20.742592299999764,-1.0,1.8776739449298248,1.6352959666666795,3.1997629666667153,2.794383533333189,25.227264,53.57568,-1.0,15.077376,82.386944,186.810368,184.520704,62.410000000000004,1803.417777777778,32.111111111111114,-1.0,163.86184751806087,174.26323432340655,229.01777777777775
2024-03-11 02:04:15,8.812513700924931,20.742592299999764,-1.0,1.8776739449298248,1.6352959666666795,3.1997629666667153,2.794383533333189,25.227264,53.57568,-1.0,15.077376,82.386944,186.810368,184.520704,62.410000000000004,1803.417777777778,32.111111111111114,-1.0,163.86184751806087,174.26323432340655,229.01777777777775
2024-03-11 02:04:20,8.812513700924931,20.742592299999764,-1.0,1.8776739449298248,1.6352959666666795,3.1997629666667153,2.794383533333189,25.227264,53.57568,-1.0,15.077376,82.386944,186.810368,184.520704,62.410000000000004,1803.417777777778,32.111111111111114,-1.0,163.86184751806087,174.26323432340655,229.01777777777775
2024-03-11 02:04:25,8.812513700924931,20.742592299999764,-1.0,1.8776739449298248,1.6352959666666795,3.1997629666667153,2.794383533333189,25.227264,53.57568,-1.0,15.077376,82.386944,186.810368,184.520704,62.410000000000004,1803.417777777778,32.111111111111114,-1.0,163.86184751806087,174.26323432340655,229.01777777777775
2024-03-11 02:04:30,8.812513700924931,67.296409233334,-1.0,1.8776739449298248,2.3153020333334475,7.8450715333332255,5.736190766666974,25.227264,53.469184,-1.0,15.077376,82.386944,187.011072,184.655872,230.02777777777777,3852.2711111111116,69.44444444444446,-1.0,163.86184751806087,174.26323432340655,106.77777777777779
2024-03-11 02:04:35,5.1082177333228165,67.296409233334,-1.0,1.2777600333303476,2.3153020333334475,7.8450715333332255,5.736190766666974,25.21088,53.469184,-1.0,15.044608,82.386944,187.011072,184.655872,230.02777777777777,3852.2711111111116,69.44444444444446,-1.0,263.52111111111105,97.35111111111108,106.77777777777779
2024-03-11 02:04:40,5.108217733322817,67.296409233334,-1.0,1.2777600333303478,2.3153020333334475,7.8450715333332255,5.736190766666974,25.21088,53.469184,-1.0,15.044608,82.386944,187.011072,184.655872,230.02777777777777,3852.2711111111116,69.44444444444446,-1.0,263.52111111111117,97.35111111111112,106.77777777777779
2024-03-11 02:04:45,5.108217733322817,67.296409233334,-1.0,1.2777600333303478,2.3153020333334475,7.8450715333332255,5.736190766666974,25.21088,53.469184,-1.0,15.044608,82.386944,187.011072,184.655872,230.02777777777777,3852.2711111111116,69.44444444444446,-1.0,263.52111111111117,97.35111111111112,106.77777777777779
2024-03-11 02:04:50,5.108217733322817,67.296409233334,-1.0,1.2777600333303478,2.3153020333334475,7.8450715333332255,5.736190766666974,25.21088,53.469184,-1.0,15.044608,82.386944,187.011072,184.655872,230.02777777777777,3852.2711111111116,69.44444444444446,-1.0,263.52111111111117,97.35111111111112,106.77777777777779
2024-03-11 02:04:55,5.108217733322817,67.296409233334,-1.0,1.2777600333303478,2.3153020333334475,7.8450715333332255,5.736190766666974,25.21088,53.469184,-1.0,15.044608,82.386944,187.011072,184.655872,230.02777777777777,3852.2711111111116,69.44444444444446,-1.0,263.52111111111117,97.35111111111112,106.77777777777779
2024-03-11 02:05:00,5.108217733322817,54.723554666666516,-1.0,1.2777600333303478,1.7381364666666363,4.402439333333064,5.979708366666614,25.21088,53.28896,-1.0,15.044608,82.386944,187.052032,184.79104,131.48444444444445,3340.8399999999997,38.440000000000005,-1.0,263.52111111111117,97.35111111111112,116.64000000000001
2024-03-11 02:05:05,9.479341566672398,54.723554666666516,-1.0,2.150170966668459,1.7381364666666363,4.402439333333064,5.979708366666614,25.21088,53.28896,-1.0,14.680064,82.386944,187.052032,184.79104,131.48444444444445,3340.8399999999997,38.440000000000005,-1.0,150.47111111111104,79.20999999999998,116.64000000000001
2024-03-11 02:05:10,9.4793415666724,54.723554666666516,-1.0,2.1501709666684596,1.7381364666666363,4.402439333333064,5.979708366666614,25.21088,53.28896,-1.0,14.680064,82.386944,187.052032,184.79104,131.48444444444445,3340.8399999999997,38.440000000000005,-1.0,150.47111111111113,79.21000000000001,116.64000000000001
2024-03-11 02:05:15,9.4793415666724,54.723554666666516,-1.0,2.1501709666684596,1.7381364666666363,4.402439333333064,5.979708366666614,25.21088,53.28896,-1.0,14.680064,82.386944,187.052032,184.79104,131.48444444444445,3340.8399999999997,38.440000000000005,-1.0,150.47111111111113,79.21000000000001,116.64000000000001
2024-03-11 02:05:20,9.4793415666724,54.723554666666516,-1.0,2.1501709666684596,1.7381364666666363,4.402439333333064,5.979708366666614,25.21088,53.28896,-1.0,14.680064,82.386944,187.052032,184.79104,131.48444444444445,3340.8399999999997,38.440000000000005,-1.0,150.47111111111113,79.21000000000001,116.64000000000001
2024-03-11 02:05:25,9.4793415666724,54.723554666666516,-1.0,2.1501709666684596,1.7381364666666363,4.402439333333064,5.979708366666614,25.21088,53.28896,-1.0,14.680064,82.386944,187.052032,184.79104,131.48444444444445,3340.8399999999997,38.440000000000005,-1.0,150.47111111111113,79.21000000000001,116.64000000000001
2024-03-11 02:05:30,9.4793415666724,56.47035096666665,-1.0,2.1501709666684596,1.6591895999998958,6.030724000000495,4.798182133333739,25.21088,53.420032,-1.0,14.680064,82.386944,187.179008,184.918016,149.65444444444444,3340.8399999999997,31.359999999999996,-1.0,150.47111111111113,79.21000000000001,34.81
2024-03-11 02:05:35,8.396429533331682,56.47035096666665,-1.0,2.0320656000005024,1.6591895999998958,6.030724000000495,4.798182133333739,25.21088,53.420032,-1.0,15.2576,82.386944,187.179008,184.918016,149.65444444444444,3340.8399999999997,31.359999999999996,-1.0,60.83999999999998,104.72111111111106,34.81
2024-03-11 02:05:40,8.396429533331684,56.47035096666665,-1.0,2.0320656000005024,1.6591895999998958,6.030724000000495,4.798182133333739,25.21088,53.420032,-1.0,15.2576,82.386944,187.179008,184.918016,149.65444444444444,3340.8399999999997,31.359999999999996,-1.0,60.839999999999996,104.7211111111111,34.81
2024-03-11 02:05:45,8.396429533331684,56.47035096666665,-1.0,2.0320656000005024,1.6591895999998958,6.030724000000495,4.798182133333739,25.21088,53.420032,-1.0,15.2576,82.386944,187.179008,184.918016,149.65444444444444,3340.8399999999997,31.359999999999996,-1.0,60.839999999999996,104.7211111111111,34.81
2024-03-11 02:05:50,8.396429533331684,56.47035096666665,-1.0,2.0320656000005024,1.6591895999998958,6.030724000000495,4.798182133333739,25.21088,53.420032,-1.0,15.2576,82.386944,187.179008,184.918016,149.65444444444444,3340.8399999999997,31.359999999999996,-1.0,60.839999999999996,104.7211111111111,34.81
2024-03-11 02:05:55,8.396429533331684,56.47035096666665,-1.0,2.0320656000005024,1.6591895999998958,6.030724000000495,4.798182133333739,25.21088,53.420032,-1.0,15.2576,82.386944,187.179008,184.918016,149.65444444444444,3340.8399999999997,31.359999999999996,-1.0,60.839999999999996,104.7211111111111,34.81
2024-03-11 02:06:00,8.396429533331684,73.08895626666754,-1.0,2.0320656000005024,1.7208912999999861,3.7295376666662605,4.601767633333035,25.21088,53.538816,-1.0,15.2576,82.386944,187.285504,185.032704,19.95111111111111,3025.0,25.67111111111111,-1.0,60.839999999999996,104.7211111111111,184.05444444444444
2024-03-11 02:06:05,7.443751133329593,73.08895626666754,-1.0,1.9353298666639298,1.7208912999999861,3.7295376666662605,4.601767633333035,25.276416,53.538816,-1.0,14.737408,82.386944,187.285504,185.032704,19.95111111111111,3025.0,25.67111111111111,-1.0,142.4044444444444,82.2044444444444,184.05444444444444
2024-03-11 02:06:10,7.443751133329594,73.08895626666754,-1.0,1.93532986666393,1.7208912999999861,3.7295376666662605,4.601767633333035,25.276416,53.538816,-1.0,14.737408,82.386944,187.285504,185.032704,19.95111111111111,3025.0,25.67111111111111,-1.0,142.40444444444444,82.20444444444443,184.05444444444444
2024-03-11 02:06:15,7.443751133329594,73.08895626666754,-1.0,1.93532986666393,1.7208912999999861,3.7295376666662605,4.601767633333035,25.276416,53.538816,-1.0,14.737408,82.386944,187.285504,185.032704,19.95111111111111,3025.0,25.67111111111111,-1.0,142.40444444444444,82.20444444444443,184.05444444444444
2024-03-11 02:06:20,7.443751133329594,73.08895626666754,-1.0,1.93532986666393,1.7208912999999861,3.7295376666662605,4.601767633333035,25.276416,53.538816,-1.0,14.737408,82.386944,187.285504,185.032704,19.95111111111111,3025.0,25.67111111111111,-1.0,142.40444444444444,82.20444444444443,184.05444444444444
2024-03-11 02:06:25,7.443751133329594,73.08895626666754,-1.0,1.93532986666393,1.7208912999999861,3.7295376666662605,4.601767633333035,25.276416,53.538816,-1.0,14.737408,82.386944,187.285504,185.032704,19.95111111111111,3025.0,25.67111111111111,-1.0,142.40444444444444,82.20444444444443,184.05444444444444
2024-03-11 02:06:30,7.443751133329594,76.58421859999862,-1.0,1.93532986666393,1.1363800666667128,5.291784800000225,4.289100833333729,25.276416,53.49376,-1.0,14.737408,82.386944,187.45344,185.131008,266.7777777777777,3184.7211111111105,12.25,-1.0,142.40444444444444,82.20444444444443,40.96000000000001
2024-03-11 02:06:35,7.691745533338689,76.58421859999862,-1.0,1.8531184333369308,1.1363800666667128,5.291784800000225,4.289100833333729,25.194496,53.49376,-1.0,15.310848,82.386944,187.45344,185.131008,266.7777777777777,3184.7211111111105,12.25,-1.0,176.00444444444437,35.99999999999999,40.96000000000001
2024-03-11 02:06:40,7.69174553333869,76.58421859999862,-1.0,1.853118433336931,1.1363800666667128,5.291784800000225,4.289100833333729,25.194496,53.49376,-1.0,15.310848,82.386944,187.45344,185.131008,266.7777777777777,3184.7211111111105,12.25,-1.0,176.00444444444446,36.0,40.96000000000001
2024-03-11 02:06:45,7.69174553333869,76.58421859999862,-1.0,1.853118433336931,1.1363800666667128,5.291784800000225,4.289100833333729,25.194496,53.49376,-1.0,15.310848,82.386944,187.45344,185.131008,266.7777777777777,3184.7211111111105,12.25,-1.0,176.00444444444446,36.0,40.96000000000001
2024-03-11 02:06:50,7.69174553333869,76.58421859999862,-1.0,1.853118433336931,1.1363800666667128,5.291784800000225,4.289100833333729,25.194496,53.49376,-1.0,15.310848,82.386944,187.45344,185.131008,266.7777777777777,3184.7211111111105,12.25,-1.0,176.00444444444446,36.0,40.96000000000001
2024-03-11 02:06:55,7.69174553333869,76.58421859999862,-1.0,1.853118433336931,1.1363800666667128,5.291784800000225,4.289100833333729,25.194496,53.49376,-1.0,15.310848,82.386944,187.45344,185.131008,266.7777777777777,3184.7211111111105,12.25,-1.0,176.00444444444446,36.0,40.96000000000001
2024-03-11 02:07:00,7.69174553333869,52.95474713333495,-1.0,1.853118433336931,2.2597445666666736,5.381369033332817,5.289522966666027,25.194496,53.846016,-1.0,15.310848,82.386944,187.543552,185.217024,146.41,3356.2711111111107,81.0,-1.0,176.00444444444446,36.0,200.69444444444443
2024-03-11 02:07:05,6.6183199999917015,52.95474713333495,-1.0,1.6818349333296583,2.2597445666666736,5.381369033332817,5.289522966666027,25.194496,53.846016,-1.0,14.462976,82.386944,187.543552,185.217024,146.41,3356.2711111111107,81.0,-1.0,240.24999999999994,129.2011111111111,200.69444444444443
2024-03-11 02:07:10,6.618319999991702,52.95474713333495,-1.0,1.6818349333296587,2.2597445666666736,5.381369033332817,5.289522966666027,25.194496,53.846016,-1.0,14.462976,82.386944,187.543552,185.217024,146.41,3356.2711111111107,81.0,-1.0,240.25,129.20111111111112,200.69444444444443
2024-03-11 02:07:15,6.618319999991702,52.95474713333495,-1.0,1.6818349333296587,2.2597445666666736,5.381369033332817,5.289522966666027,25.194496,53.846016,-1.0,14.462976,82.386944,187.543552,185.217024,146.41,3356.2711111111107,81.0,-1.0,240.25,129.20111111111112,200.69444444444443
2024-03-11 02:07:20,6.618319999991702,52.95474713333495,-1.0,1.6818349333296587,2.2597445666666736,5.381369033332817,5.289522966666027,25.194496,53.846016,-1.0,14.462976,82.386944,187.543552,185.217024,146.41,3356.2711111111107,81.0,-1.0,240.25,129.20111111111112,200.69444444444443
2024-03-11 02:07:25,6.618319999991702,52.95474713333495,-1.0,1.6818349333296587,2.2597445666666736,5.381369033332817,5.289522966666027,25.194496,53.846016,-1.0,14.462976,82.386944,187.543552,185.217024,146.41,3356.2711111111107,81.0,-1.0,240.25,129.20111111111112,200.69444444444443
