,timestamp,shippingservice-589dc45c5d-xdx28&cpu_usage,shippingservice-589dc45c5d-xdx28&mem_usage,shippingservice-589dc45c5d-xdx28&mem_usage_rate,shippingservice-589dc45c5d-xdx28&fs_usage,shippingservice-589dc45c5d-xdx28&net_receive,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
46,1658458301,0.022063206,104.6289063,2.139083993,0.0,0.364424984,0.0796444444444444,0.0459723237892599,0.2194639647705703
47,1658458306,0.021699005,104.6289063,3.32743281,0.0,0.364424984,0.0796444444444444,0.0459723237892599,0.2194639647705703
48,1658458311,0.020019133,104.7929688,2.856471819,0.0,0.364424984,0.0975777777777777,0.0495119138044497,0.2209830253466402
49,1658458316,0.019677064,104.9570313,2.172540152,0.0,0.302430871,0.0975777777777777,0.0495119138044497,0.2209830253466402
50,1658458321,0.020166975,104.9570313,2.172553064,0.0,0.343618297,0.0975777777777777,0.0495119138044497,0.2209830253466402
51,1658458326,0.018658949,104.9570313,1.569898234,0.0,0.359122984,0.1092666666666666,0.0496786080989622,0.2222567725467129
52,1658458331,0.022055477,159.8007813,1.031275452,0.0,0.370853216,0.1092666666666666,0.0496786080989622,0.2222567725467129
53,1658458336,0.022169475,159.8007813,1.031259609,0.0,0.368754191,0.1092666666666666,0.0496786080989622,0.2222567725467129
54,1658458341,0.022592017,159.8007813,0.041566175,0.0,0.368754191,0.1136666666666666,0.0521944432733104,0.2227042872945098
55,1658458346,0.022247921,212.1757813,1.021480764,0.0,0.30906313,0.1136666666666666,0.0521944432733104,0.2227042872945098
56,1658458351,0.020078422,212.1757813,1.017740965,0.0,7.870931995,0.1136666666666666,0.0521944432733104,0.2227042872945098
57,1658458356,0.027712251,213.8085938,1.064574728,0.0,9.044916474,0.2371333333333333,0.0582634865275375,0.223251141815359
58,1658458361,0.046698255,215.5820313,1.311059306,0.0,10.16037742,0.2371333333333333,0.0582634865275375,0.223251141815359
59,1658458366,0.047654234,215.5820313,1.200365045,0.0,8.337872266,0.2371333333333333,0.0582634865275375,0.223251141815359
60,1658458371,0.046188237,215.7070313,1.993761065,0.001081878,11.03693412,0.4426,0.0731026707066075,0.2235458821933517
61,1658458376,0.045847779,214.1796875,3.988007848,0.002554342,11.00203767,0.4426,0.0731026707066075,0.2235458821933517
62,1658458381,0.047753139,214.1796875,3.884274126,0.002873058,10.87100502,0.4426,0.0731026707066075,0.2235458821933517
63,1658458386,0.052873387,214.1953125,4.014570231,0.003007029,8.310294493,0.6329333333333332,0.088572720336725,0.224387962861255
64,1658458391,0.039120877,214.2695313,3.312089664,0.002600265,4.208765717,0.6329333333333332,0.088572720336725,0.224387962861255
65,1658458396,0.044768643,214.3867188,2.232236032,0.002425187,4.208765717,0.6329333333333332,0.088572720336725,0.224387962861255
66,1658458401,0.048374072,214.4335938,2.36924451,0.002170932,4.208765717,0.7024222222222221,0.0945410832979494,0.2244484411093969
67,1658458406,0.051563391,215.0898438,2.59066528,0.002311211,4.208765717,0.7024222222222221,0.0945410832979494,0.2244484411093969
68,1658458411,0.051563391,215.0898438,2.59066528,0.002311211,3.371347559,0.7024222222222221,0.0945410832979494,0.2244484411093969
69,1658458416,0.050777194,214.7148438,2.112844786,0.0,3.371347559,0.6864444444444444,0.0947280665812152,0.2244788016757332
70,1658458421,0.052042097,213.6953125,2.435309002,0.0,3.371347559,0.6864444444444444,0.0947280665812152,0.2244788016757332
71,1658458426,0.052042097,213.6953125,2.435309002,0.0,2.49170758,0.6864444444444444,0.0947280665812152,0.2244788016757332
72,1658458431,0.051238397,213.8359375,2.003581186,0.0,2.781456181,0.6770888888888889,0.0909617285694215,0.2245739516906311
73,1658458436,0.048935185,213.8125,2.933807257,0.002697945,3.476983209,0.6770888888888889,0.0909617285694215,0.2245739516906311
74,1658458441,0.051045035,213.8164063,2.5809797,0.006146996,2.843983929,0.6770888888888889,0.0909617285694215,0.2245739516906311
75,1658458446,0.051080039,213.8164063,2.6580578,0.007599239,2.554235328,0.6563111111111111,0.0883083874611606,0.2245850029367775
76,1658458451,0.05205647,213.8632813,2.691999422,0.009447551,2.299298052,0.6563111111111111,0.0883083874611606,0.2245850029367775
77,1658458456,0.048807909,213.875,1.341464238,0.007084029,3.683435954,0.6563111111111111,0.0883083874611606,0.2245850029367775
78,1658458461,0.049183704,213.4453125,2.461644561,0.008005135,3.683435954,0.652511111111111,0.0857509917690383,0.2246108701392961
79,1658458466,0.052758757,213.1796875,2.29965682,0.006601757,3.683435954,0.652511111111111,0.0857509917690383,0.2246108701392961
80,1658458471,0.052758757,213.1796875,2.29965682,0.006601757,3.772629238,0.652511111111111,0.0857509917690383,0.2246108701392961
81,1658458476,0.05311567,213.2070313,2.326185436,0.006601757,3.772629238,0.6678888888888888,0.0852247849607782,0.2245301717539742
82,1658458481,0.054538366,213.2421875,2.842099919,0.0,3.772629238,0.6678888888888888,0.0852247849607782,0.2245301717539742
83,1658458486,0.053474773,213.25,2.18930699,0.0,3.525076801,0.6678888888888888,0.0852247849607782,0.2245301717539742
84,1658458491,0.046150103,213.25,2.330292697,0.0,3.525076801,0.6696666666666666,0.0861511070919764,0.2246810030475329
85,1658458496,0.05032724,213.2851563,2.157943205,0.003034164,3.525076801,0.6696666666666666,0.0861511070919764,0.2246810030475329
86,1658458501,0.04660457,213.2851563,1.171014554,0.003539198,3.529939158,0.6696666666666666,0.0861511070919764,0.2246810030475329
87,1658458506,0.049894978,213.3203125,1.171377257,0.007597125,3.529939158,0.6498666666666667,0.086782470931248,0.2247907868554049
88,1658458511,0.048758347,214.3046875,0.023420354,0.007597125,3.529939158,0.6498666666666667,0.086782470931248,0.2247907868554049
89,1658458516,0.048738023,214.3046875,0.023802858,0.008362133,2.633330897,0.6498666666666667,0.086782470931248,0.2247907868554049
90,1658458521,0.050368286,215.140625,0.049498749,0.005979346,3.537164978,0.6697555555555554,0.0886378756350969,0.2247914547878643
91,1658458526,0.049866022,215.0273438,1.190905736,0.00840665,2.612874293,0.6697555555555554,0.0886378756350969,0.2247914547878643
92,1658458531,0.051297525,215.0273438,1.191087445,0.0089378,3.695464563,0.6697555555555554,0.0886378756350969,0.2247914547878643
93,1658458536,0.047545384,215.2226563,1.585108436,0.006084638,3.695464563,0.6856,0.09045908409473,0.2247224755811483
94,1658458541,0.047162952,215.2226563,1.53503475,0.003394968,3.695464563,0.6856,0.09045908409473,0.2247224755811483
95,1658458546,0.050431047,215.265625,1.151012708,0.0,3.601028482,0.6856,0.09045908409473,0.2247224755811483
96,1658458551,0.050431047,215.265625,1.151012708,0.0,3.601028482,0.7016444444444444,0.0915194346290443,0.224619978309197
97,1658458556,0.049791784,215.1484375,1.72562973,0.00310093,3.601028482,0.7016444444444444,0.0915194346290443,0.224619978309197
98,1658458561,0.050340719,214.140625,2.509816919,0.006018118,2.6262343,0.7016444444444444,0.0915194346290443,0.224619978309197
99,1658458566,0.05026325,213.265625,3.419515043,0.007303392,2.930785261,0.6833777777777778,0.0893175074183569,0.224685071363422
100,1658458571,0.049923409,213.265625,2.839668269,0.007303392,3.654611529,0.6833777777777778,0.0893175074183569,0.224685071363422
101,1658458576,0.047480604,213.2773438,2.584668445,0.005972602,3.63324067,0.6833777777777778,0.0893175074183569,0.224685071363422
102,1658458581,0.048905414,213.1875,3.256288138,0.006991603,3.63324067,0.6839555555555555,0.0880968202574713,0.2247266653393027
103,1658458586,0.05149913,213.1875,4.259422874,0.007477429,3.63324067,0.6839555555555555,0.0880968202574713,0.2247266653393027
104,1658458591,0.050042291,213.1875,4.203266472,0.006947516,3.833779338,0.6839555555555555,0.0880968202574713,0.2247266653393027
105,1658458596,0.051625767,213.5664063,3.666713444,0.005017437,3.833779338,0.7003555555555555,0.0895851284731849,0.2244406080832822
106,1658458601,0.052960365,213.9140625,3.224010174,0.003254704,3.833779338,0.7003555555555555,0.0895851284731849,0.2244406080832822
107,1658458606,0.051424528,213.9140625,1.972710981,0.0,2.483105469,0.7003555555555555,0.0895851284731849,0.2244406080832822
108,1658458611,0.051366565,212.0273438,3.246812662,0.003632499,2.684525285,0.6864666666666667,0.091408633744024,0.2244570027891038
109,1658458616,0.053879122,212.0429688,3.096176012,0.006907562,3.789392968,0.6864666666666667,0.091408633744024,0.2244570027891038
110,1658458621,0.051630763,212.0429688,3.41862468,0.008219446,3.858278509,0.6864666666666667,0.091408633744024,0.2244570027891038
111,1658458626,0.055845926,212.1757813,3.23976699,0.007282439,3.858278509,0.6817333333333333,0.0948608227767803,0.2235262692674985
112,1658458631,0.055845926,151.5117188,3.23976699,0.007282439,3.761765858,0.6817333333333333,0.0948608227767803,0.2235262692674985
113,1658458636,0.053588982,151.5390625,2.983239801,0.007154759,3.733365368,0.6817333333333333,0.0948608227767803,0.2235262692674985
114,1658458641,0.052977345,151.5390625,3.201331448,0.007681898,3.733365368,0.6632666666666667,0.0942884199515279,0.2221534859000368
115,1658458646,0.055525521,106.109375,3.562749704,0.008421961,3.767443093,0.6632666666666667,0.0942884199515279,0.2221534859000368
116,1658458651,0.046653929,106.109375,3.032123918,0.007224419,2.626284283,0.6632666666666667,0.0942884199515279,0.2221534859000368
117,1658458656,0.041631356,107.25,1.564754949,0.003155291,2.867068523,0.6768888888888888,0.0953403599988803,0.2208987444144907
118,1658458661,0.053463337,108.25,1.033227615,0.0,3.626803198,0.6768888888888888,0.0953403599988803,0.2208987444144907
119,1658458666,0.053463337,108.25,1.033227615,0.0,3.626803198,0.6768888888888888,0.0953403599988803,0.2208987444144907
120,1658458671,0.051426913,108.25,0.063789358,0.0,2.946132833,0.6944666666666667,0.0945642185620463,0.2201405196308082
121,1658458673,0.3,3.875264329,2304.0,10.05582375,37.8599009,0.6944666666666667,0.0945642185620463,0.2201405196308082
122,1658458678,0.3,3.014011014,2304.0,12.11916149,45.62831096,0.6944666666666667,0.0945642185620463,0.2201405196308082
123,1658458683,0.3,3.391924087,2304.0,12.34792959,45.0385269,0.6944666666666667,0.0945642185620463,0.2201405196308082
124,1658458688,0.3,3.530643984,2304.0,12.34792959,45.0385269,0.7186222222222222,0.0940447737976316,0.2234645158755705
125,1658458693,0.3,3.565285023,2304.0,11.75817508,42.38332579,0.7186222222222222,0.0940447737976316,0.2234645158755705
126,1658458698,0.3,3.015309988,2304.0,11.75817508,42.38332579,0.7186222222222222,0.0940447737976316,0.2234645158755705
127,1658458703,0.3,3.95318436,2304.0,11.77563333,44.04020116,0.7362666666666666,0.0939345976653622,0.2238096547936814
128,1658458708,0.3,3.422259141,2304.0,12.26929939,45.6129547,0.7362666666666666,0.0939345976653622,0.2238096547936814
129,1658458713,0.3,3.107372111,2304.0,12.26929939,45.6129547,0.7362666666666666,0.0939345976653622,0.2238096547936814
130,1658458718,0.3,1.768532075,2304.0,12.26929939,45.6129547,0.7109333333333333,0.0951345551071494,0.223959939597046
131,1658458723,0.3,3.308970419,2304.0,13.01567681,58.17463042,0.7109333333333333,0.0951345551071494,0.223959939597046
132,1658458728,0.3,3.712006207,2304.0,13.13295398,64.75833572,0.7109333333333333,0.0951345551071494,0.223959939597046
133,1658458733,0.3,3.970202893,2304.0,13.13295398,64.75833572,0.7116222222222222,0.1344848510506485,0.224168213082113
134,1658458738,0.3,2.713219119,2304.0,13.13295398,64.75833572,0.7116222222222222,0.1344848510506485,0.224168213082113
135,1658458743,0.3,3.067873605,2304.0,11.19097972,63.63619971,0.7116222222222222,0.1344848510506485,0.224168213082113
136,1658458748,0.3,2.695889135,2304.0,9.987907291,56.7950688,0.7067777777777777,0.1547163955932819,0.2244315606345139
137,1658458753,0.3,3.228488291,2304.0,12.42249837,65.80174997,0.7067777777777777,0.1547163955932819,0.2244315606345139
138,1658458758,0.3,3.181525055,2304.0,12.42249837,65.80174997,0.7067777777777777,0.1547163955932819,0.2244315606345139
139,1658458763,0.3,4.13308621,2304.0,11.11976254,55.26548752,0.7340888888888888,0.172217526063393,0.224352926767703
140,1658458768,0.3,3.246523646,2304.0,12.20372315,55.91858241,0.7340888888888888,0.172217526063393,0.224352926767703
141,1658458773,0.3,2.927685941,2304.0,12.20372315,55.91858241,0.7340888888888888,0.172217526063393,0.224352926767703
142,1658458778,0.3,3.026844476,2304.0,12.20372315,55.91858241,0.7028222222222222,0.1505339983654388,0.2243637351293187
143,1658458783,0.3,3.173911369,2304.0,7.452832031,29.84332682,0.7028222222222222,0.1505339983654388,0.2243637351293187
144,1658458788,0.3,3.173911369,2304.0,7.452832031,29.84332682,0.7028222222222222,0.1505339983654388,0.2243637351293187
145,1658458793,0.3,2.713748043,2304.0,9.580869937,38.36461516,0.7050444444444444,0.1492955762184683,0.2243612455628791
146,1658458798,0.3,1.654138246,2304.0,12.58500414,55.01582277,0.7050444444444444,0.1492955762184683,0.2243612455628791
147,1658458803,0.3,1.649056259,2304.0,12.58500414,55.01582277,0.7050444444444444,0.1492955762184683,0.2243612455628791
148,1658458808,0.3,0.093448006,2304.0,12.58500414,55.01582277,0.673911111111111,0.1457918871251207,0.2244635606714324
149,1658458813,0.3,0.093989145,2304.0,12.34072921,58.76413684,0.673911111111111,0.1457918871251207,0.2244635606714324
150,1658458818,0.3,0.071467648,2304.0,12.34072921,58.76413684,0.673911111111111,0.1457918871251207,0.2244635606714324
151,1658458823,0.3,1.049166357,2304.0,11.73646184,47.62465666,0.7015111111111111,0.1477623946823852,0.2244175947739992
152,1658458828,0.3,3.260442827,2304.0,7.250372818,24.44085305,0.7015111111111111,0.1477623946823852,0.2244175947739992
153,1658458833,0.3,3.78273843,2304.0,8.227255284,27.73390313,0.7015111111111111,0.1477623946823852,0.2244175947739992
154,1658458838,0.3,4.578654796,2304.0,7.230200195,24.37285156,0.6662888888888888,0.1453821048617524,0.2244800160983867
155,1658458843,0.3,4.329554793,2304.0,11.86581827,58.37839352,0.6662888888888888,0.1453821048617524,0.2244800160983867
156,1658458848,0.3,4.329554793,2304.0,11.86581827,58.37839352,0.6662888888888888,0.1453821048617524,0.2244800160983867
157,1658458853,0.3,4.764430481,2304.0,11.86581827,58.37839352,0.6545555555555554,0.1463145692559988,0.2246901112174338
158,1658458858,0.3,3.217731117,2304.0,10.50527545,53.34022843,0.6545555555555554,0.1463145692559988,0.2246901112174338
159,1658458863,0.3,2.851406957,2304.0,10.50527545,53.34022843,0.6545555555555554,0.1463145692559988,0.2246901112174338
160,1658458868,0.3,2.328343628,2304.0,10.50527545,53.34022843,0.6338444444444444,0.1457685567302372,0.2241681523609803
161,1658458873,0.3,2.036715792,2304.0,10.43212457,62.11503456,0.6338444444444444,0.1457685567302372,0.2241681523609803
162,1658458878,0.3,3.253063737,2304.0,10.43212457,62.11503456,0.6338444444444444,0.1457685567302372,0.2241681523609803
163,1658458883,0.3,2.174064118,2304.0,9.525327988,49.91500595,0.6499777777777778,0.1483480767600201,0.2233111342944395
164,1658458888,0.3,4.300135765,2304.0,9.525327988,49.91500595,0.6499777777777778,0.1483480767600201,0.2233111342944395
165,1658458893,0.3,3.135629005,2304.0,10.14328148,49.84202763,0.6499777777777778,0.1483480767600201,0.2233111342944395
166,1658458898,0.3,3.446449539,2304.0,10.14328148,49.84202763,0.6552444444444444,0.1473419367605749,0.2222115353028718
167,1658458903,0.3,3.419357575,2304.0,10.52690553,48.44246463,0.6552444444444444,0.1473419367605749,0.2222115353028718
168,1658458908,0.3,4.355310044,2304.0,11.18017765,51.61840737,0.6552444444444444,0.1473419367605749,0.2222115353028718
169,1658458913,0.3,5.620466058,2304.0,11.18017765,51.61840737,0.669311111111111,0.1483151467178294,0.2213176595087988
170,1658458918,0.3,5.620466058,2304.0,11.9637613,54.07277214,0.669311111111111,0.1483151467178294,0.2213176595087988
171,1658458923,0.3,2.660277005,2304.0,9.853453506,44.53478574,0.669311111111111,0.1483151467178294,0.2213176595087988
172,1658458928,0.3,2.995771956,2304.0,8.856473397,40.0287214,0.6602,0.1451043021085718,0.2212283387226374
173,1658458933,0.3,2.995771956,2304.0,12.40147293,63.1338326,0.6602,0.1451043021085718,0.2212283387226374
174,1658458938,0.3,2.868796867,2304.0,12.40147293,63.1338326,0.6602,0.1451043021085718,0.2212283387226374
175,1658458943,0.3,2.868671588,2304.0,12.40147293,63.1338326,0.6537555555555554,0.1446199895519231,0.2212415759295601
176,1658458948,0.3,1.886232095,2304.0,11.42371315,58.35799649,0.6537555555555554,0.1446199895519231,0.2212415759295601
177,1658458953,0.3,0.102233016,2304.0,10.96131498,58.02623628,0.6537555555555554,0.1446199895519231,0.2212415759295601
178,1658458958,0.3,0.11226179,2304.0,10.96131498,58.02623628,0.6187333333333334,0.140692090395593,0.2212220237248395
179,1658458963,0.3,0.112312596,2304.0,10.87490499,58.13890573,0.6187333333333334,0.140692090395593,0.2212220237248395
180,1658458968,0.3,0.097687138,2304.0,7.643930058,40.73495874,0.6187333333333334,0.140692090395593,0.2212220237248395
181,1658458973,0.3,0.103906702,2304.0,7.945075087,34.47421581,0.5988888888888888,0.1417352862249521,0.2212511698685223
182,1658458978,0.3,0.08656535,2304.0,9.339242378,40.52360157,0.5988888888888888,0.1417352862249521,0.2212511698685223
183,1658458983,0.3,0.074388012,2304.0,9.339242378,40.52360157,0.5988888888888888,0.1417352862249521,0.2212511698685223
184,1658458988,0.3,0.073786862,2304.0,9.339242378,40.52360157,0.5997333333333333,0.1424171787809186,0.2203715635406274
185,1658458993,0.3,1.398051876,2304.0,9.700343705,53.91009705,0.5997333333333333,0.1424171787809186,0.2203715635406274
186,1658458998,0.3,2.999214777,2304.0,9.700343705,53.91009705,0.5997333333333333,0.1424171787809186,0.2203715635406274
187,1658459003,0.3,2.998860052,2304.0,9.700343705,53.91009705,0.6234,0.1462663804788386,0.2195850427091195
188,1658459008,0.3,2.533156157,2304.0,7.843498894,43.77806669,0.6234,0.1462663804788386,0.2195850427091195
189,1658459013,0.3,3.881065109,2304.0,9.585914728,49.86884415,0.6234,0.1462663804788386,0.2195850427091195
190,1658459018,0.3,4.904097913,2304.0,9.585914728,49.86884415,0.6114444444444445,0.144895858305134,0.2195005188924392
191,1658459023,0.3,5.602958467,2304.0,10.08158797,62.8929969,0.6114444444444445,0.144895858305134,0.2195005188924392
192,1658459028,0.3,5.743416615,2304.0,10.08158797,62.8929969,0.6114444444444445,0.144895858305134,0.2195005188924392
193,1658459033,0.3,4.789741873,2304.0,7.660549511,35.39345197,0.5831777777777777,0.1429376699875687,0.2195200710971598
194,1658459038,0.3,2.600313834,2304.0,8.868134403,51.79997992,0.5831777777777777,0.1429376699875687,0.2195200710971598
195,1658459043,0.3,2.549415614,2304.0,8.868134403,51.79997992,0.5831777777777777,0.1429376699875687,0.2195200710971598
196,1658459048,0.3,2.108221583,2304.0,8.868134403,51.79997992,0.5483777777777777,0.1387500527968415,0.2196607619615622
197,1658459053,0.3,2.668081211,2304.0,8.480589068,55.32785769,0.5483777777777777,0.1387500527968415,0.2196607619615622
198,1658459058,0.3,2.218738458,2304.0,8.480589068,55.32785769,0.5483777777777777,0.1387500527968415,0.2196607619615622
199,1658459063,0.3,1.6686488,2304.0,8.480589068,55.32785769,0.5340666666666667,0.1368363205950317,0.2197931340307884
200,1658459068,0.3,0.08513489,2304.0,8.285955898,54.37056577,0.5340666666666667,0.1368363205950317,0.2197931340307884
201,1658459073,0.3,1.047828739,2304.0,6.148163738,38.65459485,0.5340666666666667,0.1368363205950317,0.2197931340307884
202,1658459078,0.3,1.599407166,2304.0,6.856967489,43.11096964,0.5206666666666666,0.1363629954453868,0.2199344928276501
203,1658459083,0.3,2.093276723,2304.0,7.062237055,44.40153577,0.5206666666666666,0.1363629954453868,0.2199344928276501
204,1658459088,0.3,1.693893127,2304.0,6.353433304,39.94516099,0.5206666666666666,0.1363629954453868,0.2199344928276501
205,1658459093,0.3,1.783932712,2304.0,5.644629553,35.48878621,0.5336222222222221,0.1368068982062082,0.220060064130017
206,1658459098,0.3,2.419893415,2304.0,14.83461822,54.04791445,0.5336222222222221,0.1368068982062082,0.220060064130017
207,1658459103,0.3,1.754389027,2304.0,14.83461822,54.04791445,0.5336222222222221,0.1368068982062082,0.220060064130017
208,1658459108,0.3,1.746405454,2304.0,14.83461822,54.04791445,0.5209333333333332,0.136528552269631,0.2198937489476268
209,1658459113,0.3,1.709240948,2304.0,14.8146744,54.10687121,0.5209333333333332,0.136528552269631,0.2198937489476268
210,1658459118,0.3,0.660595082,2304.0,14.8146744,54.10687121,0.5209333333333332,0.136528552269631,0.2198937489476268
211,1658459123,0.3,0.659928415,2304.0,13.24354907,44.57716301,0.556911111111111,0.1373462016029917,0.2199292708102403
212,1658459128,0.3,1.360298424,2304.0,5.088132368,22.15650232,0.556911111111111,0.1373462016029917,0.2199292708102403
213,1658459133,0.3,1.957235605,2304.0,5.718690644,24.90229682,0.556911111111111,0.1373462016029917,0.2199292708102403
214,1658459138,0.3,2.947426699,2304.0,4.979833984,21.68491211,0.5324222222222222,0.1345855324432676,0.2198661815533935
215,1658459143,0.3,3.957461554,2304.0,7.793837739,51.68811647,0.5324222222222222,0.1345855324432676,0.2198661815533935
216,1658459148,0.3,5.591371356,2304.0,7.793837739,51.68811647,0.5324222222222222,0.1345855324432676,0.2198661815533935
217,1658459153,0.3,4.997394655,2304.0,7.793837739,51.68811647,0.5441555555555556,0.1358900246738105,0.219854765980451
218,1658459158,0.3,5.779762094,2304.0,7.892911081,50.33911615,0.5441555555555556,0.1358900246738105,0.219854765980451
219,1658459163,0.3,6.202497404,2304.0,7.892911081,50.33911615,0.5441555555555556,0.1358900246738105,0.219854765980451
220,1658459168,0.3,6.995201165,2304.0,7.892911081,50.33911615,0.526911111111111,0.1448272947539645,0.2251461269238048
221,1658459173,0.3,5.855289372,2304.0,8.372600707,58.46177748,0.526911111111111,0.1448272947539645,0.2251461269238048
