,timestamp,checkoutservice-7d8cb45794-hc2rj&cpu_usage,checkoutservice-7d8cb45794-hc2rj&cpu_limit,checkoutservice-7d8cb45794-hc2rj&mem_usage,checkoutservice-7d8cb45794-hc2rj&mem_usage_rate,checkoutservice-7d8cb45794-hc2rj&fs_usage,checkoutservice-7d8cb45794-hc2rj&net_receive,checkoutservice-7d8cb45794-hc2rj&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
1144,1658463769,0.166611537,0.2,157.0117188,1.323217532,0.00316325,1.451530835,16.44612581,0.5590888888888889,0.1375563697856006,0.217536068808216
1145,1658463774,0.168154487,0.2,158.9960938,0.988587021,0.003275188,1.451530835,16.44612581,0.5537777777777777,0.1393494583517492,0.2167837339744027
1146,1658463779,0.168725582,0.2,158.9960938,0.988587021,0.004548745,1.41136004,16.6990497,0.5537777777777777,0.1393494583517492,0.2167837339744027
1147,1658463784,0.186355949,0.2,159.2851563,0.05197426,0.00353332,1.634756938,15.1861705,0.5537777777777777,0.1393494583517492,0.2167837339744027
1148,1658463789,0.177389076,0.2,159.2851563,0.05197426,0.003439085,1.634756938,15.1861705,0.5908444444444444,0.1408262180517934,0.2166718856480198
1149,1658463794,0.190743148,0.2,159.2851563,0.05197426,0.003583807,1.365705252,8.941423245,0.5908444444444444,0.1408262180517934,0.2166718856480198
1150,1658463799,0.175238202,0.2,159.3242188,0.061527148,0.00264675,1.384595349,11.66580646,0.5908444444444444,0.1408262180517934,0.2166718856480198
1151,1658463804,0.197997502,0.2,159.3242188,0.062147035,0.00264675,1.539259858,12.96892093,0.6284444444444445,0.1422933814410247,0.2168031647368579
1152,1658463809,0.190970629,0.2,159.6015625,0.050751163,0.0,1.855974106,15.63737357,0.6284444444444445,0.1422933814410247,0.2168031647368579
1153,1658463814,0.185682933,0.2,159.6484375,0.031463318,0.0,1.791255469,15.22040566,0.6284444444444445,0.1422933814410247,0.2168031647368579
1154,1658463819,0.182039728,0.2,159.6484375,0.017428937,0.001072398,1.791255469,15.22040566,0.6529777777777778,0.1430666196686263,0.216923696185213
1155,1658463824,0.196488111,0.2,158.5078125,1.580603209,0.001072398,1.383372434,13.85578274,0.6529777777777778,0.1430666196686263,0.216923696185213
1156,1658463829,0.201394763,0.2,158.5078125,1.580330946,0.001072398,1.386661201,13.88872285,0.6529777777777778,0.1430666196686263,0.216923696185213
1157,1658463834,0.20090926,0.2,158.5742188,1.531971582,0.003709611,1.80570114,15.38089454,0.6689333333333333,0.1447767296927196,0.217033297829687
1158,1658463839,0.20090926,0.2,157.4375,2.419055119,0.003709611,1.80570114,15.38089454,0.6689333333333333,0.1447767296927196,0.217033297829687
1159,1658463844,0.234987048,0.2,157.6679688,3.151834183,0.004325097,1.887814295,15.99884099,0.6689333333333333,0.1447767296927196,0.217033297829687
1160,1658463849,0.234987048,0.2,157.6679688,3.330733645,0.003666327,1.887814295,15.99884099,0.6949777777777778,0.1454750652466975,0.2170285008602059
1161,1658463854,0.238756239,0.2,157.8867188,3.247283611,0.00503043,1.887814295,15.99884099,0.6949777777777778,0.1454750652466975,0.2170285008602059
1162,1658463859,0.234539984,0.2,157.8867188,2.910255326,0.004765328,1.648548722,13.83521637,0.6949777777777778,0.1454750652466975,0.2170285008602059
1163,1658463864,0.232259483,0.2,160.8203125,2.369039031,0.002740097,1.480654973,12.42619138,0.7153777777777778,0.1461343115121803,0.2171891689772575
1164,1658463869,0.239266333,0.2,160.9882813,0.093609928,0.002740097,1.907976619,18.01571427,0.7153777777777778,0.1461343115121803,0.2171891689772575
1165,1658463874,0.241259331,0.2,160.9882813,0.091173173,0.0,1.852207114,20.53415544,0.7153777777777778,0.1461343115121803,0.2171891689772575
1166,1658463879,0.24583151,0.2,161.078125,1.108792239,0.004705091,1.852207114,20.53415544,0.7239333333333333,0.1457713197433168,0.2173435220965112
1167,1658463884,0.243350264,0.2,161.2265625,1.324351445,0.004705091,1.940912106,18.99189409,0.7239333333333333,0.1457713197433168,0.2173435220965112
1168,1658463889,0.234713009,0.2,161.2265625,1.324351445,0.004406267,1.940912106,18.99189409,0.7239333333333333,0.1457713197433168,0.2173435220965112
1169,1658463894,0.238130917,0.2,161.1796875,1.823210378,0.005448569,1.921952626,17.84299643,0.7254666666666667,0.1489007657271421,0.2167571988394248
1170,1658463899,0.219836604,0.2,161.1796875,2.389484603,0.00447807,2.005357878,17.33991993,0.7254666666666667,0.1489007657271421,0.2167571988394248
1171,1658463904,0.228401957,0.2,161.1796875,2.358685451,0.004444418,1.659811807,11.99705679,0.7254666666666667,0.1489007657271421,0.2167571988394248
1172,1658463909,0.228230624,0.2,167.8359375,2.884279054,0.004543719,2.182275948,15.77340778,0.7402444444444444,0.1493492759552397,0.2168514380373327
1173,1658463914,0.249532456,0.2,167.8359375,3.514752518,0.004543719,2.182275948,15.77340778,0.7402444444444444,0.1493492759552397,0.2168514380373327
1174,1658463919,0.242484065,0.2,167.859375,3.489451418,0.003230017,2.097704397,15.30820659,0.7402444444444444,0.1493492759552397,0.2168514380373327
1175,1658463924,0.249423254,0.2,168.0820313,2.367196653,0.0,2.097704397,15.30820659,0.7622666666666666,0.1509697439874724,0.2169746412155253
1176,1658463929,0.248929006,0.2,168.0820313,2.385110873,0.0,2.077515422,15.19197213,0.7622666666666666,0.1509697439874724,0.2169746412155253
1177,1658463934,0.248929006,0.2,168.2695313,2.366387476,0.0,2.048318865,15.09874143,0.7622666666666666,0.1509697439874724,0.2169746412155253
1178,1658463939,0.257031865,0.2,168.2773438,1.245842157,0.005140008,2.048318865,15.09874143,0.7808666666666667,0.1491161295777663,0.2170812675244983
1179,1658463944,0.259127353,0.2,168.2734375,2.782207993,0.005140008,1.965914003,14.67924606,0.7808666666666667,0.1491161295777663,0.2170812675244983
1180,1658463949,0.259127353,0.2,168.296875,2.748534626,0.004399094,2.038976005,14.97607257,0.7808666666666667,0.1491161295777663,0.2170812675244983
1181,1658463954,0.23280008,0.2,168.296875,2.160110532,0.004399094,2.038976005,14.97607257,0.7736000000000001,0.1510908911641747,0.2172069602691306
1182,1658463959,0.246418445,0.2,167.4765625,3.069186568,0.005348548,2.090117377,15.25259296,0.7736000000000001,0.1510908911641747,0.2172069602691306
1183,1658463964,0.228428631,0.2,153.7421875,4.274099729,0.004801089,1.967008633,16.72927441,0.7736000000000001,0.1510908911641747,0.2172069602691306
1184,1658463969,0.226300183,0.2,153.7421875,6.30544719,0.004682432,1.967008633,16.72927441,0.7529777777777777,0.1498318156870266,0.2171820038836022
1185,1658463974,0.238210003,0.2,153.7421875,6.30544719,0.005363043,1.967008633,16.72927441,0.7529777777777777,0.1498318156870266,0.2171820038836022
1186,1658463979,0.237085514,0.2,153.7070313,5.817309563,0.003470596,1.561291354,14.24387931,0.7529777777777777,0.1498318156870266,0.2171820038836022
1187,1658463984,0.201066571,0.2,153.7578125,5.234866354,0.002854768,1.904833108,15.79772688,0.7358666666666667,0.1504247735246493,0.2172992563907929
1188,1658463989,0.221642923,0.2,153.7578125,5.713032468,0.0,1.904833108,15.79772688,0.7358666666666667,0.1504247735246493,0.2172992563907929
1189,1658463994,0.21513466,0.2,154.8828125,4.676138483,0.0,1.757078102,15.89678946,0.7358666666666667,0.1504247735246493,0.2172992563907929
1190,1658463999,0.212363194,0.2,157.9414063,3.66336412,0.001331913,1.960563972,15.92879266,0.7478444444444444,0.1493802264747518,0.2173579737260873
1191,1658464004,0.241569484,0.2,159.9609375,2.02682209,0.004452277,1.960563972,15.92879266,0.7478444444444444,0.1493802264747518,0.2173579737260873
1192,1658464009,0.241569484,0.2,160.1210938,1.4977444,0.006467072,2.010817232,15.64617015,0.7478444444444444,0.1493802264747518,0.2173579737260873
1193,1658464014,0.243091185,0.2,160.2382813,1.052352325,0.00481044,2.010817232,15.64617015,0.7704666666666667,0.1522650592203637,0.2167819123404226
1194,1658464019,0.237825686,0.2,160.3320313,0.144142141,0.00481044,2.010817232,15.64617015,0.7704666666666667,0.1522650592203637,0.2167819123404226
1195,1658464024,0.237825686,0.2,160.1796875,1.859970768,0.006639858,1.707085438,15.81687483,0.7704666666666667,0.1522650592203637,0.2167819123404226
1196,1658464029,0.227295651,0.2,160.09375,2.494500602,0.004724527,2.003941545,18.5673733,0.7774222222222221,0.1522131633141671,0.2169794381850064
1197,1658464034,0.24790421,0.2,160.09375,2.494500602,0.004724527,2.016398165,18.42127037,0.7774222222222221,0.1522131633141671,0.2169794381850064
1198,1658464039,0.234934998,0.2,158.9179688,4.385855048,0.004724527,2.016398165,18.42127037,0.7774222222222221,0.1522131633141671,0.2169794381850064
1199,1658464044,0.222606325,0.2,158.9140625,4.943624716,0.0,1.871717032,19.41614626,0.7932444444444444,0.1547311509198051,0.2170799316595796
1200,1658464049,0.235985581,0.2,157.5898438,6.172846926,0.0,1.579256047,16.38231947,0.7932444444444444,0.1547311509198051,0.2170799316595796
1201,1658464054,0.243240995,0.2,157.5898438,6.106967525,0.0,1.423279627,14.76430728,0.7932444444444444,0.1547311509198051,0.2170799316595796
1202,1658464059,0.254029006,0.2,157.6054688,5.738670062,0.001585177,2.234108621,14.83837636,0.8086222222222221,0.1542281538331208,0.2171737458095587
1203,1658464064,0.270664726,0.2,157.6054688,5.788035906,0.001585177,2.234108621,14.83837636,0.8086222222222221,0.1542281538331208,0.2171737458095587
1204,1658464069,0.24975329,0.2,157.6054688,4.653193386,0.001585177,2.394517903,12.98197137,0.8086222222222221,0.1542281538331208,0.2171737458095587
1205,1658464074,0.271237272,0.2,153.8242188,6.510311871,0.001584723,2.394517903,12.98197137,0.8462000000000001,0.157405316927221,0.2171821860470002
1206,1658464079,0.284381751,0.2,153.4804688,6.37604081,0.005227428,2.418997688,16.98741408,0.8462000000000001,0.157405316927221,0.2171821860470002
1207,1658464084,0.284381751,0.2,153.4804688,5.50836433,0.004905589,2.530795236,16.67928171,0.8462000000000001,0.157405316927221,0.2171821860470002
1208,1658464089,0.271954751,0.2,155.1914063,4.432350589,0.006626347,2.530795236,16.67928171,0.8661333333333333,0.1555916178650133,0.2172296092516175
1209,1658464094,0.28207789,0.2,155.2539063,3.618122577,0.005476289,1.856264739,18.77569317,0.8661333333333333,0.1555916178650133,0.2172296092516175
1210,1658464096,0.274993462,0.2,155.3984375,3.095252713,0.004620398,31.14418072,24.85524768,0.8661333333333333,0.1555916178650133,0.2172296092516175
1211,1658464101,0.274993462,0.2,155.9921875,3.335798112,0.005161383,27.74027772,22.13869356,0.8735333333333333,0.1608038072105664,0.2184326770532593
1212,1658464106,0.249736722,0.2,156.0703125,2.463726962,0.003951555,29.54947536,19.79101542,0.8735333333333333,0.1608038072105664,0.2184326770532593
1213,1658464111,0.286976429,0.2,156.0703125,2.46441702,0.0,38.00958255,31.92950387,0.8735333333333333,0.1608038072105664,0.2184326770532593
1214,1658464116,0.286206208,0.2,157.2929688,2.48835535,0.001808826,38.00958255,31.92950387,0.8665777777777778,0.1629060287945922,0.2180518948302695
1215,1658464121,0.278540723,0.2,158.390625,0.125389964,0.001808826,32.31205833,31.59189238,0.8665777777777778,0.1629060287945922,0.2180518948302695
1216,1658464126,0.286050069,0.2,158.3945313,0.107387768,0.005316205,32.62632446,31.62960927,0.8665777777777778,0.1629060287945922,0.2180518948302695
1217,1658464131,0.286050069,0.2,158.421875,0.065936631,0.005676884,32.62632446,31.62960927,0.8502222222222222,0.1841005365715047,0.2181843276206284
1218,1658464136,0.294026728,0.2,158.421875,0.086184391,0.007861535,21.15993762,20.1806011,0.8502222222222222,0.1841005365715047,0.2181843276206284
1219,1658464141,0.302759593,0.2,158.4140625,1.737557013,0.007999952,23.29274172,22.55168267,0.8502222222222222,0.1841005365715047,0.2181843276206284
1220,1658464146,0.302538691,0.2,158.4140625,1.732836792,0.006072642,25.98139469,25.15479609,0.8593555555555555,0.1799421271788832,0.2182909539296015
1221,1658464151,0.271595116,0.2,158.2617188,3.599906329,0.005827428,32.26383565,31.23736107,0.8593555555555555,0.1799421271788832,0.2182909539296015
1222,1658464156,0.27011336,0.2,158.265625,3.497086979,0.007487688,32.26383565,31.23736107,0.8593555555555555,0.1799421271788832,0.2182909539296015
1223,1658464161,0.239235871,0.2,158.265625,4.594398227,0.006069117,31.92356292,35.27841934,0.8569555555555555,0.1780243671734513,0.2183573221276126
1224,1658464166,0.277410871,0.2,158.2695313,4.636762065,0.003911849,31.92356292,35.27841934,0.8569555555555555,0.1780243671734513,0.2183573221276126
1225,1658464171,0.272563163,0.2,158.2695313,4.380915815,0.0,31.56323203,36.71301522,0.8569555555555555,0.1780243671734513,0.2183573221276126
1226,1658464176,0.281212367,0.2,158.2695313,4.786891947,0.0,31.56323203,36.71301522,0.8711333333333333,0.1584591505574539,0.2184131248485387
1227,1658464181,0.288131179,0.2,157.390625,4.516035109,0.003442325,31.56323203,36.71301522,0.8711333333333333,0.1584591505574539,0.2184131248485387
1228,1658464186,0.293345809,0.2,156.40625,4.56106566,0.006777987,31.69930512,39.95404946,0.8711333333333333,0.1584591505574539,0.2184131248485387
1229,1658464191,0.271885504,0.2,156.40625,3.864488683,0.006977262,32.86023318,36.07740416,0.8957333333333334,0.1603761596138641,0.2184967985693615
1230,1658464196,0.312883772,0.2,156.40625,3.864488683,0.005954583,32.86023318,36.07740416,0.8957333333333334,0.1603761596138641,0.2184967985693615
1231,1658464201,0.308492944,0.2,155.7773438,3.627015526,0.005523402,33.73781215,32.38790396,0.8957333333333334,0.1603761596138641,0.2184967985693615
1232,1658464206,0.333040038,0.2,155.7773438,3.627015526,0.006912238,33.76176778,32.67120489,0.9074888888888888,0.1599937926754322,0.218642832893439
1233,1658464211,0.354228098,0.2,154.46875,3.602254593,0.005560101,33.76176778,32.67120489,0.9074888888888888,0.1599937926754322,0.218642832893439
1234,1658464216,0.354228098,0.2,154.6679688,4.026139922,0.005987357,33.76176778,32.67120489,0.9074888888888888,0.1599937926754322,0.218642832893439
1235,1658464221,0.358064165,0.2,155.1015625,3.500413904,0.00546926,34.49578463,32.67356591,0.915311111111111,0.1606222736704511,0.2186362142899778
1236,1658464226,0.325330464,0.2,155.8828125,3.084093574,0.0,34.49578463,32.67356591,0.915311111111111,0.1606222736704511,0.2186362142899778
1237,1658464231,0.356881302,0.2,155.8828125,3.084093574,0.0,27.41662006,27.49091137,0.915311111111111,0.1606222736704511,0.2186362142899778
1238,1658464236,0.290980181,0.2,156.4375,2.766186233,0.001676698,28.93174303,29.0101399,0.8722222222222221,0.1591854578273882,0.2183074700776884
1239,1658464241,0.342965855,0.2,156.9804688,2.659371814,0.001676698,32.67052051,31.8269882,0.8722222222222221,0.1591854578273882,0.2183074700776884
1240,1658464246,0.332191099,0.2,156.9804688,2.172173332,0.002672768,32.67052051,31.8269882,0.8722222222222221,0.1591854578273882,0.2183074700776884
1241,1658464251,0.332191099,0.2,157.0039063,1.763963051,0.002672768,31.85376596,32.59090106,0.8468444444444444,0.1593794076164939,0.2179594772663419
1242,1658464256,0.326960791,0.2,157.8554688,1.444631435,0.006218269,31.85376596,32.59090106,0.8468444444444444,0.1593794076164939,0.2179594772663419
1243,1658464261,0.326408813,0.2,157.8554688,0.069425208,0.006218269,31.85376596,32.59090106,0.8468444444444444,0.1593794076164939,0.2179594772663419
1244,1658464266,0.330274741,0.2,158.125,0.068317046,0.006874729,31.55648198,33.57884962,0.8391333333333333,0.1586858432036441,0.2179815797586347
1245,1658464271,0.309729573,0.2,162.359375,0.125102407,0.009170402,31.55648198,33.57884962,0.8391333333333333,0.1586858432036441,0.2179815797586347
1246,1658464276,0.327920484,0.2,162.359375,0.143301203,0.006248801,31.55648198,33.57884962,0.8391333333333333,0.1586858432036441,0.2179815797586347
1247,1658464281,0.300048676,0.2,162.359375,0.133570024,0.004639966,26.27525184,28.31145827,0.8512444444444444,0.1603802860609615,0.2182881000363659
1248,1658464286,0.339094323,0.2,167.0234375,0.240467886,0.0,32.18680575,34.68112936,0.8512444444444444,0.1603802860609615,0.2182881000363659
1249,1658464291,0.345079538,0.2,167.15625,0.194242853,0.0,32.18680575,34.68112936,0.8512444444444444,0.1603802860609615,0.2182881000363659
1250,1658464296,0.332806351,0.2,167.2148438,0.238293299,0.0,32.85581205,35.22941054,0.8743333333333334,0.1600169240531711,0.2185203583688384
1251,1658464301,0.332410122,0.2,167.1914063,1.185050085,0.006216881,33.38182164,34.85971903,0.8743333333333334,0.1600169240531711,0.2185203583688384
1252,1658464306,0.316879446,0.2,167.1914063,1.185050085,0.006216881,33.38182164,34.85971903,0.8743333333333334,0.1600169240531711,0.2185203583688384
1253,1658464311,0.30151309,0.2,167.0625,2.271495126,0.006216881,32.71030094,32.10466025,0.8441777777777777,0.1593501896690901,0.2186789012462466
1254,1658464316,0.318683171,0.2,167.8046875,2.359881814,0.006877117,32.71030094,32.10466025,0.8441777777777777,0.1593501896690901,0.2186789012462466
1255,1658464321,0.292633787,0.2,167.8046875,2.03216349,0.006877117,32.71030094,32.10466025,0.8441777777777777,0.1593501896690901,0.2186789012462466
1256,1658464326,0.28261718,0.2,168.0117188,2.919583178,0.005484751,33.41465332,33.18467267,0.8446444444444444,0.1572807042292582,0.2186826659564723
1257,1658464331,0.28703913,0.2,168.171875,2.961895578,0.005853486,33.41465332,33.18467267,0.8446444444444444,0.1572807042292582,0.2186826659564723
1258,1658464336,0.294113516,0.2,168.9804688,2.025138911,0.001845099,33.41465332,33.18467267,0.8446444444444444,0.1572807042292582,0.2186826659564723
1259,1658464341,0.290080939,0.2,169.0546875,1.827025363,0.0,33.03361677,32.16562897,0.827,0.1580492624745435,0.218583872673614
1260,1658464346,0.290110402,0.2,168.9921875,1.900086436,0.0,33.03361677,32.16562897,0.827,0.1580492624745435,0.218583872673614
1261,1658464351,0.286552937,0.2,169.2773438,1.17947478,0.0,33.03361677,32.16562897,0.827,0.1580492624745435,0.218583872673614
1262,1658464356,0.277812218,0.2,168.6054688,1.805988091,0.0,33.42694291,32.95937853,0.8371333333333333,0.1599441120017803,0.2180120617672363
1263,1658464361,0.277812218,0.2,168.6054688,2.948424414,0.004239204,33.32835792,32.74197859,0.8371333333333333,0.1599441120017803,0.2180120617672363
1264,1658464366,0.264162304,0.2,168.6054688,3.299133285,0.004239204,33.32835792,32.74197859,0.8371333333333333,0.1599441120017803,0.2180120617672363
1265,1658464371,0.260666231,0.2,168.3359375,4.382741277,0.003420534,33.58331451,34.59828349,0.827311111111111,0.1616592308129442,0.2172435143909995
1266,1658464376,0.285276884,0.2,168.3359375,4.176607158,0.005674999,33.58331451,34.59828349,0.827311111111111,0.1616592308129442,0.2172435143909995
1267,1658464381,0.284683768,0.2,168.375,4.175167946,0.005674999,33.58331451,34.59828349,0.827311111111111,0.1616592308129442,0.2172435143909995
1268,1658464386,0.285808824,0.2,168.390625,4.230852186,0.005955418,32.7576647,33.19287071,0.8022888888888888,0.1598531902879975,0.216741593508328
1269,1658464391,0.249405344,0.2,168.3867188,4.524522151,0.005955418,32.7576647,33.19287071,0.8022888888888888,0.1598531902879975,0.216741593508328
1270,1658464396,0.279184334,0.2,168.3867188,4.084955756,0.005955418,32.7576647,33.19287071,0.8022888888888888,0.1598531902879975,0.216741593508328
1271,1658464401,0.280544966,0.2,161.7265625,5.651560764,0.00466914,33.3365754,34.17152916,0.8294,0.1596514025816982,0.2167997036322956
1272,1658464406,0.280240954,0.2,156.8632813,5.826630236,0.001528015,33.3365754,34.17152916,0.8294,0.1596514025816982,0.2167997036322956
1273,1658464411,0.248352658,0.2,156.8632813,5.165246283,0.0,33.3365754,34.17152916,0.8294,0.1596514025816982,0.2167997036322956
1274,1658464416,0.29675194,0.2,158.46875,6.832952454,0.0,28.10227005,28.80612448,0.842,0.1584045181784147,0.2168892673029877
1275,1658464421,0.29675194,0.2,158.46875,6.831106055,0.003170833,33.6500763,31.85310398,0.842,0.1584045181784147,0.2168892673029877
1276,1658464426,0.29675194,0.2,158.4023438,7.027585632,0.004578068,33.6500763,31.85310398,0.842,0.1584045181784147,0.2168892673029877
1277,1658464431,0.243712267,0.2,158.4023438,8.857886549,0.006031757,34.7762558,34.63539878,0.8648666666666667,0.1598368752291434,0.216995286400634
1278,1658464436,0.274291147,0.2,158.6367188,7.218381948,0.006402515,34.7762558,34.63539878,0.8648666666666667,0.1598368752291434,0.216995286400634
1279,1658464441,0.318393394,0.2,158.6367188,6.371575329,0.004709279,34.7762558,34.63539878,0.8648666666666667,0.1598368752291434,0.216995286400634
1280,1658464446,0.300471885,0.2,159.3554688,4.672820291,0.00635755,29.16147886,28.89175741,0.8379333333333333,0.1571400344371585,0.2170747096421697
1281,1658464451,0.324329235,0.2,160.3632813,3.579260357,0.00635755,26.270239,26.02725932,0.8379333333333333,0.1571400344371585,0.2170747096421697
1282,1658464456,0.32509789,0.2,160.3632813,3.579260357,0.004819287,33.91126063,31.31620826,0.8379333333333333,0.1571400344371585,0.2170747096421697
1283,1658464461,0.325488207,0.2,160.3632813,2.502317693,0.001465638,33.45045514,31.34594188,0.8269333333333333,0.1572903735469439,0.2172077496438553
1284,1658464466,0.322067758,0.2,160.3632813,0.926838704,0.001465638,33.54131591,32.43454644,0.8269333333333333,0.1572903735469439,0.2172077496438553
1285,1658464471,0.32147799,0.2,160.4257813,0.625238898,0.0,33.54131591,32.43454644,0.8269333333333333,0.1572903735469439,0.2172077496438553
1286,1658464476,0.317602576,0.2,160.4257813,0.058498312,0.003708189,33.54131591,32.43454644,0.8334888888888888,0.1577498588372308,0.2166271341732401
1287,1658464481,0.318503405,0.2,160.5898438,0.047131596,0.005346432,33.02313886,32.14810179,0.8334888888888888,0.1577498588372308,0.2166271341732401
1288,1658464486,0.318503405,0.2,160.7265625,0.026749207,0.006914055,33.02313886,32.14810179,0.8334888888888888,0.1577498588372308,0.2166271341732401
1289,1658464491,0.30761223,0.2,160.7265625,0.026749207,0.005639984,20.65222168,22.78354492,0.8400222222222221,0.1606153325531413,0.2166809938179207
1290,1658464496,0.298921861,0.2,158.15625,2.719008126,0.005639984,28.39083256,29.30852884,0.8400222222222221,0.1606153325531413,0.2166809938179207
1291,1658464501,0.297867996,0.2,157.078125,3.32673051,0.007069846,33.49401843,34.57666847,0.8400222222222221,0.1606153325531413,0.2166809938179207
1292,1658464506,0.297467684,0.2,157.078125,4.046394016,0.006141408,33.49401843,34.57666847,0.8281111111111111,0.1590344788669007,0.2168492520765564
1293,1658464511,0.279573215,0.2,156.9375,6.157891923,0.006141408,28.0413783,28.94777893,0.8281111111111111,0.1590344788669007,0.2168492520765564
1294,1658464516,0.294980025,0.2,156.953125,7.131739557,0.001566634,33.37799095,32.47974915,0.8281111111111111,0.1590344788669007,0.2168492520765564
1295,1658464521,0.290420231,0.2,156.953125,7.395713852,0.001584332,33.37799095,32.47974915,0.8228444444444445,0.1586880807677568,0.2168691686080731
1296,1658464526,0.3015444,0.2,155.765625,7.804779123,0.001584332,33.69356057,30.70561277,0.8228444444444445,0.1586880807677568,0.2168691686080731
1297,1658464531,0.299403665,0.2,154.2929688,8.958215272,0.0,33.73602388,31.18454234,0.8228444444444445,0.1586880807677568,0.2168691686080731
1298,1658464536,0.296560315,0.2,154.5820313,8.614246121,0.005523058,33.73602388,31.18454234,0.8393999999999999,0.1585940365030349,0.2169697835249115
1299,1658464541,0.309183737,0.2,154.5820313,8.377046534,0.005523058,33.59779566,30.93416506,0.8393999999999999,0.1585940365030349,0.2169697835249115
1300,1658464546,0.309183737,0.2,154.5820313,6.426242399,0.006171388,33.24713455,31.59932462,0.8393999999999999,0.1585940365030349,0.2169697835249115
1301,1658464551,0.310634776,0.2,154.453125,6.084618174,0.005730379,33.24713455,31.59932462,0.8343777777777778,0.1595303867402645,0.2170208499974892
1302,1658464556,0.299784668,0.2,154.8789063,4.140970565,0.005035134,27.72534621,27.35581213,0.8343777777777778,0.1595303867402645,0.2170208499974892
1303,1658464561,0.271661397,0.2,155.3320313,3.576639367,0.005721626,32.46934423,37.32425554,0.8343777777777778,0.1595303867402645,0.2170208499974892
1304,1658464566,0.285862284,0.2,155.3320313,3.576639367,0.005860557,32.46934423,37.32425554,0.8345333333333333,0.1581397973869407,0.2171690702823429
1305,1658464571,0.289107644,0.2,156.3359375,1.681287172,0.00517749,32.46934423,37.32425554,0.8345333333333333,0.1581397973869407,0.2171690702823429
1306,1658464576,0.290546162,0.2,157.3632813,0.928298054,0.00517749,31.74789383,40.01212197,0.8345333333333333,0.1581397973869407,0.2171690702823429
1307,1658464581,0.284417924,0.2,157.3828125,0.701199097,0.0,32.04905692,37.29884232,0.8251333333333333,0.1564579712605242,0.2172488578506747
1308,1658464586,0.28879896,0.2,157.3203125,1.631319186,0.0,32.04905692,37.29884232,0.8251333333333333,0.1564579712605242,0.2172488578506747
1309,1658464591,0.296440947,0.2,157.3789063,1.99958406,0.0,31.89191832,39.16224854,0.8251333333333333,0.1564579712605242,0.2172488578506747
1310,1658464596,0.285999736,0.2,155.875,1.948533703,0.001340206,25.91430977,31.82193775,0.826,0.1558072452700816,0.216546678672449
1311,1658464601,0.286410121,0.2,155.875,2.165657282,0.00536048,31.47988926,35.01745249,0.826,0.1558072452700816,0.216546678672449
1312,1658464606,0.288334593,0.2,155.875,2.556348079,0.00536048,31.62382617,29.93702141,0.826,0.1558072452700816,0.216546678672449
1313,1658464611,0.290611057,0.2,155.8789063,2.141917108,0.006946956,31.46597117,32.06270616,0.8257777777777777,0.1553110034329409,0.216636424506539
1314,1658464616,0.290242541,0.2,156.3320313,1.741591123,0.00506254,31.46597117,32.06270616,0.8257777777777777,0.1553110034329409,0.216636424506539
1315,1658464621,0.282472896,0.2,155.2734375,3.905710014,0.00506254,30.84687292,32.08148624,0.8257777777777777,0.1553110034329409,0.216636424506539
1316,1658464626,0.272553469,0.2,155.2734375,3.905624852,0.005911431,30.83316977,31.26946321,0.7760888888888888,0.1527658193006228,0.2167628459047633
1317,1658464631,0.272553469,0.2,156.1210938,4.286555102,0.00506153,30.83316977,31.26946321,0.7760888888888888,0.1527658193006228,0.2167628459047633
1318,1658464636,0.221550943,0.2,157.0273438,2.785518719,0.00506153,30.83316977,31.26946321,0.7760888888888888,0.1527658193006228,0.2167628459047633
1319,1658464641,0.219705686,0.2,157.0273438,2.785775357,0.001544906,30.68759524,32.25436156,0.7921555555555555,0.1547456168810248,0.2169521136753038
1320,1658464646,0.226173817,0.2,157.09375,1.794686509,0.0,30.68759524,32.25436156,0.7921555555555555,0.1547456168810248,0.2169521136753038
1321,1658464651,0.278455225,0.2,157.1367188,0.056952072,0.0,30.68759524,32.25436156,0.7921555555555555,0.1547456168810248,0.2169521136753038
1322,1658464656,0.266574212,0.2,157.1367188,0.057278903,0.003012945,31.24669578,32.69359164,0.7873333333333333,0.1551378940838815,0.2169705121785036
1323,1658464661,0.262688731,0.2,157.578125,0.056888758,0.005804302,31.31613514,31.26037732,0.7873333333333333,0.1551378940838815,0.2169705121785036
1324,1658464666,0.276045387,0.2,157.90625,0.054747709,0.005804302,31.31613514,31.26037732,0.7873333333333333,0.1551378940838815,0.2169705121785036
1325,1658464671,0.286644468,0.2,157.9648438,0.054994288,0.004744691,31.60174252,32.04574694,0.8147111111111112,0.1576774011694814,0.216985267413743
1326,1658464676,0.285866157,0.2,157.9648438,0.043468944,0.005737632,31.54039392,30.85331773,0.8147111111111112,0.1576774011694814,0.216985267413743
1327,1658464681,0.245268084,0.2,157.8632813,0.94369003,0.005737632,31.54039392,30.85331773,0.8147111111111112,0.1576774011694814,0.216985267413743
1328,1658464686,0.256852481,0.2,157.90625,0.94349613,0.004428019,32.42979521,33.38304965,0.8123333333333334,0.1566966425168022,0.2170306260998494
1329,1658464691,0.286681055,0.2,158.0390625,1.48604056,0.005798355,32.42979521,33.38304965,0.8123333333333334,0.1566966425168022,0.2170306260998494
