timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-qcktl_cpu,reviews-v3-5fd56449d8-79dvv_cpu,reviews-v3-5fd56449d8-s5wkv_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-qcktl_memory,reviews-v3-5fd56449d8-79dvv_memory,reviews-v3-5fd56449d8-s5wkv_memory,reviews-v3-5fd56449d8-79dvv_network,reviews-v3-5fd56449d8-s5wkv_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-qcktl_network,reviews-v1-7b76c4f45d-phxww_network,productpage-v1-7fb564989f-xslvc_network
2024-03-11 11:26:08,4.9811750333295395,62.297730199998114,1.1836260999947021,2.019755066666562,7.013864366666667,-1.0,100.49736240000016,25.23136,55.627776,15.31904,92.033024,150.319104,-1.0,658.116608,-1.0,67.78777777777776,225.0,152.93444444444447,91.52111111111111,49.0,2371.69
2024-03-11 11:26:13,4.9811750333295395,62.297730199998114,1.1836260999947021,2.019755066666562,7.013864366666667,-1.0,100.49736240000016,25.23136,55.627776,15.31904,92.033024,150.319104,-1.0,658.116608,-1.0,67.78777777777776,225.0,152.93444444444447,91.52111111111111,49.0,2371.69
2024-03-11 11:26:18,7.391914400007713,62.297730199998114,1.532601233323779,2.019755066666562,7.013864366666667,-1.0,252.34517743333345,25.214976,55.627776,14.815232,92.033024,150.319104,-1.0,667.877376,-1.0,99.33444444444449,172.48444444444453,94.09000000000002,91.52111111111111,49.0,2371.69
2024-03-11 11:26:23,7.391914400007713,53.84696200000386,1.532601233323779,2.281260933333821,4.593953066666738,-1.0,252.34517743333345,25.214976,55.742464,14.815232,92.033024,150.478848,-1.0,667.877376,-1.0,99.33444444444449,172.48444444444453,94.09000000000002,66.1511111111111,67.24,2697.071111111111
2024-03-11 11:26:28,7.391914400007711,53.84696200000386,1.5326012333237788,2.281260933333821,4.593953066666738,-1.0,252.34517743333333,25.214976,55.742464,14.815232,92.033024,150.478848,-1.0,667.877376,-1.0,99.33444444444444,172.48444444444442,94.08999999999999,66.1511111111111,67.24,2697.071111111111
2024-03-11 11:26:33,7.391914400007711,53.84696200000386,1.5326012333237788,2.281260933333821,4.593953066666738,-1.0,252.34517743333333,25.214976,55.742464,14.815232,92.033024,150.478848,-1.0,667.877376,-1.0,99.33444444444444,172.48444444444442,94.08999999999999,66.1511111111111,67.24,2697.071111111111
2024-03-11 11:26:38,7.391914400007711,53.84696200000386,1.5326012333237788,2.281260933333821,4.593953066666738,-1.0,252.34517743333333,25.214976,55.742464,14.815232,92.033024,150.478848,-1.0,667.877376,-1.0,99.33444444444444,172.48444444444442,94.08999999999999,66.1511111111111,67.24,2697.071111111111
2024-03-11 11:26:43,7.391914400007711,53.84696200000386,1.5326012333237788,2.281260933333821,4.593953066666738,-1.0,252.34517743333333,25.214976,55.742464,14.815232,92.033024,150.478848,-1.0,667.877376,-1.0,99.33444444444444,172.48444444444442,94.08999999999999,66.1511111111111,67.24,2697.071111111111
2024-03-11 11:26:48,3.2475548666601157,53.84696200000386,1.2615389333404894,2.281260933333821,4.593953066666738,0.0,499.1865415999997,25.23136,55.742464,14.954496,92.033024,150.478848,0.0,1030.51264,0.0,345.9600000000002,184.9600000000001,82.20444444444448,66.1511111111111,67.24,2697.071111111111
2024-03-11 11:26:53,3.2475548666601157,52.57465196667302,1.2615389333404894,1.8005321666663576,3.291983799999798,0.0,499.1865415999997,25.23136,55.64416,14.954496,92.033024,150.478848,1.261568,1030.51264,0.0,345.9600000000002,184.9600000000001,82.20444444444448,107.46777777777778,48.534444444444446,3333.137777777778
2024-03-11 11:26:58,3.2475548666601144,52.57465196667302,1.2615389333404892,1.8005321666663576,3.291983799999798,0.0,499.1865415999996,25.23136,55.64416,14.954496,92.033024,150.478848,1.261568,1030.51264,0.0,345.96000000000004,184.95999999999998,82.20444444444443,107.46777777777778,48.534444444444446,3333.137777777778
2024-03-11 11:27:03,3.2475548666601144,52.57465196667302,1.2615389333404892,1.8005321666663576,3.291983799999798,0.0,499.1865415999996,25.23136,55.64416,14.954496,92.033024,150.478848,1.261568,1030.51264,0.0,345.96000000000004,184.95999999999998,82.20444444444443,107.46777777777778,48.534444444444446,3333.137777777778
2024-03-11 11:27:08,3.2475548666601144,52.57465196667302,1.2615389333404892,1.8005321666663576,3.291983799999798,0.0,499.1865415999996,25.23136,55.64416,14.954496,92.033024,150.478848,1.261568,1030.51264,0.0,345.96000000000004,184.95999999999998,82.20444444444443,107.46777777777778,48.534444444444446,3333.137777777778
2024-03-11 11:27:13,3.2475548666601144,52.57465196667302,1.2615389333404892,1.8005321666663576,3.291983799999798,0.0,499.1865415999996,25.23136,55.64416,14.954496,92.033024,150.478848,1.261568,1030.51264,0.0,345.96000000000004,184.95999999999998,82.20444444444443,107.46777777777778,48.534444444444446,3333.137777777778
2024-03-11 11:27:18,6.369071233348224,52.57465196667302,2.261818499997996,1.8005321666663576,3.291983799999798,0.0,243.06467639999983,25.23136,55.64416,14.995456,92.033024,150.478848,1.261568,101.892096,0.0,98.01000000000005,145.60444444444448,102.01000000000003,107.46777777777778,48.534444444444446,3333.137777777778
2024-03-11 11:27:23,6.369071233348224,67.24065223332522,2.261818499997996,1.6644747999995009,4.139673866666746,226.4506536129039,243.06467639999983,25.23136,55.758848,14.995456,92.033024,150.71232,83.574784,101.892096,0.0,98.01000000000005,145.60444444444448,102.01000000000003,90.25,33.254444444444445,6094.4044444444435
2024-03-11 11:27:28,6.3690712333482224,67.24065223332522,2.2618184999979953,1.6644747999995009,4.139673866666746,262.9968881434595,243.06467639999977,25.23136,55.758848,14.995456,92.033024,150.71232,83.574784,101.892096,0.0,98.01,145.60444444444443,102.00999999999999,90.25,33.254444444444445,6094.4044444444435
2024-03-11 11:27:33,6.3690712333482224,67.24065223332522,2.2618184999979953,1.6644747999995009,4.139673866666746,299.543122674015,243.06467639999977,25.23136,55.758848,14.995456,92.033024,150.71232,83.574784,101.892096,0.0,98.01,145.60444444444443,102.00999999999999,90.25,33.254444444444445,6094.4044444444435
2024-03-11 11:27:38,6.3690712333482224,67.24065223332522,2.2618184999979953,1.6644747999995009,4.139673866666746,336.08935720457055,243.06467639999977,25.23136,55.758848,14.995456,92.033024,150.71232,83.574784,101.892096,0.0,98.01,145.60444444444443,102.00999999999999,90.25,33.254444444444445,6094.4044444444435
2024-03-11 11:27:43,6.3690712333482224,67.24065223332522,2.2618184999979953,1.6644747999995009,4.139673866666746,372.6355917351262,243.06467639999977,25.23136,55.758848,14.995456,92.033024,150.71232,83.574784,101.892096,0.0,98.01,145.60444444444443,102.00999999999999,90.25,33.254444444444445,6094.4044444444435
2024-03-11 11:27:48,5.233522566656272,67.24065223332522,1.5375343666619303,1.6644747999995009,4.139673866666746,409.18182626568165,408.3474088666664,25.23136,55.758848,15.519744,92.033024,150.71232,83.574784,102.37952,0.0,68.89000000000004,123.95111111111115,79.80444444444448,90.25,33.254444444444445,6094.4044444444435
2024-03-11 11:27:53,5.233522566656272,62.40730553333075,1.5375343666619303,1.7587570666667791,3.7256487666667226,86.72040339999997,408.3474088666664,25.23136,55.627776,15.519744,92.033024,150.71232,87.04,102.37952,139.24,68.89000000000004,123.95111111111115,79.80444444444448,93.44444444444443,35.20444444444445,6167.484444444444
2024-03-11 11:27:58,5.233522566656271,62.40730553333075,1.53753436666193,1.7587570666667791,3.7256487666667226,86.72040339999997,408.3474088666662,25.23136,55.627776,15.519744,92.033024,150.71232,87.04,102.37952,139.24,68.89000000000001,123.9511111111111,79.80444444444444,93.44444444444443,35.20444444444445,6167.484444444444
2024-03-11 11:28:03,5.233522566656271,62.40730553333075,1.53753436666193,1.7587570666667791,3.7256487666667226,86.72040339999997,408.3474088666662,25.23136,55.627776,15.519744,92.033024,150.71232,87.04,102.37952,139.24,68.89000000000001,123.9511111111111,79.80444444444444,93.44444444444443,35.20444444444445,6167.484444444444
2024-03-11 11:28:08,5.233522566656271,62.40730553333075,1.53753436666193,1.7587570666667791,3.7256487666667226,86.72040339999997,408.3474088666662,25.23136,55.627776,15.519744,92.033024,150.71232,87.04,102.37952,139.24,68.89000000000001,123.9511111111111,79.80444444444444,93.44444444444443,35.20444444444445,6167.484444444444
2024-03-11 11:28:13,5.233522566656271,62.40730553333075,1.53753436666193,1.7587570666667791,3.7256487666667226,86.72040339999997,408.3474088666662,25.23136,55.627776,15.519744,92.033024,150.71232,87.04,102.37952,139.24,68.89000000000001,123.9511111111111,79.80444444444444,93.44444444444443,35.20444444444445,6167.484444444444
2024-03-11 11:28:18,6.059854500017537,62.40730553333075,1.571988600001836,1.7587570666667791,3.7256487666667226,86.72040339999997,479.261238800001,25.214976,55.627776,14.82752,92.033024,150.71232,87.04,430.272512,139.24,80.40111111111115,155.41777777777781,98.01000000000005,93.44444444444443,35.20444444444445,6167.484444444444
2024-03-11 11:28:23,6.059854500017537,37.29576766666772,1.571988600001836,1.1956108000002055,4.569132266666524,41.94700639999998,479.261238800001,25.214976,55.824384,14.82752,92.033024,150.659072,83.091456,430.272512,77.44000000000001,80.40111111111115,155.41777777777781,98.01000000000005,49.0,21.777777777777782,538.24
2024-03-11 11:28:28,6.059854500017536,37.29576766666772,1.5719886000018355,1.1956108000002055,4.569132266666524,41.94700639999998,479.2612388000009,25.214976,55.824384,14.82752,92.033024,150.659072,83.091456,430.272512,77.44000000000001,80.4011111111111,155.4177777777778,98.01,49.0,21.777777777777782,538.24
2024-03-11 11:28:33,6.059854500017536,37.29576766666772,1.5719886000018355,1.1956108000002055,4.569132266666524,41.94700639999998,479.2612388000009,25.214976,55.824384,14.82752,92.033024,150.659072,83.091456,430.272512,77.44000000000001,80.4011111111111,155.4177777777778,98.01,49.0,21.777777777777782,538.24
2024-03-11 11:28:38,6.059854500017536,37.29576766666772,1.5719886000018355,1.1956108000002055,4.569132266666524,41.94700639999998,479.2612388000009,25.214976,55.824384,14.82752,92.033024,150.659072,83.091456,430.272512,77.44000000000001,80.4011111111111,155.4177777777778,98.01,49.0,21.777777777777782,538.24
2024-03-11 11:28:43,6.059854500017536,37.29576766666772,1.5719886000018355,1.1956108000002055,4.569132266666524,41.94700639999998,479.2612388000009,25.214976,55.824384,14.82752,92.033024,150.659072,83.091456,430.272512,77.44000000000001,80.4011111111111,155.4177777777778,98.01,49.0,21.777777777777782,538.24
2024-03-11 11:28:48,6.954051533314974,37.29576766666772,1.8861312000050632,1.1956108000002055,4.569132266666524,41.94700639999998,417.66530310000024,25.214976,55.824384,14.557184,92.033024,150.659072,83.091456,99.713024,77.44000000000001,66.15111111111113,136.89000000000001,22.721111111111117,49.0,21.777777777777782,538.24
2024-03-11 11:28:53,6.954051533314974,63.04969440000909,1.8861312000050632,2.304558766666294,3.37893600000001,40.21557123333335,417.66530310000024,25.214976,55.627776,14.557184,92.033024,150.659072,84.512768,99.713024,45.78777777777778,66.15111111111113,136.89000000000001,22.721111111111117,98.67111111111112,39.69,8873.640000000001
2024-03-11 11:28:58,6.954051533314972,63.04969440000909,1.8861312000050627,2.304558766666294,3.37893600000001,40.21557123333335,417.6653031000001,25.214976,55.627776,14.557184,92.033024,150.659072,84.512768,99.713024,45.78777777777778,66.1511111111111,136.89,22.72111111111111,98.67111111111112,39.69,8873.640000000001
2024-03-11 11:29:03,6.954051533314972,63.04969440000909,1.8861312000050627,2.304558766666294,3.37893600000001,40.21557123333335,417.6653031000001,25.214976,55.627776,14.557184,92.033024,150.659072,84.512768,99.713024,45.78777777777778,66.1511111111111,136.89,22.72111111111111,98.67111111111112,39.69,8873.640000000001
2024-03-11 11:29:08,6.954051533314972,63.04969440000909,1.8861312000050627,2.304558766666294,3.37893600000001,40.21557123333335,417.6653031000001,25.214976,55.627776,14.557184,92.033024,150.659072,84.512768,99.713024,45.78777777777778,66.1511111111111,136.89,22.72111111111111,98.67111111111112,39.69,8873.640000000001
2024-03-11 11:29:13,6.954051533314972,63.04969440000909,1.8861312000050627,2.304558766666294,3.37893600000001,40.21557123333335,417.6653031000001,25.214976,55.627776,14.557184,92.033024,150.659072,84.512768,99.713024,45.78777777777778,66.1511111111111,136.89,22.72111111111111,98.67111111111112,39.69,8873.640000000001
2024-03-11 11:29:18,6.496522933351421,63.04969440000909,1.3613168999957759,2.304558766666294,3.37893600000001,40.21557123333335,3.543339066665871,25.23136,55.627776,14.880768,92.033024,150.659072,84.512768,99.770368,45.78777777777778,100.66777777777781,121.00000000000004,123.95111111111115,98.67111111111112,39.69,8873.640000000001
2024-03-11 11:29:23,6.496522933351421,55.270159033322365,1.3613168999957759,1.5335936666673433,4.741048700000287,44.90783593333335,3.543339066665871,25.23136,55.627776,14.880768,92.033024,150.818816,84.508672,99.770368,66.69444444444443,100.66777777777781,121.00000000000004,123.95111111111115,123.9511111111111,34.81,1308.0277777777776
2024-03-11 11:29:28,6.496522933351419,55.270159033322365,1.3613168999957757,1.5335936666673433,4.741048700000287,44.90783593333335,3.5433390666658697,25.23136,55.627776,14.880768,92.033024,150.818816,84.508672,99.770368,66.69444444444443,100.66777777777777,121.0,123.9511111111111,123.9511111111111,34.81,1308.0277777777776
2024-03-11 11:29:33,6.496522933351419,55.270159033322365,1.3613168999957757,1.5335936666673433,4.741048700000287,44.90783593333335,3.5433390666658697,25.23136,55.627776,14.880768,92.033024,150.818816,84.508672,99.770368,66.69444444444443,100.66777777777777,121.0,123.9511111111111,123.9511111111111,34.81,1308.0277777777776
2024-03-11 11:29:38,6.496522933351419,55.270159033322365,1.3613168999957757,1.5335936666673433,4.741048700000287,44.90783593333335,3.5433390666658697,25.23136,55.627776,14.880768,92.033024,150.818816,84.508672,99.770368,66.69444444444443,100.66777777777777,121.0,123.9511111111111,123.9511111111111,34.81,1308.0277777777776
2024-03-11 11:29:43,6.496522933351419,55.270159033322365,1.3613168999957757,1.5335936666673433,4.741048700000287,44.90783593333335,3.5433390666658697,25.23136,55.627776,14.880768,92.033024,150.818816,84.508672,99.770368,66.69444444444443,100.66777777777777,121.0,123.9511111111111,123.9511111111111,34.81,1308.0277777777776
2024-03-11 11:29:48,4.688709999997324,55.270159033322365,1.2394504666644937,1.5335936666673433,4.741048700000287,44.90783593333335,11.958557666666064,25.214976,55.627776,15.044608,92.033024,150.818816,84.508672,99.909632,66.69444444444443,97.35111111111115,190.4400000000001,83.4177777777778,123.9511111111111,34.81,1308.0277777777776
2024-03-11 11:29:53,4.688709999997324,56.74509633333098,1.2394504666644937,1.8199896666667807,2.2734464999999204,-1.0,11.958557666666064,25.214976,55.627776,15.044608,92.033024,150.818816,-1.0,99.909632,-1.0,97.35111111111115,190.4400000000001,83.4177777777778,81.0,8.027777777777779,3325.4444444444443
2024-03-11 11:29:58,4.688709999997323,56.74509633333098,1.2394504666644934,1.8199896666667807,2.2734464999999204,-1.0,11.958557666666062,25.214976,55.627776,15.044608,92.033024,150.818816,-1.0,99.909632,-1.0,97.35111111111112,190.44000000000003,83.41777777777777,81.0,8.027777777777779,3325.4444444444443
2024-03-11 11:30:03,4.688709999997323,56.74509633333098,1.2394504666644934,1.8199896666667807,2.2734464999999204,-1.0,11.958557666666062,25.214976,55.627776,15.044608,92.033024,150.818816,-1.0,99.909632,-1.0,97.35111111111112,190.44000000000003,83.41777777777777,81.0,8.027777777777779,3325.4444444444443
2024-03-11 11:30:08,4.688709999997323,56.74509633333098,1.2394504666644934,1.8199896666667807,2.2734464999999204,-1.0,11.958557666666062,25.214976,55.627776,15.044608,92.033024,150.818816,-1.0,99.909632,-1.0,97.35111111111112,190.44000000000003,83.41777777777777,81.0,8.027777777777779,3325.4444444444443
2024-03-11 11:30:13,4.688709999997323,56.74509633333098,1.2394504666644934,1.8199896666667807,2.2734464999999204,-1.0,11.958557666666062,25.214976,55.627776,15.044608,92.033024,150.818816,-1.0,99.909632,-1.0,97.35111111111112,190.44000000000003,83.41777777777777,81.0,8.027777777777779,3325.4444444444443
2024-03-11 11:30:18,5.372206866650232,56.74509633333098,1.4779900666781034,1.8199896666667807,2.2734464999999204,-1.0,8.19322140000054,25.214976,55.627776,15.355904,92.033024,150.818816,-1.0,100.040704,-1.0,124.69444444444447,230.02777777777786,140.81777777777782,81.0,8.027777777777779,3325.4444444444443
2024-03-11 11:30:23,5.372206866650232,54.92865763333914,1.4779900666781034,1.8396485666661042,5.52614449999993,-1.0,8.19322140000054,25.214976,55.627776,15.355904,92.033024,151.023616,-1.0,100.040704,-1.0,124.69444444444447,230.02777777777786,140.81777777777782,115.20444444444442,60.839999999999996,3433.96
2024-03-11 11:30:28,5.372206866650231,54.92865763333914,1.4779900666781032,1.8396485666661042,5.52614449999993,-1.0,8.193221400000539,25.214976,55.627776,15.355904,92.033024,151.023616,-1.0,100.040704,-1.0,124.69444444444443,230.02777777777777,140.8177777777778,115.20444444444442,60.839999999999996,3433.96
2024-03-11 11:30:33,5.372206866650231,54.92865763333914,1.4779900666781032,1.8396485666661042,5.52614449999993,-1.0,8.193221400000539,25.214976,55.627776,15.355904,92.033024,151.023616,-1.0,100.040704,-1.0,124.69444444444443,230.02777777777777,140.8177777777778,115.20444444444442,60.839999999999996,3433.96
2024-03-11 11:30:38,5.372206866650231,54.92865763333914,1.4779900666781032,1.8396485666661042,5.52614449999993,-1.0,8.193221400000539,25.214976,55.627776,15.355904,92.033024,151.023616,-1.0,100.040704,-1.0,124.69444444444443,230.02777777777777,140.8177777777778,115.20444444444442,60.839999999999996,3433.96
2024-03-11 11:30:43,5.372206866650231,54.92865763333914,1.4779900666781032,1.8396485666661042,5.52614449999993,-1.0,8.193221400000539,25.214976,55.627776,15.355904,92.033024,151.023616,-1.0,100.040704,-1.0,124.69444444444443,230.02777777777777,140.8177777777778,115.20444444444442,60.839999999999996,3433.96
2024-03-11 11:30:48,5.366049933339431,54.92865763333914,1.6346551333299435,1.8396485666661042,5.52614449999993,-1.0,8.269965200001177,25.23136,55.627776,15.089664,92.033024,151.023616,-1.0,99.98336,-1.0,71.68444444444448,72.25000000000003,73.3877777777778,115.20444444444442,60.839999999999996,3433.96
2024-03-11 11:30:53,5.366049933339431,68.97433413332692,1.6346551333299435,1.8986915666668363,5.2096517000000135,-1.0,8.269965200001177,25.23136,55.840768,15.089664,92.03712,151.023616,-1.0,99.98336,-1.0,71.68444444444448,72.25000000000003,73.3877777777778,118.08444444444446,46.239999999999995,5660.054444444445
2024-03-11 11:30:58,5.36604993333943,68.97433413332692,1.634655133329943,1.8986915666668363,5.2096517000000135,-1.0,8.269965200001176,25.23136,55.840768,15.089664,92.03712,151.023616,-1.0,99.98336,-1.0,71.68444444444445,72.25,73.38777777777777,118.08444444444446,46.239999999999995,5660.054444444445
2024-03-11 11:31:03,5.36604993333943,68.97433413332692,1.634655133329943,1.8986915666668363,5.2096517000000135,-1.0,8.269965200001176,25.23136,55.840768,15.089664,92.03712,151.023616,-1.0,99.98336,-1.0,71.68444444444445,72.25,73.38777777777777,118.08444444444446,46.239999999999995,5660.054444444445
2024-03-11 11:31:08,5.36604993333943,68.97433413332692,1.634655133329943,1.8986915666668363,5.2096517000000135,-1.0,8.269965200001176,25.23136,55.840768,15.089664,92.03712,151.023616,-1.0,99.98336,-1.0,71.68444444444445,72.25,73.38777777777777,118.08444444444446,46.239999999999995,5660.054444444445
2024-03-11 11:31:13,5.36604993333943,68.97433413332692,1.634655133329943,1.8986915666668363,5.2096517000000135,-1.0,8.269965200001176,25.23136,55.840768,15.089664,92.03712,151.023616,-1.0,99.98336,-1.0,71.68444444444445,72.25,73.38777777777777,118.08444444444446,46.239999999999995,5660.054444444445
2024-03-11 11:31:18,7.418371266673302,68.97433413332692,1.3618688333281173,1.8986915666668363,5.2096517000000135,-1.0,15.638123066666294,25.23136,55.840768,15.351808,92.03712,151.023616,-1.0,100.118528,-1.0,191.36111111111123,175.12111111111122,81.60111111111114,118.08444444444446,46.239999999999995,5660.054444444445
2024-03-11 11:31:23,7.418371266673302,61.9876114666719,1.3618688333281173,2.0001505333330742,5.846344866666678,-1.0,15.638123066666294,25.23136,55.627776,15.351808,92.03712,151.18336,-1.0,100.118528,-1.0,191.36111111111123,175.12111111111122,81.60111111111114,131.48444444444445,45.33777777777778,4547.254444444445
2024-03-11 11:31:28,7.4183712666733,61.9876114666719,1.361868833328117,2.0001505333330742,5.846344866666678,-1.0,15.63812306666629,25.23136,55.627776,15.351808,92.03712,151.18336,-1.0,100.118528,-1.0,191.36111111111111,175.12111111111108,81.60111111111111,131.48444444444445,45.33777777777778,4547.254444444445
2024-03-11 11:31:33,7.4183712666733,61.9876114666719,1.361868833328117,2.0001505333330742,5.846344866666678,-1.0,15.63812306666629,25.23136,55.627776,15.351808,92.03712,151.18336,-1.0,100.118528,-1.0,191.36111111111111,175.12111111111108,81.60111111111111,131.48444444444445,45.33777777777778,4547.254444444445
2024-03-11 11:31:38,7.4183712666733,61.9876114666719,1.361868833328117,2.0001505333330742,5.846344866666678,-1.0,15.63812306666629,25.23136,55.627776,15.351808,92.03712,151.18336,-1.0,100.118528,-1.0,191.36111111111111,175.12111111111108,81.60111111111111,131.48444444444445,45.33777777777778,4547.254444444445
2024-03-11 11:31:43,7.4183712666733,61.9876114666719,1.361868833328117,2.0001505333330742,5.846344866666678,-1.0,15.63812306666629,25.23136,55.627776,15.351808,92.03712,151.18336,-1.0,100.118528,-1.0,191.36111111111111,175.12111111111108,81.60111111111111,131.48444444444445,45.33777777777778,4547.254444444445
2024-03-11 11:31:48,5.624261766661221,61.9876114666719,1.7486234999978485,2.0001505333330742,5.846344866666678,-1.0,10.596520233332287,25.214976,55.627776,14.913536,92.03712,151.18336,-1.0,100.212736,-1.0,142.4044444444445,271.1511111111113,64.53444444444447,131.48444444444445,45.33777777777778,4547.254444444445
2024-03-11 11:31:53,5.624261766661221,55.08645976666836,1.7486234999978485,1.4611834000002468,4.557659066666512,-1.0,10.596520233332287,25.214976,55.808,14.913536,92.03712,151.547904,-1.0,100.212736,-1.0,142.4044444444445,271.1511111111113,64.53444444444447,105.40444444444447,58.777777777777786,1413.7600000000002
2024-03-11 11:31:58,5.6242617666612205,55.08645976666836,1.7486234999978478,1.4611834000002468,4.557659066666512,-1.0,10.596520233332285,25.214976,55.808,14.913536,92.03712,151.547904,-1.0,100.212736,-1.0,142.40444444444444,271.15111111111105,64.53444444444445,105.40444444444447,58.777777777777786,1413.7600000000002
2024-03-11 11:32:03,5.6242617666612205,55.08645976666836,1.7486234999978478,1.4611834000002468,4.557659066666512,-1.0,10.596520233332285,25.214976,55.808,14.913536,92.03712,151.547904,-1.0,100.212736,-1.0,142.40444444444444,271.15111111111105,64.53444444444445,105.40444444444447,58.777777777777786,1413.7600000000002
2024-03-11 11:32:08,5.6242617666612205,55.08645976666836,1.7486234999978478,1.4611834000002468,4.557659066666512,-1.0,10.596520233332285,25.214976,55.808,14.913536,92.03712,151.547904,-1.0,100.212736,-1.0,142.40444444444444,271.15111111111105,64.53444444444445,105.40444444444447,58.777777777777786,1413.7600000000002
2024-03-11 11:32:13,5.6242617666612205,55.08645976666836,1.7486234999978478,1.4611834000002468,4.557659066666512,-1.0,10.596520233332285,25.214976,55.808,14.913536,92.03712,151.547904,-1.0,100.212736,-1.0,142.40444444444444,271.15111111111105,64.53444444444445,105.40444444444447,58.777777777777786,1413.7600000000002
2024-03-11 11:32:18,5.097845433344144,55.08645976666836,1.535973433343922,1.4611834000002468,4.557659066666512,-1.0,10.895332333334789,25.214976,55.808,15.36,92.03712,151.547904,-1.0,100.282368,-1.0,69.44444444444449,64.53444444444447,74.53444444444446,105.40444444444447,58.777777777777786,1413.7600000000002
2024-03-11 11:32:23,5.097845433344144,62.943178266671865,1.535973433343922,2.5329594999997576,4.680860866666592,-1.0,10.895332333334789,25.214976,55.742464,15.36,92.03712,151.666688,-1.0,100.282368,-1.0,69.44444444444449,64.53444444444447,74.53444444444446,95.3877777777778,47.151111111111106,6850.321111111111
2024-03-11 11:32:28,5.097845433344143,62.943178266671865,1.5359734333439217,2.5329594999997576,4.680860866666592,-1.0,10.895332333334787,25.214976,55.742464,15.36,92.03712,151.666688,-1.0,100.282368,-1.0,69.44444444444446,64.53444444444445,74.53444444444443,95.3877777777778,47.151111111111106,6850.321111111111
2024-03-11 11:32:33,5.097845433344143,62.943178266671865,1.5359734333439217,2.5329594999997576,4.680860866666592,-1.0,10.895332333334787,25.214976,55.742464,15.36,92.03712,151.666688,-1.0,100.282368,-1.0,69.44444444444446,64.53444444444445,74.53444444444443,95.3877777777778,47.151111111111106,6850.321111111111
2024-03-11 11:32:38,5.097845433344143,62.943178266671865,1.5359734333439217,2.5329594999997576,4.680860866666592,-1.0,10.895332333334787,25.214976,55.742464,15.36,92.03712,151.666688,-1.0,100.282368,-1.0,69.44444444444446,64.53444444444445,74.53444444444443,95.3877777777778,47.151111111111106,6850.321111111111
2024-03-11 11:32:43,5.097845433344143,62.943178266671865,1.5359734333439217,2.5329594999997576,4.680860866666592,-1.0,10.895332333334787,25.214976,55.742464,15.36,92.03712,151.666688,-1.0,100.282368,-1.0,69.44444444444446,64.53444444444445,74.53444444444443,95.3877777777778,47.151111111111106,6850.321111111111
2024-03-11 11:32:48,5.3312275666636815,62.943178266671865,0.9504936999898445,2.5329594999997576,4.680860866666592,-1.0,8.648817133333374,25.23136,55.742464,15.118336,92.03712,151.666688,-1.0,100.282368,-1.0,74.53444444444446,118.81000000000004,88.98777777777782,95.3877777777778,47.151111111111106,6850.321111111111
2024-03-11 11:32:53,5.3312275666636815,56.558185599988064,0.9504936999898445,2.1524498000000376,3.209648733333381,-1.0,8.648817133333374,25.23136,56.070144,15.118336,92.03712,151.744512,-1.0,100.282368,-1.0,74.53444444444446,118.81000000000004,88.98777777777782,137.6711111111111,57.76,1356.6944444444446
2024-03-11 11:32:58,5.331227566663681,56.558185599988064,0.9504936999898442,2.1524498000000376,3.209648733333381,-1.0,8.648817133333372,25.23136,56.070144,15.118336,92.03712,151.744512,-1.0,100.282368,-1.0,74.53444444444443,118.81,88.98777777777778,137.6711111111111,57.76,1356.6944444444446
2024-03-11 11:33:03,5.331227566663681,56.558185599988064,0.9504936999898442,2.1524498000000376,3.209648733333381,-1.0,8.648817133333372,25.23136,56.070144,15.118336,92.03712,151.744512,-1.0,100.282368,-1.0,74.53444444444443,118.81,88.98777777777778,137.6711111111111,57.76,1356.6944444444446
2024-03-11 11:33:08,5.331227566663681,56.558185599988064,0.9504936999898442,2.1524498000000376,3.209648733333381,-1.0,8.648817133333372,25.23136,56.070144,15.118336,92.03712,151.744512,-1.0,100.282368,-1.0,74.53444444444443,118.81,88.98777777777778,137.6711111111111,57.76,1356.6944444444446
2024-03-11 11:33:13,5.331227566663681,56.558185599988064,0.9504936999898442,2.1524498000000376,3.209648733333381,-1.0,8.648817133333372,25.23136,56.070144,15.118336,92.03712,151.744512,-1.0,100.282368,-1.0,74.53444444444443,118.81,88.98777777777778,137.6711111111111,57.76,1356.6944444444446
2024-03-11 11:33:18,5.795831866665444,56.558185599988064,1.8740942666681808,2.1524498000000376,3.209648733333381,-1.0,9.141408166666075,25.214976,56.070144,14.979072,92.03712,151.744512,-1.0,100.352,-1.0,146.41000000000003,155.41777777777781,88.98777777777782,137.6711111111111,57.76,1356.6944444444446
