timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-97c7q_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-97c7q_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v3-5fd56449d8-tv4wp_network,ratings-v1-5b6b66f9b5-7bln6_network,productpage-v1-7fb564989f-lvdk6_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-s5dnq_network,reviews-v2-6ccf99c555-fqvhb_network,reviews-v1-7b76c4f45d-97c7q_network
2024-03-06 17:08:51,6.786304436221092,42.16576465687156,1.4827092290795025,-1.0,2.1671364000001843,4.035996799999944,4.1488966000012315,24.686592,56.594432,10.313728,-1.0,81.731584,526.344192,488.783872,106.09000000000002,26.689106356282128,4403.653669673974,168.10082259891647,27.737777777777776,166.41,-1.0
2024-03-06 17:08:56,6.786304436221091,42.165764656871545,1.482709229079502,-1.0,2.5922744666665665,4.449881800000336,4.1488966000012315,24.686592,56.594432,10.313728,-1.0,81.44896,525.94688,488.783872,61.36111111111111,26.689106356282128,4403.653669673972,168.10082259891644,27.737777777777776,166.41,-1.0
2024-03-06 17:09:01,6.786304436221091,42.165764656871545,1.482709229079502,-1.0,2.5922744666665665,4.449881800000336,4.1488966000012315,24.686592,56.594432,10.313728,-1.0,81.44896,525.94688,488.783872,61.36111111111111,26.689106356282128,4403.653669673972,168.10082259891644,27.737777777777776,166.41,-1.0
2024-03-06 17:09:06,6.786304436221091,42.165764656871545,1.482709229079502,-1.0,2.5922744666665665,4.449881800000336,4.1488966000012315,24.686592,56.594432,10.313728,-1.0,81.44896,525.94688,488.783872,61.36111111111111,26.689106356282128,4403.653669673972,168.10082259891644,27.737777777777776,166.41,-1.0
2024-03-06 17:09:11,6.786304436221091,42.165764656871545,1.482709229079502,-1.0,2.5922744666665665,4.449881800000336,4.1488966000012315,24.686592,56.594432,10.313728,-1.0,81.44896,525.94688,488.783872,61.36111111111111,26.689106356282128,4403.653669673972,168.10082259891644,27.737777777777776,166.41,-1.0
2024-03-06 17:09:16,5.505945027827086,42.65572910623119,1.4979883988375573,-1.0,2.5922744666665665,4.449881800000336,4.1488966000012315,24.670208,56.594432,9.678848,-1.0,81.44896,525.94688,488.783872,61.36111111111111,107.48927455779659,3890.3791480369273,109.57302462030495,27.737777777777776,166.41,-1.0
2024-03-06 17:09:21,5.505945027827086,42.65572910623119,1.4979883988375573,-1.0,2.5922744666665665,4.449881800000336,4.353105366665962,24.670208,56.594432,9.678848,-1.0,81.44896,525.94688,488.902656,61.36111111111111,107.48927455779659,3890.3791480369273,109.57302462030495,27.737777777777776,112.36,-1.0
2024-03-06 17:09:26,5.505945027827085,42.655729106231185,1.4979883988375566,-1.0,2.353103566666685,4.527879233334412,4.353105366665962,24.670208,56.594432,9.678848,-1.0,81.34656,525.996032,488.902656,264.6044444444444,107.48927455779656,3890.379148036927,109.5730246203049,36.80444444444444,112.36,-1.0
2024-03-06 17:09:31,5.505945027827085,42.655729106231185,1.4979883988375566,-1.0,2.353103566666685,4.527879233334412,4.353105366665962,24.670208,56.594432,9.678848,-1.0,81.34656,525.996032,488.902656,264.6044444444444,107.48927455779656,3890.379148036927,109.5730246203049,36.80444444444444,112.36,-1.0
2024-03-06 17:09:36,5.505945027827085,42.655729106231185,1.4979883988375566,-1.0,2.353103566666685,4.527879233334412,4.353105366665962,24.670208,56.594432,9.678848,-1.0,81.34656,525.996032,488.902656,264.6044444444444,107.48927455779656,3890.379148036927,109.5730246203049,36.80444444444444,112.36,-1.0
2024-03-06 17:09:41,5.505945027827085,42.655729106231185,1.4979883988375566,-1.0,2.353103566666685,4.527879233334412,4.353105366665962,24.670208,56.594432,9.678848,-1.0,81.34656,525.996032,488.902656,264.6044444444444,107.48927455779656,3890.379148036927,109.5730246203049,36.80444444444444,112.36,-1.0
2024-03-06 17:09:46,6.499829033343002,43.60234576667306,1.7518327666683344,-1.0,2.353103566666685,4.527879233334412,4.353105366665962,24.686592,56.659968,10.326016,-1.0,81.34656,525.996032,488.902656,264.6044444444444,108.85444444444448,3733.210000000002,110.95111111111115,36.80444444444444,112.36,-1.0
2024-03-06 17:09:51,6.499829033343002,43.60234576667306,1.7518327666683344,-1.0,2.353103566666685,4.527879233334412,4.49578323333147,24.686592,56.659968,10.326016,-1.0,81.34656,525.996032,489.017344,264.6044444444444,108.85444444444448,3733.210000000002,110.95111111111115,36.80444444444444,72.81777777777778,-1.0
2024-03-06 17:09:56,6.4998290333429996,43.602345766673054,1.751832766668334,-1.0,2.3328334666667656,5.538573566665642,4.49578323333147,24.686592,56.659968,10.326016,-1.0,81.149952,527.405056,489.017344,107.46777777777778,108.85444444444445,3733.21,110.9511111111111,28.444444444444443,72.81777777777778,-1.0
2024-03-06 17:10:01,6.4998290333429996,43.602345766673054,1.751832766668334,-1.0,2.3328334666667656,5.538573566665642,4.49578323333147,24.686592,56.659968,10.326016,-1.0,81.149952,527.405056,489.017344,107.46777777777778,108.85444444444445,3733.21,110.9511111111111,28.444444444444443,72.81777777777778,-1.0
2024-03-06 17:10:06,6.4998290333429996,43.602345766673054,1.751832766668334,-1.0,2.3328334666667656,5.538573566665642,4.49578323333147,24.686592,56.659968,10.326016,-1.0,81.149952,527.405056,489.017344,107.46777777777778,108.85444444444445,3733.21,110.9511111111111,28.444444444444443,72.81777777777778,-1.0
2024-03-06 17:10:11,6.4998290333429996,43.602345766673054,1.751832766668334,-1.0,2.3328334666667656,5.538573566665642,4.49578323333147,24.686592,56.659968,10.326016,-1.0,81.149952,527.405056,489.017344,107.46777777777778,108.85444444444445,3733.21,110.9511111111111,28.444444444444443,72.81777777777778,-1.0
2024-03-06 17:10:16,5.83189509999708,50.81389836667163,1.0268586333306002,-1.0,2.3328334666667656,5.538573566665642,4.49578323333147,24.670208,56.479744,10.375168,-1.0,81.149952,527.405056,489.017344,107.46777777777778,64.00000000000003,2076.3211111111123,152.11111111111117,28.444444444444443,72.81777777777778,-1.0
2024-03-06 17:10:21,5.83189509999708,50.81389836667163,1.0268586333306002,-1.0,2.3328334666667656,5.538573566665642,4.704859900001187,24.670208,56.479744,10.375168,-1.0,81.149952,527.405056,489.095168,107.46777777777778,64.00000000000003,2076.3211111111123,152.11111111111117,28.444444444444443,167.2711111111111,-1.0
2024-03-06 17:10:26,5.831895099997079,50.813898366671616,1.0268586333305998,-1.0,1.0414044333333075,4.275155499999528,4.704859900001187,24.670208,56.479744,10.375168,-1.0,81.149952,528.171008,489.095168,67.78777777777776,64.0,2076.3211111111113,152.11111111111111,21.777777777777782,167.2711111111111,-1.0
2024-03-06 17:10:31,5.831895099997079,50.813898366671616,1.0268586333305998,-1.0,1.0414044333333075,4.275155499999528,4.704859900001187,24.670208,56.479744,10.375168,-1.0,81.149952,528.171008,489.095168,67.78777777777776,64.0,2076.3211111111113,152.11111111111111,21.777777777777782,167.2711111111111,-1.0
2024-03-06 17:10:36,5.831895099997079,50.813898366671616,1.0268586333305998,-1.0,1.0414044333333075,4.275155499999528,4.704859900001187,24.670208,56.479744,10.375168,-1.0,81.149952,528.171008,489.095168,67.78777777777776,64.0,2076.3211111111113,152.11111111111111,21.777777777777782,167.2711111111111,-1.0
2024-03-06 17:10:41,5.831895099997079,50.813898366671616,1.0268586333305998,-1.0,1.0414044333333075,4.275155499999528,4.704859900001187,24.670208,56.479744,10.375168,-1.0,81.149952,528.171008,489.095168,67.78777777777776,64.0,2076.3211111111113,152.11111111111111,21.777777777777782,167.2711111111111,-1.0
2024-03-06 17:10:46,5.9607266666716905,45.58682586666692,1.4417045666694628,-1.0,1.0414044333333075,4.275155499999528,4.704859900001187,24.670208,56.479744,9.555968,-1.0,81.149952,528.171008,489.095168,67.78777777777776,41.8177777777778,2710.9377777777795,256.0000000000001,21.777777777777782,167.2711111111111,-1.0
2024-03-06 17:10:51,5.9607266666716905,45.58682586666692,1.4417045666694628,-1.0,1.0414044333333075,4.275155499999528,2.872891566664748,24.670208,56.479744,9.555968,-1.0,81.149952,528.171008,489.189376,67.78777777777776,41.8177777777778,2710.9377777777795,256.0000000000001,21.777777777777782,233.07111111111112,-1.0
2024-03-06 17:10:56,5.96072666667169,45.58682586666691,1.4417045666694626,-1.0,3.1081902333333744,5.991502200000316,2.872891566664748,24.670208,56.479744,9.555968,-1.0,82.030592,527.863808,489.189376,104.7211111111111,41.81777777777778,2710.937777777778,256.0,21.46777777777778,233.07111111111112,-1.0
2024-03-06 17:11:01,5.96072666667169,45.58682586666691,1.4417045666694626,-1.0,3.1081902333333744,5.991502200000316,2.872891566664748,24.670208,56.479744,9.555968,-1.0,82.030592,527.863808,489.189376,104.7211111111111,41.81777777777778,2710.937777777778,256.0,21.46777777777778,233.07111111111112,-1.0
2024-03-06 17:11:06,5.96072666667169,45.58682586666691,1.4417045666694626,-1.0,3.1081902333333744,5.991502200000316,2.872891566664748,24.670208,56.479744,9.555968,-1.0,82.030592,527.863808,489.189376,104.7211111111111,41.81777777777778,2710.937777777778,256.0,21.46777777777778,233.07111111111112,-1.0
2024-03-06 17:11:11,5.96072666667169,45.58682586666691,1.4417045666694626,-1.0,3.1081902333333744,5.991502200000316,2.872891566664748,24.670208,56.479744,9.555968,-1.0,82.030592,527.863808,489.189376,104.7211111111111,41.81777777777778,2710.937777777778,256.0,21.46777777777778,233.07111111111112,-1.0
2024-03-06 17:11:16,6.085175899988827,49.30615789999138,1.6784783999999797,-1.0,3.1081902333333744,5.991502200000316,2.872891566664748,24.670208,56.692736,10.100736,-1.0,82.030592,527.863808,489.189376,104.7211111111111,132.25000000000003,3481.000000000002,36.80444444444445,21.46777777777778,233.07111111111112,-1.0
2024-03-06 17:11:21,6.085175899988827,49.30615789999138,1.6784783999999797,-1.0,3.1081902333333744,5.991502200000316,4.996094866669409,24.670208,56.692736,10.100736,-1.0,82.030592,527.863808,489.304064,104.7211111111111,132.25000000000003,3481.000000000002,36.80444444444445,21.46777777777778,30.987777777777776,-1.0
2024-03-06 17:11:26,6.085175899988826,49.306157899991376,1.6784783999999793,-1.0,2.936519699999944,4.80979246666872,4.996094866669409,24.670208,56.692736,10.100736,-1.0,82.030592,529.375232,489.304064,102.68444444444444,132.25,3481.0,36.80444444444444,63.467777777777776,30.987777777777776,-1.0
2024-03-06 17:11:31,6.085175899988826,49.306157899991376,1.6784783999999793,-1.0,2.936519699999944,4.80979246666872,4.996094866669409,24.670208,56.692736,10.100736,-1.0,82.030592,529.375232,489.304064,102.68444444444444,132.25,3481.0,36.80444444444444,63.467777777777776,30.987777777777776,-1.0
2024-03-06 17:11:36,6.085175899988826,49.306157899991376,1.6784783999999793,-1.0,2.936519699999944,4.80979246666872,4.996094866669409,24.670208,56.692736,10.100736,-1.0,82.030592,529.375232,489.304064,102.68444444444444,132.25,3481.0,36.80444444444444,63.467777777777776,30.987777777777776,-1.0
2024-03-06 17:11:41,6.085175899988826,49.306157899991376,1.6784783999999793,-1.0,2.936519699999944,4.80979246666872,4.996094866669409,24.670208,56.692736,10.100736,-1.0,82.030592,529.375232,489.304064,102.68444444444444,132.25,3481.0,36.80444444444444,63.467777777777776,30.987777777777776,-1.0
2024-03-06 17:11:46,4.157876700007061,25.597036833338894,1.8390996333323533,-1.0,2.936519699999944,4.80979246666872,4.996094866669409,24.670208,56.479744,9.80992,-1.0,82.030592,529.375232,489.304064,102.68444444444444,147.2177777777778,4023.78777777778,175.12111111111122,63.467777777777776,30.987777777777776,-1.0
2024-03-06 17:11:51,4.157876700007061,25.597036833338894,1.8390996333323533,-1.0,2.936519699999944,4.80979246666872,4.156187266664801,24.670208,56.479744,9.80992,-1.0,82.030592,529.375232,489.443328,102.68444444444444,147.2177777777778,4023.78777777778,175.12111111111122,63.467777777777776,190.44000000000003,-1.0
2024-03-06 17:11:56,4.15787670000706,25.597036833338883,1.8390996333323528,-1.0,2.2799460333333834,2.9346842333325185,4.156187266664801,24.670208,56.479744,9.80992,-1.0,81.833984,530.108416,489.443328,170.73777777777778,147.21777777777777,4023.787777777777,175.12111111111108,14.44,190.44000000000003,-1.0
2024-03-06 17:12:01,4.15787670000706,25.597036833338883,1.8390996333323528,-1.0,2.2799460333333834,2.9346842333325185,4.156187266664801,24.670208,56.479744,9.80992,-1.0,81.833984,530.108416,489.443328,170.73777777777778,147.21777777777777,4023.787777777777,175.12111111111108,14.44,190.44000000000003,-1.0
2024-03-06 17:12:06,4.15787670000706,25.597036833338883,1.8390996333323528,-1.0,2.2799460333333834,2.9346842333325185,4.156187266664801,24.670208,56.479744,9.80992,-1.0,81.833984,530.108416,489.443328,170.73777777777778,147.21777777777777,4023.787777777777,175.12111111111108,14.44,190.44000000000003,-1.0
2024-03-06 17:12:11,4.15787670000706,25.597036833338883,1.8390996333323528,-1.0,2.2799460333333834,2.9346842333325185,4.156187266664801,24.670208,56.479744,9.80992,-1.0,81.833984,530.108416,489.443328,170.73777777777778,147.21777777777777,4023.787777777777,175.12111111111108,14.44,190.44000000000003,-1.0
2024-03-06 17:12:16,5.603525433328591,54.204230599998496,1.5512198999999784,-1.0,2.2799460333333834,2.9346842333325185,4.156187266664801,24.670208,56.594432,10.407936,-1.0,81.833984,530.108416,489.443328,170.73777777777778,82.20444444444448,5348.484444444448,285.61000000000007,14.44,190.44000000000003,-1.0
2024-03-06 17:12:21,5.603525433328591,54.204230599998496,1.5512198999999784,-1.0,2.2799460333333834,2.9346842333325185,4.832217799999702,24.670208,56.594432,10.407936,-1.0,81.833984,530.108416,489.558016,170.73777777777778,82.20444444444448,5348.484444444448,285.61000000000007,14.44,192.28444444444446,-1.0
2024-03-06 17:12:26,5.60352543332859,54.20423059999848,1.5512198999999782,-1.0,1.5008779999999906,5.46057330000167,4.832217799999702,24.670208,56.594432,10.407936,-1.0,81.77664,530.120704,489.558016,123.21,82.20444444444443,5348.484444444445,285.60999999999996,22.72111111111111,192.28444444444446,-1.0
2024-03-06 17:12:31,5.60352543332859,54.20423059999848,1.5512198999999782,-1.0,1.5008779999999906,5.46057330000167,4.832217799999702,24.670208,56.594432,10.407936,-1.0,81.77664,530.120704,489.558016,123.21,82.20444444444443,5348.484444444445,285.60999999999996,22.72111111111111,192.28444444444446,-1.0
2024-03-06 17:12:36,5.60352543332859,54.20423059999848,1.5512198999999782,-1.0,1.5008779999999906,5.46057330000167,4.832217799999702,24.670208,56.594432,10.407936,-1.0,81.77664,530.120704,489.558016,123.21,82.20444444444443,5348.484444444445,285.60999999999996,22.72111111111111,192.28444444444446,-1.0
2024-03-06 17:12:41,5.60352543332859,54.20423059999848,1.5512198999999782,-1.0,1.5008779999999906,5.46057330000167,4.832217799999702,24.670208,56.594432,10.407936,-1.0,81.77664,530.120704,489.558016,123.21,82.20444444444443,5348.484444444445,285.60999999999996,22.72111111111111,192.28444444444446,-1.0
2024-03-06 17:12:46,7.500059866667169,45.50472346666842,1.2395348666662664,-1.0,1.5008779999999906,5.46057330000167,4.832217799999702,24.670208,56.578048,10.452992,-1.0,81.77664,530.120704,489.558016,123.21,88.98777777777782,3321.601111111113,41.8177777777778,22.72111111111111,192.28444444444446,-1.0
2024-03-06 17:12:51,7.500059866667169,45.50472346666842,1.2395348666662664,-1.0,1.5008779999999906,5.46057330000167,4.329226066666554,24.670208,56.578048,10.452992,-1.0,81.77664,530.120704,489.660416,123.21,88.98777777777782,3321.601111111113,41.8177777777778,22.72111111111111,133.01777777777778,-1.0
2024-03-06 17:12:56,7.500059866667168,45.504723466668416,1.2395348666662662,-1.0,3.181064699999799,4.741378933332877,4.329226066666554,24.670208,56.578048,10.452992,-1.0,81.985536,530.296832,489.660416,121.0,88.98777777777778,3321.601111111111,41.81777777777778,38.85444444444445,133.01777777777778,-1.0
2024-03-06 17:13:01,7.500059866667168,45.504723466668416,1.2395348666662662,-1.0,3.181064699999799,4.741378933332877,4.329226066666554,24.670208,56.578048,10.452992,-1.0,81.985536,530.296832,489.660416,121.0,88.98777777777778,3321.601111111111,41.81777777777778,38.85444444444445,133.01777777777778,-1.0
2024-03-06 17:13:06,7.500059866667168,45.504723466668416,1.2395348666662662,-1.0,3.181064699999799,4.741378933332877,4.329226066666554,24.670208,56.578048,10.452992,-1.0,81.985536,530.296832,489.660416,121.0,88.98777777777778,3321.601111111111,41.81777777777778,38.85444444444445,133.01777777777778,-1.0
2024-03-06 17:13:11,7.500059866667168,45.504723466668416,1.2395348666662662,-1.0,3.181064699999799,4.741378933332877,4.329226066666554,24.670208,56.578048,10.452992,-1.0,81.985536,530.296832,489.660416,121.0,88.98777777777778,3321.601111111111,41.81777777777778,38.85444444444445,133.01777777777778,-1.0
2024-03-06 17:13:16,5.345215700011371,37.184106866667825,1.7767901333324219,-1.0,3.181064699999799,4.741378933332877,4.329226066666554,24.670208,56.610816,10.063872,-1.0,81.985536,530.296832,489.660416,121.0,85.25444444444449,4151.654444444447,183.1511111111112,38.85444444444445,133.01777777777778,-1.0
2024-03-06 17:13:21,5.345215700011371,37.184106866667825,1.7767901333324219,-1.0,3.181064699999799,4.741378933332877,4.163114100000105,24.670208,56.610816,10.063872,-1.0,81.985536,530.296832,489.75872,121.0,85.25444444444449,4151.654444444447,183.1511111111112,38.85444444444445,148.83999999999997,-1.0
2024-03-06 17:13:26,5.34521570001137,37.18410686666782,1.7767901333324214,-1.0,2.0954577000000065,5.4595462999979345,4.163114100000105,24.670208,56.610816,10.063872,-1.0,81.993728,530.382848,489.75872,108.16000000000001,85.25444444444443,4151.654444444445,183.1511111111111,24.33777777777778,148.83999999999997,-1.0
2024-03-06 17:13:31,5.34521570001137,37.18410686666782,1.7767901333324214,-1.0,2.0954577000000065,5.4595462999979345,4.163114100000105,24.670208,56.610816,10.063872,-1.0,81.993728,530.382848,489.75872,108.16000000000001,85.25444444444443,4151.654444444445,183.1511111111111,24.33777777777778,148.83999999999997,-1.0
2024-03-06 17:13:36,5.34521570001137,37.18410686666782,1.7767901333324214,-1.0,2.0954577000000065,5.4595462999979345,4.163114100000105,24.670208,56.610816,10.063872,-1.0,81.993728,530.382848,489.75872,108.16000000000001,85.25444444444443,4151.654444444445,183.1511111111111,24.33777777777778,148.83999999999997,-1.0
2024-03-06 17:13:41,5.34521570001137,37.18410686666782,1.7767901333324214,-1.0,2.0954577000000065,5.4595462999979345,4.163114100000105,24.670208,56.610816,10.063872,-1.0,81.993728,530.382848,489.75872,108.16000000000001,85.25444444444443,4151.654444444445,183.1511111111111,24.33777777777778,148.83999999999997,-1.0
2024-03-06 17:13:46,5.0158716333195725,55.73189286666701,0.940002033333561,-1.0,2.0954577000000065,5.4595462999979345,4.163114100000105,24.670208,56.619008,10.031104,-1.0,81.993728,530.382848,489.75872,108.16000000000001,62.93777777777781,750.7600000000006,104.04000000000002,24.33777777777778,148.83999999999997,-1.0
2024-03-06 17:13:51,5.0158716333195725,55.73189286666701,0.940002033333561,-1.0,2.0954577000000065,5.4595462999979345,4.489194166668161,24.670208,56.619008,10.031104,-1.0,81.993728,530.382848,489.8816,108.16000000000001,62.93777777777781,750.7600000000006,104.04000000000002,24.33777777777778,136.89,-1.0
2024-03-06 17:13:56,5.015871633319572,55.731892866666996,0.9400020333335608,-1.0,2.0890117333334977,3.8699912666667537,4.489194166668161,24.670208,56.619008,10.031104,-1.0,81.993728,530.558976,489.8816,113.77777777777777,62.93777777777778,750.7599999999999,104.03999999999999,49.937777777777775,136.89,-1.0
