,timestamp,shippingservice-589dc45c5d-sfzzg&cpu_usage,shippingservice-589dc45c5d-sfzzg&mem_usage,shippingservice-589dc45c5d-sfzzg&mem_usage_rate,shippingservice-589dc45c5d-sfzzg&fs_usage,shippingservice-589dc45c5d-sfzzg&net_receive,shippingservice-589dc45c5d-sfzzg&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
480,1658542842,0.038086529,125.1132813,1.29242126,0.002738842,2.526212993,19.49033371,0.5226000000000001,0.1356818533253813,0.2237295636196863
481,1658542847,0.037034185,125.1132813,0.963755507,0.002018878,2.49484627,19.32231344,0.5226000000000001,0.1356818533253813,0.2237295636196863
482,1658542852,0.036329624,125.671875,1.25592616,0.0,2.49484627,19.32231344,0.5044666666666666,0.1336381541925663,0.2236929487766847
483,1658542857,0.041195078,125.6757813,1.255971179,0.001927498,2.524976274,16.26633031,0.5044666666666666,0.1336381541925663,0.2236929487766847
484,1658542860,0.038041002,126.1289063,0.933294954,0.003710641,2.502948372,21.60255813,0.5044666666666666,0.1336381541925663,0.2236929487766847
485,1658542865,0.041120446,126.0234375,1.45118449,0.004365856,2.502948372,21.60255813,0.4974444444444444,0.1377500035186639,0.2259073270429883
486,1658542870,0.041403117,126.0195313,1.628603068,0.003930173,1.625497564,12.91236834,0.4974444444444444,0.1377500035186639,0.2259073270429883
487,1658542875,0.040116695,126.0195313,1.688915644,0.004071214,1.874211088,14.05992527,0.4974444444444444,0.1377500035186639,0.2259073270429883
488,1658542880,0.041932865,126.2382813,1.746403556,0.004100799,2.40462021,18.03893952,0.5068888888888888,0.1390948354695272,0.2254030987572752
489,1658542885,0.041808795,126.2382813,1.685238774,0.003586809,2.40462021,18.03893952,0.5068888888888888,0.1390948354695272,0.2254030987572752
490,1658542890,0.039580894,126.2382813,1.768026351,0.002995325,2.40462021,18.03893952,0.5068888888888888,0.1390948354695272,0.2254030987572752
491,1658542895,0.039380874,125.8164063,3.101484243,0.00216422,2.44232426,18.51454957,0.5244222222222222,0.1419584553028997,0.2248897623016612
492,1658542900,0.040098317,125.8164063,3.123206106,0.00216422,2.485684497,18.42284275,0.5244222222222222,0.1419584553028997,0.2248897623016612
493,1658542905,0.040627107,125.8164063,3.151833684,0.0,2.529520429,20.55627276,0.5244222222222222,0.1419584553028997,0.2248897623016612
494,1658542910,0.04288771,125.5195313,3.365706974,0.00413673,2.529520429,20.55627276,0.5267333333333334,0.1383197298058202,0.2245607752048412
495,1658542915,0.043333594,125.5195313,2.559358051,0.00413673,2.529520429,20.55627276,0.5267333333333334,0.1383197298058202,0.2245607752048412
496,1658542920,0.041569283,125.5195313,2.720387463,0.005511076,2.176690916,19.06866221,0.5267333333333334,0.1383197298058202,0.2245607752048412
497,1658542925,0.042265871,125.5195313,2.538457966,0.004659884,2.647675725,20.84403441,0.5253555555555555,0.1364065161988074,0.2249334207960528
498,1658542930,0.04373882,125.5234375,2.538543566,0.00477046,2.647675725,20.84403441,0.5253555555555555,0.1364065161988074,0.2249334207960528
499,1658542935,0.043185477,125.5234375,2.314375673,0.004266032,2.715956871,21.56110127,0.5253555555555555,0.1364065161988074,0.2249334207960528
500,1658542940,0.044718256,124.9960938,2.673560105,0.004923606,2.71801076,21.69058842,0.5314666666666666,0.1351134733821135,0.2249427718504844
501,1658542945,0.045026664,124.9921875,2.892261945,0.004872878,2.71801076,21.69058842,0.5314666666666666,0.1351134733821135,0.2249427718504844
502,1658542950,0.042862247,124.9921875,2.685583574,0.004407806,2.71801076,21.69058842,0.5314666666666666,0.1351134733821135,0.2249427718504844
503,1658542955,0.043251261,124.5859375,2.933462955,0.0,2.739479566,19.80451676,0.5380444444444443,0.1345869843459428,0.2250156372096915
504,1658542960,0.042952778,124.5859375,2.832657896,0.0,2.058387873,14.8807013,0.5380444444444443,0.1345869843459428,0.2250156372096915
505,1658542965,0.042952778,124.5859375,2.832657896,0.0,2.662596626,24.66553445,0.5380444444444443,0.1345869843459428,0.2250156372096915
506,1658542970,0.041175814,124.4609375,4.621320435,0.0,2.662596626,24.66553445,0.5507555555555554,0.1356022783207906,0.2249569198743971
507,1658542975,0.044296389,124.4570313,4.995757857,0.00226465,2.662596626,24.66553445,0.5507555555555554,0.1356022783207906,0.2249569198743971
508,1658542980,0.044296389,124.4570313,4.995757857,0.00226465,2.785532377,24.64878437,0.5507555555555554,0.1356022783207906,0.2249569198743971
509,1658542985,0.044363314,124.4570313,4.962526443,0.00226465,2.810222832,25.69891927,0.5768444444444444,0.1372968710394942,0.2250025821661669
510,1658542990,0.044260356,125.5351563,3.1751566,0.004805977,2.810222832,25.69891927,0.5768444444444444,0.1372968710394942,0.2250025821661669
511,1658542995,0.045943716,125.5351563,2.740776038,0.005297774,2.856689085,23.96758217,0.5768444444444444,0.1372968710394942,0.2250025821661669
512,1658543000,0.047393521,125.5351563,3.33237236,0.005297774,2.331267887,16.86832736,0.5760888888888889,0.137957263391668,0.2253513036311055
513,1658543005,0.046823074,125.5351563,2.885608307,0.004364047,2.585163323,18.70543554,0.5760888888888889,0.137957263391668,0.2253513036311055
514,1658543010,0.041453745,125.5351563,2.472845013,0.004364047,2.500362247,18.09184141,0.5760888888888889,0.137957263391668,0.2253513036311055
515,1658543015,0.034946448,125.5351563,0.029475869,0.004520156,2.881917753,20.13183741,0.5777333333333333,0.1542634129847071,0.2250713184883522
516,1658543020,0.046645582,125.5351563,0.023606201,0.002501548,2.881917753,20.13183741,0.5777333333333333,0.1542634129847071,0.2250713184883522
517,1658543025,0.046645582,125.5351563,0.023606201,0.002501548,2.782322609,18.47136259,0.5777333333333333,0.1542634129847071,0.2250713184883522
518,1658543030,0.043519473,125.5351563,0.012099082,0.0,2.88452854,19.96289699,0.5662888888888887,0.1558803649884705,0.2247908475765376
519,1658543035,0.044950234,124.9375,1.445184688,0.0,2.88452854,19.96289699,0.5662888888888887,0.1558803649884705,0.2247908475765376
520,1658543040,0.044359499,124.9375,1.445184688,0.0,2.845026304,19.95168512,0.5662888888888887,0.1558803649884705,0.2247908475765376
521,1658543045,0.044779382,124.3320313,2.393731272,0.002447119,2.294276629,16.0893714,0.5902888888888888,0.158311271334816,0.2242124180666986
522,1658543050,0.032368099,124.3320313,3.915319376,0.003380829,2.057191103,14.42673098,0.5902888888888888,0.158311271334816,0.2242124180666986
523,1658543055,0.042928007,124.3203125,4.760881127,0.005858168,3.120536246,24.85857593,0.5902888888888888,0.158311271334816,0.2242124180666986
524,1658543060,0.042031822,124.3203125,4.820200735,0.005166131,3.120536246,24.85857593,0.5969333333333333,0.143528947961238,0.2237779583624263
525,1658543065,0.049713436,124.3242188,4.891974631,0.005227394,3.167846799,26.33228585,0.5969333333333333,0.143528947961238,0.2237779583624263
526,1658543070,0.049713436,124.3242188,4.891974631,0.005227394,3.167846799,26.33228585,0.5969333333333333,0.143528947961238,0.2237779583624263
527,1658543075,0.050435246,124.3242188,5.528037808,0.006047903,3.174098192,27.2789339,0.6484222222222221,0.1477339943103179,0.223881305730235
528,1658543080,0.045589748,120.9335938,5.434537917,0.003477768,3.314700279,24.40956553,0.6484222222222221,0.1477339943103179,0.223881305730235
529,1658543085,0.045589748,120.9335938,5.434537917,0.003477768,3.314700279,24.40956553,0.6484222222222221,0.1477339943103179,0.223881305730235
530,1658543090,0.040843361,122.0507813,3.820677466,0.0,2.689705131,18.02063775,0.6635333333333333,0.1588761390481414,0.2241371238621846
531,1658543095,0.048583673,119.7929688,3.198052707,0.005768213,2.4796875,16.6135498,0.6635333333333333,0.1588761390481414,0.2241371238621846
532,1658543100,0.052325285,119.7929688,3.418112612,0.005768213,3.511598276,21.07538012,0.6635333333333333,0.1588761390481414,0.2241371238621846
533,1658543105,0.04899515,119.7929688,2.90041169,0.007336866,3.511598276,21.07538012,0.7189111111111111,0.1601547660923759,0.2241936552367028
534,1658543110,0.054126529,118.84375,3.643669239,0.007336866,3.511598276,21.07538012,0.7189111111111111,0.1601547660923759,0.2241936552367028
535,1658543115,0.054390503,118.84375,4.187477675,0.008136877,3.554159572,18.09441344,0.7189111111111111,0.1601547660923759,0.2241936552367028
536,1658543120,0.053829798,119.7929688,3.716106031,0.008136877,2.854937912,14.53463917,0.7036222222222221,0.1562491205356384,0.2242662777113792
537,1658543125,0.033001419,119.7929688,1.396453583,0.0,2.550730901,12.72656555,0.7036222222222221,0.1562491205356384,0.2242662777113792
538,1658543130,0.050805072,119.9140625,1.400285057,0.0,3.681993776,21.65405522,0.7036222222222221,0.1562491205356384,0.2242662777113792
539,1658543135,0.051704988,119.9140625,1.400285057,0.0,3.681993776,21.65405522,0.7382222222222222,0.1470608940512963,0.2243708395018414
540,1658543140,0.055468442,121.0,1.263515163,0.0,3.801025813,24.60209136,0.7382222222222222,0.1470608940512963,0.2243708395018414
541,1658543145,0.055468442,121.0,1.263515163,0.0,3.824226639,22.15938481,0.7382222222222222,0.1470608940512963,0.2243708395018414
542,1658543150,0.04975872,121.0,0.061054442,0.0,3.824226639,22.15938481,0.7399777777777777,0.1487312360942896,0.2242756287658108
543,1658543155,0.037381604,121.0703125,0.257056193,0.003134452,3.824226639,22.15938481,0.7399777777777777,0.1487312360942896,0.2242756287658108
544,1658543160,0.053282801,122.0976563,0.292592123,0.009214744,2.733264765,14.94563108,0.7399777777777777,0.1487312360942896,0.2242756287658108
545,1658543165,0.050885793,122.0976563,0.28381373,0.009084023,3.058870498,16.72605982,0.7742,0.1498527401604398,0.2243489191729466
546,1658543170,0.053366198,122.0976563,0.316012576,0.009757517,3.907268796,21.36514497,0.7742,0.1498527401604398,0.2243489191729466
547,1658543175,0.052181993,122.6835938,0.316342092,0.009757517,3.287054996,17.97378429,0.7742,0.1498527401604398,0.2243489191729466
548,1658543180,0.048959449,122.6835938,0.266343645,0.009219897,3.89373516,20.13286865,0.7839555555555555,0.1503904598120848,0.2242013060994195
549,1658543185,0.053021893,124.2929688,0.290598388,0.006405833,3.89373516,20.13286865,0.7839555555555555,0.1503904598120848,0.2242013060994195
550,1658543190,0.053224857,124.2929688,0.291370146,0.003384965,3.913916325,21.03175883,0.7839555555555555,0.1503904598120848,0.2242013060994195
551,1658543195,0.053085755,124.2929688,0.242954308,0.002663445,3.901194529,21.68947673,0.7980666666666667,0.1514690340307939,0.2243439400400674
552,1658543200,0.053903198,124.3203125,0.062628946,0.0,3.901194529,21.68947673,0.7980666666666667,0.1514690340307939,0.2243439400400674
553,1658543205,0.054033768,124.3710938,0.050137031,0.0,4.133185149,22.7207637,0.7980666666666667,0.1514690340307939,0.2243439400400674
554,1658543210,0.052809374,124.3710938,0.044843146,0.0,4.133185149,22.7207637,0.8010888888888889,0.1530876718504935,0.2243279096610418
555,1658543215,0.052681323,124.3710938,0.036535192,0.003614464,4.133185149,22.7207637,0.8010888888888889,0.1530876718504935,0.2243279096610418
556,1658543220,0.052756253,124.3710938,0.016242921,0.003614464,3.544956163,20.06313483,0.8010888888888889,0.1530876718504935,0.2243279096610418
557,1658543225,0.050705839,124.2148438,1.20260267,0.005650623,4.213233515,23.84533636,0.8202,0.1533180132805977,0.2242787862647097
558,1658543230,0.052468233,124.2148438,1.202916442,0.003540967,4.213233515,23.84533636,0.8202,0.1533180132805977,0.2242787862647097
559,1658543235,0.057894872,124.0585938,2.602470474,0.007934189,3.582243279,20.27416605,0.8202,0.1533180132805977,0.2242787862647097
560,1658543240,0.0573108,124.0546875,3.243493104,0.007934189,4.235409884,23.08419342,0.8076,0.1513545513487542,0.2243960387719005
561,1658543245,0.058506772,124.0546875,4.763859727,0.011660847,4.235409884,23.08419342,0.8076,0.1513545513487542,0.2243960387719005
562,1658543250,0.056318249,124.0546875,4.763859727,0.010800514,4.235409884,23.08419342,0.8076,0.1513545513487542,0.2243960387719005
563,1658543255,0.054555801,124.0585938,4.05312358,0.006932121,4.094332372,20.69912367,0.7971777777777777,0.1499943595236149,0.2244829914338876
564,1658543260,0.053467322,124.0585938,4.684997403,0.006932121,4.094332372,20.69912367,0.7971777777777777,0.1499943595236149,0.2244829914338876
565,1658543265,0.056748747,124.203125,4.690294726,0.0,4.081693736,22.07557687,0.7971777777777777,0.1499943595236149,0.2244829914338876
566,1658543270,0.050537105,124.203125,3.502950788,0.0,4.081693736,22.07557687,0.7772888888888888,0.1516415386783136,0.2241523648664854
567,1658543275,0.05699336,125.6914063,2.434362591,0.004587017,4.081693736,22.07557687,0.7772888888888888,0.1516415386783136,0.2241523648664854
568,1658543280,0.056510632,125.5429688,2.659906425,0.008317998,4.14358946,22.57993342,0.7772888888888888,0.1516415386783136,0.2241523648664854
569,1658543285,0.056919161,125.5429688,1.451358005,0.008317998,4.283306127,21.35546867,0.7972666666666667,0.1537605320259082,0.2241828468750871
570,1658543290,0.05247448,125.5585938,1.453332089,0.008508482,4.283306127,21.35546867,0.7972666666666667,0.1537605320259082,0.2241828468750871
571,1658543295,0.048525907,125.5546875,1.532805409,0.009168238,4.219852054,23.20458881,0.7972666666666667,0.1537605320259082,0.2241828468750871
572,1658543300,0.051350909,125.5546875,1.718884419,0.01027552,4.197717499,24.20370002,0.8144222222222222,0.1564664151791929,0.2244107940071399
573,1658543305,0.052249154,125.5429688,1.518714576,0.007487164,4.197717499,24.20370002,0.8144222222222222,0.1564664151791929,0.2244107940071399
574,1658543310,0.056227599,125.5429688,1.763894115,0.008716504,3.509956468,20.23812547,0.8144222222222222,0.1564664151791929,0.2244107940071399
575,1658543315,0.050316492,125.5429688,1.749787037,0.008716504,4.340577349,21.69123113,0.8799111111111111,0.1611035997973279,0.2247451245636351
576,1658543320,0.056023628,126.4726563,1.325634143,0.006572547,4.340577349,21.69123113,0.8799111111111111,0.1611035997973279,0.2247451245636351
577,1658543325,0.057806364,127.2851563,1.52602483,0.0,3.490607613,19.09318184,0.8799111111111111,0.1611035997973279,0.2247451245636351
578,1658543330,0.057806364,127.2851563,1.52602483,0.0,4.397965372,22.17919112,0.8797777777777778,0.1803482061041202,0.2247944301233653
579,1658543335,0.058779387,127.1679688,1.455606006,0.008288706,4.397965372,22.17919112,0.8797777777777778,0.1803482061041202,0.2247944301233653
580,1658543340,0.058482783,127.1679688,1.501651796,0.009120403,4.334660768,23.81341333,0.8797777777777778,0.1803482061041202,0.2247944301233653
581,1658543345,0.059051305,127.15625,2.808295717,0.008194414,4.425846049,22.04317511,0.9149777777777778,0.1802633250077758,0.2250715613728829
582,1658543350,0.05813647,127.15625,2.993126124,0.008813562,4.425846049,22.04317511,0.9149777777777778,0.1802633250077758,0.2250715613728829
583,1658543355,0.061150269,127.1523438,4.089705075,0.008946723,3.058325195,16.87531738,0.9149777777777778,0.1802633250077758,0.2250715613728829
584,1658543360,0.061219642,127.1523438,4.018393923,0.0076665,3.440490881,18.98404253,0.8735555555555554,0.1759519207709958,0.2251896032547984
585,1658543365,0.061659585,126.2109375,7.04057311,0.009074073,4.509961292,25.41934417,0.8735555555555554,0.1759519207709958,0.2251896032547984
586,1658543370,0.061659585,126.2109375,7.084827184,0.009074073,4.509961292,25.41934417,0.8735555555555554,0.1759519207709958,0.2251896032547984
587,1658543375,0.061489629,126.2109375,7.02302242,0.007964515,4.428239402,27.71811068,0.9126666666666666,0.1590345138734072,0.2252949544199853
588,1658543380,0.059769748,126.1992188,7.076390946,0.0,4.428239402,27.71811068,0.9126666666666666,0.1590345138734072,0.2252949544199853
589,1658543385,0.05945244,126.1992188,7.003012325,0.0,4.401109229,25.80604176,0.9126666666666666,0.1590345138734072,0.2252949544199853
590,1658543390,0.05945244,126.1992188,7.003012325,0.0,4.488814831,24.5002923,0.8967777777777777,0.1606808222842868,0.2253151745571653
591,1658543395,0.056233208,126.203125,4.645649324,0.004408611,4.488814831,24.5002923,0.8967777777777777,0.1606808222842868,0.2253151745571653
592,1658543400,0.059365913,126.203125,5.075877561,0.008492301,3.125308857,14.67856568,0.8967777777777777,0.1606808222842868,0.2253151745571653
593,1658543405,0.058093007,126.203125,4.594511337,0.009692846,3.484688468,16.36645558,0.9351555555555554,0.1622604796750846,0.2253646015591608
594,1658543410,0.06359625,119.4296875,5.610873843,0.008353505,4.312555342,20.25467874,0.9351555555555554,0.1622604796750846,0.2253646015591608
595,1658543415,0.063100424,119.4296875,5.087587513,0.008130277,4.312555342,20.25467874,0.9351555555555554,0.1622604796750846,0.2253646015591608
596,1658543420,0.063268215,119.4296875,5.087587513,0.009280463,4.432719067,20.33729363,0.9093333333333332,0.1627677286450963,0.2253373377705908
597,1658543425,0.059007646,119.8671875,2.64865362,0.009673122,4.475479733,19.81447114,0.9093333333333332,0.1627677286450963,0.2253373377705908
598,1658543430,0.063577966,120.4414063,2.504839447,0.008309186,4.475479733,19.81447114,0.9093333333333332,0.1627677286450963,0.2253373377705908
599,1658543435,0.06331139,121.5742188,2.234855557,0.009317564,4.548277377,19.63612447,0.9193333333333332,0.1617437446199358,0.2252421877556929
600,1658543440,0.060601024,121.5742188,2.829429897,0.004205912,4.548277377,19.63612447,0.9193333333333332,0.1617437446199358,0.2252421877556929
601,1658543445,0.068265021,122.703125,3.487980653,0.0,4.682305519,19.8762478,0.9193333333333332,0.1617437446199358,0.2252421877556929
602,1658543450,0.068265021,122.703125,3.487980653,0.0,4.682305519,19.8762478,0.8904,0.161494625779437,0.2252919183633517
603,1658543455,0.06370708,122.703125,1.770383803,0.003450191,4.676102754,25.27685339,0.8904,0.161494625779437,0.2252919183633517
604,1658543460,0.058165787,122.6992188,2.451567865,0.009074751,4.676193637,27.45125879,0.8904,0.161494625779437,0.2252919183633517
605,1658543463,0.062948299,122.7421875,2.164890577,0.009074751,4.676193637,27.45125879,0.8904,0.161494625779437,0.2252919183633517
606,1658543468,0.059792136,122.7421875,2.960657291,0.009632539,4.676193637,27.45125879,0.9134,0.1663731278089393,0.2270997686464124
607,1658543473,0.062815262,122.7421875,3.232515897,0.010821485,4.575866878,25.65039961,0.9134,0.1663731278089393,0.2270997686464124
608,1658543478,0.056699748,122.7773438,3.373589739,0.0097647,4.517254496,28.96601776,0.9134,0.1663731278089393,0.2270997686464124
609,1658543483,0.056667994,122.7773438,3.950416148,0.008573864,4.517254496,28.96601776,0.9083555555555556,0.1686843774224454,0.2258102946729775
610,1658543488,0.058421051,122.7773438,4.426495294,0.011860636,3.680188416,23.59849398,0.9083555555555556,0.1686843774224454,0.2258102946729775
611,1658543493,0.05356684,122.7773438,3.909819549,0.010600704,3.303750541,21.18465916,0.9083555555555556,0.1686843774224454,0.2258102946729775
612,1658543498,0.061625693,125.015625,2.230216453,0.0082228,2.763835806,13.6699707,0.947622222222222,0.1707138327106813,0.2253992126047841
613,1658543503,0.062623624,125.015625,1.261631735,0.0,4.734191547,21.2985382,0.947622222222222,0.1707138327106813,0.2253992126047841
614,1658543508,0.060618267,125.015625,1.949211644,0.0,4.734191547,21.2985382,0.947622222222222,0.1707138327106813,0.2253992126047841
615,1658543513,0.060715955,121.4726563,2.487451081,0.007819386,4.925273048,21.20758399,0.940022222222222,0.1660133115238126,0.2253848824174734
616,1658543518,0.073025565,117.9335938,3.730866184,0.011153127,4.892399245,22.8825364,0.940022222222222,0.1660133115238126,0.2253848824174734
617,1658543523,0.075745591,117.9335938,2.93561779,0.011153127,4.892399245,22.8825364,0.940022222222222,0.1660133115238126,0.2253848824174734
618,1658543528,0.075631397,117.9335938,2.93561779,0.01080125,4.892399245,22.8825364,0.948311111111111,0.1645673178640598,0.2254771785391357
619,1658543533,0.071286726,119.4023438,2.068083498,0.008840665,3.109355293,14.43102639,0.948311111111111,0.1645673178640598,0.2254771785391357
620,1658543538,0.073698579,119.4023438,3.129254861,0.011189378,3.495181647,16.22170959,0.948311111111111,0.1645673178640598,0.2254771785391357
621,1658543543,0.073770781,119.4023438,3.129254861,0.010611329,3.881008001,18.01239279,0.9109777777777778,0.1634595051810378,0.2256018390245125
622,1658543548,0.06858648,120.2695313,2.324030133,0.009383951,4.629916244,21.48819842,0.9109777777777778,0.1634595051810378,0.2256018390245125
623,1658543553,0.071642203,121.125,2.084076207,0.004337707,4.632449551,21.22122508,0.9109777777777778,0.1634595051810378,0.2256018390245125
624,1658543558,0.064408562,121.1289063,0.092005564,0.0,4.632449551,21.22122508,0.9092222222222222,0.1614009341441837,0.2257338467669427
625,1658543563,0.063210101,121.1210938,1.349596639,0.0,4.572978875,19.147864,0.9092222222222222,0.1614009341441837,0.2257338467669427
626,1658543568,0.059481871,121.1171875,1.519273103,0.0,4.572978875,19.147864,0.9092222222222222,0.1614009341441837,0.2257338467669427
627,1658543573,0.058832773,120.7773438,2.350124433,0.0,4.448134276,18.76559072,0.9000666666666667,0.1626412648312752,0.2257840631436629
628,1658543578,0.064155047,120.4335938,4.231153569,0.004866735,4.409741485,19.27788238,0.9000666666666667,0.1626412648312752,0.2257840631436629
629,1658543583,0.062122222,120.4335938,4.192930476,0.004866735,4.539967162,21.45737657,0.9000666666666667,0.1626412648312752,0.2257840631436629
630,1658543588,0.062959587,120.5546875,4.274021882,0.008346844,4.539967162,21.45737657,0.9169555555555556,0.1623774941830634,0.2259759419229083
631,1658543593,0.057488247,120.5546875,5.823625645,0.010531326,4.488282877,21.85581478,0.9169555555555556,0.1623774941830634,0.2259759419229083
632,1658543598,0.061458197,120.5546875,6.241975433,0.010531326,4.336118428,21.41857359,0.9169555555555556,0.1623774941830634,0.2259759419229083
633,1658543603,0.060849335,121.8085938,4.28030917,0.007989499,4.336118428,21.41857359,0.9028666666666668,0.1637636058973276,0.2260549401165153
634,1658543608,0.061517624,121.8085938,3.551267138,0.007989499,4.336118428,21.41857359,0.9028666666666668,0.1637636058973276,0.2260549401165153
635,1658543613,0.056699343,121.8085938,3.069273421,0.003965401,4.473887205,23.39329976,0.9028666666666668,0.1637636058973276,0.2260549401165153
636,1658543618,0.060601092,121.7070313,3.988792302,0.005383909,4.473887205,23.39329976,0.8880222222222222,0.1620059762076393,0.2259704770209677
637,1658543623,0.06068853,121.7265625,2.560390924,0.003597122,4.473887205,23.39329976,0.8880222222222222,0.1620059762076393,0.2259704770209677
638,1658543628,0.060431778,121.7695313,2.272677497,0.0,4.460078141,23.44042333,0.8880222222222222,0.1620059762076393,0.2259704770209677
639,1658543633,0.059719778,121.890625,2.374418868,0.00783272,4.337453605,22.25416686,0.8660666666666668,0.160897020268973,0.22605481867425
640,1658543638,0.060322296,121.9765625,1.180286622,0.008625607,4.337453605,22.25416686,0.8660666666666668,0.160897020268973,0.22605481867425
641,1658543643,0.060322296,121.9765625,1.180286622,0.008625607,4.569592097,22.50654294,0.8660666666666668,0.160897020268973,0.22605481867425
642,1658543648,0.053963459,121.9765625,1.479432738,0.01056419,4.569592097,22.50654294,0.8870666666666667,0.1628924162254881,0.225688366638571
643,1658543653,0.057454882,121.5976563,2.504284877,0.008883911,4.569592097,22.50654294,0.8870666666666667,0.1628924162254881,0.225688366638571
644,1658543658,0.062514246,121.0898438,3.308319081,0.008883911,4.525113065,23.11328081,0.8870666666666667,0.1628924162254881,0.225688366638571
645,1658543663,0.060833023,121.0898438,3.10374463,0.010755681,4.525113065,23.11328081,0.8773333333333334,0.1640577582680588,0.2250625139241147
646,1658543668,0.058838057,121.1445313,2.469301977,0.010084375,4.525113065,23.11328081,0.8773333333333334,0.1640577582680588,0.2250625139241147
647,1658543673,0.061450537,121.0742188,3.141952571,0.008705345,4.464931631,22.19693342,0.8773333333333334,0.1640577582680588,0.2250625139241147
648,1658543678,0.061914552,121.3789063,3.440039577,0.007414287,4.464931631,22.19693342,0.901622222222222,0.1650698095074605,0.2245330863683425
649,1658543683,0.062594611,121.3789063,4.114989971,0.0,4.464931631,22.19693342,0.901622222222222,0.1650698095074605,0.2245330863683425
650,1658543688,0.062849168,118.8320313,5.110575389,0.0,4.340397531,22.70013832,0.901622222222222,0.1650698095074605,0.2245330863683425
651,1658543693,0.061699426,118.8320313,5.067973743,0.0,4.394167024,21.79767172,0.8851111111111111,0.1632765488602496,0.2243004029879412
652,1658543698,0.055558285,118.6992188,4.415418285,0.003550312,4.394167024,21.79767172,0.8851111111111111,0.1632765488602496,0.2243004029879412
653,1658543703,0.061090662,118.71875,4.148621898,0.003550312,4.377500056,20.57013818,0.8851111111111111,0.1632765488602496,0.2243004029879412
654,1658543708,0.06056932,119.8125,3.36968323,0.008960178,4.630614525,26.83908191,0.9395333333333332,0.1630652769539067,0.2244194771291121
655,1658543713,0.06154788,119.8125,2.939731942,0.010903656,4.630614525,26.83908191,0.9395333333333332,0.1630652769539067,0.2244194771291121
656,1658543718,0.06268692,119.640625,3.497080699,0.009065522,4.808206177,29.67664451,0.9395333333333332,0.1630652769539067,0.2244194771291121
657,1658543723,0.055603881,119.640625,3.231887819,0.010531028,4.689349763,27.70136415,0.9080222222222222,0.1620359923276296,0.2245829991393994
658,1658543728,0.064351928,122.4375,1.478479266,0.008636472,4.689349763,27.70136415,0.9080222222222222,0.1620359923276296,0.2245829991393994
659,1658543733,0.06427474,122.4375,0.497690296,0.009283861,4.797267649,31.72794677,0.9080222222222222,0.1620359923276296,0.2245829991393994
660,1658543738,0.065219612,122.4804688,0.397417758,0.00449816,4.920280919,28.86310277,0.9026444444444444,0.16182818451085,0.2246331547949869
661,1658543743,0.064996097,122.5195313,0.384785966,0.00449816,4.920280919,28.86310277,0.9026444444444444,0.16182818451085,0.2246331547949869
662,1658543748,0.061737682,122.5195313,0.269343189,0.0,4.920280919,28.86310277,0.9026444444444444,0.16182818451085,0.2246331547949869
663,1658543753,0.061275928,123.0976563,0.271069556,0.0,4.034387805,19.32478035,0.8868222222222222,0.1626017407007212,0.2247678949883874
664,1658543758,0.063888856,123.6757813,0.080332396,0.004963882,4.742601004,20.94065303,0.8868222222222222,0.1626017407007212,0.2247678949883874
665,1658543763,0.053871883,123.6757813,0.047977319,0.004963882,4.742601004,20.94065303,0.8868222222222222,0.1626017407007212,0.2247678949883874
666,1658543768,0.046298643,122.9960938,1.009944445,0.008619813,4.88148913,19.99485181,0.8832444444444444,0.1590774439271879,0.2242563194456209
667,1658543773,0.059100107,122.3164063,2.64795449,0.009515201,4.49756122,21.18916383,0.8832444444444444,0.1590774439271879,0.2242563194456209
668,1658543778,0.058402346,122.3164063,2.64795449,0.010925569,4.49756122,21.18916383,0.8832444444444444,0.1590774439271879,0.2242563194456209
669,1658543783,0.05551325,122.3203125,2.358349183,0.008094401,4.189479527,20.44409686,0.7124666666666667,0.125548330677001,0.2244030824232905
670,1658543788,0.04867405,122.3242188,2.488870038,0.009045021,3.228591269,20.29069547,0.7124666666666667,0.125548330677001,0.2244030824232905
671,1658543793,0.047361332,122.3242188,2.48891321,0.011289996,3.228591269,20.29069547,0.7124666666666667,0.125548330677001,0.2244030824232905
672,1658543798,0.04133133,121.703125,3.684647853,0.004252947,1.903094686,18.21479046,0.4841777777777777,0.088126002871377,0.2244195378502448
673,1658543803,0.040206698,121.0898438,5.170062188,0.004252947,1.856263036,22.65896286,0.4841777777777777,0.088126002871377,0.2244195378502448
674,1658543808,0.037801539,121.0898438,5.241855846,0.0,1.856263036,22.65896286,0.4841777777777777,0.088126002871377,0.2244195378502448
675,1658543813,0.033247931,121.0898438,3.846104464,0.00141287,1.628722202,23.55707034,0.2687555555555555,0.0544572553432285,0.2244206915517655
676,1658543818,0.030170463,121.2578125,2.663776764,0.001846054,0.99912233,23.33594511,0.2687555555555555,0.0544572553432285,0.2244206915517655
677,1658543823,0.030170463,121.2578125,2.663776764,0.001846054,0.99912233,23.33594511,0.2687555555555555,0.0544572553432285,0.2244206915517655
678,1658543828,0.028636061,121.8945313,2.941578201,0.004311479,1.036570951,17.55660081,0.2281333333333333,0.0556328038316649,0.2248280696308659
679,1658543833,0.027882781,122.2304688,2.771938735,0.003271699,0.948397747,16.55071506,0.2281333333333333,0.0556328038316649,0.2248280696308659
