,timestamp,currencyservice-588fc9584d-cl9dm&cpu_usage,currencyservice-588fc9584d-cl9dm&mem_usage,currencyservice-588fc9584d-cl9dm&mem_usage_rate,currencyservice-588fc9584d-cl9dm&fs_usage,currencyservice-588fc9584d-cl9dm&net_receive,currencyservice-588fc9584d-cl9dm&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
2967,1658555231,0.34115296,186.9609375,4.60332043,0.0,30.14314379,31.90003601,0.8055777777777778,0.1554090305819283,0.2265686408989253
2968,1658555236,0.296134913,186.7070313,4.345559146,0.037889014,29.79359862,32.2697814,0.8055777777777778,0.1554090305819283,0.2265686408989253
2969,1658555241,0.328745868,186.3085938,6.470641887,0.091165185,28.84966936,31.2057399,0.7827555555555554,0.1554378531072326,0.2256216948348965
2970,1658555246,0.328098455,186.3085938,6.721028893,0.100175576,28.84966936,31.2057399,0.7827555555555554,0.1554378531072326,0.2256216948348965
2971,1658555251,0.310755755,186.3085938,6.888712716,0.090157162,29.1997577,31.19763262,0.7827555555555554,0.1554378531072326,0.2256216948348965
2972,1658555256,0.298051389,186.296875,7.582972798,0.082627357,29.1997577,31.19763262,0.7863333333333333,0.1552603688261191,0.2257751978582927
2973,1658555261,0.288345272,186.296875,7.289743598,0.113680847,29.1997577,31.19763262,0.7863333333333333,0.1552603688261191,0.2257751978582927
2974,1658555266,0.314747395,186.3359375,7.977021149,0.082127437,25.11038325,27.87209272,0.7863333333333333,0.1552603688261191,0.2257751978582927
2975,1658555271,0.314634271,186.0898438,7.877891379,0.07916635,29.44444145,32.68282264,0.7967555555555554,0.1560300692495333,0.22585692850287
2976,1658555276,0.314687187,186.0898438,6.633173351,0.039422411,29.44444145,32.68282264,0.7967555555555554,0.1560300692495333,0.22585692850287
2977,1658555281,0.321579915,185.796875,7.998479317,0.0,30.1052747,32.14736067,0.7967555555555554,0.1560300692495333,0.22585692850287
2978,1658555286,0.323472353,184.9570313,8.444914867,0.0,30.53986997,31.74754456,0.8292444444444445,0.1583122006197616,0.2259571183717798
2979,1658555291,0.323004465,184.234375,8.370073535,0.0,30.53986997,31.74754456,0.8292444444444445,0.1583122006197616,0.2259571183717798
2980,1658555296,0.294926649,184.25,8.405074182,0.041673607,31.0372646,31.67762411,0.8292444444444445,0.1583122006197616,0.2259571183717798
2981,1658555301,0.291570026,184.09375,9.282128564,0.046645849,30.16831207,35.10165772,0.8084222222222222,0.1573047947618522,0.226270317974105
2982,1658555306,0.322561997,184.078125,9.81799753,0.101610579,30.16831207,35.10165772,0.8084222222222222,0.1573047947618522,0.226270317974105
2983,1658555311,0.322561997,184.078125,9.81799753,0.101610579,30.16653334,36.03863958,0.8084222222222222,0.1573047947618522,0.226270317974105
2984,1658555316,0.276597066,184.078125,8.62767319,0.105549646,29.28821344,34.44003487,0.7608666666666667,0.1565278658494396,0.2265430165809375
2985,1658555321,0.2912016,184.71875,6.55614563,0.082349488,29.28821344,34.44003487,0.7608666666666667,0.1565278658494396,0.2265430165809375
2986,1658555326,0.311071134,185.1875,5.276396677,0.086377485,28.06579592,36.2365577,0.7608666666666667,0.1565278658494396,0.2265430165809375
2987,1658555331,0.307845688,185.1875,4.013356479,0.102921472,28.06579592,36.2365577,0.7342666666666666,0.1729087935025265,0.2264776199210491
2988,1658555336,0.307460182,185.625,2.62686344,0.075726873,28.27352613,32.96150223,0.7342666666666666,0.1729087935025265,0.2264776199210491
2989,1658555341,0.306414468,185.625,2.63227821,0.039447732,28.0078341,28.70826082,0.7342666666666666,0.1729087935025265,0.2264776199210491
2990,1658555346,0.296249096,185.625,2.014685804,0.0,28.0078341,28.70826082,0.7228444444444444,0.173924681948308,0.2260221507048721
2991,1658555351,0.304481894,185.7265625,1.129410235,0.031370711,28.0078341,28.70826082,0.7228444444444444,0.173924681948308,0.2260221507048721
2992,1658555356,0.264170702,185.7265625,1.500660026,0.042250756,27.44109158,28.22157656,0.7228444444444444,0.173924681948308,0.2260221507048721
2993,1658555361,0.266304424,185.7265625,1.668963172,0.047296978,27.5416818,27.24213299,0.7160222222222221,0.171412035403022,0.2256711218368919
2994,1658555366,0.274562689,186.109375,2.136616459,0.060554664,27.64294826,29.56926923,0.7160222222222221,0.171412035403022,0.2256711218368919
2995,1658555371,0.277558881,186.2460938,1.657580939,0.084300949,27.64294826,29.56926923,0.7160222222222221,0.171412035403022,0.2256711218368919
2996,1658555376,0.269985684,186.1601563,3.089840705,0.079254727,21.29180761,20.98605686,0.7064222222222221,0.1507534140172932,0.2257924426599718
2997,1658555381,0.291446062,186.4179688,3.357683121,0.070536424,26.37600174,25.99724187,0.7064222222222221,0.1507534140172932,0.2257924426599718
2998,1658555386,0.290925528,186.4179688,3.600198597,0.077599125,26.37600174,25.99724187,0.7064222222222221,0.1507534140172932,0.2257924426599718
2999,1658555391,0.267527127,186.4179688,3.232911528,0.077599125,26.22878255,27.13689338,0.7135777777777778,0.1498911476152367,0.2260550615587807
3000,1658555396,0.251919672,184.7304688,4.174496744,0.0,22.04028544,22.79247114,0.7135777777777778,0.1498911476152367,0.2260550615587807
3001,1658555401,0.269685552,184.6875,4.905607768,0.0,26.15501667,28.30573724,0.7135777777777778,0.1498911476152367,0.2260550615587807
3002,1658555406,0.274804856,184.6875,4.993765584,0.0,26.15501667,28.30573724,0.7134888888888888,0.1505216937046686,0.2260407920926026
3003,1658555411,0.254234943,183.3359375,6.149454372,0.035290669,26.15501667,28.30573724,0.7134888888888888,0.1505216937046686,0.2260407920926026
3004,1658555416,0.270470718,183.3359375,6.424403881,0.039650879,21.98453544,22.0757131,0.7134888888888888,0.1505216937046686,0.2260407920926026
3005,1658555421,0.27731889,183.3359375,6.583074005,0.044011089,25.63499249,26.27579619,0.7208888888888888,0.1499187910458508,0.2263519878975496
3006,1658555426,0.288298855,183.7382813,5.153498312,0.069215194,25.81619152,29.5534323,0.7208888888888888,0.1499187910458508,0.2263519878975496
3007,1658555431,0.289913123,183.7382813,5.338303658,0.07930858,25.81619152,29.5534323,0.7208888888888888,0.1499187910458508,0.2263519878975496
3008,1658555436,0.290757248,183.7382813,3.491398721,0.07930858,25.81167568,29.88703583,0.7009777777777778,0.1484690277969734,0.2264524813721227
3009,1658555441,0.276140286,183.53125,5.45550918,0.074072775,25.81167568,29.88703583,0.7009777777777778,0.1484690277969734,0.2264524813721227
3010,1658555446,0.285526619,183.53125,5.576026458,0.080612701,25.81167568,29.88703583,0.7009777777777778,0.1484690277969734,0.2264524813721227
3011,1658555451,0.284592169,183.109375,6.479315603,0.070741038,25.36849733,32.81788368,0.7051111111111111,0.1493455201983897,0.2263117905077203
3012,1658555456,0.281473292,182.59375,7.759731792,0.032987333,25.36849733,32.81788368,0.7051111111111111,0.1493455201983897,0.2263117905077203
3013,1658555461,0.280732603,182.59375,7.926142694,0.042007775,25.25810558,35.60831365,0.7051111111111111,0.1493455201983897,0.2263117905077203
3014,1658555466,0.257040578,182.65625,6.472401256,0.03178665,24.61968368,29.3956094,0.6623555555555555,0.1499069688767138,0.2258985831998834
3015,1658555471,0.270506211,182.703125,6.350175915,0.0,24.61968368,29.3956094,0.6623555555555555,0.1499069688767138,0.2258985831998834
3016,1658555476,0.270506211,182.703125,6.350175915,0.0,24.61968368,29.3956094,0.6623555555555555,0.1499069688767138,0.2258985831998834
3017,1658555481,0.265960541,183.2421875,5.708223909,0.055119728,23.37121787,28.39424423,0.6680888888888888,0.1497480912799805,0.2253955693368238
3018,1658555486,0.262917082,183.2421875,4.253302404,0.075697667,23.37121787,28.39424423,0.6680888888888888,0.1497480912799805,0.2253955693368238
3019,1658555491,0.230738724,183.2421875,3.567709149,0.075697667,23.37121787,28.39424423,0.6680888888888888,0.1497480912799805,0.2253955693368238
3020,1658555496,0.198277723,183.2421875,3.110738585,0.06306683,22.54314567,28.49354802,0.6346444444444443,0.146106415701365,0.2256332925712369
3021,1658555501,0.201796699,183.28125,0.015192542,0.066847886,22.54314567,28.49354802,0.6346444444444443,0.146106415701365,0.2256332925712369
3022,1658555506,0.247805814,183.90625,0.026716,0.066847886,22.54314567,28.49354802,0.6346444444444443,0.146106415701365,0.2256332925712369
3023,1658555511,0.244663901,183.90625,0.032143952,0.079827026,23.41003501,32.58474587,0.6686222222222221,0.1478973577666854,0.2258830385899193
3024,1658555516,0.24403486,183.90625,0.035514739,0.090625406,23.41003501,32.58474587,0.6686222222222221,0.1478973577666854,0.2258830385899193
3025,1658555518,0.252525751,189.5742188,4.85128188,0.033898372,23.3462946,31.78816502,0.6686222222222221,0.1478973577666854,0.2258830385899193
3026,1658555523,0.252435097,189.7851563,4.35736146,0.0,23.3462946,31.78816502,0.6686222222222221,0.1478973577666854,0.2258830385899193
3027,1658555528,0.229934428,189.7851563,3.928736814,0.0,18.09940944,24.64403983,0.6829777777777778,0.1511365559254858,0.22728806487883
3028,1658555533,0.255277497,189.9414063,4.697775927,0.0,23.80960612,28.10938763,0.6829777777777778,0.1511365559254858,0.22728806487883
3029,1658555538,0.256632757,189.9960938,4.015603128,0.032898892,23.80960612,28.10938763,0.6829777777777778,0.1511365559254858,0.22728806487883
3030,1658555543,0.25714953,189.8828125,4.560269087,0.062319973,23.80960612,28.10938763,0.6960666666666667,0.1528969957079765,0.2267059921010307
3031,1658555548,0.258777716,189.8085938,4.401866563,0.062319973,23.59904597,24.38439534,0.6960666666666667,0.1528969957079765,0.2267059921010307
3032,1658555553,0.25601359,189.8085938,3.854180333,0.097221721,23.59904597,24.38439534,0.6960666666666667,0.1528969957079765,0.2267059921010307
3033,1658555558,0.237763452,189.8476563,4.16786078,0.070369306,23.59904597,24.38439534,0.6663333333333333,0.1515130130413241,0.2264266141696042
3034,1658555563,0.248839269,189.8398438,4.979405288,0.061209681,23.59904597,24.38439534,0.6663333333333333,0.1515130130413241,0.2264266141696042
3035,1658555568,0.246282534,190.3320313,5.005971542,0.072961055,16.5987294,19.79755798,0.6663333333333333,0.1515130130413241,0.2264266141696042
3036,1658555573,0.242667813,190.9179688,5.091662297,0.06335815,18.44999549,22.00559131,0.6348666666666667,0.1472286129656075,0.2261190009114849
3037,1658555578,0.242667813,190.9179688,5.091662297,0.06335815,22.21519301,26.49639988,0.6348666666666667,0.1472286129656075,0.2261190009114849
3038,1658555583,0.235055209,191.6289063,3.860575609,0.0,18.06974544,21.55206126,0.6348666666666667,0.1472286129656075,0.2261190009114849
3039,1658555588,0.240395553,192.2851563,3.291293663,0.0,16.21847935,19.34402794,0.636311111111111,0.1458356844599648,0.2264244889299606
3040,1658555593,0.237563447,192.2851563,1.429145447,0.0,22.33282541,27.39103122,0.636311111111111,0.1458356844599648,0.2264244889299606
3041,1658555598,0.239901655,192.3125,1.420572292,0.0,22.33282541,27.39103122,0.636311111111111,0.1458356844599648,0.2264244889299606
3042,1658555603,0.222221074,192.40625,0.054392919,0.02822946,22.37770104,28.6644215,0.6153777777777777,0.1423349422756726,0.226517331541817
3043,1658555608,0.200251717,196.6523438,0.133519826,0.06219846,22.48650116,30.81168176,0.6153777777777777,0.1423349422756726,0.226517331541817
3044,1658555613,0.24421058,200.7460938,0.22323937,0.06219846,22.48650116,30.81168176,0.6153777777777777,0.1423349422756726,0.226517331541817
