,timestamp,recommendationservice-689548cfbd-ml8h2&cpu_usage,recommendationservice-689548cfbd-ml8h2&mem_usage,recommendationservice-689548cfbd-ml8h2&mem_usage_rate,recommendationservice-689548cfbd-ml8h2&mem_limit,recommendationservice-689548cfbd-ml8h2&fs_usage,recommendationservice-689548cfbd-ml8h2&net_receive,recommendationservice-689548cfbd-ml8h2&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
1829,1658549560,0.037976556,193.2617188,3.302388071,0.02045763,0.0,51.30865868,32.28812818,0.5048,0.1344640893326962,0.2261585910899874
1830,1658549565,0.037986705,193.2617188,3.303566494,0.02045763,0.0,51.84915397,36.81993152,0.5048,0.1344640893326962,0.2261585910899874
1831,1658549570,0.035394488,193.2617188,3.412082369,0.023805928,0.0,51.84915397,36.81993152,0.528,0.1330392253589728,0.2261479648917697
1832,1658549575,0.032298205,193.5117188,2.303545521,0.022121455,0.0,54.04835386,38.02680222,0.528,0.1330392253589728,0.2261479648917697
1833,1658549580,0.037888541,193.6289063,3.416388555,0.022121455,0.0,54.04835386,38.02680222,0.528,0.1330392253589728,0.2261479648917697
1834,1658549585,0.038053794,193.6289063,3.419708486,0.019897435,0.0,54.04835386,38.02680222,0.5086222222222222,0.1314505668037322,0.2262613312464694
1835,1658549590,0.044419023,193.6835938,2.898056618,0.021145989,0.0,51.27576797,37.68344479,0.5086222222222222,0.1314505668037322,0.2262613312464694
1836,1658549595,0.052925666,194.953125,2.990541031,0.021145989,0.0,51.27576797,37.68344479,0.5086222222222222,0.1314505668037322,0.2262613312464694
1837,1658549600,0.056472215,194.953125,2.114889176,0.019103468,0.0,51.27576797,37.68344479,0.5094222222222222,0.1314472589897471,0.2265336655265059
1838,1658549605,0.056357022,195.0820313,1.112235305,0.0,0.0,50.17934813,37.73904298,0.5094222222222222,0.1314472589897471,0.2265336655265059
1839,1658549610,0.052782475,195.09375,1.104348506,0.0,0.0,50.17934813,37.73904298,0.5094222222222222,0.1314472589897471,0.2265336655265059
1840,1658549615,0.046199462,195.09375,1.107814553,0.0,0.0,50.17934813,37.73904298,0.4635777777777777,0.1302509758606682,0.2265939616112498
1841,1658549620,0.05501778,195.0976563,0.038041468,0.01141344,0.0,39.08774911,29.37385125,0.4635777777777777,0.1302509758606682,0.2265939616112498
1842,1658549625,0.051818185,194.984375,1.084636908,0.01141344,0.0,35.21738754,26.46533317,0.4635777777777777,0.1302509758606682,0.2265939616112498
1843,1658549630,0.051818185,194.984375,1.084636908,0.020293941,0.0,31.34702597,23.55681509,0.4946222222222222,0.1322688744332241,0.2266529825522076
1844,1658549635,0.042539857,194.9882813,0.826674382,0.021873074,0.0,26.76433934,20.96163973,0.4946222222222222,0.1322688744332241,0.2266529825522076
1845,1658549640,0.036119626,194.9882813,1.066387748,0.021873074,0.0,48.13710066,41.55830223,0.4946222222222222,0.1322688744332241,0.2266529825522076
1846,1658549645,0.036823217,194.8671875,3.047897027,0.018677204,0.0,48.13710066,41.55830223,0.5059555555555555,0.1331285490846098,0.2265821817115113
1847,1658549650,0.037036539,194.8671875,3.46274168,0.020750373,0.0,49.23410835,44.13938243,0.5059555555555555,0.1331285490846098,0.2265821817115113
1848,1658549655,0.033050412,194.8671875,3.963612726,0.020750373,0.0,50.75372039,41.05192287,0.5059555555555555,0.1331285490846098,0.2265821817115113
1849,1658549660,0.03334867,194.8671875,2.934997081,0.024020604,0.0,50.75372039,41.05192287,0.5023333333333333,0.1331510247808234,0.2260424922843174
1850,1658549665,0.035120286,195.125,1.942127023,0.016420126,0.0,33.66819546,21.97292681,0.5023333333333333,0.1331510247808234,0.2260424922843174
1851,1658549670,0.036205999,195.125,2.874762766,0.0,0.0,33.96153649,24.04477132,0.5023333333333333,0.1331510247808234,0.2260424922843174
1852,1658549675,0.035850752,195.2578125,2.82690598,0.0,0.0,37.96693061,26.88059077,0.487511111111111,0.1319003695244407,0.2260726706872557
1853,1658549680,0.034905669,195.2578125,3.062678837,0.017829706,0.0,48.06472946,34.02983339,0.487511111111111,0.1319003695244407,0.2260726706872557
1854,1658549685,0.034988656,195.1445313,2.196992613,0.017829706,0.0,48.06472946,34.02983339,0.487511111111111,0.1319003695244407,0.2260726706872557
1855,1658549690,0.03483948,195.0234375,4.338872856,0.021434772,0.0,38.04143094,26.93333701,0.4630666666666667,0.1307743272389901,0.226099873754693
1856,1658549695,0.034815,195.21875,4.728283284,0.019979021,0.0,34.03603682,24.09751756,0.4630666666666667,0.1307743272389901,0.226099873754693
1857,1658549700,0.035901112,195.5351563,4.584345029,0.019979021,0.0,45.06298562,36.22021954,0.4630666666666667,0.1307743272389901,0.226099873754693
1858,1658549705,0.036762898,195.5351563,5.724390431,0.020647065,0.0,45.06298562,36.22021954,0.4905777777777777,0.1322218623709385,0.2264657185790453
1859,1658549710,0.036929644,195.71875,5.327255851,0.019772962,0.0,45.06298562,36.22021954,0.4905777777777777,0.1322218623709385,0.2264657185790453
1860,1658549715,0.037088471,195.6484375,7.257007659,0.021509913,0.0,47.47530209,37.22295871,0.4905777777777777,0.1322218623709385,0.2264657185790453
1861,1658549720,0.035284865,195.6601563,6.236438757,0.017972928,0.0,47.47530209,37.22295871,0.4745777777777777,0.1306925394991954,0.2265040943348944
1862,1658549725,0.037964658,195.6601563,6.47218434,0.0,0.0,47.47530209,37.22295871,0.4745777777777777,0.1306925394991954,0.2265040943348944
1863,1658549730,0.031274822,195.6601563,5.471128237,0.0,0.0,25.20888672,18.45065104,0.4745777777777777,0.1306925394991954,0.2265040943348944
1864,1658549735,0.030538745,195.8828125,3.036702201,0.0,0.0,38.00699111,26.26857161,0.4714,0.129871592701244,0.22654829931948
1865,1658549740,0.032171298,195.8828125,3.038205645,0.0,0.0,47.94070461,33.13426807,0.4714,0.129871592701244,0.22654829931948
1866,1658549745,0.036171001,195.96875,1.707894674,0.00940755,0.0,46.67966682,34.70238213,0.4714,0.129871592701244,0.22654829931948
1867,1658549750,0.0353497,195.9726563,2.197774138,0.00940755,0.0,46.67966682,34.70238213,0.4415777777777777,0.1270677751161495,0.2265550393652067
1868,1658549755,0.0348334,195.9726563,2.194604887,0.01246974,0.0,46.67966682,34.70238213,0.4415777777777777,0.1270677751161495,0.2265550393652067
1869,1658549760,0.03358792,195.96875,2.062727673,0.017161898,0.0,45.74294767,34.28087929,0.4415777777777777,0.1270677751161495,0.2265550393652067
1870,1658549765,0.034416021,196.0898438,2.065595612,0.021840499,0.0,44.5374448,33.34455156,0.45,0.1283196438379931,0.225863425664066
1871,1658549770,0.029858431,196.0898438,2.063974174,0.024051879,0.0,44.5374448,33.34455156,0.45,0.1283196438379931,0.225863425664066
1872,1658549775,0.027981827,196.0351563,3.763347099,0.021266879,0.0,42.68339361,34.75336485,0.45,0.1283196438379931,0.225863425664066
1873,1658549780,0.033934277,194.8085938,5.326543969,0.020387599,0.0,44.93211941,34.70374963,0.4487333333333334,0.1298895276742577,0.225394051308507
1874,1658549785,0.036108749,193.5078125,6.307505739,0.007677911,0.0,44.93211941,34.70374963,0.4487333333333334,0.1298895276742577,0.225394051308507
1875,1658549790,0.037479785,193.5078125,6.30989212,0.007677911,0.0,44.93211941,34.70374963,0.4487333333333334,0.1298895276742577,0.225394051308507
1876,1658549795,0.039184289,193.5078125,7.594753522,0.0,0.0,46.95246699,33.57197062,0.4726666666666667,0.1337383875833989,0.2249014207591343
1877,1658549800,0.039229938,193.5078125,5.594063837,0.0,0.0,46.95246699,33.57197062,0.4726666666666667,0.1337383875833989,0.2249014207591343
1878,1658549805,0.041115728,193.5078125,4.930932823,0.018459201,0.0,49.38016129,34.59663235,0.4726666666666667,0.1337383875833989,0.2249014207591343
1879,1658549810,0.038665928,193.5273438,6.030724771,0.018459201,0.0,52.92856716,36.66387412,0.5227777777777777,0.1362310261727084,0.2251121838106409
1880,1658549815,0.040853044,193.5273438,5.822443422,0.016342631,0.0,52.92856716,36.66387412,0.5227777777777777,0.1362310261727084,0.2251121838106409
1881,1658549820,0.037108505,193.5273438,4.822554139,0.019423894,0.0,52.92856716,36.66387412,0.5227777777777777,0.1362310261727084,0.2251121838106409
1882,1658549825,0.040422839,193.53125,4.435227212,0.020791431,0.0,45.98282497,31.57209997,0.5400444444444443,0.1375096892397587,0.2254374061972352
1883,1658549830,0.039904351,193.53125,4.105070434,0.017939397,0.0,53.8059612,35.87784732,0.5400444444444443,0.1375096892397587,0.2254374061972352
1884,1658549835,0.038049572,193.65625,3.124830617,0.018797083,0.0,53.8059612,35.87784732,0.5400444444444443,0.1375096892397587,0.2254374061972352
1885,1658549840,0.031625577,193.65625,3.593769958,0.018797083,0.0,55.85138162,36.52533844,0.542,0.1356125596924211,0.2254593872472627
1886,1658549845,0.037914143,193.5351563,5.566536625,0.010378255,0.0,46.05877271,30.1212291,0.542,0.1356125596924211,0.2254593872472627
1887,1658549850,0.037911237,193.4179688,6.097361159,0.0,0.0,52.78565767,40.47068392,0.542,0.1356125596924211,0.2254593872472627
1888,1658549855,0.035351939,193.4179688,6.656998064,0.0,0.0,49.69480665,40.13057452,0.4947333333333333,0.1335709054029729,0.2256197517586509
1889,1658549860,0.036918255,193.4179688,4.279649456,0.018000876,0.0,49.58890304,34.04195893,0.4947333333333333,0.1335709054029729,0.2256197517586509
1890,1658549865,0.036918255,193.4179688,4.279649456,0.023737693,0.0,49.58890304,34.04195893,0.4947333333333333,0.1335709054029729,0.2256197517586509
1891,1658549870,0.036848806,193.4179688,3.853581589,0.023737693,0.0,43.2329964,32.54247677,0.519888888888889,0.1325506666290872,0.2257390687843526
1892,1658549875,0.037987931,194.0898438,3.061686422,0.021057124,0.0,51.07382103,38.4444469,0.519888888888889,0.1325506666290872,0.2257390687843526
1893,1658549880,0.039270399,194.5078125,3.069614058,0.021350862,0.0,51.07382103,38.4444469,0.519888888888889,0.1325506666290872,0.2257390687843526
1894,1658549885,0.036565653,194.5078125,1.415225361,0.021350862,0.0,42.72651434,32.16123601,0.5160666666666667,0.1329554747199981,0.225777930309263
1895,1658549890,0.0607214,194.4921875,3.204023621,0.021948182,0.0,45.187119,27.24883184,0.5160666666666667,0.1329554747199981,0.225777930309263
1896,1658549895,0.064202504,194.4960938,2.265345657,0.02254405,0.0,53.04932346,31.98991496,0.5160666666666667,0.1329554747199981,0.225777930309263
1897,1658549900,0.058145203,194.3828125,2.732717509,0.020491333,0.0,53.04932346,31.98991496,0.5256444444444444,0.1339076732183596,0.2258098696250488
1898,1658549905,0.062564527,194.3828125,3.365761913,0.017432309,0.0,52.304684,33.23191692,0.5256444444444444,0.1339076732183596,0.2258098696250488
1899,1658549910,0.064934553,194.3828125,3.702163466,0.0,0.0,53.1479167,38.33223955,0.5256444444444444,0.1339076732183596,0.2258098696250488
1900,1658549915,0.061581566,194.3828125,4.047686405,0.0,0.0,53.98604232,40.27537512,0.4896444444444444,0.1352612071759857,0.225832457886403
1901,1658549920,0.058017628,194.3828125,4.70789637,0.021328346,0.0,52.61737638,38.05617312,0.4896444444444444,0.1352612071759857,0.225832457886403
1902,1658549925,0.058430026,194.390625,4.640836299,0.023391113,7.38e-05,52.61737638,38.05617312,0.4896444444444444,0.1352612071759857,0.225832457886403
1903,1658549930,0.047391199,194.5195313,4.111934636,0.021307218,0.000107418,44.0945765,33.24863189,0.5160444444444444,0.1553710152694178,0.2258657330671076
1904,1658549935,0.038511369,194.515625,3.040446397,0.020786082,8.34e-05,52.74733768,39.77307309,0.5160444444444444,0.1553710152694178,0.2258657330671076
1905,1658549940,0.036138453,194.515625,3.484709878,0.023749843,8.34e-05,52.74733768,39.77307309,0.5160444444444444,0.1553710152694178,0.2258657330671076
1906,1658549945,0.039267135,194.3945313,4.731144871,0.020732928,8.34e-05,53.16637834,38.24602363,0.5175333333333333,0.1556301667466523,0.2258692548928026
1907,1658549950,0.039162427,194.3945313,4.594150275,0.019750363,0.000114708,54.17318268,38.80761226,0.5175333333333333,0.1556301667466523,0.2258692548928026
1908,1658549955,0.037267198,194.4023438,3.107098177,0.022666421,7.37e-05,54.17318268,38.80761226,0.5175333333333333,0.1556301667466523,0.2258692548928026
1909,1658549960,0.036353296,194.4101563,4.04244337,0.011856816,0.0,54.17318268,38.80761226,0.5671555555555554,0.1562729273661788,0.2258921467598201
1910,1658549965,0.041176967,194.4257813,3.42743121,0.0,0.0,58.92164428,36.53776505,0.5671555555555554,0.1562729273661788,0.2258921467598201
1911,1658549970,0.040941228,194.4257813,3.362881219,0.0,0.0,58.92164428,36.53776505,0.5671555555555554,0.1562729273661788,0.2258921467598201
1912,1658549975,0.041351504,194.4257813,3.851117039,0.0,0.0,61.7905982,36.38886924,0.5610666666666667,0.1367518958078184,0.2259041695440893
1913,1658549980,0.044070035,194.3398438,5.633206913,0.022777972,0.0,61.7905982,36.38886924,0.5610666666666667,0.1367518958078184,0.2259041695440893
1914,1658549985,0.044131106,194.3398438,4.796434441,0.022777972,0.0,58.53701254,40.88498551,0.5610666666666667,0.1367518958078184,0.2259041695440893
1915,1658549990,0.045898641,194.3398438,4.410369376,0.026025433,0.0,60.57236498,43.71186719,0.5598444444444445,0.1361804087386201,0.2258104161152428
1916,1658549995,0.041572065,194.3515625,3.2340652,0.022357885,0.0,60.57236498,43.71186719,0.5598444444444445,0.1361804087386201,0.2258104161152428
1917,1658550000,0.043524159,194.359375,2.927086855,0.022357885,0.0,60.57236498,43.71186719,0.5598444444444445,0.1361804087386201,0.2258104161152428
1918,1658550005,0.042637866,194.359375,4.490944603,0.026472485,0.0,51.43286008,41.89855985,0.5346888888888889,0.1314595021284287,0.2254313948051006
1919,1658550010,0.043993917,194.6484375,3.003764639,0.024718933,0.0,51.43286008,41.89855985,0.5346888888888889,0.1314595021284287,0.2254313948051006
1920,1658550015,0.042256122,194.6484375,3.004531058,0.020883414,0.0,51.43286008,41.89855985,0.5346888888888889,0.1314595021284287,0.2254313948051006
1921,1658550020,0.042428768,194.6484375,2.031683726,0.011599441,0.0,45.40522321,35.9420982,0.4573777777777777,0.1064976094102749,0.2249175118592926
1922,1658550025,0.038479802,194.7890625,2.082447929,0.0,0.0,41.64901046,28.59200814,0.4573777777777777,0.1064976094102749,0.2249175118592926
1923,1658550030,0.038479802,194.7890625,2.082447929,0.0,0.0,41.64901046,28.59200814,0.4573777777777777,0.1064976094102749,0.2249175118592926
1924,1658550035,0.038479802,194.7890625,2.082447929,0.0,0.0,41.64901046,28.59200814,0.3876,0.0817356490356419,0.2248896408593959
1925,1658550040,0.035083907,194.6132813,4.14943962,0.0,0.0,34.33095757,26.71710847,0.3876,0.0817356490356419,0.2248896408593959
1926,1658550045,0.032506051,194.4921875,4.590524639,0.014431734,0.0,26.70169887,23.47619723,0.3876,0.0817356490356419,0.2248896408593959
1927,1658550050,0.02911859,194.4921875,4.165258402,0.014431734,0.0,26.70169887,23.47619723,0.3119777777777777,0.0590681609926027,0.2250602065210731
1928,1658550055,0.025313294,194.625,6.322949419,0.015876581,0.0,24.33787445,23.95305373,0.3119777777777777,0.0590681609926027,0.2250602065210731
1929,1658550060,0.029501387,194.84375,4.636265888,0.015876581,0.0,24.33787445,23.95305373,0.3119777777777777,0.0590681609926027,0.2250602065210731
1930,1658550065,0.029311506,194.8476563,3.971504652,0.01438787,0.0,19.972818,24.06135493,0.3409777777777777,0.0653492439629686,0.2251695652810165
1931,1658550070,0.027829406,194.8476563,2.48576652,0.005850895,0.0,19.972818,24.06135493,0.3409777777777777,0.0653492439629686,0.2251695652810165
1932,1658550075,0.027825717,194.8476563,2.485311699,0.008072876,0.0,32.90728031,32.25521409,0.3409777777777777,0.0653492439629686,0.2251695652810165
1933,1658550080,0.033060655,194.84375,4.085973007,0.006017584,0.0,39.46355361,37.1114762,0.4110222222222222,0.0896916672548643,0.2253587116092915
1934,1658550085,0.030827669,194.8476563,4.009288206,0.0,0.0,39.46355361,37.1114762,0.4110222222222222,0.0896916672548643,0.2253587116092915
1935,1658550090,0.032499565,194.8476563,4.419503931,0.0,0.0,39.46355361,37.1114762,0.4110222222222222,0.0896916672548643,0.2253587116092915
1936,1658550093,0.033811973,194.9765625,4.667282696,0.0,0.0,13.09831265,9.000343188,0.4110222222222222,0.0896916672548643,0.2253587116092915
1937,1658550098,0.039585021,194.9765625,2.462427302,0.0,0.0,13.09831265,9.000343188,0.4850222222222222,0.120160345533084,0.2281049462766742
1938,1658550103,0.039585021,194.9765625,2.462427302,0.008226711,0.0,15.61248426,9.382581551,0.4850222222222222,0.120160345533084,0.2281049462766742
1939,1658550108,0.040369198,194.8476563,3.331027811,0.014334999,0.0,13.90954147,9.229927668,0.4850222222222222,0.120160345533084,0.2281049462766742
1940,1658550113,0.041251678,194.8476563,3.519209382,0.015810121,0.0,13.90954147,9.229927668,0.5445111111111111,0.140105350863695,0.2270593283720524
1941,1658550118,0.039891456,194.8671875,1.060551514,0.016291584,0.0,9.991545637,9.579015803,0.5445111111111111,0.140105350863695,0.2270593283720524
1942,1658550123,0.035493217,194.8671875,1.027548693,0.019460582,0.0,8.466919036,8.117337817,0.5445111111111111,0.140105350863695,0.2270593283720524
1943,1658550128,0.038652074,194.8671875,1.193054524,0.015566841,0.0,9.490138412,8.633841205,0.5532222222222222,0.1415916700808249,0.2265170886572863
1944,1658550133,0.039316528,194.9296875,1.194094674,0.01986645,0.0,9.490138412,8.633841205,0.5532222222222222,0.1415916700808249,0.2265170886572863
1945,1658550138,0.039667179,194.8671875,1.714394797,0.015592588,0.0,9.490138412,8.633841205,0.5532222222222222,0.1415916700808249,0.2265170886572863
1946,1658550143,0.03974206,194.8671875,2.177737057,0.015592588,0.0,9.440411262,8.562774338,0.5425777777777778,0.1375660627985947,0.2262609669196734
1947,1658550148,0.039849352,194.9882813,2.179363068,0.007048626,0.0,9.440411262,8.562774338,0.5425777777777778,0.1375660627985947,0.2262609669196734
1948,1658550153,0.039782341,194.9882813,2.167762389,0.0,0.0,9.308773104,8.423883334,0.5425777777777778,0.1375660627985947,0.2262609669196734
1949,1658550158,0.040275905,194.9882813,2.16955725,0.009977232,0.0,9.428684714,8.6663366,0.5305333333333333,0.1360837264483413,0.2263817412525591
1950,1658550163,0.041310318,194.9882813,2.169579056,0.022820578,0.0,9.428684714,8.6663366,0.5305333333333333,0.1360837264483413,0.2263817412525591
1951,1658550168,0.037037916,194.9921875,2.248584293,0.026202691,0.0,8.042559008,7.743641773,0.5305333333333333,0.1360837264483413,0.2263817412525591
1952,1658550173,0.041366856,194.7539063,3.928029701,0.023202274,0.0,10.0749889,9.475009021,0.5354444444444445,0.136471418489639,0.2262477904338834
1953,1658550178,0.041056673,194.7539063,4.444082874,0.023687996,0.0,10.0749889,9.475009021,0.5354444444444445,0.136471418489639,0.2262477904338834
1954,1658550183,0.040406182,194.7617188,3.269307186,0.023687996,0.0,10.0749889,9.475009021,0.5354444444444445,0.136471418489639,0.2262477904338834
1955,1658550188,0.040406182,194.7617188,3.269307186,0.022865659,0.0,10.36303466,9.325858698,0.5588222222222222,0.1375118252545158,0.2264292858994418
1956,1658550193,0.040237939,194.7617188,4.804179478,0.019279043,0.0,10.36303466,9.325858698,0.5588222222222222,0.1375118252545158,0.2264292858994418
1957,1658550198,0.041008232,194.796875,3.73589311,0.0,0.0,10.36303466,9.325858698,0.5588222222222222,0.1375118252545158,0.2264292858994418
1958,1658550203,0.044860663,194.84375,2.661878336,0.0,0.0,8.603143814,7.557101601,0.5823333333333334,0.1394984326017557,0.226571859118957
1959,1658550208,0.067663833,195.0703125,0.009489611,0.0,0.0,10.90677955,9.169062086,0.5823333333333334,0.1394984326017557,0.226571859118957
1960,1658550213,0.069187763,195.09375,0.009949872,0.0,0.0,10.90677955,9.169062086,0.5823333333333334,0.1394984326017557,0.226571859118957
1961,1658550218,0.069187763,195.09375,0.009949872,0.011855083,0.0,11.30022321,9.228640288,0.6025555555555554,0.1400471958060258,0.2266742956697756
1962,1658550223,0.064820798,194.0546875,2.095943761,0.026520543,0.0,11.38442639,9.264431539,0.6025555555555554,0.1400471958060258,0.2266742956697756
1963,1658550228,0.066676966,193.0078125,3.154291345,0.026520543,0.0,11.38442639,9.264431539,0.6025555555555554,0.1400471958060258,0.2266742956697756
1964,1658550233,0.049373348,193.0078125,5.716756175,0.032650036,0.0,11.39734167,9.077017154,0.6143777777777777,0.1420323814632443,0.2271535068488276
1965,1658550238,0.048430689,192.8789063,6.418541105,0.030587268,0.0,11.39734167,9.077017154,0.6143777777777777,0.1420323814632443,0.2271535068488276
1966,1658550243,0.041562277,192.8789063,7.443539665,0.025554482,0.0,11.69350849,9.175262832,0.6143777777777777,0.1420323814632443,0.2271535068488276
1967,1658550248,0.046837697,192.8789063,7.352537271,0.025595462,0.0,11.92714129,9.351740462,0.609311111111111,0.1585092432000168,0.2271046870581589
1968,1658550253,0.045350034,192.8867188,4.922863307,0.0320238,0.0,11.92714129,9.351740462,0.609311111111111,0.1585092432000168,0.2271046870581589
1969,1658550258,0.044990922,192.8867188,5.270589639,0.022220891,0.0,11.92714129,9.351740462,0.609311111111111,0.1585092432000168,0.2271046870581589
1970,1658550263,0.044532582,192.8867188,4.94395624,0.012951195,0.0,12.11612911,10.58960463,0.6246666666666666,0.1593937257667413,0.2272020837549657
1971,1658550268,0.045842752,193.0234375,3.927874312,0.0,0.0,12.37874776,11.17289014,0.6246666666666666,0.1593937257667413,0.2272020837549657
1972,1658550273,0.040219161,193.0234375,2.307882591,0.0,0.0,12.47960585,9.903759036,0.6246666666666666,0.1593937257667413,0.2272020837549657
1973,1658550278,0.038264708,193.0195313,3.005877949,0.027427048,0.0,12.47960585,9.903759036,0.6456444444444444,0.1589947537654327,0.2273772035015934
1974,1658550283,0.045316004,193.0351563,0.946438783,0.034335325,0.0,12.60539969,10.22680268,0.6456444444444444,0.1589947537654327,0.2273772035015934
1975,1658550288,0.042716101,193.0351563,1.262389034,0.034335325,0.0,12.81804975,10.37300567,0.6456444444444444,0.1589947537654327,0.2273772035015934
1976,1658550293,0.045411293,193.0351563,1.517172519,0.03052013,0.0,12.81804975,10.37300567,0.6836888888888888,0.1442626653300818,0.227400459695407
1977,1658550298,0.042084755,193.1679688,0.962879677,0.025889301,0.0,12.81804975,10.37300567,0.6836888888888888,0.1442626653300818,0.227400459695407
1978,1658550303,0.042010388,193.3007813,0.9655639,0.032492123,0.0,12.87476858,9.262635571,0.6836888888888888,0.1442626653300818,0.227400459695407
1979,1658550308,0.041834096,193.3007813,1.277360185,0.032167656,0.0,12.87476858,9.262635571,0.6804666666666667,0.1445684534309521,0.2274294236756918
1980,1658550313,0.039591651,194.09375,2.038589242,0.026557813,0.0,12.87080799,9.69044841,0.6804666666666667,0.1445684534309521,0.2274294236756918
1981,1658550318,0.045799463,194.09375,2.040495772,0.0,0.0,12.87080799,9.69044841,0.6804666666666667,0.1445684534309521,0.2274294236756918
1982,1658550323,0.040343767,194.09375,1.152572752,0.0,0.0,12.90521367,10.76899797,0.6641555555555555,0.1456217558112974,0.2269356394247984
1983,1658550328,0.047200313,195.234375,1.715005019,0.0,0.0,11.12307536,9.281859178,0.6641555555555555,0.1456217558112974,0.2269356394247984
1984,1658550333,0.047200313,195.234375,1.715005019,0.0,0.0,13.52826472,11.9105174,0.6641555555555555,0.1456217558112974,0.2269356394247984
1985,1658550338,0.045015751,195.1757813,3.426468617,0.0,0.0,13.52826472,11.9105174,0.682311111111111,0.147336484865808,0.2262435399545963
1986,1658550343,0.046234188,195.1796875,2.630984849,0.014270644,0.0,13.52826472,11.9105174,0.682311111111111,0.147336484865808,0.2262435399545963
1987,1658550348,0.0503784,195.25,2.625259139,0.030277402,0.0,13.94464843,12.49498044,0.682311111111111,0.147336484865808,0.2262435399545963
1988,1658550353,0.050621978,195.2851563,1.859249628,0.037444664,0.0,14.29942541,11.79814379,0.7205333333333332,0.1490527147977604,0.2261118358178295
1989,1658550358,0.050849772,195.296875,1.841466956,0.042380574,0.0,14.29942541,11.79814379,0.7205333333333332,0.1490527147977604,0.2261118358178295
1990,1658550363,0.045245404,195.3203125,2.714341754,0.031260171,0.0,14.76701759,12.02299235,0.7205333333333332,0.1490527147977604,0.2261118358178295
1991,1658550368,0.047569013,195.375,1.942257033,0.034631298,0.0,15.08838874,12.29373844,0.7921777777777776,0.1511259924838984,0.2263768228408127
1992,1658550373,0.05043105,195.375,2.347090328,0.030812895,0.0,12.33372419,9.307074502,0.7921777777777776,0.1511259924838984,0.2263768228408127
1993,1658550378,0.051046896,195.3828125,2.347032596,0.030812895,0.0,15.37024254,10.54213057,0.7921777777777776,0.1511259924838984,0.2263768228408127
1994,1658550383,0.048431266,195.3867188,1.712021323,0.034736101,0.0,15.37024254,10.54213057,0.8041333333333334,0.1512921903683979,0.2266865006174428
1995,1658550388,0.052549296,195.4335938,0.004193507,0.017077605,0.0,15.37024254,10.54213057,0.8041333333333334,0.1512921903683979,0.2266865006174428
1996,1658550393,0.052350827,195.4414063,0.004169759,0.0,0.0,12.54192379,8.643791901,0.8041333333333334,0.1512921903683979,0.2266865006174428
1997,1658550398,0.05202211,195.4765625,0.004206571,0.0,0.0,15.84326391,10.91904867,0.8227111111111111,0.1528234513713469,0.22672596935368
1998,1658550403,0.051730404,195.5,0.00410178,0.017347274,0.0,15.84326391,10.91904867,0.8227111111111111,0.1528234513713469,0.22672596935368
1999,1658550408,0.05175408,195.5078125,0.004227502,0.041512786,0.0,15.82545345,11.14344004,0.8227111111111111,0.1528234513713469,0.22672596935368
2000,1658550413,0.052994312,195.8945313,0.011939892,0.037745288,0.0,15.73568941,10.55957806,0.8143555555555555,0.1532882762124843,0.2267835937085862
2001,1658550418,0.052245324,196.1445313,0.015764449,0.041573374,0.0,15.73568941,10.55957806,0.8143555555555555,0.1532882762124843,0.2267835937085862
2002,1658550423,0.048910384,196.1523438,0.016778484,0.043299844,0.0,15.68844608,11.89165653,0.8143555555555555,0.1532882762124843,0.2267835937085862
2003,1658550428,0.050019493,196.0234375,2.281456198,0.034573339,0.0,15.76316345,12.89614824,0.8096666666666666,0.1543907151219151,0.2267785538545744
2004,1658550433,0.053367671,196.0234375,2.282981385,0.041401557,0.0,15.76316345,12.89614824,0.8096666666666666,0.1543907151219151,0.2267785538545744
2005,1658550438,0.053120782,196.0234375,2.279537282,0.046496959,0.0,15.66999504,13.56632993,0.8096666666666666,0.1543907151219151,0.2267785538545744
2006,1658550443,0.053377689,196.03125,2.202180662,0.036615718,0.0,15.59387853,12.71313956,0.8310222222222221,0.1557390936044939,0.226099691591295
2007,1658550448,0.053651376,196.03125,2.203873688,0.019191735,0.0,15.59387853,12.71313956,0.8310222222222221,0.1557390936044939,0.226099691591295
2008,1658550453,0.053127125,196.1601563,2.203999934,0.0,0.0,15.50873835,13.16961758,0.8310222222222221,0.1557390936044939,0.226099691591295
2009,1658550458,0.05147046,196.1679688,3.095936836,0.018187024,0.0,15.13893826,12.37130422,0.8251555555555554,0.1551154649653623,0.2255545979832933
2010,1658550463,0.050742616,196.1796875,1.992205679,0.035111,0.0,15.13893826,12.37130422,0.8251555555555554,0.1551154649653623,0.2255545979832933
2011,1658550468,0.0507397,196.1796875,1.992105284,0.045155071,0.0,14.92532861,10.92910524,0.8251555555555554,0.1551154649653623,0.2255545979832933
2012,1658550473,0.047602893,196.1796875,0.003757167,0.051567946,0.0,14.92532861,10.92910524,0.8443999999999999,0.1563576308507983,0.2256011103709205
2013,1658550478,0.051629869,196.171875,1.250391787,0.035949296,0.0,15.42834815,11.01692447,0.8443999999999999,0.1563576308507983,0.2256011103709205
2014,1658550483,0.051618237,196.171875,1.250485722,0.035949296,0.0,15.41819559,10.97851163,0.8443999999999999,0.1563576308507983,0.2256011103709205
