,timestamp,emailservice-8848674-j9hwb&cpu_usage,emailservice-8848674-j9hwb&mem_usage,emailservice-8848674-j9hwb&mem_usage_rate,emailservice-8848674-j9hwb&fs_usage,emailservice-8848674-j9hwb&net_receive,emailservice-8848674-j9hwb&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
482,1658542852,0.703618417,211.9804688,8.640147934,0.136036683,63.11788606,416.5589237,0.5044666666666666,0.1336381541925663,0.2236929487766847
483,1658542857,0.686782131,211.9804688,8.760238455,0.142650107,61.36423628,396.239007,0.5044666666666666,0.1336381541925663,0.2236929487766847
484,1658542860,0.703026303,213.8476563,7.767781692,0.148236094,1.060774574,12.43194672,0.5044666666666666,0.1336381541925663,0.2236929487766847
485,1658542865,0.686002255,211.8789063,6.64004596,0.141300819,1.227633797,14.18821475,0.4974444444444444,0.1377500035186639,0.2259073270429883
486,1658542870,0.686002255,211.8789063,6.64004596,0.141300819,1.168285225,14.50768959,0.4974444444444444,0.1377500035186639,0.2259073270429883
487,1658542875,0.63246538,211.8789063,6.346549449,0.148639226,1.168285225,14.50768959,0.4974444444444444,0.1377500035186639,0.2259073270429883
488,1658542880,0.579293944,211.8789063,5.641119584,0.025075929,0.960393737,11.92610667,0.5068888888888888,0.1390948354695272,0.2254030987572752
489,1658542885,0.532041045,211.8789063,4.63952582,0.0,0.863036635,10.71713254,0.5068888888888888,0.1390948354695272,0.2254030987572752
490,1658542890,0.688188641,211.8632813,5.457858041,0.0,1.187194446,15.77314363,0.5068888888888888,0.1390948354695272,0.2254030987572752
491,1658542895,0.680988466,211.8632813,4.826195398,0.026561179,1.187194446,15.77314363,0.5244222222222222,0.1419584553028997,0.2248897623016612
492,1658542900,0.701304569,223.828125,3.891088701,0.149247555,1.187194446,15.77314363,0.5244222222222222,0.1419584553028997,0.2248897623016612
493,1658542905,0.70360289,223.828125,4.528891047,0.149247555,1.263940074,18.55763799,0.5244222222222222,0.1419584553028997,0.2248897623016612
494,1658542910,0.683709496,223.828125,2.928584444,0.206736323,1.263940074,18.55763799,0.5267333333333334,0.1383197298058202,0.2245607752048412
495,1658542915,0.68801197,210.4414063,5.886977815,0.144904176,1.263940074,18.55763799,0.5267333333333334,0.1383197298058202,0.2245607752048412
496,1658542920,0.633256913,210.4414063,4.722531826,0.13556365,1.291728896,17.31097022,0.5267333333333334,0.1383197298058202,0.2245607752048412
497,1658542925,0.581682199,210.4414063,5.188252963,0.193158416,0.997330221,12.34081417,0.5253555555555555,0.1364065161988074,0.2249334207960528
498,1658542930,0.763518953,223.2148438,4.811311839,0.164931798,1.110997097,13.747311,0.5253555555555555,0.1364065161988074,0.2249334207960528
499,1658542935,0.761517234,223.2148438,4.811311839,0.153374006,1.136799478,14.06658578,0.5253555555555555,0.1364065161988074,0.2249334207960528
500,1658542940,0.761721544,223.2148438,4.811311839,0.125218974,1.341443761,15.33734592,0.5314666666666666,0.1351134733821135,0.2249427718504844
501,1658542945,0.722004477,223.2148438,4.468217438,0.104817325,1.341443761,15.33734592,0.5314666666666666,0.1351134733821135,0.2249427718504844
502,1658542950,0.660272387,222.1015625,6.201190322,0.0,1.330173781,13.66366588,0.5314666666666666,0.1351134733821135,0.2249427718504844
503,1658542955,0.559321735,222.1015625,5.880732699,0.0,1.330173781,13.66366588,0.5380444444444443,0.1345869843459428,0.2250156372096915
504,1658542960,0.674315448,223.0507813,2.731206585,0.0,1.017444383,10.4512811,0.5380444444444443,0.1345869843459428,0.2250156372096915
505,1658542965,0.72031853,223.0507813,2.731206585,0.036042642,1.382213446,15.70808488,0.5380444444444443,0.1345869843459428,0.2250156372096915
506,1658542970,0.729252676,218.5742188,3.646807548,0.141607052,1.382213446,15.70808488,0.5507555555555554,0.1356022783207906,0.2249569198743971
507,1658542975,0.735325947,218.5742188,4.894930546,0.177930117,1.382213446,15.70808488,0.5507555555555554,0.1356022783207906,0.2249569198743971
508,1658542980,0.738261631,218.5742188,4.894930546,0.188102092,1.503463174,18.87312312,0.5507555555555554,0.1356022783207906,0.2249569198743971
509,1658542985,0.756271804,219.703125,4.336884622,0.188102092,1.503463174,18.87312312,0.5768444444444444,0.1372968710394942,0.2250025821661669
510,1658542990,0.656169032,213.3398438,5.065353032,0.178631585,1.503463174,18.87312312,0.5768444444444444,0.1372968710394942,0.2250025821661669
511,1658542995,0.594362474,213.3398438,4.844865644,0.14844307,1.498511043,17.08299888,0.5768444444444444,0.1372968710394942,0.2250025821661669
512,1658543000,0.679714184,218.3046875,4.360596761,0.14844307,1.104460842,11.77238675,0.5760888888888889,0.137957263391668,0.2253513036311055
513,1658543005,0.796569543,223.296875,4.296432562,0.097790466,1.234473124,13.15818045,0.5760888888888889,0.137957263391668,0.2253513036311055
514,1658543010,0.833168065,223.296875,4.948026417,0.0,1.452357325,17.70205306,0.5760888888888889,0.137957263391668,0.2253513036311055
515,1658543015,0.774978807,223.296875,4.550154542,0.033706782,1.452357325,17.70205306,0.5777333333333333,0.1542634129847071,0.2250713184883522
516,1658543020,0.841407866,217.0273438,5.492123115,0.150074667,1.452357325,17.70205306,0.5777333333333333,0.1542634129847071,0.2250713184883522
517,1658543025,0.836139452,217.0273438,5.492123115,0.160739977,1.454403508,16.60752209,0.5777333333333333,0.1542634129847071,0.2250713184883522
518,1658543030,0.796256933,217.0273438,5.659909651,0.219449678,1.454403508,16.60752209,0.5662888888888887,0.1558803649884705,0.2247908475765376
519,1658543035,0.831031343,221.3007813,4.853920994,0.219355421,1.404338223,17.47432202,0.5662888888888887,0.1558803649884705,0.2247908475765376
520,1658543040,0.776787472,221.3007813,4.331643789,0.18173616,1.171862783,16.79537621,0.5662888888888887,0.1558803649884705,0.2247908475765376
521,1658543045,0.762391955,221.3007813,5.237941747,0.159318397,1.36268396,19.5302642,0.5902888888888888,0.158311271334816,0.2242124180666986
522,1658543050,0.757400915,213.96875,7.957058994,0.301159084,1.422278919,18.37076945,0.5902888888888888,0.158311271334816,0.2242124180666986
523,1658543055,0.863947165,210.9453125,8.044850062,0.176664395,1.490814153,17.79575368,0.5902888888888888,0.158311271334816,0.2242124180666986
524,1658543060,0.779841032,215.8710938,5.821396921,0.176664395,1.490814153,17.79575368,0.5969333333333333,0.143528947961238,0.2237779583624263
525,1658543065,0.859637495,215.8632813,5.942368385,0.0,1.570738208,17.10968681,0.5969333333333333,0.143528947961238,0.2237779583624263
526,1658543070,0.861504302,220.5976563,5.226746046,0.0,1.548305972,16.90003755,0.5969333333333333,0.143528947961238,0.2237779583624263
527,1658543075,0.768383164,220.609375,4.697213306,0.036449964,1.564921661,18.18695853,0.6484222222222221,0.1477339943103179,0.223881305730235
528,1658543080,0.808790671,220.8984375,3.320590487,0.205203546,1.564921661,18.18695853,0.6484222222222221,0.1477339943103179,0.223881305730235
529,1658543085,0.83427021,220.8984375,3.336976934,0.22749118,1.661950954,17.47542933,0.6484222222222221,0.1477339943103179,0.223881305730235
530,1658543090,0.816034706,224.6210938,2.792752931,0.213410967,1.661950954,17.47542933,0.6635333333333333,0.1588761390481414,0.2241371238621846
531,1658543095,0.817010995,224.6171875,1.433326217,0.20736952,1.755771889,16.58532445,0.6635333333333333,0.1588761390481414,0.2241371238621846
532,1658543100,0.918809151,228.2929688,1.500985268,0.188441719,1.755771889,16.58532445,0.6635333333333333,0.1588761390481414,0.2241371238621846
533,1658543105,0.856144273,228.2929688,1.185500587,0.207222355,1.755771889,16.58532445,0.7189111111111111,0.1601547660923759,0.2241936552367028
534,1658543110,0.967655238,223.0898438,4.796096285,0.173828057,1.463593436,14.49092724,0.7189111111111111,0.1601547660923759,0.2241936552367028
535,1658543115,0.980010739,223.09375,4.94874685,0.193416487,1.318159055,13.0509925,0.7189111111111111,0.1601547660923759,0.2241936552367028
536,1658543120,0.977918142,216.9414063,7.348575444,0.162475658,1.839823859,14.69166177,0.7036222222222221,0.1562491205356384,0.2242662777113792
537,1658543125,0.982026236,210.8242188,8.606190821,0.126095261,1.892071838,12.41059781,0.7036222222222221,0.1562491205356384,0.2242662777113792
538,1658543130,0.981824181,210.8242188,9.130064771,0.0,1.892071838,12.41059781,0.7036222222222221,0.1562491205356384,0.2242662777113792
539,1658543135,0.943776759,210.8242188,8.043741934,0.0,1.96133875,11.36831121,0.7382222222222222,0.1470608940512963,0.2243708395018414
540,1658543140,0.996162929,214.1484375,8.173345972,0.222713958,1.96133875,11.36831121,0.7382222222222222,0.1470608940512963,0.2243708395018414
541,1658543145,1.045334129,214.1484375,8.766324116,0.251529691,1.931732002,14.79736198,0.7382222222222222,0.1470608940512963,0.2243708395018414
542,1658543150,0.967032161,214.1445313,7.676202791,0.240012415,1.931732002,14.79736198,0.7399777777777777,0.1487312360942896,0.2242756287658108
543,1658543155,1.019115737,223.8710938,6.017137555,0.192837436,1.908475279,17.49095337,0.7399777777777777,0.1487312360942896,0.2242756287658108
544,1658543160,1.051227311,223.8710938,5.095329365,0.245837109,1.958115568,17.12100683,0.7399777777777777,0.1487312360942896,0.2242756287658108
545,1658543165,1.017780398,223.8710938,4.971596855,0.235066611,1.958115568,17.12100683,0.7742,0.1498527401604398,0.2243489191729466
546,1658543170,0.990960695,224.4960938,0.824845209,0.24511116,1.958115568,17.12100683,0.7742,0.1498527401604398,0.2243489191729466
547,1658543175,1.039052139,224.9335938,0.970340311,0.21027918,1.958115568,17.12100683,0.7742,0.1498527401604398,0.2243489191729466
548,1658543180,1.008100794,224.9335938,0.890253781,0.050380232,1.444332132,10.98592049,0.7839555555555555,0.1503904598120848,0.2242013060994195
549,1658543185,1.03410148,217.9765625,2.975942206,0.041686328,1.606592029,12.22010637,0.7839555555555555,0.1503904598120848,0.2242013060994195
550,1658543190,1.03209215,217.9765625,3.088109669,0.0,1.947118761,14.81023057,0.7839555555555555,0.1503904598120848,0.2242013060994195
551,1658543195,1.034042736,210.9453125,4.464479905,0.0,1.947118761,14.81023057,0.7980666666666667,0.1514690340307939,0.2243439400400674
552,1658543200,0.955100352,210.9765625,5.03506268,0.048014844,2.030468853,18.63924448,0.7980666666666667,0.1514690340307939,0.2243439400400674
553,1658543205,1.049111419,215.1015625,3.836126511,0.215071009,2.022209895,19.52226126,0.7980666666666667,0.1514690340307939,0.2243439400400674
554,1658543210,1.052021976,215.1015625,3.836477029,0.238984115,2.022209895,19.52226126,0.8010888888888889,0.1530876718504935,0.2243279096610418
555,1658543215,1.07134531,215.1015625,5.532897422,0.340054664,2.022209895,19.52226126,0.8010888888888889,0.1530876718504935,0.2243279096610418
556,1658543220,1.075748328,214.375,7.438546461,0.237512495,2.156878415,17.69177408,0.8010888888888889,0.1530876718504935,0.2243279096610418
557,1658543225,1.075748328,214.375,7.438546461,0.237512495,2.156878415,17.69177408,0.8202,0.1533180132805977,0.2242787862647097
558,1658543230,1.077517187,214.375,6.484349018,0.238883158,2.156878415,17.69177408,0.8202,0.1533180132805977,0.2242787862647097
559,1658543235,1.085616005,222.90625,4.233863566,0.25355374,2.156878415,17.69177408,0.8202,0.1533180132805977,0.2242787862647097
560,1658543240,1.085616005,222.90625,4.233863566,0.25355374,2.063604132,13.14085504,0.8076,0.1513545513487542,0.2243960387719005
561,1658543245,1.086311032,222.90625,5.290904628,0.204231591,2.063604132,13.14085504,0.8076,0.1513545513487542,0.2243960387719005
562,1658543250,1.032162416,222.890625,5.514089483,0.170422185,2.063604132,13.14085504,0.8076,0.1513545513487542,0.2243960387719005
563,1658543255,1.097268978,215.2148438,8.25373663,0.184382838,2.003839445,17.30267995,0.7971777777777777,0.1499943595236149,0.2244829914338876
564,1658543260,1.100114745,215.2148438,8.559806749,0.184382838,1.555307771,17.30396748,0.7971777777777777,0.1499943595236149,0.2244829914338876
565,1658543265,1.100743295,215.2148438,6.520293552,0.311395942,1.914175868,21.29664467,0.7971777777777777,0.1499943595236149,0.2244829914338876
566,1658543270,1.106806214,218.1445313,6.315770815,0.242700202,1.914175868,21.29664467,0.7772888888888888,0.1516415386783136,0.2241523648664854
567,1658543275,1.112416922,218.1484375,6.195665167,0.230896228,1.545704989,17.19712931,0.7772888888888888,0.1516415386783136,0.2241523648664854
568,1658543280,1.126252696,218.1484375,8.72514983,0.334628772,2.002766745,18.46709298,0.7772888888888888,0.1516415386783136,0.2241523648664854
569,1658543285,1.130511102,225.8671875,6.071352995,0.226018333,2.002766745,18.46709298,0.7972666666666667,0.1537605320259082,0.2241828468750871
570,1658543290,1.099239031,225.8671875,5.5921681,0.235252773,2.002766745,18.46709298,0.7972666666666667,0.1537605320259082,0.2241828468750871
571,1658543295,1.072559128,225.8671875,2.513706509,0.066373663,2.041071861,17.67952337,0.7972666666666667,0.1537605320259082,0.2241828468750871
572,1658543300,1.115113696,218.6796875,3.899879154,0.056646603,2.122083812,13.56211612,0.8144222222222222,0.1564664151791929,0.2244107940071399
573,1658543305,1.161302995,211.3125,5.906624113,0.04590058,2.122083812,13.56211612,0.8144222222222222,0.1564664151791929,0.2244107940071399
574,1658543310,1.165351856,211.0976563,6.52612278,0.0,2.122083812,13.56211612,0.8144222222222222,0.1564664151791929,0.2244107940071399
575,1658543315,1.176816855,211.0976563,7.066969325,0.050081072,1.685933299,11.54239407,0.8799111111111111,0.1611035997973279,0.2247451245636351
576,1658543320,1.176816855,211.0976563,7.066969325,0.050081072,2.117685192,14.49829421,0.8799111111111111,0.1611035997973279,0.2247451245636351
577,1658543325,1.113322915,213.0898438,5.324399101,0.064903729,2.117685192,14.49829421,0.8799111111111111,0.1611035997973279,0.2247451245636351
578,1658543330,1.091685835,213.0898438,7.56172693,0.048760004,1.745616727,11.95100432,0.8797777777777778,0.1803482061041202,0.2247944301233653
579,1658543335,1.062167248,213.0898438,7.04451722,0.061911477,1.569142961,10.74281314,0.8797777777777778,0.1803482061041202,0.2247944301233653
580,1658543340,1.191942012,223.8515625,5.218880435,0.240134775,2.174132866,16.14610909,0.8797777777777778,0.1803482061041202,0.2247944301233653
581,1658543345,1.139238413,223.8632813,2.318719625,0.29526693,2.174132866,16.14610909,0.9149777777777778,0.1802633250077758,0.2250715613728829
582,1658543350,1.184161066,222.6640625,3.371388261,0.248135647,2.173954772,17.45093142,0.9149777777777778,0.1802633250077758,0.2250715613728829
583,1658543355,1.197778468,221.421875,5.580117254,0.248135647,2.209828411,19.39930893,0.9149777777777778,0.1802633250077758,0.2250715613728829
584,1658543360,1.211061576,221.3867188,5.047807349,0.277567984,2.209828411,19.39930893,0.8735555555555554,0.1759519207709958,0.2251896032547984
585,1658543365,1.224274875,221.3867188,6.573808741,0.230941748,2.121427126,19.27054596,0.8735555555555554,0.1759519207709958,0.2251896032547984
586,1658543370,1.004870964,217.6015625,8.26186852,0.0,2.121427126,19.27054596,0.8735555555555554,0.1759519207709958,0.2251896032547984
587,1658543375,0.986812441,217.6015625,8.662290831,0.0,1.41768203,14.73104483,0.9126666666666666,0.1590345138734072,0.2252949544199853
588,1658543380,1.179295117,220.6367188,7.790510792,0.251129603,1.673084933,16.15063486,0.9126666666666666,0.1590345138734072,0.2252949544199853
589,1658543385,1.24990582,220.6367188,9.761211144,0.286539631,1.84862509,17.84516029,0.9126666666666666,0.1590345138734072,0.2252949544199853
590,1658543390,1.254200933,222.1796875,8.93279155,0.3067617,1.79512045,17.32866894,0.8967777777777777,0.1606808222842868,0.2253151745571653
591,1658543395,1.246514287,223.0546875,7.895211561,0.233904711,1.619580294,15.63414351,0.8967777777777777,0.1606808222842868,0.2253151745571653
592,1658543400,1.23174295,223.1679688,4.890597198,0.291298364,2.094077428,16.34918405,0.8967777777777777,0.1606808222842868,0.2253151745571653
593,1658543405,1.229159563,217.3085938,5.327586347,0.259856629,2.094077428,16.34918405,0.9351555555555554,0.1622604796750846,0.2253646015591608
594,1658543410,1.164287203,217.3085938,4.174880751,0.295948011,2.18645689,15.33743116,0.9351555555555554,0.1622604796750846,0.2253646015591608
595,1658543415,0.92550472,217.3085938,2.185065301,0.309547623,2.250402646,15.54799507,0.9351555555555554,0.1622604796750846,0.2253646015591608
596,1658543420,1.026889079,212.296875,4.116473908,0.216158082,2.250402646,15.54799507,0.9093333333333332,0.1627677286450963,0.2253373377705908
597,1658543425,1.203884372,213.3632813,4.433989501,0.181204107,2.232627507,14.13495834,0.9093333333333332,0.1627677286450963,0.2253373377705908
598,1658543430,1.12715216,213.3515625,5.031622946,0.0,2.276863976,14.27773121,0.9093333333333332,0.1627677286450963,0.2253373377705908
599,1658543435,1.213832289,213.1328125,6.420107904,0.0,2.276863976,14.27773121,0.9193333333333332,0.1617437446199358,0.2252421877556929
600,1658543440,1.22298992,213.3203125,7.058318231,0.272220344,2.375791931,15.24652986,0.9193333333333332,0.1617437446199358,0.2252421877556929
601,1658543445,1.22298992,213.3203125,7.058318231,0.272220344,2.262722137,16.56991604,0.9193333333333332,0.1617437446199358,0.2252421877556929
602,1658543450,1.236871107,212.9804688,9.605694007,0.23305942,2.262722137,16.56991604,0.8904,0.161494625779437,0.2252919183633517
603,1658543455,1.076465919,212.9804688,7.261794194,0.275832087,2.262722137,16.56991604,0.8904,0.161494625779437,0.2252919183633517
604,1658543460,1.280821927,212.9960938,5.07172041,0.286532328,2.190347827,15.8751937,0.8904,0.161494625779437,0.2252919183633517
605,1658543463,1.280821927,212.9960938,5.07172041,0.286532328,2.190347827,15.8751937,0.8904,0.161494625779437,0.2252919183633517
606,1658543468,1.268097409,213.1992188,4.930698586,0.273283238,2.190347827,15.8751937,0.9134,0.1663731278089393,0.2270997686464124
607,1658543473,1.306758455,213.203125,4.382033151,0.278689938,2.088367261,16.62206749,0.9134,0.1663731278089393,0.2270997686464124
608,1658543478,1.303536417,213.3476563,1.751506192,0.278689938,2.189194994,16.60106651,0.9134,0.1663731278089393,0.2270997686464124
609,1658543483,1.175145749,213.3554688,1.992547261,0.049991414,2.189194994,16.60106651,0.9083555555555556,0.1686843774224454,0.2258102946729775
610,1658543488,1.290446297,219.96875,1.899340999,0.0,2.189194994,16.60106651,0.9083555555555556,0.1686843774224454,0.2258102946729775
611,1658543493,1.290954852,221.390625,1.922496796,0.0,2.412547074,14.77898502,0.9083555555555556,0.1686843774224454,0.2258102946729775
612,1658543498,1.277781474,221.3945313,1.939921003,0.071580497,2.412547074,14.77898502,0.947622222222222,0.1707138327106813,0.2253992126047841
613,1658543503,1.274810715,215.8632813,1.812027174,0.288388229,2.537691374,15.08527236,0.947622222222222,0.1707138327106813,0.2253992126047841
614,1658543508,1.256659392,217.3398438,1.827838259,0.288388229,2.537691374,15.08527236,0.947622222222222,0.1707138327106813,0.2253992126047841
615,1658543513,1.193091615,217.3398438,2.704861056,0.38566265,1.987974554,11.81748809,0.940022222222222,0.1660133115238126,0.2253848824174734
616,1658543518,1.226876051,218.9140625,1.867004971,0.288743153,1.776500273,10.56038206,0.940022222222222,0.1660133115238126,0.2253848824174734
617,1658543523,1.220239299,218.6523438,4.118983175,0.288743153,2.346548832,16.10850862,0.940022222222222,0.1660133115238126,0.2253848824174734
618,1658543528,1.229726451,218.6523438,4.911220892,0.391232681,2.346548832,16.10850862,0.948311111111111,0.1645673178640598,0.2254771785391357
619,1658543533,1.219668351,218.6640625,4.1085471,0.301622138,2.346548832,16.10850862,0.948311111111111,0.1645673178640598,0.2254771785391357
620,1658543538,1.19444306,218.6640625,5.443213369,0.283947366,2.144533724,17.55393259,0.948311111111111,0.1645673178640598,0.2254771785391357
621,1658543543,1.20250317,228.4882813,3.874943966,0.188026969,2.20809914,20.92981449,0.9109777777777778,0.1634595051810378,0.2256018390245125
622,1658543548,1.195162664,228.4882813,2.502873708,0.0,2.20809914,20.92981449,0.9109777777777778,0.1634595051810378,0.2256018390245125
623,1658543553,1.201837048,228.4882813,3.507218209,0.0,1.628667063,18.37797503,0.9109777777777778,0.1634595051810378,0.2256018390245125
624,1658543558,1.096085519,221.8632813,4.822544954,0.0,1.753071189,16.86982951,0.9092222222222222,0.1614009341441837,0.2257338467669427
625,1658543563,1.216592563,214.9257813,6.678258393,0.275593256,2.261857093,21.76588365,0.9092222222222222,0.1614009341441837,0.2257338467669427
626,1658543568,1.220557513,214.9257813,5.465803922,0.275593256,2.288324434,16.05702698,0.9092222222222222,0.1614009341441837,0.2257338467669427
627,1658543573,1.244522016,214.9335938,6.31343368,0.229244212,2.288324434,16.05702698,0.9000666666666667,0.1626412648312752,0.2257840631436629
628,1658543578,1.257735548,214.9335938,6.881033702,0.291780952,2.288324434,16.05702698,0.9000666666666667,0.1626412648312752,0.2257840631436629
629,1658543583,1.139667736,215.0507813,7.538255405,0.238095707,1.598510742,6.559692383,0.9000666666666667,0.1626412648312752,0.2257840631436629
630,1658543588,1.26645331,215.0507813,8.596327487,0.260337198,2.310749952,16.95984622,0.9169555555555556,0.1623774941830634,0.2259759419229083
631,1658543593,1.257258858,215.0507813,9.294715614,0.280345246,2.310749952,16.95984622,0.9169555555555556,0.1623774941830634,0.2259759419229083
632,1658543598,1.134665717,216.0039063,7.286959688,0.193552524,2.201068413,13.02850833,0.9169555555555556,0.1623774941830634,0.2259759419229083
633,1658543603,1.151669829,216.5351563,4.898476414,0.0,2.197823242,11.79816822,0.9028666666666668,0.1637636058973276,0.2260549401165153
634,1658543608,1.24912706,216.5351563,5.310703681,0.0,2.197823242,11.79816822,0.9028666666666668,0.1637636058973276,0.2260549401165153
635,1658543613,1.142351644,216.5351563,4.861599326,0.0,2.197823242,11.79816822,0.9028666666666668,0.1637636058973276,0.2260549401165153
636,1658543618,1.244075582,217.5117188,1.977809444,0.232975169,2.244180145,21.12551168,0.8880222222222222,0.1620059762076393,0.2259704770209677
637,1658543623,1.236394878,217.5117188,2.501924962,0.296227597,2.244180145,21.12551168,0.8880222222222222,0.1620059762076393,0.2259704770209677
638,1658543628,1.247329058,227.75,2.27161417,0.246416388,2.178458524,16.36903544,0.8880222222222222,0.1620059762076393,0.2259704770209677
639,1658543633,1.21436738,227.7578125,0.797160874,0.282750732,2.173722569,16.54259706,0.8660666666666668,0.160897020268973,0.22605481867425
640,1658543638,1.254789419,227.7578125,0.909432198,0.294823096,2.173722569,16.54259706,0.8660666666666668,0.160897020268973,0.22605481867425
641,1658543643,1.153621769,227.7578125,0.943664948,0.320746768,2.173722569,16.54259706,0.8660666666666668,0.160897020268973,0.22605481867425
642,1658543648,1.29389105,215.2304688,5.24087241,0.276048776,1.87594899,19.22181738,0.8870666666666667,0.1628924162254881,0.225688366638571
643,1658543653,1.29568966,215.2304688,4.883155047,0.287627865,2.222635529,19.6356097,0.8870666666666667,0.1628924162254881,0.225688366638571
644,1658543658,1.202826731,215.2304688,5.803756608,0.287627865,2.110285161,14.69712252,0.8870666666666667,0.1628924162254881,0.225688366638571
645,1658543663,1.298952678,217.2929688,5.514230795,0.0,2.110285161,14.69712252,0.8773333333333334,0.1640577582680588,0.2250625139241147
646,1658543668,1.298952678,217.2929688,5.514230795,0.0,2.090450653,14.2467595,0.8773333333333334,0.1640577582680588,0.2250625139241147
647,1658543673,1.298952678,217.2929688,5.514230795,0.0,2.090450653,14.2467595,0.8773333333333334,0.1640577582680588,0.2250625139241147
648,1658543678,1.29760584,216.9492188,7.824347613,0.278059533,2.062192177,13.22542024,0.901622222222222,0.1650698095074605,0.2245330863683425
649,1658543683,1.291117073,216.9453125,8.861134241,0.278059533,2.131027566,14.30313741,0.901622222222222,0.1650698095074605,0.2245330863683425
650,1658543688,1.27943951,216.9453125,6.972042316,0.392142709,2.131027566,14.30313741,0.901622222222222,0.1650698095074605,0.2245330863683425
651,1658543693,1.225696425,217.3632813,5.571233925,0.296375075,2.18680269,16.91208883,0.8851111111111111,0.1632765488602496,0.2243004029879412
652,1658543698,1.288632844,217.3320313,7.196699945,0.270309912,2.18680269,16.91208883,0.8851111111111111,0.1632765488602496,0.2243004029879412
653,1658543703,1.293364619,216.8125,8.20294987,0.226401092,2.18680269,16.91208883,0.8851111111111111,0.1632765488602496,0.2243004029879412
654,1658543708,1.301483303,216.8125,11.35686822,0.306153225,2.18680269,16.91208883,0.9395333333333332,0.1630652769539067,0.2244194771291121
655,1658543713,1.179496827,216.8242188,9.79529582,0.279495478,2.403126341,17.91243698,0.9395333333333332,0.1630652769539067,0.2244194771291121
656,1658543718,1.302038842,217.2617188,8.473781704,0.279495478,2.403126341,17.91243698,0.9395333333333332,0.1630652769539067,0.2244194771291121
657,1658543723,1.31957343,217.3320313,5.756588092,0.0,2.381134047,18.49170957,0.9080222222222222,0.1620359923276296,0.2245829991393994
658,1658543728,1.31957343,217.3320313,5.756588092,0.0,2.4062335,18.98444571,0.9080222222222222,0.1620359923276296,0.2245829991393994
659,1658543733,1.332180709,219.3359375,4.424039492,0.051181719,2.4062335,18.98444571,0.9080222222222222,0.1620359923276296,0.2245829991393994
660,1658543738,1.260507504,219.3359375,4.442352172,0.081787907,2.357905522,19.23965748,0.9026444444444444,0.16182818451085,0.2246331547949869
661,1658543743,1.340202576,219.4921875,1.673055414,0.28481818,2.387503993,18.34357033,0.9026444444444444,0.16182818451085,0.2246331547949869
662,1658543748,1.340202576,219.4921875,1.673055414,0.28481818,2.387503993,18.34357033,0.9026444444444444,0.16182818451085,0.2246331547949869
663,1658543753,1.342418001,217.0507813,2.038731839,0.322964889,1.951817601,16.01790451,0.8868222222222222,0.1626017407007212,0.2247678949883874
664,1658543758,1.353144336,217.2070313,3.138959075,0.283219516,2.318470892,19.02690361,0.8868222222222222,0.1626017407007212,0.2247678949883874
665,1658543763,1.355526483,217.2070313,3.140739811,0.387511015,2.318470892,19.02690361,0.8868222222222222,0.1626017407007212,0.2247678949883874
666,1658543768,1.311511784,220.9140625,2.149206849,0.387511015,2.189830109,17.54060108,0.8832444444444444,0.1590774439271879,0.2242563194456209
667,1658543773,1.22985453,224.484375,2.215032801,0.196424477,2.157571557,16.73440364,0.8832444444444444,0.1590774439271879,0.2242563194456209
668,1658543778,1.205110763,224.484375,3.215898905,0.196424477,1.892128175,13.51858565,0.8832444444444444,0.1590774439271879,0.2242563194456209
669,1658543783,1.107227588,224.484375,3.240343184,0.0,1.803427018,11.65028767,0.7124666666666667,0.125548330677001,0.2244030824232905
670,1658543788,0.939490492,224.5117188,4.201850459,0.0,1.803427018,11.65028767,0.7124666666666667,0.125548330677001,0.2244030824232905
671,1658543793,0.712807748,224.5117188,3.200856241,0.0,1.803427018,11.65028767,0.7124666666666667,0.125548330677001,0.2244030824232905
672,1658543798,0.684913834,224.5117188,3.191182329,0.0,1.144097226,6.87518515,0.4841777777777777,0.088126002871377,0.2244195378502448
673,1658543803,0.506121596,225.9804688,2.448428193,0.124494656,1.084918692,14.06506115,0.4841777777777777,0.088126002871377,0.2244195378502448
674,1658543808,0.495866776,225.9804688,2.448053226,0.124494656,1.084918692,14.06506115,0.4841777777777777,0.088126002871377,0.2244195378502448
675,1658543813,0.246396639,219.2773438,5.103589925,0.124494656,0.674424857,13.99647392,0.2687555555555555,0.0544572553432285,0.2244206915517655
676,1658543818,0.164485859,219.2773438,5.041947969,0.245933574,0.674424857,13.99647392,0.2687555555555555,0.0544572553432285,0.2244206915517655
677,1658543823,0.164244654,214.171875,6.647646312,0.164465665,0.526815737,10.93311232,0.2687555555555555,0.0544572553432285,0.2244206915517655
678,1658543828,0.116479884,214.171875,4.315786589,0.164465665,0.459390921,15.20157686,0.2281333333333333,0.0556328038316649,0.2248280696308659
679,1658543833,0.119506843,215.6796875,6.102100068,0.060945423,0.408469697,13.51655681,0.2281333333333333,0.0556328038316649,0.2248280696308659
680,1658543838,0.122969351,215.6953125,6.438209729,0.039575459,0.634395283,14.24339766,0.2281333333333333,0.0556328038316649,0.2248280696308659
681,1658543843,0.126630859,215.2773438,8.07134333,0.039575459,0.634395283,14.24339766,0.2156444444444444,0.0747075592252485,0.2249348781032369
