,timestamp,shippingservice-589dc45c5d-xdx28&cpu_usage,shippingservice-589dc45c5d-xdx28&mem_usage,shippingservice-589dc45c5d-xdx28&mem_usage_rate,shippingservice-589dc45c5d-xdx28&fs_usage,shippingservice-589dc45c5d-xdx28&net_receive,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
3561,1658558190,0.3,17.73000378,2648.0,15.08454721,41.16681803,0.9100222222222222,0.1621827841521061,0.2291261542859616
3562,1658558195,0.3,16.93375561,2648.0,13.54342848,36.96099378,0.9373777777777778,0.1657185607612196,0.2282297282043164
3563,1658558200,0.3,10.81882525,2648.0,12.04919587,24.3012375,0.9373777777777778,0.1657185607612196,0.2282297282043164
3564,1658558205,0.3,7.720393564,2648.0,18.57593339,39.18712021,0.9373777777777778,0.1657185607612196,0.2282297282043164
3565,1658558210,0.3,7.720229374,2648.0,18.57593339,39.18712021,0.9382,0.1662004859582345,0.2274076247890623
3566,1658558215,0.3,11.48249861,2648.0,18.68465004,40.37161913,0.9382,0.1662004859582345,0.2274076247890623
3567,1658558220,0.3,15.74084464,2648.0,18.68465004,40.37161913,0.9382,0.1662004859582345,0.2274076247890623
3568,1658558225,0.3,15.74084464,2648.0,18.4913296,38.3962214,0.9168222222222222,0.1661344110331942,0.2265359122084148
3569,1658558230,0.3,13.003822,2648.0,18.4913296,38.3962214,0.9168222222222222,0.1661344110331942,0.2265359122084148
3570,1658558235,0.3,7.853875074,2648.0,12.8714329,24.90076513,0.9168222222222222,0.1661344110331942,0.2265359122084148
3571,1658558240,0.3,12.12906746,2648.0,14.64927392,28.97558698,0.9212888888888888,0.1652187446941222,0.2259985301842625
3572,1658558245,0.3,12.25755606,2648.0,18.76848777,37.12320167,0.9212888888888888,0.1652187446941222,0.2259985301842625
3573,1658558250,0.3,12.93575219,2648.0,18.76848777,37.12320167,0.9212888888888888,0.1652187446941222,0.2259985301842625
3574,1658558255,0.3,13.06589964,2648.0,18.76848777,37.12320167,0.8997111111111111,0.1648191612701669,0.2263374755468408
3575,1658558260,0.3,5.554623508,2648.0,18.84313139,37.48776808,0.8997111111111111,0.1648191612701669,0.2263374755468408
3576,1658558265,0.3,5.543976719,2648.0,19.22399527,38.81385737,0.8997111111111111,0.1648191612701669,0.2263374755468408
3577,1658558270,0.3,15.22949213,2648.0,19.22399527,38.81385737,0.9083111111111112,0.1645755623373849,0.2263991074965035
3578,1658558275,0.3,18.01227759,2648.0,18.62211029,39.645286,0.9083111111111112,0.1645755623373849,0.2263991074965035
3579,1658558280,0.3,18.01227759,2648.0,18.62211029,39.645286,0.9083111111111112,0.1645755623373849,0.2263991074965035
